ticker,gate,struct,budget,mean,t,sharpe,maxDD,worst,worst3,y2020,y2022,dSharpe,dDD,dMean
SPY,vix<20,put5,3.0,1.4857581819509624,3.623468023841317,1.2878143305110161,24.59912488490438,-8.251813572160826,-6.943346338037178,32.401095242642825,-14.933180677800381,-0.01637734956230208,-0.37105548613539696,-0.020192653179438746
SPY,vix<20,put5,5.0,1.4722964131646703,3.588711278459917,1.2754614590382776,24.351754560814115,-8.251813572160826,-7.0115004998521435,32.70051087974217,-14.420841693898904,-0.028730221035040637,-0.6184258102256628,-0.033654421965730874
SPY,vix<20,put10,1.0,1.4940264670471122,3.6409709319126686,1.2940350272831675,24.987094832876934,-8.251813572160826,-6.8772782830184935,32.14432039125038,-15.49733244620664,-0.010156652790150655,0.016914461837156836,-0.011924368083289005
SPY,vix<20,put10,2.0,1.4821020989638234,3.6117013997964285,1.2836323625822144,25.00400929471408,-8.251813572160826,-6.913441470722254,32.33666899550695,-15.292975738760688,-0.020559317491103846,0.03382892367430301,-0.02384873616657779
SPY,vix<20,put10,3.0,1.4701777308805346,3.5817565518672234,1.2729896843428958,25.020923756551234,-8.251813572160826,-6.949604658426015,32.52901759976351,-15.088619031314737,-0.03120199573042237,0.050743385511456296,-0.03577310424986657
SPY,vix<20,put10,5.0,1.4463289947139566,3.519914039587344,1.251010278694822,25.054752680225537,-8.251813572160826,-7.021931033833536,32.913714808276644,-14.67990561642283,-0.05318140137849614,0.08457230918575931,-0.05962184041644458
SPY,vix<20,spr5_15,1.0,1.5027242239065703,3.664466156393978,1.3023854491956885,24.7436913004527,-8.251813572160826,-6.874636282799334,32.07132755115296,-15.394777988203172,-0.0018062308776296554,-0.22648907058707834,-0.003226611223830833
SPY,vix<20,spr5_15,2.0,1.4994976126827386,3.658398148462051,1.3002288225824625,24.5172022298656,-8.251813572160826,-6.9081574702839355,32.19068331531211,-15.087866822753751,-0.003962857490855676,-0.452978141174178,-0.006453222447662554
SPY,vix<20,spr5_15,3.0,1.4962710014589076,3.6513462154931253,1.297722499834357,24.290713159278514,-8.251813572160826,-6.941678657768538,32.31003907947125,-14.780955657304329,-0.0064691802389611475,-0.6794672117612635,-0.00967983367149361
SPY,vix<20,spr5_15,5.0,1.489817779011245,3.6343103128189895,1.2916677811359747,23.83773501810434,-8.251813572160826,-7.008721032737742,32.54875060778955,-14.167133326405487,-0.012523898937343514,-1.132445352935438,-0.016133056119156164
SPY,vix<16,put5,1.0,1.5013663059235745,3.6573244925166457,1.2998472352458463,24.9967706091213,-8.251813572160826,-6.857013630505871,31.94289824353632,-15.701689153652595,-0.004344444827471872,0.026590238081521278,-0.004584529206826726
SPY,vix<16,put5,2.0,1.4967817767167482,3.644768407651935,1.2953846855786506,25.023360847202824,-8.251813572160826,-6.87291216569701,31.933824700078823,-15.701689153652595,-0.008806994494667597,0.05318047616304611,-0.009169058413653008
SPY,vix<16,put5,3.0,1.4921972475099217,3.631884286485868,1.2908055487504715,25.049951085284345,-8.251813572160826,-6.8888107008881505,31.92475115662132,-15.701689153652595,-0.013386131322846717,0.07977071424456739,-0.013753587620479513
SPY,vix<16,put5,5.0,1.4830281890962689,3.605150324383966,1.2813040492810022,25.103131561447377,-8.251813572160826,-6.920607771270429,31.906604069706326,-15.701689153652595,-0.022887630792316038,0.13295119040759928,-0.0229226460341323
SPY,vix<16,put10,1.0,1.4982403229729548,3.64887661589857,1.2968447811053476,25.067890333996424,-8.251813572160826,-6.856961478610779,31.934713404350816,-15.701689153652595,-0.007346898967970583,0.09770996295664602,-0.0077105121574463364
SPY,vix<16,put10,2.0,1.4905298108155083,3.6279995584916644,1.289424880189812,25.165600296953052,-8.251813572160826,-6.872807861906826,31.917455021707816,-15.701689153652595,-0.014766799883506154,0.19541992591327428,-0.015421024314892895
SPY,vix<16,put10,3.0,1.482819298658062,3.6069217562201605,1.28193363267712,25.263310259909694,-8.251813572160826,-6.888654245202875,31.900196639064824,-15.701689153652595,-0.02225804739619819,0.29312988886991675,-0.02313153647233923
SPY,vix<16,put10,5.0,1.467398274343169,3.5641830194719186,1.2667438870273227,25.45873018582297,-8.251813572160826,-6.92034701179497,31.865679873778824,-15.701689153652595,-0.03744779304599555,0.48854981478319104,-0.038552560787232126
SPY,vix<16,spr5_15,1.0,1.5033082748638635,3.6624638761661674,1.3016738201281468,24.951299381645295,-8.251813572160826,-6.8575292367288725,31.94668571734207,-15.701689153652595,-0.0025178599451713968,-0.01888098939448213,-0.0026425602665376413
SPY,vix<16,spr5_15,2.0,1.500665714597326,3.654918144784399,1.2989919968186296,24.9324183922508,-8.251813572160826,-6.873943378143014,31.941399647690332,-15.701689153652595,-0.0051996832546885585,-0.03776197878897847,-0.005285120533075283
SPY,vix<16,spr5_15,3.0,1.4980231543307885,3.6469147873460326,1.296147528940477,24.91353740285631,-8.251813572160826,-6.890357519557155,31.936113578038594,-15.701689153652595,-0.008044151132841293,-0.0566429681834677,-0.007927680799612702
SPY,vix<16,spr5_15,5.0,1.492738033797713,3.6295525926723786,1.2899768430222525,24.875775424067328,-8.251813572160826,-6.923185802385437,31.92554143873511,-15.701689153652595,-0.014214837051065743,-0.09440494697244972,-0.013212801332688207
SPY,vix<median,put5,1.0,1.4969006970835395,3.6500267209623063,1.297253539171633,25.109152736827497,-8.251813572160826,-6.857013630505871,31.915409066047143,-15.574891538932404,-0.006938140901685097,0.1389723657877191,-0.009050138046861722
SPY,vix<median,put5,2.0,1.487850559036678,3.630127630360614,1.2901812167798297,25.248125102615205,-8.251813572160826,-6.87291216569701,31.87884634510047,-15.448093924212216,-0.01401046329348854,0.27794473157542754,-0.018100276093723222
SPY,vix<median,put5,3.0,1.4788004209898162,3.609855461332801,1.282976298835809,25.38709746840294,-8.251813572160826,-6.8888107008881505,31.842283624153787,-15.321296309492029,-0.0212153812375091,0.41691709736316085,-0.027150414140584944
SPY,vix<median,put5,5.0,1.4607001448960932,3.568211431266874,1.2681756221508587,25.66504219997838,-8.251813572160826,-6.920607771270429,31.76915818226044,-15.067701080051652,-0.03601605792245954,0.6948618289386026,-0.045250690234307944
SPY,vix<median,put10,1.0,1.492774917917596,3.638922137036567,1.2933068664757972,25.24539101236281,-8.251813572160826,-6.856961478610779,31.901988082462406,-15.620755869630065,-0.010884813597521026,0.2752106413230315,-0.0131759172128052
SPY,vix<median,put10,2.0,1.479599000704791,3.6080136169930435,1.2823216901792118,25.52060165368583,-8.251813572160826,-6.872807861906826,31.852004377930992,-15.539822585607535,-0.02186998989410638,0.5504212826460524,-0.026351834425610177
SPY,vix<median,put10,3.0,1.466423083491986,3.5768287873079965,1.2712383108589842,25.79581229500888,-8.251813572160826,-6.888654245202875,31.80202067339959,-15.458889301585009,-0.032953369214334005,0.8256319239691017,-0.039527751638415154
SPY,vix<median,put10,5.0,1.4400712490663754,3.513655442556573,1.248785914938308,26.34623357765494,-8.251813572160826,-6.92034701179497,31.702053264336765,-15.297022733539949,-0.055405765135010165,1.3760532066151612,-0.06587958606402577
SPY,vix<median,spr5_15,1.0,1.4996648988218557,3.6574332879269886,1.2998859021493796,25.017429617428693,-8.251813572160826,-6.8575292367288725,31.92338639761418,-15.534120021917149,-0.004305777923938603,0.04724924638891537,-0.006285936308545459
SPY,vix<median,spr5_15,2.0,1.4933789625133105,3.644836596445136,1.2954089205117278,25.0646788638176,-8.251813572160826,-6.873943378143014,31.894801008234552,-15.366550890181701,-0.008782759561590359,0.09449849277782363,-0.012571872617090696
SPY,vix<median,spr5_15,3.0,1.4870930262047652,3.6317608532622057,1.2907616794315628,25.11192811020649,-8.251813572160826,-6.890357519557155,31.86621561885492,-15.198981758446255,-0.013430000641755369,0.14174773916671413,-0.018857808925635933
SPY,vix<median,spr5_15,5.0,1.474521153587674,3.6041856253615463,1.2809611862510188,25.206426602984322,-8.251813572160826,-6.923185802385437,31.809044840095655,-14.863843494975363,-0.02323049382229936,0.23624623194454486,-0.03142968154272707
QQQ,always,put5,1.0,1.4878438249216894,3.6339038505428682,1.2915233206521075,25.089799484365816,-8.218182028091906,-6.8612352167084945,31.812523368261616,-15.373947303826245,-0.012668359421210695,0.11961911332603847,-0.01810701020871175
