short_delta_target,wing_delta_width,vix_threshold,entry_date,expiry,actual_dte,short_strike,long_strike,spread_width,short_delta,long_delta,short_mid,short_bid,net_credit_mid,net_credit_worst,credit_pct_of_width,max_loss,vix_on_entry,near_iv,far_iv,sigma_fwd,fwd_vol_factor,exit_date,exit_net_value,exit_type,days_held,net_pnl,net_pnl_worst,pnl_pct,roc,annualized_roc,is_win,is_open,split_flag,missing_exit_data
0.15,0.05,,2025-01-24,2025-02-14,21,102.0,94.0,8.0,-0.1541,-0.0991,2.025,1.9,0.5999999999999999,-0.20000000000000018,0.07499999999999998,740.0,14.85,0.8614524610541899,0.7656027975007423,0.655892479317765,0.7613797730812981,2025-02-14,-0.32499999999999996,early,21,92.49999999999999,12.499999999999979,1.5416666666666667,0.12499999999999999,2.1726190476190474,True,False,False,False
0.15,0.05,,2025-01-31,2025-02-21,21,108.0,104.0,4.0,-0.1469,-0.0972,1.45,1.35,0.575,0.40000000000000013,0.14375,342.5,16.43,0.6739056718803637,0.7155367447893428,0.7548753616955145,1.1201498862433157,2025-02-07,0.2,early,7,37.49999999999999,20.00000000000001,0.6521739130434783,0.10948905109489049,5.7090719499478615,True,False,False,False
0.15,0.05,,2025-02-07,2025-02-28,21,111.0,108.0,3.0,-0.1547,-0.1205,1.825,1.65,0.47499999999999987,0.1499999999999999,0.1583333333333333,252.50000000000003,16.54,0.715647909508164,0.8039113919530546,0.8833997520038085,1.2344055509236846,2025-02-28,2.9999999999999996,expiry,21,-252.49999999999994,-284.99999999999994,-5.315789473684211,-0.9999999999999997,-17.380952380952376,False,False,False,False
0.15,0.05,,2025-02-14,2025-03-07,21,115.0,110.0,5.0,-0.1543,-0.0974,1.65,1.55,0.7,0.5,0.13999999999999999,430.0,14.77,0.6724328881332596,0.70433002016465,0.7348439055792976,1.0928137492193415,2025-03-07,5.0,expiry,21,-430.0,-450.0,-6.142857142857143,-1.0,-17.38095238095238,False,False,False,False
0.15,0.05,,2025-02-21,2025-03-14,21,101.0,96.0,5.0,-0.1448,-0.0948,1.625,1.45,0.6000000000000001,0.050000000000000044,0.12000000000000002,440.00000000000006,18.21,0.7392369625583248,0.759626903204665,0.7794836607217375,1.0544435684386348,2025-03-14,5.000000000000001,expiry,21,-440.00000000000006,-495.0000000000001,-7.333333333333333,-1.0,-17.38095238095238,False,False,False,False
0.15,0.05,,2025-02-28,2025-03-21,21,87.5,82.5,5.0,-0.1445,-0.0929,1.625,1.55,0.65,0.5,0.13,434.99999999999994,19.63,0.745314061357304,0.8831474175118201,1.002200415115996,1.344668599557711,2025-03-21,-0.275,early,21,92.5,77.5,1.4230769230769231,0.21264367816091956,3.6959496442255064,True,False,False,False
0.15,0.05,,2025-03-07,2025-03-28,21,75.0,65.0,10.0,-0.2077,-0.0983,2.3,2.15,1.15,0.44999999999999996,0.11499999999999999,885.0,23.37,0.9544868463793102,0.9071916787303536,0.8547197927428596,0.8954757165958853,2025-03-14,0.55,early,7,59.999999999999986,-10.000000000000009,0.5217391304347826,0.06779661016949151,3.5351089588377715,True,False,False,False
0.15,0.05,,2025-03-14,2025-04-04,21,75.0,70.0,5.0,-0.1315,-0.0761,1.275,1.2,0.5999999999999999,0.44999999999999996,0.11999999999999997,440.00000000000006,21.77,0.800679679381505,0.9329497912886263,1.0486670954867008,1.3097211312977954,2025-03-19,0.275,early,5,32.499999999999986,17.499999999999993,0.5416666666666665,0.07386363636363633,5.3920454545454515,True,False,False,False
0.15,0.05,,2025-03-21,2025-04-11,21,81.0,78.0,3.0,-0.1462,-0.1062,1.35,1.25,0.42500000000000004,0.25,0.1416666666666667,257.5,19.28,0.7301533550387844,0.9242659218728874,1.0841637638275334,1.48484391168749,2025-04-11,2.0,expiry,21,-157.5,-175.0,-3.7058823529411757,-0.6116504854368932,-10.631067961165048,False,False,False,False
0.15,0.05,,2025-03-28,2025-04-17,20,67.5,65.0,2.5,-0.1368,-0.1015,1.175,1.1,0.3500000000000001,0.20000000000000007,0.14000000000000004,215.0,21.65,0.7989809063028608,1.1436391423098022,1.483452219230034,1.85668043820276,2025-04-09,0.15000000000000002,early,12,20.000000000000007,5.000000000000004,0.5714285714285715,0.09302325581395351,2.8294573643410863,True,False,False,False
0.15,0.05,,2025-04-11,2025-05-02,21,59.0,50.0,9.0,-0.1577,-0.0986,2.675,2.35,0.7249999999999999,-0.6000000000000001,0.08055555555555555,827.5,37.56,1.3511840220754974,1.2473589565231467,1.1340681070045608,0.8393143261585985,2025-04-17,0.30000000000000004,early,6,42.499999999999986,-90.00000000000001,0.5862068965517241,0.05135951661631418,3.1243705941591124,True,False,False,False
0.15,0.05,,2025-04-25,2025-05-16,21,75.0,71.0,4.0,-0.147,-0.0958,1.3,1.2,0.5,0.29999999999999993,0.125,350.0,24.84,0.7278072663712599,0.7921139846649745,0.851578365402058,1.1700602683563501,2025-05-02,-0.09999999999999998,early,7,60.0,39.99999999999999,1.2,0.17142857142857143,8.938775510204081,True,False,False,False
0.15,0.05,,2025-05-02,2025-05-23,21,80.0,77.0,3.0,-0.1453,-0.1035,1.225,1.15,0.40000000000000013,0.2499999999999999,0.1333333333333334,259.99999999999994,22.68,0.6900400185861784,0.7090796526093217,0.7276212477922145,1.0544623908668895,2025-05-07,0.20000000000000007,early,5,20.000000000000007,4.999999999999982,0.5,0.07692307692307697,5.6153846153846185,True,False,False,False
0.15,0.05,,2025-05-09,2025-05-30,21,79.0,76.0,3.0,-0.1505,-0.1011,1.275,1.2,0.4999999999999999,0.25,0.16666666666666663,250.0,21.9,0.7028561720084106,0.7046208939137751,0.7063812071037696,1.0050153007624394,2025-05-30,0.0,early,21,49.999999999999986,25.0,1.0,0.19999999999999996,3.4761904761904754,True,False,False,False
