delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,put_entry_delta,put_entry_mid,put_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.35,30.0,2023-04-28,2023-05-26,28,3.5,-0.4065,0.32,0.31,15.78,2023-05-04,0.15,early,6,17.0,16.0,0.53125,0.5161290322580645,102.0,0.16666666666666666,10.138888888888888,0.09142857142857143,True,False,False,False
0.35,30.0,2023-05-05,2023-06-02,28,3.5,-0.3858,0.31,0.3,17.19,2023-06-02,0.92,expiry,28,-61.00000000000001,-62.000000000000014,-1.9677419354838712,-2.0666666666666673,101.0,-0.603960396039604,-7.873055162659123,0.08857142857142856,False,False,False,False
0.35,30.0,2023-05-19,2023-06-16,28,3.0,-0.3398,0.215,0.21,16.81,2023-06-16,0.84,expiry,28,-62.5,-63.0,-2.9069767441860463,-3.0,81.5,-0.7668711656441718,-9.996713409290097,0.07166666666666667,False,False,False,False
0.35,30.0,2023-05-26,2023-06-23,28,3.0,-0.3552,0.24,0.23,17.95,2023-06-23,0.45,expiry,28,-21.000000000000004,-22.0,-0.8750000000000001,-0.9565217391304348,84.0,-0.25000000000000006,-3.258928571428572,0.08,False,False,True,False
0.35,30.0,2023-06-02,2023-06-30,28,2.5,-0.399,0.195,0.19,14.6,,0.0,missing,28,19.5,19.0,1.0,1.0,69.5,0.2805755395683453,3.6575025693730727,0.078,True,True,True,True
0.35,30.0,2023-06-09,2023-07-14,35,2.0,-0.2833,0.115,0.11,13.83,,0.0,missing,35,11.5,11.0,1.0,1.0,51.5,0.22330097087378642,2.32871012482663,0.0575,True,True,True,True
0.35,30.0,2023-06-16,2023-07-14,28,2.0,-0.3367,0.13,0.12,13.54,,0.0,missing,28,13.0,12.0,1.0,1.0,53.0,0.24528301886792453,3.1974393530997305,0.065,True,True,True,True
0.35,30.0,2023-06-30,2023-07-28,28,17.5,-0.3671,1.09,1.06,13.59,2023-07-27,0.475,early,27,61.50000000000001,58.50000000000001,0.5642201834862385,0.5518867924528302,459.0,0.1339869281045752,1.8113047688211088,0.06228571428571429,True,False,False,False
0.35,30.0,2023-07-07,2023-08-04,28,18.0,-0.3382,1.3,1.25,14.83,2023-08-02,0.51,early,26,79.0,74.0,0.6076923076923076,0.592,490.0,0.16122448979591836,2.263343799058085,0.07222222222222223,True,False,False,False
0.35,30.0,2023-07-14,2023-08-11,28,16.5,-0.373,1.235,1.21,13.34,2023-08-02,0.38,early,19,85.50000000000001,83.0,0.6923076923076923,0.6859504132231405,453.5,0.18853362734288867,3.621830209481809,0.07484848484848486,True,False,False,False
0.35,30.0,2023-07-21,2023-08-18,28,16.0,-0.3421,1.04,1.02,13.6,2023-08-02,0.44,early,12,60.00000000000001,58.00000000000001,0.576923076923077,0.5686274509803922,424.0,0.14150943396226418,4.304245283018869,0.065,True,False,False,False
0.35,30.0,2023-07-28,2023-08-25,28,15.0,-0.3387,0.84,0.82,13.33,2023-08-02,0.315,early,5,52.49999999999999,50.499999999999986,0.6249999999999999,0.6158536585365852,384.0,0.13671874999999997,9.980468749999998,0.056,True,False,False,False
0.35,30.0,2023-08-04,2023-09-01,28,18.0,-0.3547,1.82,1.76,17.1,2023-08-22,0.865,early,18,95.5,89.5,0.5247252747252747,0.5085227272727273,542.0,0.17619926199261993,3.5729294792947934,0.10111111111111111,True,False,False,False
0.35,30.0,2023-08-11,2023-09-08,28,16.0,-0.3468,1.255,1.23,14.84,2023-08-17,0.495,early,6,75.99999999999999,73.5,0.6055776892430278,0.5975609756097561,445.5,0.1705948372615039,10.37785260007482,0.0784375,True,False,False,False
0.35,30.0,2023-08-18,2023-09-15,28,18.0,-0.3773,1.72,1.7,17.3,2023-09-15,4.39,expiry,28,-267.0,-268.99999999999994,-1.552325581395349,-1.5823529411764703,532.0,-0.5018796992481203,-6.542360365198711,0.09555555555555556,False,False,False,False
0.35,30.0,2023-08-25,2023-09-22,28,16.0,-0.3502,1.03,1.01,15.68,2023-09-22,0.46,early,28,57.00000000000001,55.00000000000001,0.5533980582524273,0.5445544554455446,423.0,0.13475177304964542,1.7565856129685922,0.064375,True,False,False,False
0.35,30.0,2023-09-01,2023-09-29,28,13.5,-0.374,0.855,0.84,13.09,2023-09-21,0.245,early,20,61.0,59.5,0.7134502923976608,0.7083333333333334,355.5,0.17158931082981715,3.131504922644163,0.06333333333333334,True,False,False,False
0.35,30.0,2023-09-08,2023-10-06,28,13.5,-0.3622,0.935,0.91,13.84,2023-09-21,0.445,early,13,49.00000000000001,46.5,0.5240641711229947,0.510989010989011,363.5,0.1348005502063274,3.7847846788699613,0.06925925925925926,True,False,False,False
0.35,30.0,2023-09-15,2023-10-13,28,12.5,-0.3181,0.7,0.68,13.79,2023-09-21,0.285,early,6,41.5,39.50000000000001,0.5928571428571429,0.5808823529411766,320.0,0.1296875,7.889322916666668,0.055999999999999994,True,False,False,False
