delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,call_entry_delta,call_entry_mid,call_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.4,30.0,2019-09-13,2019-10-11,28,28.5,0.3923,1.915,1.8,13.74,2019-10-04,0.74,early,21,117.5,106.0,0.6135770234986945,0.5888888888888889,761.5,0.15430072225869992,2.6818935059250224,0.06719298245614035,True,False,False,False
0.4,30.0,2019-09-20,2019-10-18,28,29.0,0.4032,2.055,2.02,15.32,2019-10-11,0.42,early,21,163.50000000000003,160.0,0.7956204379562044,0.7920792079207921,785.5000000000001,0.2081476766390834,3.617804855869783,0.07086206896551725,True,False,False,False
0.4,30.0,2019-10-04,2019-11-01,28,30.0,0.4312,2.005,1.85,17.04,2019-10-11,0.98,early,7,102.49999999999999,87.00000000000001,0.511221945137157,0.47027027027027035,800.5,0.12804497189256714,6.676630677255287,0.06683333333333333,True,False,False,False
0.4,30.0,2019-10-11,2019-11-15,35,28.0,0.406,1.93,1.71,15.58,2019-10-16,0.965,early,5,96.5,74.5,0.5,0.43567251461988304,753.0,0.12815405046480743,9.355245683930942,0.06892857142857142,True,False,False,False
0.4,30.0,2019-10-18,2019-11-15,28,24.0,0.419,1.585,1.57,14.25,2019-10-25,0.62,early,7,96.5,95.0,0.6088328075709779,0.6050955414012739,638.5,0.15113547376664058,7.880635417831973,0.06604166666666667,True,False,False,False
0.4,30.0,2019-10-25,2019-11-22,28,21.5,0.4067,1.27,1.2,12.65,2019-11-01,0.615,early,7,65.5,58.5,0.515748031496063,0.4875,557.0,0.11759425493716337,6.131700436009233,0.05906976744186047,True,False,False,False
0.4,30.0,2019-11-01,2019-11-29,28,20.0,0.3871,1.09,1.06,12.3,2019-11-14,0.495,early,13,59.50000000000001,56.50000000000001,0.5458715596330275,0.5330188679245284,509.0,0.11689587426326131,3.28207646969926,0.05450000000000001,True,False,False,False
0.4,30.0,2019-11-08,2019-12-06,28,20.0,0.4053,1.095,1.03,12.07,2019-11-15,0.49,early,7,60.5,54.0,0.5525114155251142,0.5242718446601942,509.5,0.11874386653581943,6.191644469367728,0.05475,True,False,False,False
0.4,30.0,2019-11-15,2019-12-13,28,18.0,0.4011,1.08,1.05,12.05,2019-11-25,0.415,early,10,66.5,63.5,0.6157407407407407,0.6047619047619047,468.0,0.1420940170940171,5.1864316239316235,0.060000000000000005,True,False,False,False
0.4,30.0,2019-11-22,2019-12-20,28,18.0,0.4119,1.185,1.16,12.34,2019-11-26,0.57,early,4,61.50000000000001,59.0,0.518987341772152,0.5086206896551725,478.5,0.12852664576802508,11.728056426332289,0.06583333333333334,True,False,False,False
0.4,30.0,2019-11-29,2019-12-27,28,16.5,0.4096,0.955,0.86,12.62,2019-12-13,0.38,early,14,57.49999999999999,48.0,0.6020942408376962,0.5581395348837209,425.5,0.13513513513513511,3.5231660231660227,0.05787878787878788,True,False,False,False
0.4,30.0,2019-12-06,2020-01-03,28,17.0,0.3862,1.005,0.98,13.62,2019-12-13,0.49,early,7,51.49999999999999,49.0,0.5124378109452736,0.5,440.50000000000006,0.1169125993189557,6.096156964488405,0.059117647058823525,True,False,False,False
0.4,30.0,2019-12-13,2020-01-10,28,15.5,0.3978,0.94,0.88,12.63,2019-12-24,0.47,early,11,47.0,41.0,0.5,0.4659090909090909,404.0,0.11633663366336634,3.8602610261026102,0.060645161290322575,True,False,False,False
0.4,30.0,2019-12-20,2020-01-17,28,14.0,0.4322,1.12,1.06,12.51,2020-01-02,0.525,early,13,59.50000000000001,53.5,0.53125,0.5047169811320755,392.0,0.1517857142857143,4.261675824175825,0.08,True,False,False,False
0.4,30.0,2019-12-27,2020-01-24,28,15.0,0.4037,1.06,0.97,13.43,2020-01-07,0.53,early,11,53.0,43.99999999999999,0.5,0.45360824742268036,406.0,0.13054187192118227,4.331616659202866,0.07066666666666667,True,False,False,False
0.4,30.0,2020-01-03,2020-01-31,28,15.0,0.3992,1.04,1.0,14.02,2020-01-08,0.51,early,5,53.0,49.0,0.5096153846153846,0.49,404.0,0.1311881188118812,9.576732673267326,0.06933333333333333,True,False,False,False
0.4,30.0,2020-01-10,2020-02-07,28,13.0,0.4163,0.89,0.8,12.56,2020-01-16,0.435,early,6,45.5,36.50000000000001,0.5112359550561798,0.4562500000000001,349.0,0.1303724928366762,7.930993314231135,0.06846153846153846,True,False,False,False
0.4,30.0,2020-01-17,2020-02-14,28,12.0,0.4084,0.76,0.68,12.1,2020-02-10,0.36,early,24,40.0,32.00000000000001,0.5263157894736842,0.47058823529411775,316.0,0.12658227848101267,1.9251054852320675,0.06333333333333334,True,False,False,False
0.4,30.0,2020-01-24,2020-02-21,28,13.5,0.4064,1.0,0.98,14.56,2020-02-06,0.395,early,13,60.5,58.5,0.605,0.5969387755102041,370.0,0.1635135135135135,4.590956340956341,0.07407407407407407,True,False,False,False
0.4,30.0,2020-01-31,2020-02-28,28,17.0,0.411,1.44,1.28,18.84,2020-02-04,0.5,early,4,94.0,78.0,0.6527777777777778,0.609375,484.00000000000006,0.19421487603305781,17.722107438016526,0.08470588235294117,True,False,False,False
0.4,30.0,2020-02-07,2020-03-06,28,13.5,0.4058,0.985,0.88,15.47,2020-02-12,0.455,early,5,53.0,42.5,0.5380710659898477,0.48295454545454547,368.5,0.14382632293080055,10.49932157394844,0.07296296296296297,True,False,False,False
0.4,30.0,2020-02-14,2020-03-13,28,12.5,0.3795,0.78,0.75,13.68,2020-03-13,45.59,expiry,28,-4481.0,-4484.0,-57.44871794871795,-59.78666666666667,328.0,-13.661585365853659,-178.08852351916377,0.062400000000000004,False,False,False,False
0.4,30.0,2020-02-21,2020-03-20,28,15.0,0.392,1.085,1.07,17.08,2020-03-20,75.53,expiry,28,-7444.500000000001,-7446.000000000001,-68.61290322580646,-69.58878504672899,408.5,-18.223990208078337,-237.56272949816406,0.07233333333333333,False,False,False,False
0.4,30.0,2020-05-08,2020-06-05,28,43.0,0.4177,3.425,3.0,27.98,2020-05-26,1.145,early,18,227.99999999999997,185.5,0.6656934306569342,0.6183333333333333,1202.5,0.1896049896049896,3.844767844767844,0.07965116279069767,True,False,False,False
0.4,30.0,2020-05-22,2020-06-19,28,45.0,0.3988,3.75,3.6,28.16,2020-05-29,1.78,early,7,197.0,182.0,0.5253333333333333,0.5055555555555555,1275.0,0.15450980392156863,8.056582633053221,0.08333333333333333,True,False,False,False
0.4,30.0,2020-07-10,2020-08-07,28,36.0,0.4013,2.84,2.68,27.29,2020-07-20,1.12,early,10,171.99999999999997,156.0,0.6056338028169013,0.582089552238806,1004.0,0.17131474103585653,6.252988047808763,0.07888888888888888,True,False,False,False
0.4,30.0,2020-07-17,2020-08-14,28,34.5,0.3978,2.87,2.59,25.68,2020-07-27,1.33,early,10,154.0,125.99999999999997,0.5365853658536586,0.4864864864864864,977.0,0.15762538382804503,5.753326509723644,0.08318840579710145,True,False,False,False
0.4,30.0,2020-07-24,2020-08-21,28,34.0,0.4031,2.855,2.73,25.84,2020-08-03,1.23,early,10,162.5,150.0,0.5691768826619965,0.5494505494505495,965.5000000000001,0.16830657690315898,6.143190056965302,0.08397058823529412,True,False,False,False
0.4,30.0,2020-07-31,2020-08-28,28,30.5,0.3988,2.51,2.4,24.46,2020-08-06,1.14,early,6,137.0,126.0,0.5458167330677292,0.525,861.0,0.15911730545876887,9.679636082075106,0.08229508196721311,True,False,False,False
0.4,30.0,2020-08-07,2020-09-04,28,26.0,0.3986,2.145,2.08,22.21,2020-08-17,0.835,early,10,131.0,124.50000000000001,0.6107226107226107,0.5985576923076924,734.5,0.17835262083049694,6.509870660313138,0.0825,True,False,False,False
0.4,30.0,2020-08-14,2020-09-11,28,25.5,0.3939,1.915,1.87,22.05,2020-08-25,0.88,early,11,103.50000000000001,99.00000000000001,0.5404699738903395,0.5294117647058825,701.5,0.1475409836065574,4.895678092399405,0.07509803921568628,True,False,False,False
0.4,30.0,2020-08-21,2020-09-18,28,24.0,0.4005,1.94,1.92,22.54,2020-09-11,0.855,early,21,108.5,106.5,0.5592783505154639,0.5546875,674.0,0.1609792284866469,2.7979723046488627,0.08083333333333333,True,False,False,False
0.4,30.0,2020-08-28,2020-09-25,28,25.5,0.3966,2.16,1.93,22.96,2020-09-15,1.08,early,18,108.0,84.99999999999999,0.5,0.4404145077720206,726.0,0.1487603305785124,3.0165289256198347,0.08470588235294119,True,False,False,False
0.4,30.0,2020-09-11,2020-10-09,28,26.5,0.3931,2.365,2.16,26.87,2020-09-22,1.1,early,11,126.50000000000001,106.0,0.5348837209302325,0.49074074074074076,766.5000000000001,0.16503587736464448,5.476190476190475,0.08924528301886793,True,False,False,False
0.4,30.0,2020-09-18,2020-10-16,28,24.0,0.3994,1.925,1.9,25.83,2020-10-05,0.65,early,17,127.49999999999999,125.0,0.6623376623376622,0.6578947368421053,672.5,0.18959107806691447,4.070631970260222,0.08020833333333334,True,False,False,False
0.4,30.0,2020-09-25,2020-10-23,28,25.0,0.3967,1.89,1.82,26.38,2020-10-07,0.625,early,12,126.49999999999999,119.5,0.6693121693121692,0.6565934065934066,689.0,0.18359941944847602,5.584482341557813,0.0756,True,False,False,False
0.4,30.0,2020-10-02,2020-10-30,28,25.0,0.397,1.945,1.91,27.63,2020-10-08,0.77,early,6,117.5,113.99999999999999,0.6041131105398457,0.5968586387434555,694.5,0.16918646508279336,10.29217662586993,0.07780000000000001,True,False,False,False
0.4,30.0,2020-10-09,2020-11-06,28,21.0,0.4038,1.745,1.67,25.0,2020-11-04,0.305,early,26,144.00000000000003,136.5,0.8252148997134672,0.8173652694610778,594.5,0.2422203532380152,3.400401112764444,0.0830952380952381,True,False,False,False
0.4,30.0,2020-10-16,2020-11-13,28,21.0,0.4062,1.915,1.85,27.41,2020-11-04,0.905,early,19,101.0,94.5,0.5274151436031331,0.5108108108108108,611.5,0.1651676206050695,3.1729569221500196,0.0911904761904762,True,False,False,False
0.4,30.0,2020-10-23,2020-11-20,28,21.5,0.3929,1.76,1.73,27.55,2020-11-06,0.52,early,14,124.0,121.0,0.7045454545454546,0.6994219653179191,606.0,0.20462046204620463,5.334747760490335,0.08186046511627908,True,False,False,False
0.4,30.0,2020-11-06,2020-12-04,28,18.5,0.3909,1.415,1.36,24.86,2020-11-16,0.61,early,10,80.5,75.00000000000001,0.568904593639576,0.5514705882352943,511.5,0.1573802541544477,5.744379276637341,0.07648648648648648,True,False,False,False
0.4,30.0,2020-11-13,2020-12-11,28,15.0,0.4177,1.455,1.4,23.1,2020-11-23,0.725,early,10,73.00000000000001,67.5,0.5017182130584193,0.48214285714285715,445.5,0.16386083052749723,5.980920314253649,0.097,True,False,False,False
0.4,30.0,2020-11-20,2020-12-18,28,15.0,0.4099,1.3,1.29,23.7,2020-11-27,0.625,early,7,67.5,66.5,0.5192307692307693,0.5155038759689923,430.0,0.1569767441860465,8.185215946843854,0.08666666666666667,True,False,False,False
0.4,30.0,2020-11-27,2020-12-24,27,13.5,0.4022,0.98,0.96,20.84,2020-12-08,0.47,early,11,51.0,49.0,0.5204081632653061,0.5104166666666666,368.0,0.13858695652173914,4.59856719367589,0.0725925925925926,True,False,False,False
0.4,30.0,2020-12-04,2020-12-31,27,13.0,0.4035,0.93,0.91,20.79,2020-12-17,0.375,early,13,55.50000000000001,53.5,0.5967741935483871,0.5879120879120879,353.0,0.15722379603399436,4.414360427108303,0.07153846153846154,True,False,False,False
0.4,30.0,2020-12-11,2021-01-08,28,15.0,0.3909,1.225,1.19,23.31,2020-12-23,0.55,early,12,67.5,63.99999999999999,0.5510204081632653,0.5378151260504201,422.5,0.15976331360946747,4.859467455621302,0.08166666666666668,True,False,False,False
0.4,30.0,2020-12-18,2021-01-15,28,14.0,0.4091,1.235,1.23,21.57,2021-01-07,0.265,early,20,97.00000000000001,96.5,0.7854251012145749,0.7845528455284553,403.5,0.24039653035935568,4.387236679058241,0.08821428571428572,True,False,False,False
0.4,30.0,2021-01-08,2021-02-05,28,13.0,0.4013,1.085,1.0,21.56,2021-01-20,0.52,early,12,56.49999999999999,48.0,0.5207373271889401,0.48,368.5,0.15332428765264583,4.663613749434644,0.08346153846153846,True,False,False,False
0.4,30.0,2021-01-15,2021-02-12,28,14.0,0.3968,1.33,1.26,24.34,2021-01-21,0.63,early,6,70.0,63.0,0.5263157894736842,0.5,413.0,0.1694915254237288,10.310734463276836,0.095,True,False,False,False
0.4,30.0,2021-01-22,2021-02-19,28,12.5,0.3997,0.985,0.98,21.91,2021-02-05,0.455,early,14,53.0,52.49999999999999,0.5380710659898477,0.5357142857142856,348.5,0.15208034433285508,3.9649518343922936,0.0788,True,False,False,False
0.4,30.0,2021-02-05,2021-03-05,28,12.0,0.4132,1.08,1.05,20.87,2021-02-19,0.425,early,14,65.5,62.5,0.6064814814814815,0.5952380952380952,348.0,0.1882183908045977,4.907122331691298,0.09000000000000001,True,False,False,False
0.4,30.0,2021-02-12,2021-03-12,28,12.0,0.4027,1.085,1.05,19.97,2021-02-23,0.515,early,11,56.99999999999999,53.5,0.5253456221198156,0.5095238095238095,348.5,0.16355810616929697,5.427155341072127,0.09041666666666666,True,False,False,False
0.4,30.0,2021-02-19,2021-03-19,28,11.0,0.406,1.01,1.0,22.05,2021-03-05,0.485,early,14,52.5,51.5,0.5198019801980198,0.515,321.0,0.16355140186915887,4.2640186915887845,0.09181818181818181,True,False,False,False
0.4,30.0,2021-02-26,2021-03-26,28,11.5,0.3974,1.305,1.17,27.95,2021-03-08,0.635,early,10,67.0,53.49999999999999,0.5134099616858238,0.4572649572649572,360.5,0.18585298196948682,6.783633841886269,0.11347826086956521,True,False,False,False
0.4,30.0,2021-03-05,2021-04-01,27,11.0,0.3952,0.925,0.89,24.66,2021-03-11,0.42,early,6,50.500000000000014,47.0,0.5459459459459461,0.5280898876404494,312.5,0.16160000000000005,9.83066666666667,0.08409090909090909,True,False,False,False
0.4,30.0,2021-03-12,2021-04-09,28,9.5,0.3913,0.66,0.62,20.69,2021-03-19,0.315,early,7,34.5,30.5,0.5227272727272727,0.49193548387096775,256.0,0.134765625,7.027064732142857,0.06947368421052631,True,False,False,False
0.4,30.0,2021-03-19,2021-04-16,28,8.0,0.3846,0.595,0.59,20.95,2021-03-30,0.255,early,11,34.0,33.5,0.5714285714285714,0.5677966101694916,219.5,0.1548974943052392,5.139780492855664,0.074375,True,False,False,False
0.4,30.0,2021-03-26,2021-04-23,28,7.5,0.3816,0.555,0.53,18.86,2021-04-01,0.26,early,6,29.500000000000004,27.0,0.5315315315315315,0.5094339622641509,205.5,0.14355231143552313,8.732765612327658,0.07400000000000001,True,False,False,False
0.4,30.0,2021-04-09,2021-05-07,28,5.5,0.4328,0.47,0.45,16.69,2021-04-23,0.215,early,14,25.5,23.5,0.5425531914893617,0.5222222222222223,157.0,0.1624203821656051,4.234531392174704,0.08545454545454545,True,False,False,False
0.4,30.0,2021-04-16,2021-05-14,28,5.5,0.4133,0.505,0.49,16.25,2021-04-27,0.245,early,11,26.0,24.5,0.5148514851485149,0.5,160.5,0.16199376947040497,5.375247805154347,0.09181818181818181,True,False,False,False
0.4,30.0,2021-04-23,2021-05-21,28,5.5,0.4017,0.445,0.44,17.33,2021-05-07,0.125,early,14,32.0,31.5,0.7191011235955056,0.7159090909090909,154.5,0.20711974110032363,5.3999075358298665,0.08090909090909092,True,False,False,False
0.4,30.0,2021-04-30,2021-05-28,28,5.5,0.4097,0.475,0.46,18.61,2021-05-07,0.215,early,7,26.0,24.500000000000004,0.5473684210526316,0.532608695652174,157.5,0.16507936507936508,8.607709750566894,0.08636363636363636,True,False,True,False
0.4,30.0,2021-05-07,2021-06-04,28,5.0,0.3557,0.335,0.32,16.69,2021-05-24,0.165,early,17,17.0,15.5,0.5074626865671642,0.484375,133.5,0.12734082397003746,2.7340823970037453,0.067,True,False,True,False
0.4,30.0,2021-05-14,2021-06-11,28,5.0,0.4327,0.465,0.46,18.81,2021-05-26,0.095,early,12,37.0,36.5,0.7956989247311828,0.7934782608695652,146.5,0.2525597269624573,7.6820250284414096,0.093,True,False,True,False
0.4,30.0,2021-05-21,2021-06-18,28,6.0,0.3461,0.445,0.44,20.15,2021-05-26,0.195,early,5,25.0,24.5,0.5617977528089888,0.5568181818181818,164.5,0.1519756838905775,11.094224924012156,0.07416666666666667,True,False,True,False
0.4,30.0,2021-05-28,2021-06-25,28,41.5,0.4048,3.45,3.35,16.76,2021-06-10,1.25,early,13,220.00000000000003,210.0,0.6376811594202899,0.6268656716417911,1175.0,0.1872340425531915,5.2569558101473,0.08313253012048193,True,False,False,False
0.4,30.0,2021-06-04,2021-07-02,28,41.0,0.3984,3.2,3.15,16.42,2021-06-17,1.555,early,13,164.50000000000003,159.5,0.5140625000000001,0.5063492063492063,1140.0,0.14429824561403512,4.051450742240217,0.07804878048780488,True,False,False,False
0.4,30.0,2021-06-11,2021-07-09,28,35.5,0.4023,2.865,2.83,15.65,2021-06-23,1.335,early,12,153.00000000000003,149.5,0.5340314136125656,0.5282685512367491,996.5,0.15353738083291524,4.670095333667839,0.08070422535211268,True,False,False,False
0.4,30.0,2021-06-18,2021-07-16,28,45.0,0.4045,3.95,3.85,20.7,2021-06-22,1.635,early,4,231.50000000000003,221.5,0.5860759493670887,0.5753246753246753,1295.0,0.1787644787644788,16.31225868725869,0.08777777777777779,True,False,False,False
0.4,30.0,2021-06-25,2021-07-23,28,32.5,0.406,2.49,2.45,15.62,2021-07-12,1.13,early,17,136.00000000000003,132.00000000000003,0.5461847389558233,0.5387755102040817,899.0,0.1512791991101224,3.24805339265851,0.07661538461538463,True,False,False,False
0.4,30.0,2021-07-02,2021-07-30,28,33.0,0.3946,2.44,2.4,15.07,2021-07-21,1.21,early,19,123.0,119.0,0.5040983606557377,0.49583333333333335,904.0,0.13606194690265486,2.613821611551001,0.07393939393939394,True,False,False,False
0.4,30.0,2021-07-09,2021-08-06,28,33.5,0.4012,2.645,2.6,16.18,2021-07-26,1.19,early,17,145.5,141.0,0.5500945179584121,0.5423076923076923,934.5,0.15569823434991975,3.3429326786894538,0.07895522388059702,True,False,False,False
0.4,30.0,2021-07-16,2021-08-13,28,37.0,0.3911,3.375,3.3,18.45,2021-07-26,1.635,early,10,174.0,166.49999999999997,0.5155555555555555,0.5045454545454544,1077.5,0.1614849187935035,5.894199535962878,0.09121621621621621,True,False,False,False
0.4,30.0,2021-07-23,2021-08-20,28,36.0,0.3915,2.88,2.84,17.2,2021-08-03,1.4,early,11,148.0,144.0,0.5138888888888888,0.5070422535211268,1008.0,0.14682539682539683,4.871933621933622,0.08,True,False,False,False
0.4,30.0,2021-07-30,2021-08-27,28,35.0,0.4062,2.915,2.84,18.24,2021-08-06,1.315,early,7,160.0,152.5,0.548885077186964,0.5369718309859155,991.5,0.16137165910237014,8.414379367480729,0.08328571428571428,True,False,False,False
0.4,30.0,2021-08-06,2021-09-03,28,29.5,0.4115,2.795,2.68,16.15,2021-08-12,1.32,early,6,147.5,136.0,0.5277280858676208,0.5074626865671642,869.5,0.1696377228292122,10.319628138777075,0.0947457627118644,True,False,False,False
0.4,30.0,2021-08-13,2021-09-10,28,26.5,0.4042,2.185,2.12,15.45,2021-08-27,0.885,early,14,130.0,123.50000000000001,0.5949656750572082,0.5825471698113208,748.5000000000001,0.17368069472277886,4.52810382670102,0.08245283018867924,True,False,False,False
0.4,30.0,2021-08-20,2021-09-17,28,31.0,0.3772,2.115,2.08,18.56,2021-08-27,1.005,early,7,111.00000000000003,107.50000000000001,0.5248226950354611,0.5168269230769231,831.5,0.1334936861094408,6.9607422042779845,0.06822580645161291,True,False,False,False
0.4,30.0,2021-08-27,2021-09-24,28,27.0,0.3989,2.025,1.98,16.39,2021-09-15,0.55,early,19,147.5,143.0,0.7283950617283951,0.7222222222222222,742.5,0.19865319865319866,3.816232500443027,0.075,True,False,False,False
0.4,30.0,2021-09-03,2021-10-01,28,24.5,0.4009,1.995,1.96,16.41,2021-09-23,0.825,early,20,117.00000000000001,113.5,0.5864661654135339,0.5790816326530612,689.5,0.16968817984046414,3.0968092820884707,0.08142857142857143,True,False,False,False
0.4,30.0,2021-09-10,2021-10-08,28,28.0,0.4077,2.915,2.78,20.95,2021-09-23,1.05,early,13,186.5,172.99999999999997,0.6397941680960549,0.6223021582733812,851.5,0.2190252495596007,6.149555083788789,0.10410714285714286,True,False,False,False
0.4,30.0,2021-09-17,2021-10-15,28,29.0,0.4001,2.675,2.65,20.81,2021-09-24,1.07,early,7,160.49999999999997,157.99999999999997,0.5999999999999999,0.5962264150943395,847.5000000000001,0.18938053097345126,9.8748419721871,0.09224137931034482,True,False,False,False
0.4,30.0,2021-09-24,2021-10-22,28,24.0,0.3964,2.18,1.92,17.75,2021-10-08,1.06,early,14,112.00000000000001,85.99999999999999,0.5137614678899083,0.4479166666666666,698.0000000000001,0.16045845272206302,4.1833810888252145,0.09083333333333334,True,False,False,False
0.4,30.0,2021-10-01,2021-10-29,28,27.0,0.3951,2.745,2.56,21.15,2021-10-07,1.355,early,6,139.0,120.5,0.5063752276867031,0.470703125,814.5,0.17065684468999387,10.381624718641293,0.10166666666666667,True,False,False,False
0.4,30.0,2021-10-08,2021-11-05,28,24.0,0.4101,2.125,1.99,18.77,2021-10-14,0.96,early,6,116.5,103.0,0.548235294117647,0.5175879396984925,692.5,0.16823104693140795,10.234055354993982,0.08854166666666667,True,False,False,False
0.4,30.0,2021-10-15,2021-11-12,28,21.5,0.3993,1.56,1.51,16.3,2021-10-25,0.705,early,10,85.50000000000001,80.5,0.5480769230769231,0.5331125827814569,586.0,0.1459044368600683,5.325511945392493,0.07255813953488373,True,False,False,False
0.4,30.0,2021-10-22,2021-11-19,28,19.5,0.4002,1.585,1.56,15.43,2021-11-02,0.71,early,11,87.5,85.00000000000001,0.5520504731861199,0.5448717948717949,548.5,0.15952597994530537,5.2933620618214965,0.08128205128205128,True,False,False,False
0.4,30.0,2021-10-29,2021-11-26,28,19.0,0.4068,1.48,1.43,16.26,2021-11-03,0.7,early,5,78.0,73.0,0.527027027027027,0.5104895104895105,528.0,0.14772727272727273,10.78409090909091,0.07789473684210527,True,False,False,False
0.4,30.0,2021-11-05,2021-12-03,28,19.0,0.4006,1.49,1.44,16.48,2021-11-15,0.66,early,10,83.0,77.99999999999999,0.5570469798657718,0.5416666666666665,529.0,0.15689981096408318,5.726843100189035,0.07842105263157895,True,False,False,False
0.4,30.0,2021-11-12,2021-12-10,28,18.0,0.408,1.385,1.35,16.29,2021-11-24,0.69,early,12,69.5,66.00000000000001,0.5018050541516246,0.488888888888889,498.5,0.13941825476429287,4.240638582413908,0.07694444444444444,True,False,False,False
0.4,30.0,2021-11-19,2021-12-17,28,19.0,0.3964,1.56,1.54,17.91,2021-12-10,0.355,early,21,120.5,118.5,0.7724358974358975,0.7694805194805194,536.0,0.2248134328358209,3.9074715707178393,0.08210526315789474,True,False,False,False
0.4,30.0,2021-11-26,2021-12-23,27,29.0,0.3999,2.68,2.48,28.62,2021-11-29,1.085,early,3,159.50000000000003,139.5,0.5951492537313434,0.5625,848.0000000000001,0.18808962264150944,22.88423742138365,0.09241379310344829,True,False,False,False
0.4,30.0,2021-12-10,2022-01-07,28,19.0,0.4034,1.58,1.54,18.69,2021-12-22,0.755,early,12,82.5,78.5,0.5221518987341772,0.5097402597402597,538.0,0.1533457249070632,4.664265799256506,0.08315789473684211,True,False,False,False
0.4,30.0,2021-12-17,2022-01-14,28,20.5,0.3953,2.2,1.94,21.57,2021-12-22,1.04,early,5,116.00000000000001,89.99999999999999,0.5272727272727272,0.4639175257731958,630.0000000000001,0.1841269841269841,13.44126984126984,0.10731707317073172,True,False,False,False
0.4,30.0,2021-12-31,2022-01-28,28,14.0,0.4035,1.37,1.35,17.22,2022-01-28,3.33,expiry,28,-196.0,-198.0,-1.4306569343065694,-1.4666666666666666,417.0,-0.47002398081534774,-6.127098321342926,0.09785714285714286,False,False,False,False
0.4,30.0,2022-01-07,2022-02-04,28,16.0,0.3904,1.3,1.24,18.76,2022-02-01,0.265,early,25,103.50000000000001,97.5,0.7961538461538462,0.7862903225806451,450.0,0.23000000000000004,3.3580000000000005,0.08125,True,False,False,False
0.4,30.0,2022-01-14,2022-02-11,28,15.5,0.3899,1.33,1.21,19.19,2022-02-02,0.51,early,19,82.0,70.0,0.6165413533834586,0.5785123966942148,443.0,0.18510158013544017,3.5558987762860874,0.08580645161290323,True,False,False,False
0.4,30.0,2022-01-21,2022-02-18,28,25.0,0.4002,2.365,2.32,28.85,2022-01-31,0.84,early,10,152.50000000000003,148.0,0.6448202959830868,0.6379310344827587,736.5,0.2070604209097081,7.557705363204346,0.0946,True,False,False,False
0.4,30.0,2022-01-28,2022-02-25,28,21.0,0.4756,2.95,2.7,27.66,2022-02-01,0.945,early,4,200.50000000000003,175.50000000000003,0.6796610169491526,0.6500000000000001,715.0,0.2804195804195805,25.58828671328672,0.14047619047619048,True,False,False,False
0.4,30.0,2022-02-04,2022-03-04,28,18.0,0.3976,1.54,1.48,23.22,2022-02-09,0.67,early,5,87.0,81.0,0.564935064935065,0.5472972972972973,514.0,0.16926070038910507,12.35603112840467,0.08555555555555555,True,False,False,False
0.4,30.0,2022-02-11,2022-03-11,28,23.0,0.4184,2.345,2.1,27.36,2022-02-16,0.87,early,5,147.5,123.0,0.6289978678038379,0.5857142857142857,694.5000000000001,0.21238300935925122,15.503959683225338,0.10195652173913045,True,False,False,False
0.4,30.0,2022-02-18,2022-03-18,28,24.0,0.3952,2.205,2.13,27.75,2022-02-25,0.915,early,7,129.0,121.49999999999999,0.5850340136054422,0.5704225352112675,700.5,0.1841541755888651,9.602324869990824,0.091875,True,False,False,False
0.4,30.0,2022-02-25,2022-03-25,28,21.0,0.3983,1.76,1.67,27.59,2022-03-16,0.735,early,19,102.49999999999999,93.5,0.5823863636363635,0.5598802395209581,596.0,0.17197986577181207,3.303823737195337,0.0838095238095238,True,False,False,False
0.4,30.0,2022-03-18,2022-04-14,27,18.0,0.4108,1.49,1.45,23.87,2022-03-24,0.72,early,6,77.0,73.0,0.5167785234899329,0.503448275862069,509.0,0.1512770137524558,9.202685003274395,0.08277777777777778,True,False,False,False
0.4,30.0,2022-03-25,2022-04-22,28,16.5,0.396,1.215,1.15,20.81,2022-04-04,0.445,early,10,77.0,70.49999999999999,0.6337448559670781,0.6130434782608695,451.5,0.17054263565891473,6.224806201550388,0.07363636363636364,True,False,False,False
0.4,30.0,2022-04-01,2022-04-29,28,15.5,0.386,1.16,1.13,19.63,2022-04-13,0.52,early,12,63.99999999999999,60.999999999999986,0.5517241379310345,0.5398230088495575,426.0,0.15023474178403753,4.569640062597808,0.07483870967741935,True,False,False,False
0.4,30.0,2022-04-08,2022-05-06,28,15.0,0.4111,1.17,1.14,21.16,2022-04-19,0.415,early,11,75.49999999999999,72.49999999999999,0.6452991452991452,0.6359649122807017,417.0,0.18105515587529972,6.007739263134945,0.078,True,False,False,False
0.4,30.0,2022-04-22,2022-05-20,28,19.0,0.4037,1.635,1.54,28.21,2022-05-04,0.515,early,12,112.00000000000001,102.49999999999999,0.6850152905198778,0.6655844155844155,543.5,0.20607175712971484,6.268015946028826,0.08605263157894737,True,False,False,False
0.4,30.0,2022-05-13,2022-06-10,28,20.0,0.3969,1.56,1.53,28.87,2022-05-25,0.535,early,12,102.49999999999999,99.5,0.6570512820512819,0.6503267973856209,556.0,0.18435251798561147,5.607389088729016,0.078,True,False,False,False
