short_delta_target,wing_delta_width,vix_threshold,entry_date,expiry,actual_dte,short_strike,long_strike,spread_width,short_delta,long_delta,short_mid,short_bid,net_credit_mid,net_credit_worst,credit_pct_of_width,max_loss,vix_on_entry,near_iv,far_iv,sigma_fwd,fwd_vol_factor,exit_date,exit_net_value,exit_type,days_held,net_pnl,net_pnl_worst,pnl_pct,roc,annualized_roc,is_win,is_open,split_flag,missing_exit_data
0.15,0.05,,2024-10-25,2024-11-15,21,370.0,360.0,10.0,-0.1906,-0.107,2.5,2.3,1.2,0.8499999999999999,0.12,880.0000000000001,20.33,0.2412331734161248,0.2926004424885767,0.3194807724063671,1.3243650028815315,2024-10-28,0.5,early,3,70.0,34.999999999999986,0.5833333333333334,0.07954545454545453,9.678030303030301,True,False,False,False
0.15,0.05,,2025-02-28,2025-03-21,21,370.0,360.0,10.0,-0.1486,-0.1027,3.6,3.2,1.275,0.4500000000000002,0.1275,872.5,19.63,0.5042170288018749,0.4027477440485845,0.30104415335868934,0.5970527296034273,2025-03-18,0.35000000000000003,early,18,92.49999999999999,10.000000000000014,0.7254901960784313,0.10601719197707735,2.1497930595351793,True,False,False,False
0.15,0.05,,2025-04-25,2025-05-16,21,420.0,400.0,20.0,-0.2198,-0.1126,4.4,3.9,2.1250000000000004,0.8999999999999999,0.10625000000000002,1787.5,24.84,0.35609665831633636,0.35980527563865855,0.3620122099673169,1.0166122077049247,2025-05-05,-0.07499999999999996,early,10,220.00000000000003,97.49999999999999,1.0352941176470587,0.1230769230769231,4.492307692307693,True,False,False,False
0.15,0.05,,2025-05-30,2025-06-20,21,410.0,380.0,30.0,-0.2294,-0.0878,6.2,5.8,4.025,2.5,0.13416666666666668,2597.5,18.57,0.403214477260052,0.32223057752194,0.2444800971523909,0.6063276765598726,2025-06-20,0.0,early,21,402.50000000000006,250.0,1.0,0.15495668912415786,2.6932948347770296,True,False,False,False
0.15,0.05,,2025-08-29,2025-09-19,21,450.0,430.0,20.0,-0.1799,-0.0918,5.05,4.5,2.8249999999999997,2.0,0.14125,1717.5,15.36,0.38676500699275873,0.38264972018619653,0.379533972987826,0.9813038049611656,2025-09-19,-0.75,early,21,357.5,275.0,1.2654867256637168,0.2081513828238719,3.617869272891107,True,False,False,False
0.15,0.05,,2025-11-28,2025-12-19,21,510.0,500.0,10.0,-0.1335,-0.1056,4.8,4.4,1.0999999999999996,0.3000000000000007,0.10999999999999996,890.0,16.35,0.49023128257587806,0.3719955888898224,0.24883975557898158,0.5075966475894287,2025-12-02,0.40000000000000036,early,4,69.99999999999993,-9.999999999999964,0.6363636363636359,0.07865168539325834,7.176966292134824,True,False,False,False
0.15,0.05,30.0,2018-09-28,2018-10-19,21,125.0,120.0,5.0,-0.2244,-0.0749,0.775,0.7,0.55,0.44999999999999996,0.11000000000000001,445.0,12.12,0.21504443749027222,0.22109520360209706,0.22552676842475178,1.0487449527028745,2018-10-17,0.09999999999999999,early,19,45.00000000000001,35.0,0.8181818181818182,0.10112359550561799,1.9426374926079246,True,False,False,False
0.15,0.05,30.0,2018-11-30,2018-12-21,21,120.0,115.0,5.0,-0.1826,-0.0881,1.125,1.0,0.65,0.44999999999999996,0.13,434.99999999999994,18.07,0.37015401922498203,0.29517379200882987,0.2229635500350218,0.6023534487126644,2018-12-11,0.22499999999999998,early,11,42.50000000000001,22.499999999999996,0.653846153846154,0.09770114942528739,3.241901776384536,True,False,False,False
0.15,0.05,30.0,2018-12-28,2019-01-18,21,120.0,115.0,5.0,-0.2171,-0.0937,1.175,1.1,0.75,0.6000000000000001,0.15,425.0,28.34,0.23575392286066976,0.3798441762208371,0.45913817392741935,1.9475314274993818,2019-01-04,0.35,early,7,40.0,25.00000000000001,0.5333333333333333,0.09411764705882353,4.9075630252100835,True,False,False,False
0.15,0.05,30.0,2019-05-31,2019-06-21,21,120.0,115.0,5.0,-0.2052,-0.1048,1.325,1.2,0.725,0.5,0.145,427.50000000000006,18.71,0.41447989420999864,0.32692069256695544,0.241225634254638,0.5819959849063743,2019-06-06,0.25,early,6,47.5,25.0,0.6551724137931034,0.11111111111111109,6.759259259259259,True,False,False,False
0.15,0.05,30.0,2019-08-30,2019-09-20,21,155.0,150.0,5.0,-0.1747,-0.0971,1.45,1.3,0.75,0.5,0.15,425.0,18.98,0.43368259099808076,0.3208511507448529,0.19772231622634834,0.45591481034852827,2019-09-20,0.0,early,21,75.0,50.0,1.0,0.17647058823529413,3.067226890756303,True,False,False,False
0.15,0.05,30.0,2019-10-25,2019-11-15,21,160.0,155.0,5.0,-0.2211,-0.0949,1.125,1.05,0.7,0.55,0.13999999999999999,430.0,12.65,0.18298909433061145,0.2546271529043241,0.2892144083677312,1.5805007911848536,2019-11-15,-0.025,early,21,72.5,57.50000000000001,1.0357142857142858,0.1686046511627907,2.9305094130675524,True,False,False,False
0.15,0.05,30.0,2019-11-29,2019-12-20,21,160.0,155.0,5.0,-0.1353,-0.0676,0.975,0.9,0.55,0.4,0.11000000000000001,445.0,12.62,0.35277107834741117,0.28663277701136064,0.22459193042355996,0.6366506332539552,2019-12-20,1.11,expiry,21,-56.00000000000001,-71.00000000000001,-1.018181818181818,-0.1258426966292135,-2.1872659176029963,False,False,False,False
0.15,0.05,30.0,2024-02-23,2024-03-15,21,280.0,270.0,10.0,-0.1741,-0.0908,2.125,2.0,1.125,0.8500000000000001,0.1125,887.5,13.75,0.31361450823574666,0.24818775968114445,0.19885428490053542,0.6340723393799593,2024-02-29,0.35,early,6,77.5,50.000000000000014,0.6888888888888889,0.08732394366197183,5.312206572769953,True,False,False,False
0.15,0.05,30.0,2024-08-30,2024-09-20,21,330.0,320.0,10.0,-0.1438,-0.0899,2.375,2.25,0.9750000000000001,0.75,0.0975,902.5,15.0,0.3171060466878694,0.2543159157782093,0.19433692430205912,0.6128452179700845,2024-09-05,0.0,early,6,97.50000000000001,75.0,1.0,0.10803324099722993,6.57202216066482,True,False,False,False
