date,t,sym,kind,out_of_play,gated,px,stop,tags,spy,rs_spy,rs_grp,ext21,level_type,day_state_logged,stopped,t_stop,R,mfe_R,risk_pct
2026-08-13,09:40,CBRS,UR,False,False,228.59,218.67,undercut PDL,0.1,-13.3,-14.5,0.5,,,False,,0.29,1.0,4.34
2026-08-13,09:42,COHR,UR,False,False,347.6,338.11,undercut PDL,0.08,-2.7,-1.7,1.0,,,True,11:20,-1.0,1.05,2.73
2026-08-13,09:45,ALAB,UR,False,False,322.0,310.0,undercut PDL,0.08,0.5,0.5,-0.1,,,False,,0.06,0.91,3.73
2026-08-13,09:54,IREN,ORB9,False,False,48.41,47.63,,0.15,,,2.2,,,True,10:37,-1.0,0.99,1.61
2026-08-13,10:04,DRAM,ORB9,False,False,55.49,55.34,light vol,0.23,,,0.5,,,True,10:07,-1.0,0.17,0.27
2026-08-13,10:05,SMTC,UR,False,False,138.41,136.24,undercut PDL,0.22,-1.9,-3.1,0.9,,,True,11:49,-1.0,1.08,1.57
2026-08-13,10:12,NTRA,UR,False,False,314.54,311.62,undercut PDL,0.23,-1.2,-0.4,2.8,,,True,10:18,-1.0,0.0,0.93
2026-08-13,10:19,AAPL,BIR,False,True,304.53,306.18,STOP IN NOISE|[PRICE],0.22,-0.0,-1.1,-1.4,PRICE,,False,,-0.47,1.19,0.54
2026-08-13,10:19,AMD,BIR,False,True,490.18,499.5,STOP IN NOISE|[MA],0.22,0.7,-0.3,-0.1,MA,,False,,0.77,0.87,1.9
2026-08-13,10:23,DE,UR,False,False,617.81,612.98,tagged,0.27,-1.2,,0.5,,,True,11:25,-1.0,0.16,0.78
2026-08-13,10:24,TGTX,BIR,False,True,48.23,49.92,[VWAP],0.26,-3.4,-2.3,-1.4,VWAP,,False,,0.16,0.41,3.5
2026-08-13,10:29,NBIS,ORB9,False,False,273.2,267.7,,0.27,,,2.7,,,True,10:57,-1.0,0.5,2.01
2026-08-13,10:29,P,ORB9,False,False,116.56,116.5,light vol,0.27,,,6.4,,,True,10:33,-1.0,12.33,0.05
2026-08-13,10:39,ADBE,FBO,False,True,260.35,265.27,[PRICE],0.22,-0.2,-1.3,1.1,PRICE,,True,14:39,-1.0,0.91,1.89
2026-08-13,10:39,IREN,FBO,False,True,47.59,49.67,was an ORB9 long|STRONGEST IN GROUP|[PRICE],0.22,8.1,3.2,2.0,PRICE,,False,,1.36,1.73,4.37
2026-08-13,10:44,IONQ,FBO,False,True,46.66,48.27,[PRICE],0.14,2.4,0.3,2.1,PRICE,,False,,1.05,1.07,3.45
2026-08-13,10:49,AAPL,BIR,False,True,304.57,306.68,STOP IN NOISE|[PRICE],0.02,0.1,-0.8,-1.4,PRICE,,False,,-0.35,0.95,0.69
2026-08-13,10:49,CRCL,FBO,False,True,72.14,73.92,STOP IN NOISE|[PRICE],0.02,0.5,-0.7,1.3,PRICE,,True,15:02,-1.0,1.09,2.47
2026-08-13,10:49,IBIT,BIR,False,True,36.16,36.28,STOP IN NOISE|[MA],0.02,0.1,-1.1,-0.2,MA,,False,,2.42,5.17,0.33
2026-08-13,10:49,MSFT,FBO,False,True,497.3,502.77,STOP IN NOISE|[PRICE],0.02,0.3,-0.5,3.5,PRICE,,False,,0.08,0.78,1.1
2026-08-13,10:49,NVDA,FBO,False,True,225.06,227.99,STOP IN NOISE|[PRICE],0.02,-0.2,-1.9,2.0,PRICE,,False,,-0.1,0.46,1.3
2026-08-13,10:49,PANW,FBO,False,True,394.92,400.66,STOP IN NOISE|[PRICE],0.02,1.4,-0.5,2.8,PRICE,,False,,-0.19,0.99,1.45
2026-08-13,10:49,QBTS,FBO,False,True,21.25,21.91,[PRICE],0.02,1.8,-0.3,1.1,PRICE,,False,,0.53,0.61,3.11
2026-08-13,10:49,RGTI,FBO,False,True,18.84,19.5,[PRICE],0.02,1.6,-0.4,1.9,PRICE,,False,,0.36,0.52,3.5
2026-08-13,10:59,AAOI,FBO,False,True,139.3,146.27,STRONGEST IN GROUP|[PRICE],0.03,0.2,2.4,1.3,PRICE,,False,,1.33,1.38,5.0
2026-08-13,11:04,ORCL,FBO,False,False,156.16,160.09,[PRICE],-0.02,1.2,0.2,2.2,PRICE,,False,,-0.03,0.79,2.52
2026-08-13,11:04,PLTR,FBO,False,False,174.06,177.69,[PRICE],-0.02,1.1,0.1,3.7,PRICE,,True,14:39,-1.0,0.2,2.09
2026-08-13,11:14,RGTI,FBO,False,False,18.54,19.5,[PRICE],-0.05,0.0,-0.2,1.6,PRICE,,False,,-0.06,0.04,5.18
2026-08-13,11:29,AAPL,FBO,False,False,303.71,306.68,[PRICE],-0.16,0.0,-0.5,-1.5,PRICE,,False,,-0.54,0.38,0.98
2026-08-13,11:29,NFLX,FBO,False,True,76.57,77.9,STRONGEST IN GROUP|[PRICE],-0.16,2.7,2.7,1.4,PRICE,,True,15:30,-1.0,0.02,1.74
2026-08-13,11:34,TSM,FBO,False,False,431.64,437.44,[PRICE],-0.21,0.2,-1.4,1.2,PRICE,,False,,0.18,0.31,1.34
2026-08-13,11:34,WDC,BIR,False,False,493.7,506.82,STOP IN NOISE|[MA],-0.21,8.3,0.5,-0.1,MA,,False,,0.49,0.77,2.66
2026-08-13,11:39,IWM,FBO,False,False,303.27,305.43,[PRICE],-0.17,-0.3,,1.7,PRICE,,False,,-0.1,0.25,0.71
2026-08-13,11:49,IONQ,FBO,False,False,45.43,48.27,[PRICE],-0.17,0.1,-0.8,1.7,PRICE,,False,,0.16,0.17,6.25
2026-08-13,11:54,QBTS,FBO,False,False,20.91,21.91,[PRICE],-0.2,0.4,0.3,0.8,PRICE,,False,,0.01,0.07,4.78
2026-08-13,12:14,AMD,FBO,False,False,491.67,501.04,STOP IN NOISE|[PRICE],-0.18,1.4,-0.1,-0.1,PRICE,,False,,0.93,1.02,1.91
2026-08-13,12:14,NBIS,FBO,False,False,255.27,279.34,was an ORB9 long|[PRICE],-0.18,-1.9,-4.0,2.0,PRICE,,False,,0.01,0.33,9.43
2026-08-13,12:40,FTNT,UR,False,True,163.5,160.14,tagged,-0.1,1.2,-0.5,0.6,,,False,,0.59,0.67,2.06
2026-08-13,12:53,ILMN,UR,False,True,191.32,187.44,undercut PDL|still below 9 EMA,-0.04,-1.4,0.5,-0.2,,,False,,0.33,0.45,2.03
2026-08-13,13:33,TXG,UR,False,True,58.43,55.73,undercut PDL,-0.02,0.6,2.9,2.7,,,False,,-0.1,0.14,4.62
2026-08-14,09:40,ILMN,UR,False,True,191.27,188.0,opened below|still below 9 EMA,-0.01,-0.7,0.3,-0.2,,,False,,-0.12,0.46,1.71
2026-08-14,09:40,NTRA,UR,False,True,310.13,305.0,undercut PDL,-0.01,-0.2,0.8,2.2,,,False,,0.05,0.26,1.65
2026-08-14,09:42,CBRS,UR,False,False,224.53,220.1,opened below|still below 9 EMA,0.04,-2.9,-2.7,0.3,,,True,10:32,-1.0,1.01,1.97
2026-08-14,09:42,GH,UR,False,False,158.76,157.27,undercut PDL|still below 9 EMA,0.04,-0.5,0.5,0.1,,,True,10:03,-1.0,0.64,0.94
2026-08-14,09:42,TGTX,UR,False,False,47.93,47.27,undercut PDL|still below 9 EMA,0.04,-0.1,0.9,-1.4,,,False,,1.32,1.51,1.38
2026-08-14,09:43,RVMD,UR,False,False,200.75,198.89,undercut PDL,0.04,-0.7,0.2,0.9,,,False,,1.59,1.75,0.93
2026-08-14,09:51,TSM,UR,False,False,427.53,425.0,undercut PDL,0.04,-0.8,-2.2,0.8,,,True,11:24,-1.0,0.6,0.59
2026-08-14,09:54,AAOI,ORB9,False,False,145.86,143.51,,0.04,,,1.6,,,False,,1.88,3.2,1.61
2026-08-14,09:54,LITE,ORB9,False,False,938.51,928.45,light vol,0.04,,,1.6,,,True,10:31,-1.0,1.93,1.07
2026-08-14,09:54,TSLA,ORB9,False,False,349.4,348.23,light vol,0.04,,,0.9,,,True,10:12,-1.0,1.59,0.33
2026-08-14,09:55,QBTS,UR,False,False,21.05,20.42,undercut PDL,0.03,0.7,-1.5,0.9,,,False,,0.18,0.64,2.99
2026-08-14,09:56,WDC,UR,False,False,508.85,492.55,tagged,0.03,4.4,0.9,0.3,,,True,10:30,-1.0,0.09,3.2
2026-08-14,09:59,GOOGL,FBO,False,True,347.91,351.43,STOP IN NOISE|[PRICE],0.02,0.4,-0.3,-0.3,PRICE,,False,,0.57,0.97,1.01
2026-08-14,09:59,WDC,FBO,False,True,503.96,520.68,STOP IN NOISE|[PRICE],0.02,3.4,0.4,0.2,PRICE,,False,,-0.35,1.01,3.32
2026-08-14,10:04,DRAM,ORB9,False,False,58.52,57.89,,0.05,,,1.2,,,True,10:19,-1.0,0.44,1.08
2026-08-14,10:04,GOOGL,BIR,False,True,347.46,351.43,[MA],0.05,0.2,-0.4,-0.3,MA,,False,,0.39,0.75,1.14
2026-08-14,10:04,SNDK,ORB9,False,False,1653.41,1614.39,,0.05,,,1.6,,,True,10:20,-1.0,0.35,2.36
2026-08-14,10:06,HPE,UR,False,False,59.73,58.86,undercut PDL,0.06,-0.3,0.9,2.8,,,True,10:19,-1.0,0.11,1.46
2026-08-14,10:19,DE,FBO,False,False,610.0,617.63,[PRICE],-0.05,-0.4,,-0.0,PRICE,,False,,0.17,0.28,1.25
2026-08-14,10:19,DRAM,FBO,False,False,57.78,59.18,STOP IN NOISE|was an ORB9 long|[PRICE],-0.05,1.5,-1.4,1.0,PRICE,,False,,0.33,0.89,2.42
2026-08-14,10:19,TSLA,FBO,False,True,346.28,352.56,was an ORB9 long|STRONGEST IN GROUP|[PRICE],-0.05,1.9,1.6,0.6,PRICE,,False,,0.64,1.74,1.81
2026-08-14,10:19,TXG,UR,False,True,56.8,55.8,deep flush,-0.05,-2.3,-1.9,2.0,,,False,,-0.72,0.56,1.76
2026-08-14,10:19,WDC,FBO,False,False,494.27,520.68,[PRICE],-0.05,1.4,-1.4,-0.1,PRICE,,False,,-0.59,0.27,5.34
2026-08-14,10:20,COHR,UR,False,True,336.14,317.2,undercut PDL,-0.05,2.7,-5.1,0.6,,,False,,-0.54,0.13,5.63
2026-08-14,10:24,AAPL,FBO,False,False,305.31,308.16,[PRICE],-0.08,0.1,-0.4,-1.2,PRICE,,False,,-0.24,0.35,0.93
2026-08-14,10:30,NOW,UR,False,True,124.28,122.17,tagged,-0.14,-2.2,-0.2,1.4,,,False,,-0.12,0.74,1.7
2026-08-14,10:34,SKHY,FBO,False,False,167.14,172.96,[PRICE],-0.14,1.0,-1.7,1.3,PRICE,,False,,0.14,0.58,3.48
2026-08-14,10:49,AMD,BIR,False,True,505.1,514.56,STOP IN NOISE|STRONGEST IN GROUP|[MA],-0.08,4.7,3.9,0.4,MA,,True,15:59,-1.0,0.92,1.87
2026-08-14,10:49,CF,BIR,False,False,118.36,119.42,STOP IN NOISE|[MA],-0.08,1.7,,-0.2,MA,,False,,0.08,0.33,0.9
2026-08-14,10:54,COHR,FBO,False,False,331.46,349.52,[PRICE],-0.11,1.4,-7.1,0.5,PRICE,,False,,0.31,0.58,5.45
2026-08-14,11:09,AXTI,FBO,False,True,79.83,86.74,STRONGEST IN GROUP|[PRICE],-0.14,3.2,3.2,1.3,PRICE,,False,,-0.27,0.3,8.66
2026-08-14,11:09,TSLA,FBO,False,False,339.36,352.56,was an ORB9 long|[PRICE],-0.14,-0.0,0.0,0.0,PRICE,,False,,-0.22,0.31,3.89
2026-08-14,11:19,AXTI,FBO,False,True,80.46,86.74,STRONGEST IN GROUP|[PRICE],-0.14,4.1,4.1,1.3,PRICE,,False,,-0.2,0.43,7.81
2026-08-14,11:24,BE,FBO,False,False,235.3,251.42,[PRICE],-0.2,-0.1,,0.5,PRICE,,False,,0.33,0.47,6.85
2026-08-14,11:52,FTNT,UR,False,True,162.02,159.1,undercut PDL,-0.14,-1.8,0.6,0.3,,,False,,-0.69,0.17,1.8
2026-08-14,12:00,GLW,UR,False,True,164.81,158.27,tagged,-0.09,4.1,-2.1,0.5,,,False,,0.17,0.26,3.97
2026-08-14,13:14,CF,BIR,False,False,118.74,119.53,STOP IN NOISE|[MA],-0.12,2.2,,-0.1,MA,,False,,0.58,0.8,0.67
2026-08-14,13:29,DE,UR,False,True,611.79,607.0,undercut PDL|still below 9 EMA,-0.15,0.2,,0.1,,,False,,-0.65,0.04,0.78
2026-08-17,09:41,GH,UR,False,True,157.75,155.0,undercut PDL|still below 9 EMA,-0.05,0.4,0.2,-0.0,,,False,,1.37,1.89,1.74
2026-08-17,09:43,DE,UR,False,True,607.51,603.64,undercut PDL|still below 9 EMA,-0.06,-0.1,,-0.2,,,True,10:42,-1.0,0.81,0.64
2026-08-17,09:49,AXTI,ORB9,False,False,89.61,88.02,light vol,0.01,,,2.1,,,False,,3.99,5.14,1.77
2026-08-17,09:49,HOOD,UR,False,False,95.86,93.8,undercut PDL,0.01,0.4,-2.7,-0.0,,,False,,0.19,0.52,2.15
2026-08-17,09:49,INTC,UR,False,False,103.15,101.8,undercut PDL,0.01,0.7,-2.5,0.4,,,False,,0.24,2.09,1.31
2026-08-17,09:49,SMTC,ORB9,False,False,151.29,149.13,,0.01,,,2.1,,,False,,1.36,2.07,1.43
2026-08-17,09:51,QCOM,UR,False,True,164.13,162.26,undercut PDL,-0.0,-0.9,-4.7,-0.3,,,True,13:14,-1.0,0.28,1.14
2026-08-17,09:53,TSLA,UR,False,True,340.47,337.48,tagged,-0.03,-0.4,0.2,0.1,,,False,,-0.39,1.67,0.88
2026-08-17,09:55,CRWD,UR,False,True,216.28,213.01,undercut PDL,-0.03,-0.2,1.7,1.2,,,False,,-0.73,0.46,1.51
2026-08-17,09:57,QBTS,UR,False,True,20.89,20.19,undercut PDL,-0.05,-1.2,-0.6,0.7,,,False,,-0.01,0.66,3.35
2026-08-17,09:59,HPE,UR,False,True,57.84,57.09,undercut PDL,-0.07,-1.3,-5.8,2.0,,,False,,-0.29,0.85,1.3
2026-08-17,10:01,UNH,UR,False,True,397.38,394.1,undercut PDL|still below 9 EMA,-0.08,-0.9,-1.3,-1.3,,,True,10:40,-1.0,0.32,0.83
2026-08-17,10:04,CRCL,FBO,False,True,73.83,75.93,STRONGEST IN GROUP|[PRICE],-0.04,3.2,1.6,1.3,PRICE,,False,,-0.4,0.07,2.84
2026-08-17,10:04,OKTA,UR,False,True,146.6,144.62,undercut PDL|still below 9 EMA,-0.04,-0.4,1.3,0.3,,,True,10:17,-1.0,0.06,1.35
2026-08-17,10:14,DE,BIR,False,False,607.53,612.21,STOP IN NOISE|[MA],-0.01,-0.1,,-0.2,MA,,False,,1.62,1.72,0.77
2026-08-17,10:29,HNGE,FBO,False,False,87.95,90.26,[PRICE],-0.02,-0.5,1.0,1.0,PRICE,,False,,0.03,0.1,2.63
2026-08-17,10:34,HNGE,FBO,False,False,87.94,90.26,[PRICE],-0.01,-0.5,0.9,1.0,PRICE,,False,,0.03,0.1,2.64
2026-08-17,10:54,ILMN,BIR,False,False,192.27,194.63,STOP IN NOISE|[MA],-0.07,0.9,-2.0,-0.0,MA,,False,,-0.34,0.44,1.23
2026-08-17,11:04,AAOI,ORB9,False,False,156.4,155.39,light vol,0.0,,,2.1,,,True,11:44,-1.0,2.04,0.65
2026-08-17,11:04,COHR,ORB9,False,False,355.72,352.75,light vol,0.0,,,1.2,,,True,15:13,-1.0,2.22,0.83
2026-08-17,11:04,MRVL,ORB9,False,False,239.33,238.29,light vol,0.0,,,1.9,,,True,11:09,-1.0,0.52,0.43
2026-08-17,11:04,SNDK,ORB9,False,False,1826.87,1808.62,,0.0,,,2.7,,,True,11:15,-1.0,0.06,1.0
2026-08-17,11:04,SPCX,ORB9,False,False,148.46,148.12,,0.0,,,1.7,,,True,11:14,-1.0,1.91,0.23
2026-08-17,11:04,WDC,ORB9,False,False,548.11,545.33,light vol,0.0,,,1.2,,,True,11:12,-1.0,0.03,0.51
2026-08-17,11:19,IBIT,BIR,False,True,36.12,36.28,STOP IN NOISE|[MA],0.03,1.4,-0.7,-0.2,MA,,True,11:28,-1.0,0.03,0.44
2026-08-17,11:19,LITE,ORB9,False,False,998.51,987.72,light vol,0.03,,,2.3,,,True,11:49,-1.0,0.1,1.08
2026-08-17,11:20,ORCL,UR,False,False,147.46,145.5,undercut PDL,0.03,-2.0,-0.1,0.7,,,False,,-0.41,0.89,1.33
2026-08-17,12:49,TGTX,BIR,False,False,49.63,50.01,STOP IN NOISE|[MA],-0.05,2.0,-1.2,-0.6,MA,,False,,0.89,1.24,0.77
2026-08-17,15:43,CRM,UR,False,True,191.85,189.91,undercut PDL|still below 9 EMA,-0.2,-1.8,0.0,0.8,,,False,,-0.43,0.23,1.01
2026-08-18,09:40,AAOI,UR,False,False,147.46,144.11,undercut PDL,0.07,-4.4,0.1,1.3,,,True,09:45,-1.0,0.1,2.27
2026-08-18,09:40,ALAB,UR,False,False,310.21,301.0,undercut PDL|still below 9 EMA,0.07,-2.7,0.8,-0.5,,,True,09:51,-1.0,0.19,2.97
2026-08-18,09:40,ANET,UR,False,False,197.81,194.27,undercut PDL,0.07,-1.5,-0.3,1.0,,,True,10:11,-1.0,0.04,1.79
2026-08-18,09:40,AXTI,UR,False,False,92.85,87.55,deep flush,0.07,-2.8,0.5,2.0,,,True,10:35,-1.0,0.02,5.71
2026-08-18,09:40,CRWD,UR,False,False,215.8,211.14,undercut PDL,0.07,1.3,-0.1,1.1,,,True,10:09,-1.0,0.05,2.16
2026-08-18,09:40,DRAM,UR,False,False,57.52,56.61,undercut PDL,0.07,-4.3,-0.1,0.8,,,True,09:48,-1.0,0.02,1.58
2026-08-18,09:40,ILMN,UR,False,False,191.86,190.07,opened below|still below 9 EMA,0.07,-0.2,-0.7,-0.1,,,True,10:06,-1.0,0.54,0.93
2026-08-18,09:40,IREN,UR,False,False,45.21,43.18,undercut PDL,0.07,1.1,1.3,1.1,,,True,10:21,-1.0,0.03,4.49
2026-08-18,09:40,MRVL,UR,False,False,222.9,219.53,undercut PDL,0.07,-4.4,-1.4,0.6,,,True,09:45,-1.0,0.02,1.51
2026-08-18,09:40,SNDK,UR,False,False,1713.01,1676.0,undercut PDL,0.07,-3.7,0.3,1.6,,,True,09:46,-1.0,0.05,2.16
2026-08-18,09:40,WDC,UR,False,False,511.68,495.01,undercut PDL,0.07,-4.1,-0.3,0.2,,,True,10:54,-1.0,0.01,3.26
2026-08-18,09:41,NVDA,UR,False,False,221.44,219.43,undercut PDL,0.08,-1.2,2.2,1.1,,,True,09:55,-1.0,0.1,0.91
2026-08-18,09:44,GOOGL,UR,False,True,342.33,340.19,undercut PDL|still below 9 EMA,-0.0,0.0,-0.8,-0.8,,,False,,0.79,1.19,0.63
2026-08-18,09:44,SPCX,UR,False,True,141.68,139.41,undercut PDL,-0.0,-2.6,,0.9,,,False,,0.73,2.11,1.6
2026-08-18,09:45,TSLA,UR,False,False,336.96,331.12,undercut PDL,0.02,-0.2,-1.0,-0.2,,,False,,-0.02,0.57,1.73
2026-08-18,09:54,CRAK,FBO,False,False,59.94,60.62,[PRICE],-0.02,0.6,1.0,4.6,PRICE,,False,,-0.18,0.21,1.13
2026-08-18,09:54,MSFT,UR,False,True,481.73,477.15,undercut PDL|still below 9 EMA,-0.02,0.8,0.1,1.6,,,False,,0.04,0.45,0.95
2026-08-18,09:54,XHB,BIR,False,False,106.83,108.6,[MA],-0.02,-0.7,,-0.7,MA,,False,,0.51,0.51,1.66
2026-08-18,09:56,CF,UR,False,False,120.71,119.0,tagged,0.01,3.0,,0.5,,,False,,-0.6,0.75,1.42
2026-08-18,09:56,HOOD,UR,False,False,93.55,92.15,undercut PDL|still below 9 EMA,0.01,-2.3,-1.1,-0.5,,,True,15:48,-1.0,0.39,1.5
2026-08-18,09:59,FTNT,BIR,False,True,157.31,160.66,STRONGEST IN GROUP|[MA],-0.03,1.5,1.9,-0.3,MA,,False,,-0.19,0.48,2.13
2026-08-18,09:59,OKTA,BIR,False,False,143.44,147.27,[MA],-0.03,0.7,-1.1,-0.2,MA,,False,,-0.11,0.34,2.67
2026-08-18,10:00,CRCL,UR,False,True,72.44,71.41,deep flush,-0.03,-2.3,-1.5,0.9,,,False,,-0.72,1.73,1.42
2026-08-18,10:01,DE,UR,False,True,595.41,590.33,undercut PDL|still below 9 EMA,-0.02,-0.2,,-0.9,,,True,15:47,-1.0,0.65,0.85
2026-08-18,10:02,GLW,UR,False,False,165.6,161.11,undercut PDL,0.03,-3.9,3.2,0.4,,,True,10:42,-1.0,0.12,2.71
2026-08-18,10:02,ORCL,UR,False,False,144.88,142.37,undercut PDL|still below 9 EMA,0.03,-0.7,-3.3,0.3,,,True,15:57,-1.0,0.24,1.73
2026-08-18,10:02,PANW,UR,False,False,373.36,368.0,undercut PDL|still below 9 EMA,0.03,-0.2,-0.6,0.9,,,False,,0.14,0.45,1.44
2026-08-18,10:03,DELL,UR,False,False,480.62,466.98,undercut PDL,0.02,0.7,5.2,1.1,,,True,10:55,-1.0,0.16,2.84
2026-08-18,10:03,P,UR,False,False,117.69,113.22,undercut PDL,0.02,1.1,-1.4,4.6,,,False,,-0.12,0.08,3.8
2026-08-18,10:04,QBTS,UR,False,False,20.18,19.56,undercut PDL|still below 9 EMA,0.03,-2.8,-0.8,0.1,,,True,14:57,-1.0,0.02,3.07
2026-08-18,10:09,GH,FBO,False,False,160.84,165.04,[PRICE],-0.02,0.0,-0.3,0.4,PRICE,,False,,0.17,0.38,2.61
2026-08-18,10:15,AMZN,UR,False,True,259.5,257.73,undercut PDL|still below 9 EMA,-0.01,-0.2,-1.3,-0.1,,,False,,-0.01,1.51,0.68
2026-08-18,10:15,HNGE,UR,False,True,87.42,85.01,undercut PDL,-0.01,0.0,-0.9,0.8,,,False,,0.37,1.05,2.76
2026-08-18,10:19,GH,FBO,False,False,161.19,165.04,[PRICE],-0.01,0.2,-0.1,0.4,PRICE,,False,,0.28,0.35,2.39
2026-08-18,10:24,DE,BIR,False,True,594.99,605.56,[MA],0.03,-0.3,,-0.9,MA,,False,,0.61,0.66,1.78
2026-08-18,10:29,IBIT,ORB9,False,False,36.8,36.64,light vol,0.01,,,1.0,,,True,10:52,-1.0,0.28,0.43
2026-08-18,10:54,AAPL,BIR,False,False,310.53,312.13,STOP IN NOISE|[MA],-0.09,2.2,1.1,-0.3,MA,,False,,0.2,0.95,0.52
2026-08-18,10:54,CRCL,FBO,False,False,72.5,74.72,[PRICE],-0.09,-2.2,-1.9,0.9,PRICE,,False,,0.36,0.45,3.06
2026-08-18,10:59,TGTX,BIR,False,False,49.55,50.05,STOP IN NOISE|[MA],-0.09,1.2,1.4,-0.6,MA,,True,15:44,-1.0,0.06,1.01
2026-08-18,11:19,BMNR,FBO,False,True,18.61,19.07,STRONGEST IN GROUP|[PRICE],-0.13,0.0,1.6,0.9,PRICE,,False,,0.7,0.75,2.47
2026-08-18,11:52,GH,UR,False,False,161.38,158.81,opened below,0.0,0.4,0.3,0.4,,,False,,-0.49,0.18,1.59
2026-08-18,12:49,CF,BIR,False,True,119.88,122.4,[VWAP],0.04,2.3,,0.2,VWAP,,False,,0.08,0.14,2.1
2026-08-19,09:45,TGTX,UR,False,False,51.31,50.79,tagged,0.03,1.7,-2.0,0.3,,,True,09:52,-1.0,0.08,1.01
2026-08-19,09:51,UNH,UR,False,True,395.46,392.0,undercut PDL|still below 9 EMA,-0.18,0.3,1.2,-1.3,,,True,11:28,-1.0,0.38,0.87
2026-08-19,09:54,CRAK,FBO,False,False,60.41,60.81,STOP IN NOISE|[PRICE],-0.0,0.2,0.3,4.5,PRICE,,True,10:34,-1.0,0.37,0.66
2026-08-19,09:54,GH,FBO,False,False,161.24,169.51,[PRICE],-0.0,0.4,-2.7,0.4,PRICE,,False,,-0.26,0.22,5.13
2026-08-19,09:54,GLW,BIR,False,False,152.34,162.22,[MA],-0.0,-5.0,-0.9,-0.8,MA,,False,,-0.02,0.17,6.49
2026-08-19,09:54,NTRA,FBO,False,False,317.86,326.62,[PRICE],-0.0,1.7,-1.3,2.4,PRICE,,False,,-0.85,0.5,2.76
2026-08-19,09:54,PLTR,FBO,False,False,171.64,177.38,[PRICE],-0.0,-0.2,0.1,2.1,PRICE,,False,,-0.62,0.33,3.34
2026-08-19,09:54,QCOM,BIR,False,True,161.49,167.16,STRONGEST IN GROUP|[MA],-0.0,0.5,3.6,-0.6,MA,,False,,-0.07,0.23,3.51
2026-08-19,09:59,QCOM,FBO,False,True,161.76,167.16,STRONGEST IN GROUP|[PRICE],0.03,0.6,3.6,-0.6,PRICE,,False,,-0.02,0.29,3.34
2026-08-19,10:02,AMZN,UR,False,True,260.5,258.58,tagged|still below 9 EMA,-0.0,0.1,-0.6,0.0,,,False,,2.81,3.07,0.74
2026-08-19,10:04,OKTA,BIR,False,False,138.62,146.03,[MA],-0.01,-4.0,-4.0,-0.9,MA,,False,,-0.35,0.21,5.35
2026-08-19,10:09,CRM,ORB9,False,False,201.48,201.23,,0.01,,,2.0,,,False,,18.72,25.88,0.12
2026-08-19,10:09,IBIT,ORB9,False,False,37.03,36.88,light vol,0.01,,,1.3,,,False,,11.67,16.33,0.41
2026-08-19,10:14,DE,FBO,False,False,590.03,597.56,[PRICE],-0.12,0.1,,-1.1,PRICE,,False,,1.23,1.42,1.28
2026-08-19,10:14,RVMD,FBO,False,False,215.51,221.22,[PRICE],-0.12,-0.4,-3.1,2.2,PRICE,,False,,0.15,0.57,2.65
2026-08-19,10:28,IREN,UR,False,False,40.46,39.48,undercut PDL|still below 9 EMA,0.02,-4.0,8.3,-0.2,,,False,,2.43,3.09,2.42
2026-08-19,10:29,GOOGL,BIR,False,True,343.19,345.95,STOP IN NOISE|[PRICE],0.05,-0.6,-1.7,-0.6,PRICE,,True,10:56,-1.0,0.09,0.8
2026-08-19,10:31,SKHY,UR,False,False,159.6,155.62,tagged,0.08,2.2,4.8,0.5,,,False,,-0.85,0.53,2.49
2026-08-19,10:32,NBIS,UR,False,False,223.21,213.75,undercut PDL|still below 9 EMA,0.07,-10.5,-7.5,0.0,,,False,,0.05,0.9,4.24
2026-08-19,10:34,ILMN,ORB9,False,False,202.1,201.07,light vol,0.06,,,1.4,,,True,10:52,-1.0,0.86,0.51
2026-08-19,10:34,TXG,ORB9,False,False,61.2,60.65,light vol,0.06,,,2.8,,,True,10:42,-1.0,0.44,0.9
2026-08-19,10:35,GH,UR,False,False,163.94,159.46,tagged,0.11,2.0,-1.6,0.8,,,False,,-0.13,0.08,2.73
2026-08-19,10:36,TSM,UR,False,False,412.8,407.88,undercut PDL|still below 9 EMA,0.1,-0.5,2.9,-0.5,,,False,,-0.09,0.41,1.19
2026-08-19,10:37,ORCL,UR,False,False,139.78,137.43,undercut PDL|still below 9 EMA,0.15,-2.6,-3.3,-0.4,,,False,,1.74,2.68,1.68
2026-08-19,10:37,TER,UR,False,False,387.19,374.01,undercut PDL|still below 9 EMA,0.15,-4.7,-1.9,0.0,,,False,,-0.57,0.08,3.4
2026-08-19,10:38,QBTS,UR,False,False,19.3,18.93,undercut PDL|still below 9 EMA,0.18,-1.6,1.3,-0.5,,,False,,0.08,0.84,1.92
2026-08-19,10:39,BE,UR,False,False,205.0,200.09,undercut PDL|still below 9 EMA,0.18,-2.4,,-0.7,,,False,,0.29,0.3,2.4
2026-08-19,10:39,MRVL,UR,False,False,236.03,228.1,deep flush|GAP,0.18,8.8,12.6,1.5,,,False,,0.17,0.22,3.36
2026-08-19,10:48,PLTR,UR,False,False,173.15,169.77,undercut PDL,0.13,0.5,-0.2,2.3,,,False,,0.6,1.09,1.95
2026-08-19,10:49,CRCL,ORB9,False,False,78.67,77.68,,0.11,,,2.2,,,True,15:14,-1.0,2.58,1.26
2026-08-19,10:54,BMNR,ORB9,False,False,19.55,19.35,light vol,0.18,,,1.7,,,False,,3.35,6.73,1.02
