regime,slots,entry,stop,exit,taken,skipped,fill%,avg_expo%,final_x,CAGR%,maxDD%,Sharpe,MAR
SPY>200SMA [gate],30,REQ-only,2.0ATR,target 4R,2265,100844,2.1967044583886954,82.73782365625897,2.9068092372798597,5.685725513372586,-26.906018774781714,0.4829252666807125,0.21131797910962818
SPY>200SMA [gate],30,REQ-only,20EMA,close<50EMA,2768,99487,2.7069580949586816,79.62832846315551,1.021322806113841,0.1108353899732295,-33.39829793695108,0.04988455542034651,0.003318593964951845
SPY>200SMA [gate],30,REQ-only,20EMA,target 4R,2103,100152,2.056623148012322,82.44608606342852,2.606256037052312,5.009436619275864,-32.56683026540797,0.4394370936562995,0.15382020842835348
SPY>200SMA [gate],50,BOTH,2.0ATR,close<50EMA,1568,451,77.66220901436354,29.77483507727719,1.0339707326342569,0.17464233100981108,-37.91173455477982,0.054887808496265234,0.0046065507964945535
SPY>200SMA [gate],50,BOTH,2.0ATR,target 4R,1593,426,78.90044576523032,32.02549416844586,1.4118159960707484,1.801052871300901,-43.05341763031504,0.20107731026255943,0.04183298261629136
SPY>200SMA [gate],50,BOTH,20EMA,close<50EMA,1617,393,80.44776119402985,27.49980094669757,1.460189200166274,1.989257712436765,-26.094443355662744,0.2528647871283163,0.07623300046387374
SPY>200SMA [gate],50,BOTH,20EMA,target 4R,1511,499,75.17412935323384,40.72545507897327,2.6362765321787753,5.034751977639806,-27.354564764734658,0.4392317958578278,0.1840552763658144
SPY>200SMA [gate],50,BREAKOUT,2.0ATR,close<50EMA,3285,6414,33.86947107949273,65.36454281958642,2.9378298418197915,5.828976957771537,-27.580900779073335,0.36952966238029006,0.21134106548812215
SPY>200SMA [gate],50,BREAKOUT,2.0ATR,target 4R,3188,6511,32.86936797608001,72.59297713617444,4.4191802367217745,7.91294289416784,-34.6678950260224,0.5280573625111278,0.22824988042187824
SPY>200SMA [gate],50,BREAKOUT,20EMA,close<50EMA,3457,6084,36.2330992558432,64.59842182017914,2.936210612710263,5.812132989826924,-25.75959006505377,0.3727298318788952,0.22562987124984712
SPY>200SMA [gate],50,BREAKOUT,20EMA,target 4R,2754,6787,28.8648988575621,76.39995115984222,5.47946199056592,9.096866284316718,-31.038904137522337,0.6069458352423467,0.2930794928845342
SPY>200SMA [gate],50,CONFIRMED,2.0ATR,close<50EMA,2818,2721,50.87560931576097,56.29156995633899,2.290380852410966,4.406889568121364,-25.25703162091234,0.3504904837277203,0.17448169025819105
SPY>200SMA [gate],50,CONFIRMED,2.0ATR,target 4R,2788,2751,50.333995306011914,63.6919079782852,5.050677229082139,8.644057343765121,-26.547636658346796,0.6439289443167453,0.3256055314832463
SPY>200SMA [gate],50,CONFIRMED,20EMA,close<50EMA,3038,2325,56.64739884393064,53.556316907135546,1.799854540093542,3.1051479584251362,-34.79065341296588,0.27508832507237924,0.08925236101682128
SPY>200SMA [gate],50,CONFIRMED,20EMA,target 4R,2451,2912,45.70203244452732,69.60221519605723,8.051457308190487,11.263868418250178,-21.471949185429608,0.8091693576307422,0.52458527732981
SPY>200SMA [gate],50,DUMB,2.0ATR,close<50EMA,2873,100891,2.768783007594156,79.7229608755797,0.8990583041521235,-0.5617856192903337,-34.28401844417805,0.0016676854802127221,-0.016386224392133164
SPY>200SMA [gate],50,DUMB,2.0ATR,target 4R,2396,101368,2.309086002852627,82.7511302300801,1.9384303611729636,3.52736197061132,-33.07343882715054,0.3084419895271253,0.1066524103842401
SPY>200SMA [gate],50,DUMB,20EMA,close<50EMA,2673,100315,2.59544801336078,80.42122027747381,1.6018130992412913,2.5306136020698755,-37.487576622359896,0.252867981505292,0.06750539325501403
SPY>200SMA [gate],50,DUMB,20EMA,target 4R,2142,100846,2.079853963568571,84.49822207851432,3.881425440744262,7.255733848683299,-25.619207724248326,0.6016509074383098,0.2832146070549956
SPY>200SMA [gate],50,GATES,2.0ATR,close<50EMA,3923,12763,23.510727556035,72.35156478832728,2.6971356922922456,5.353677684187441,-34.243493839217805,0.3520716737741315,0.15634145596604024
SPY>200SMA [gate],50,GATES,2.0ATR,target 4R,3330,13356,19.956850053937433,79.26045713240283,4.189987276545926,7.664572376770473,-31.929790436461282,0.48183118091736066,0.24004455625922747
SPY>200SMA [gate],50,GATES,20EMA,close<50EMA,3776,12507,23.189829883928024,72.73737597827491,2.1086832875374726,3.989510482440517,-29.586680286789914,0.2700062655302841,0.13484143688204803
SPY>200SMA [gate],50,GATES,20EMA,target 4R,3181,13102,19.53571209236627,79.94226869748262,3.858446203203381,7.144349500059577,-34.92466679090875,0.48285481434817473,0.20456457159154126
