universe,slots,entry,stop,exit,taken,skipped,fill%,avg_expo%,final_x,CAGR%,maxDD%,Sharpe,MAR
NARROW,30,CONFIRMED,3.0%,hold 20d,880,4,99.5475113122172,11.672124437167481,2.145208319494084,4.143304755152322,-18.806336051616725,0.36445414676562343,0.22031429959458446
NARROW,30,CONFIRMED,3.0%,target 4R,884,0,100.0,9.138354482194053,1.107190852227855,0.5430973480571089,-15.728773062350431,0.09728664752475422,0.034528907366405286
NARROW,30,DUMB,2.0ATR,close<50EMA,2507,20117,11.081152758132957,86.39191368413199,4.263686261272424,7.992142538807312,-30.07425094378068,0.6810237395392058,0.2657470190611706
NARROW,30,DUMB,2.0ATR,hold 20d,4657,17967,20.58433521923621,86.11999521587279,4.418898487731539,8.30369504097277,-35.79923021774387,0.7002159683110282,0.2319517763501252
NARROW,30,DUMB,2.0ATR,target 4R,2005,20619,8.862270155586987,92.43450182596737,7.434155536538962,10.951180109784996,-38.33736174565151,0.9870737142438153,0.285652940398987
NARROW,30,DUMB,20EMA,close<50EMA,2357,20124,10.48440905653663,87.50543282993313,4.9862232193744305,8.878777795670235,-30.162344175466103,0.6554009314268704,0.29436630468835334
NARROW,30,DUMB,20EMA,hold 20d,4613,17868,20.519549842088875,86.47274889749943,3.799471908374728,7.426869908204647,-33.398168505838754,0.6208406864033313,0.2223735683861306
NARROW,30,DUMB,20EMA,target 4R,2039,20442,9.069881233041235,93.22617277620294,6.54429015940455,10.195014580957018,-39.369555870415674,0.9080092944028397,0.2589568095335838
NARROW,30,DUMB,3.0%,close<50EMA,1896,20736,8.377518557794273,84.68492586490895,3.43817010322553,6.7618870043734125,-28.927813839358574,0.5343033268074698,0.23375036364391047
NARROW,30,DUMB,3.0%,hold 20d,3732,18900,16.489925768822907,85.00617792421681,1.8888359460401987,3.4735843868726635,-42.312317283142086,0.2991532392483957,0.08209392937825685
NARROW,30,DUMB,3.0%,target 4R,2322,20310,10.25980911983033,88.5955518945632,4.135699010498005,7.844980304951243,-31.3567252983852,0.6895373068286861,0.250184935776927
NARROW,30,GATES,2.0ATR,close<50EMA,2107,765,73.36350974930362,43.518578314571926,5.632578295860419,9.50290277442576,-16.95026492882652,0.6450326851295276,0.5606344688019961
NARROW,30,GATES,2.0ATR,hold 20d,2627,245,91.46935933147633,27.07472197375445,3.433107302357674,6.785092668243586,-16.22039043901269,0.6622889763719528,0.4183063714622017
NARROW,30,GATES,2.0ATR,target 4R,1924,948,66.991643454039,54.548992966844835,6.872655216806389,10.409130907920684,-30.150148095888518,0.8208804317580477,0.3452431104091374
NARROW,30,GATES,20EMA,close<50EMA,2014,801,71.54529307282415,44.87302730979887,5.6626617575353,9.520641834113297,-19.33395823432501,0.6059720836509955,0.49243107483342935
NARROW,30,GATES,20EMA,hold 20d,2520,295,89.52042628774423,27.60016622548413,3.5276153559734102,6.930140606687307,-15.723055906190641,0.6356223618623996,0.440762956516532
NARROW,30,GATES,20EMA,target 4R,1968,847,69.91119005328596,49.3273951619398,7.74120185407472,11.202470777689012,-19.840488679918355,0.8706426087982162,0.5646267568513897
NARROW,30,GATES,3.0%,close<50EMA,1725,1155,59.895833333333336,48.55333060890839,5.2926199739176045,9.123536882540616,-31.65628264230599,0.4273655497660601,0.2882061986124602
NARROW,30,GATES,3.0%,hold 20d,2251,629,78.15972222222223,33.044544340007896,4.3672555006923615,8.14564711646657,-24.466579071756666,0.5162568828008416,0.33292954820437526
NARROW,30,GATES,3.0%,target 4R,2496,384,86.66666666666667,31.338373518593922,1.7578535048040476,3.0419158490367026,-30.377015922884464,0.27148604282737016,0.10013873175557976
NARROW,30,LEADER,2.0ATR,close<50EMA,493,0,100.0,9.704438931168754,1.4525020768348085,1.9951384853483134,-9.336061857098166,0.3013839894909522,0.21370236357543182
NARROW,30,LEADER,2.0ATR,hold 20d,493,0,100.0,4.650932477324177,1.4487206320974868,1.998036382109758,-6.238422308855151,0.5146229042381502,0.3202791159671313
NARROW,30,LEADER,2.0ATR,target 4R,493,0,100.0,10.02766334265877,1.6346684497673412,2.649681932860082,-8.594223195599227,0.4425109740616171,0.3083096485342483
NARROW,30,LEADER,20EMA,close<50EMA,476,0,100.0,7.775081747261347,1.3215594745873671,1.476109520829194,-6.564683563508266,0.27723776055851435,0.2248561574292149
NARROW,30,LEADER,20EMA,hold 20d,476,0,100.0,3.6569425859233524,1.2709484600554004,1.282564048033774,-5.085187190447538,0.4540748067757519,0.25221570022890305
NARROW,30,LEADER,20EMA,target 4R,474,2,99.5798319327731,12.472064860241083,2.073903879643028,3.834302292245617,-7.894672173412809,0.660118896770064,0.4856822687531655
NARROW,30,LEADER,3.0%,close<50EMA,479,14,97.16024340770791,10.461036311709536,1.5972602304256187,2.491670233128618,-30.601604000240247,0.19707058024312704,0.08142286375279728
NARROW,30,LEADER,3.0%,hold 20d,493,0,100.0,5.80783353733169,1.3916728394831188,1.7735573346787437,-19.09347117679605,0.23725658704096186,0.09288815628423373
NARROW,30,LEADER,3.0%,target 4R,493,0,100.0,4.167686658506714,1.0034746485049542,0.01845183970028419,-11.860718840156249,0.025867190051308164,0.0015557100668985348
NARROW,30,POTENT,2.0ATR,close<50EMA,584,0,100.0,11.938000054021986,1.2144104729405845,1.0275100755504418,-10.146179752008589,0.17681324805130233,0.10127063591072598
NARROW,30,POTENT,2.0ATR,hold 20d,584,0,100.0,5.946255355608375,1.2219537308932262,1.0738210654335445,-8.015865480277352,0.265618445135729,0.13396196182129416
NARROW,30,POTENT,2.0ATR,target 4R,584,0,100.0,13.469981990923996,1.4764231299094726,2.0447077667757885,-9.859790939324775,0.348939014562713,0.2073784098829803
NARROW,30,POTENT,20EMA,close<50EMA,581,0,100.0,10.075996876058843,1.1249128388487555,0.6205282627805175,-9.14615033930538,0.14315034487029415,0.06784584112004052
NARROW,30,POTENT,20EMA,hold 20d,581,0,100.0,4.917692444258383,1.0737100892004448,0.37918053828456255,-8.742865869910387,0.13607660900806462,0.043370279714522154
NARROW,30,POTENT,20EMA,target 4R,575,6,98.96729776247848,16.321399078545653,1.5578876152045589,2.3131734355818834,-8.002681957912205,0.38969593902554117,0.28904977703066936
NARROW,30,POTENT,3.0%,close<50EMA,570,14,97.6027397260274,13.607698607698659,1.1511123531610692,0.7423529589757116,-28.70250416983422,0.10196833414466804,0.02586370006544273
NARROW,30,POTENT,3.0%,hold 20d,584,0,100.0,7.813267813267816,1.0418633412058638,0.21869963219356414,-22.85711827624617,0.05688293306704206,0.009568119198159973
NARROW,30,POTENT,3.0%,target 4R,584,0,100.0,6.425061425061412,0.9665226889929914,-0.1810348607284018,-16.92324031110266,-0.0016620827371804307,-0.01069741121678879
NARROW,30,REQ-only,2.0ATR,close<50EMA,2483,23118,9.698839889066834,88.12102292285026,7.004475531407922,10.745800456859488,-26.931617419063624,0.8787949593063127,0.3990031601018156
NARROW,30,REQ-only,2.0ATR,hold 20d,4749,20852,18.550056638412563,88.12400237994866,5.884584862749617,9.86640480142369,-30.658167814908488,0.824446664354912,0.32181977934851813
NARROW,30,REQ-only,2.0ATR,target 4R,2094,23507,8.179367993437756,93.25404889504289,6.456662106619363,10.030384020016992,-38.0162130590979,0.9096566654373496,0.26384490229009167
NARROW,30,REQ-only,20EMA,close<50EMA,2376,23055,9.342927922614132,89.41252195394884,6.683022911958757,10.467012688502919,-34.6690471448466,0.7689018998457363,0.3019123267152958
NARROW,30,REQ-only,20EMA,hold 20d,4670,20761,18.363414730053872,88.74759267298863,7.354214696638066,11.179645238227787,-34.943293109090654,0.882951119904629,0.31993679597757635
NARROW,30,REQ-only,20EMA,target 4R,2112,23319,8.304824820101452,94.83836945847808,10.473384487758295,12.917337919492745,-38.02606103210506,1.1544757242569725,0.3396969754134343
NARROW,30,REQ-only,3.0%,close<50EMA,1989,23620,7.766800734116912,87.26382370944668,3.6065025214677258,6.950167539608132,-33.92769364053152,0.5224858845379711,0.20485234314027037
NARROW,30,REQ-only,3.0%,hold 20d,3826,21783,14.940060135108752,87.26551373346862,2.388303146951453,4.730484502649301,-44.44842001071767,0.39739799387282504,0.10642638144412464
NARROW,30,REQ-only,3.0%,target 4R,2307,23302,9.008551681049632,89.65692245229361,3.4121810216765,6.6610510812142865,-34.2397900321346,0.6127316541760812,0.19454123623313058
NARROW,50,BOTH,2.0ATR,close<50EMA,319,0,100.0,6.6268079638504656,1.3671145771155644,1.6642590743236818,-6.708368032432633,0.3350724541473163,0.24808702597674523
NARROW,50,BOTH,2.0ATR,hold 20d,319,0,100.0,3.1271698576756672,1.2787035623243912,1.322295853156552,-4.971996627433295,0.4096610241668204,0.26594866252738464
NARROW,50,BOTH,2.0ATR,target 4R,319,0,100.0,6.711814930271002,1.4194860324404701,1.8796318048445393,-7.658900038197547,0.4080608547349948,0.24541798371439427
NARROW,50,BOTH,20EMA,close<50EMA,318,0,100.0,5.479710803548179,1.2463183371737678,1.1639684289401098,-5.303323444300611,0.31678872889160997,0.21947905707901075
NARROW,50,BOTH,20EMA,hold 20d,318,0,100.0,2.5231959235716093,1.144498972062457,0.720808784051985,-5.075371679608676,0.3087814466969951,0.1420208862629665
NARROW,50,BOTH,20EMA,target 4R,318,0,100.0,8.575920001111106,1.402504060235994,1.7601476475182176,-6.450252726801375,0.4101966518666535,0.27288041601915025
NARROW,50,BOTH,3.0%,close<50EMA,319,0,100.0,7.03316953316953,1.3599993084365125,1.6291356531444423,-26.76964894228242,0.18818135716942522,0.06085756509758472
NARROW,50,BOTH,3.0%,hold 20d,319,0,100.0,3.974201474201465,1.111968436291268,0.5669559468633789,-11.503286831934945,0.11251816479937138,0.04928643049127659
NARROW,50,BOTH,3.0%,target 4R,319,0,100.0,2.9811629811629783,1.0713356444008657,0.3673554111118582,-8.688990716965206,0.09623605605778529,0.04227826028109327
NARROW,50,BREAKOUT,2.0ATR,close<50EMA,1451,214,87.14714714714715,30.116623997841973,2.995843333491993,5.933428156985765,-19.21760044761488,0.49368155232121314,0.3087496887636755
NARROW,50,BREAKOUT,2.0ATR,hold 20d,1638,27,98.37837837837837,16.44670156927663,1.8853116781266908,3.432395699869728,-11.99572686251088,0.4764272522608966,0.28613486612442574
NARROW,50,BREAKOUT,2.0ATR,target 4R,1463,202,87.86786786786787,36.03493706850472,3.5066003823351295,6.716222978506248,-19.57303146352496,0.6062051235995561,0.3431365749869747
NARROW,50,BREAKOUT,20EMA,close<50EMA,1461,188,88.59915100060643,29.39716665338323,3.06299737271718,6.047008487740357,-15.369238812650465,0.5389328899048478,0.3934487947941213
NARROW,50,BREAKOUT,20EMA,hold 20d,1627,22,98.66585809581565,15.320641600250768,1.9107300118119706,3.501470507843263,-10.615339769088505,0.5034612292180987,0.3298500645301455
NARROW,50,BREAKOUT,20EMA,target 4R,1442,207,87.44693753790176,39.67257492447113,5.5474217697390635,9.270272170254401,-14.46984622653169,0.7659775305558805,0.6406614158246251
NARROW,50,BREAKOUT,3.0%,close<50EMA,1280,385,76.87687687687688,33.03903535663177,2.258470751435462,4.3656523009055315,-35.67982424152072,0.2626624377827327,0.12235632864539754
NARROW,50,BREAKOUT,3.0%,hold 20d,1502,163,90.2102102102102,20.55793991416329,1.531216807820115,2.292166533363882,-38.92742546709894,0.22369398554462988,0.05888307551449035
NARROW,50,BREAKOUT,3.0%,target 4R,1612,53,96.81681681681681,18.01144492131638,0.9135429333551927,-0.4798286665059326,-37.610623023662285,-0.009815067987413542,-0.01275779628016409
NARROW,50,CONFIRMED,2.0ATR,close<50EMA,868,16,98.19004524886878,17.48241112932293,1.6155377589485609,2.556331581623872,-12.779799230935772,0.294215738103846,0.2000290877368259
NARROW,50,CONFIRMED,2.0ATR,hold 20d,884,0,100.0,8.661116796744679,1.6146456612901123,2.5827632186436578,-7.738805062919818,0.4987662026781243,0.3337418629419763
NARROW,50,CONFIRMED,2.0ATR,target 4R,877,7,99.2081447963801,20.111395586210406,1.962085613665246,3.56348789233345,-14.627527722289935,0.45559593789234687,0.24361518637925966
NARROW,50,CONFIRMED,20EMA,close<50EMA,865,0,100.0,14.779457735174784,1.3932984478795478,1.7584199978045723,-12.37502653025051,0.25592115761797257,0.1420942406471735
NARROW,50,CONFIRMED,20EMA,hold 20d,865,0,100.0,7.208973091308984,1.3516815091329646,1.6146519766511824,-7.146365260972798,0.39426296505773395,0.2259403091903237
NARROW,50,CONFIRMED,20EMA,target 4R,865,0,100.0,23.882824756863222,2.8937770517969965,5.633985882940884,-11.59588823858273,0.7023255268276246,0.4858606574177779
NARROW,50,CONFIRMED,3.0%,close<50EMA,824,60,93.21266968325791,20.433892754809786,1.7588061144361968,3.0119540198867423,-31.301530715655346,0.2276432691028993,0.09622385714128429
NARROW,50,CONFIRMED,3.0%,hold 20d,880,4,99.5475113122172,11.672124437167481,2.145208319494084,4.143304755152322,-18.806336051616725,0.36445414676562343,0.22031429959458446
NARROW,50,CONFIRMED,3.0%,target 4R,884,0,100.0,9.138354482194053,1.107190852227855,0.5430973480571089,-15.728773062350431,0.09728664752475422,0.034528907366405286
NARROW,50,DUMB,2.0ATR,close<50EMA,2518,20106,11.12977369165488,86.45825333438536,4.114747578659844,7.788740521472426,-30.07425094378068,0.6680984015936683,0.258983691265738
NARROW,50,DUMB,2.0ATR,hold 20d,4667,17957,20.628536067892504,86.22194938517481,4.405481349762561,8.286015879166753,-35.79923021774387,0.6984474120602336,0.2314579343960249
NARROW,50,DUMB,2.0ATR,target 4R,2038,20586,9.008132956152759,92.70054059955943,7.480637193627764,10.988652469402771,-38.33736174565151,1.0026237613104183,0.28663037749719905
NARROW,50,DUMB,20EMA,close<50EMA,2357,20124,10.48440905653663,87.50543282993313,4.9862232193744305,8.878777795670235,-30.162344175466103,0.6554009314268704,0.29436630468835334
NARROW,50,DUMB,20EMA,hold 20d,4613,17868,20.519549842088875,86.47274889749943,3.799471908374728,7.426869908204647,-33.398168505838754,0.6208406864033313,0.2223735683861306
NARROW,50,DUMB,20EMA,target 4R,2095,20386,9.318980472398914,93.01147967327239,5.508140699748898,9.217813501111326,-39.369555870415674,0.8266167002462115,0.23413557245734817
NARROW,50,DUMB,3.0%,close<50EMA,1896,20736,8.377518557794273,84.68492586490895,3.43817010322553,6.7618870043734125,-28.927813839358574,0.5343033268074698,0.23375036364391047
NARROW,50,DUMB,3.0%,hold 20d,3732,18900,16.489925768822907,85.00617792421681,1.8888359460401987,3.4735843868726635,-42.312317283142086,0.2991532392483957,0.08209392937825685
NARROW,50,DUMB,3.0%,target 4R,2322,20310,10.25980911983033,88.5955518945632,4.135699010498005,7.844980304951243,-31.3567252983852,0.6895373068286861,0.250184935776927
NARROW,50,GATES,2.0ATR,close<50EMA,2142,730,74.58217270194986,44.019780643724964,5.662368194003517,9.533242363354223,-16.95026492882652,0.6414464681782263,0.5624243870750059
NARROW,50,GATES,2.0ATR,hold 20d,2668,204,92.89693593314763,27.466462142352665,3.514460350359946,6.918281436227147,-15.856868580146754,0.6683978928392409,0.436295564995035
NARROW,50,GATES,2.0ATR,target 4R,2043,829,71.13509749303621,56.79011350777653,7.366861047484307,10.803702429529572,-30.150148095888518,0.8159978677693157,0.35832999543384797
NARROW,50,GATES,20EMA,close<50EMA,2050,765,72.82415630550622,45.3126586101048,5.50743965409901,9.361098049954375,-19.583405190577462,0.5942923822397834,0.47801176347300717
NARROW,50,GATES,20EMA,hold 20d,2537,278,90.12433392539964,27.747078948101002,3.4808952814330496,6.854389968027941,-15.723055906190641,0.6289840234583001,0.43594515016188173
NARROW,50,GATES,20EMA,target 4R,2105,710,74.77797513321492,51.48097809602701,8.154937497225436,11.417631307606824,-19.840488679918355,0.8397639214311255,0.5754712745136784
NARROW,50,GATES,3.0%,close<50EMA,1725,1155,59.895833333333336,48.55333060890839,5.2926199739176045,9.123536882540616,-31.65628264230599,0.4273655497660601,0.2882061986124602
NARROW,50,GATES,3.0%,hold 20d,2251,629,78.15972222222223,33.044544340007896,4.3672555006923615,8.14564711646657,-24.466579071756666,0.5162568828008416,0.33292954820437526
NARROW,50,GATES,3.0%,target 4R,2496,384,86.66666666666667,31.338373518593922,1.7578535048040476,3.0419158490367026,-30.377015922884464,0.27148604282737016,0.10013873175557976
NARROW,50,LEADER,2.0ATR,close<50EMA,493,0,100.0,9.704438931168754,1.4525020768348085,1.9951384853483134,-9.336061857098166,0.3013839894909522,0.21370236357543182
NARROW,50,LEADER,2.0ATR,hold 20d,493,0,100.0,4.650932477324177,1.4487206320974868,1.998036382109758,-6.238422308855151,0.5146229042381502,0.3202791159671313
NARROW,50,LEADER,2.0ATR,target 4R,493,0,100.0,10.02766334265877,1.6346684497673412,2.649681932860082,-8.594223195599227,0.4425109740616171,0.3083096485342483
NARROW,50,LEADER,20EMA,close<50EMA,476,0,100.0,7.775081747261347,1.3215594745873671,1.476109520829194,-6.564683563508266,0.27723776055851435,0.2248561574292149
NARROW,50,LEADER,20EMA,hold 20d,476,0,100.0,3.6569425859233524,1.2709484600554004,1.282564048033774,-5.085187190447538,0.4540748067757519,0.25221570022890305
NARROW,50,LEADER,20EMA,target 4R,476,0,100.0,12.512171040815621,2.0611863719698493,3.801362157347077,-7.894672173412809,0.6537408230179541,0.4815098174879345
NARROW,50,LEADER,3.0%,close<50EMA,479,14,97.16024340770791,10.461036311709536,1.5972602304256187,2.491670233128618,-30.601604000240247,0.19707058024312704,0.08142286375279728
NARROW,50,LEADER,3.0%,hold 20d,493,0,100.0,5.80783353733169,1.3916728394831188,1.7735573346787437,-19.09347117679605,0.23725658704096186,0.09288815628423373
NARROW,50,LEADER,3.0%,target 4R,493,0,100.0,4.167686658506714,1.0034746485049542,0.01845183970028419,-11.860718840156249,0.025867190051308164,0.0015557100668985348
NARROW,50,POTENT,2.0ATR,close<50EMA,584,0,100.0,11.938000054021986,1.2144104729405845,1.0275100755504418,-10.146179752008589,0.17681324805130233,0.10127063591072598
NARROW,50,POTENT,2.0ATR,hold 20d,584,0,100.0,5.946255355608375,1.2219537308932262,1.0738210654335445,-8.015865480277352,0.265618445135729,0.13396196182129416
NARROW,50,POTENT,2.0ATR,target 4R,584,0,100.0,13.469981990923996,1.4764231299094726,2.0447077667757885,-9.859790939324775,0.348939014562713,0.2073784098829803
NARROW,50,POTENT,20EMA,close<50EMA,581,0,100.0,10.075996876058843,1.1249128388487555,0.6205282627805175,-9.14615033930538,0.14315034487029415,0.06784584112004052
NARROW,50,POTENT,20EMA,hold 20d,581,0,100.0,4.917692444258383,1.0737100892004448,0.37918053828456255,-8.742865869910387,0.13607660900806462,0.043370279714522154
NARROW,50,POTENT,20EMA,target 4R,581,0,100.0,16.4379457505253,1.5315353423448888,2.223176700063112,-8.002681957912205,0.37442997141673834,0.2778039551934299
NARROW,50,POTENT,3.0%,close<50EMA,570,14,97.6027397260274,13.607698607698659,1.1511123531610692,0.7423529589757116,-28.70250416983422,0.10196833414466804,0.02586370006544273
NARROW,50,POTENT,3.0%,hold 20d,584,0,100.0,7.813267813267816,1.0418633412058638,0.21869963219356414,-22.85711827624617,0.05688293306704206,0.009568119198159973
NARROW,50,POTENT,3.0%,target 4R,584,0,100.0,6.425061425061412,0.9665226889929914,-0.1810348607284018,-16.92324031110266,-0.0016620827371804307,-0.01069741121678879
NARROW,50,REQ-only,2.0ATR,close<50EMA,2483,23118,9.698839889066834,88.2740515567972,7.644469528431917,11.254686440950312,-26.931617419063624,0.9057761618063238,0.4178986455148308
NARROW,50,REQ-only,2.0ATR,hold 20d,4754,20847,18.56958712550291,88.26709328186675,6.1350313532127245,10.10978367098041,-30.658167814908488,0.8400252161061748,0.32975824687293326
NARROW,50,REQ-only,2.0ATR,target 4R,2109,23492,8.2379594547088,94.30318156628456,9.09470755098799,11.979258219981514,-38.0162130590979,1.0765445408680023,0.31510919305295404
NARROW,50,REQ-only,20EMA,close<50EMA,2384,23047,9.374385592387243,89.48573717436886,7.089773601001748,10.80957480936271,-34.6690471448466,0.7845210762462024,0.3117932478559482
NARROW,50,REQ-only,20EMA,hold 20d,4670,20761,18.363414730053872,88.74759267298863,7.354214696638066,11.179645238227787,-34.943293109090654,0.882951119904629,0.31993679597757635
NARROW,50,REQ-only,20EMA,target 4R,2109,23322,8.293028193936534,94.7762136738826,8.928095582798434,11.98886885302728,-38.02606103210506,1.074210196237107,0.31528032427300806
NARROW,50,REQ-only,3.0%,close<50EMA,1989,23620,7.766800734116912,87.26382370944668,3.6065025214677258,6.950167539608132,-33.92769364053152,0.5224858845379711,0.20485234314027037
NARROW,50,REQ-only,3.0%,hold 20d,3826,21783,14.940060135108752,87.26551373346862,2.388303146951453,4.730484502649301,-44.44842001071767,0.39739799387282504,0.10642638144412464
NARROW,50,REQ-only,3.0%,target 4R,2307,23302,9.008551681049632,89.65692245229361,3.4121810216765,6.6610510812142865,-34.2397900321346,0.6127316541760812,0.19454123623313058
