i,j,date,sym,ret,held,R,ext,stop_adr,adr,ext_terc,adr_terc,gate
1844,404,2026-05-05,CRBG,-7.63396201625236,False,-1.6973653061824587,0.46696634289707717,1.4578483336381147,3.0850508652418718,mid ext,0,False
1844,419,2026-05-05,CRWD,35.06839504556436,False,15.870032464876076,0.21757947407385517,0.4854048736996832,4.552332157501345,mid ext,1,True
1844,447,2026-05-05,CYTK,-4.614358528369711,True,-0.8848785549790799,3.14188156369482,1.3743591370102834,3.7942630045924886,high ext,1,False
1844,472,2026-05-05,DHT,-6.940230154696792,False,-3.233132876485107,0.14259805699181138,0.5314952054067492,4.0387871706841825,low ext,1,True
1844,473,2026-05-05,DINO,-4.781229218901883,False,-1.2454597929767721,0.9248704095283574,1.0212865645322897,3.75891265691777,high ext,0,False
1844,478,2026-05-05,DK,-8.421508091889862,False,-2.681756616975642,0.4010368813931994,0.6302016534754056,4.983000962948457,mid ext,1,False
1844,489,2026-05-05,DOCN,8.599759763146263,True,0.5648257885512933,3.3107889921891407,1.764641885979513,8.628100963004199,high ext,2,True
1844,490,2026-05-05,DOCS,-9.416896742420978,False,-1.9729554770539528,0.08059625280280622,0.9913297589112295,4.814734902242481,low ext,1,False
1844,513,2026-05-05,DY,-6.919520581413529,False,-1.850898051067331,1.2601098807658235,1.0191815772199198,3.6681065511941466,high ext,0,False
1844,518,2026-05-05,ECG,-7.077668999939101,False,-1.0505397527608857,2.2142906350592715,1.5902512914134468,4.236546722685182,high ext,1,False
1844,552,2026-05-05,EQH,-3.4630284384760346,False,-1.138147449509181,0.3416069176219831,0.934185617917407,3.257049444881751,mid ext,0,True
1844,563,2026-05-05,ESE,-10.857712963620159,False,-4.1727721735812935,0.8769208087174516,0.8281515324942398,3.1419833039122618,high ext,0,False
1844,564,2026-05-05,ESI,-4.101971819311922,False,-2.050985909655961,0.10011975147368152,0.4380297046031033,3.632795676320762,low ext,0,False
1844,613,2026-05-05,FFIV,13.007067008375905,False,4.434404669457342,0.6526398455222595,0.8781129339798674,3.340363124108853,high ext,0,True
1844,627,2026-05-05,FIX,-5.885896614981512,False,-2.942948307490756,0.7639641694444558,0.3622826427305831,4.102724472333522,high ext,1,False
1844,628,2026-05-05,FLEX,44.33520848963028,True,11.194060379947993,0.8205589522413369,1.0734715454562647,3.689525980936596,high ext,0,True
1844,647,2026-05-05,FPS,-5.598906590991537,False,-1.3738610597239154,0.3753863464551116,0.7132354902536231,5.713831941313365,mid ext,2,False
1844,650,2026-05-05,FROG,40.611720338507816,False,9.820816432983793,0.45947387929317196,0.6985246947086933,5.9200043962615565,mid ext,2,True
1844,652,2026-05-05,FRSH,-6.498397687608848,False,-1.0957865718248079,0.01283542245122802,1.3992936616693303,4.238102388420993,low ext,1,False
1844,655,2026-05-05,FSLR,19.275294224032823,False,6.436239614829957,0.1495770003662325,0.6551479919605455,4.571191312396474,low ext,1,False
1844,664,2026-05-05,FTNT,72.08653913130429,False,20.0,0.05148020956805435,0.44080865346032067,3.4563094470724307,low ext,0,False
1844,686,2026-05-05,GFS,-8.556931480699092,False,-1.0524165531963514,1.476582607470652,1.8753232037435426,4.335650406378722,high ext,1,False
1844,701,2026-05-05,GLXY,-3.5571963246585625,False,-1.147384363841931,0.3081071997796642,0.39674125199125154,7.81432641372907,mid ext,2,False
1844,705,2026-05-05,GNRC,-4.223143334734325,False,-2.1115716673671625,0.19012107023167765,0.5412767319440047,3.650400159481136,low ext,0,True
1844,715,2026-05-05,GPK,-8.849774603025262,False,-1.0321539999839309,1.7569376281253593,2.3425783455606095,3.6601053441212983,high ext,0,False
1844,757,2026-05-05,HOG,-7.1552120719379,False,-0.8555587945551307,0.46591249828806863,2.2753783655662283,3.6755219940824966,mid ext,0,False
1844,762,2026-05-05,HPE,45.640109092789835,False,12.636199683382367,0.3904545257441992,1.0332683967518133,3.495562303518973,mid ext,0,True
1844,787,2026-05-05,IBKR,-3.2445956977981694,False,-1.6222978488990847,0.40387321355755,0.5685562598196309,3.0393603093054535,mid ext,0,False
1844,793,2026-05-05,ICLR,-6.402352126573896,False,-0.8334049178922768,0.0484640000345658,1.5575277226651567,4.932279876003719,low ext,1,False
1844,816,2026-05-05,INTC,0.8890972995924562,True,0.11915226511005887,1.2455338433402159,1.305383345464681,5.716219812584263,high ext,2,False
1844,828,2026-05-05,IREN,-8.002962438175054,False,-0.7726314356895024,0.1416536795563349,1.3386226336843812,7.737848824223535,low ext,2,False
1844,839,2026-05-05,IVZ,-0.7695420588599955,False,-0.2716685152960977,0.29854643170273415,0.8726681465127247,3.2459657099805153,mid ext,0,False
1844,913,2026-05-05,LGN,-10.62368657982331,False,-1.7056265395816865,1.4556061327230563,1.22754753478222,5.0740294802072174,high ext,2,False
1844,976,2026-05-05,MCHP,-4.8918729287451,False,-1.1177519316847282,0.6498334159994724,1.2392808934541977,3.5315062903847214,high ext,0,False
1844,989,2026-05-05,MEOH,-5.287012707479843,False,-2.6435063537399217,0.002977054362932117,0.2944221255808282,5.116420741735578,low ext,2,False
1844,1023,2026-05-05,MPC,-5.842813196508311,False,-1.7657882722776441,0.8619663638790227,1.0291018315488012,3.2153260735001257,high ext,0,False
1844,1041,2026-05-05,MSTR,-3.9696728051830554,False,-1.9848364025915277,0.08197526758226152,0.29289992053789204,5.808949201629913,low ext,2,False
1844,1051,2026-05-05,MTSI,16.310283256631553,False,2.7056327068384003,0.30073698926079284,1.4675979760349993,4.107575539861365,mid ext,1,False
1844,1052,2026-05-05,MTZ,-5.95728930354783,False,-2.5037202540654397,0.5868693424378777,0.721288208202982,3.2987853434974053,high ext,0,False
1844,1053,2026-05-05,MU,60.92120653046198,True,11.22997712515894,1.3886795930561664,1.0174873280811998,5.331637514092479,high ext,2,False
1844,1058,2026-05-05,MYRG,-3.1307168746147696,False,-1.5653584373073848,0.3465233714614836,0.37211586568265625,4.169756643605395,mid ext,1,False
1844,1074,2026-05-05,NET,-19.920573331268287,False,-3.174176503179546,1.2401057268265163,0.98565955130015,6.367131603636909,high ext,2,True
1844,1114,2026-05-05,NVT,-5.336790814646131,False,-2.385497923651118,0.3625520331425054,0.6735622009439642,3.321417196703201,mid ext,0,False
1844,1165,2026-05-05,OWL,-7.162608273647287,False,-1.0694168109055384,0.3766954095352165,1.2328175311790432,5.432820943248614,mid ext,2,False
1844,1175,2026-05-05,PARR,-10.165392903501115,False,-2.6545161437284377,0.32426515588266663,0.7160857243765206,5.347783075682515,mid ext,2,True
1844,1210,2026-05-05,PINS,-5.2166899703145475,False,-2.6083449851572738,1.3827889996765461,0.2596504166539615,3.7165034853390213,high ext,0,False
1844,1233,2026-05-05,POWI,-6.997299345001384,False,-1.3219402065457444,0.22005860645368874,1.0439967686011435,5.070134580076253,mid ext,1,False
1844,1234,2026-05-05,POWL,-9.645081759223896,False,-1.4126788553468426,0.2510520577095798,1.1774238624653532,5.798686575477957,mid ext,2,False
1844,1243,2026-05-05,PRIM,-50.21301595184555,False,-10.526066957156418,2.0383599435030826,1.2472394327218486,3.8247261567382242,high ext,1,False
1844,1278,2026-05-05,QURE,85.63969533910407,False,12.94383167197039,0.1023242466017607,0.7539658081456825,8.775272382766044,low ext,2,False
1844,1314,2026-05-05,RIOT,20.937241558266795,True,3.302888149683811,0.6441318650829232,0.9718492871983679,6.5226890657271595,high ext,2,False
1844,1327,2026-05-05,ROAD,-5.34070019919991,False,-1.3544193387518693,0.421214496821787,0.8572986346354607,4.599524338869504,mid ext,1,False
1844,1338,2026-05-05,RRX,-7.284081831711353,False,-2.511197618497129,0.3260474697236777,0.7393453529827468,3.923255369270012,mid ext,1,False
1844,1353,2026-05-05,RYTM,-5.51901602976147,False,-2.2054584185070034,0.3872862640815263,0.5885738817820106,4.251691992993259,mid ext,1,False
1844,1354,2026-05-05,S,-3.534862015032214,False,-1.4015740952655258,0.33408198538637185,0.5568033089772864,4.529545181465996,mid ext,1,False
1844,1395,2026-05-05,SITM,11.236474615013492,False,2.4507842102674595,0.17479474489018668,0.8677874821503868,5.283377230776165,low ext,2,False
1844,1416,2026-05-05,SNDK,23.834799549627306,True,2.788865160450058,1.436072567843178,1.3154601720094317,6.496901513629652,high ext,2,False
1844,1418,2026-05-05,SNEX,1.010061318952249,False,0.5050306594761245,0.03793702808364855,0.5826231885943802,3.4149632446462572,low ext,0,True
1844,1420,2026-05-05,SNPS,-1.0101054929117614,False,-0.5050527464558807,0.013112485614354272,0.14252020983519995,3.4907507375263105,low ext,0,True
1844,1445,2026-05-05,ST,9.885354382364643,True,2.8032539215426895,0.17139528775290166,0.95853530484791,3.6789314124130628,low ext,0,False
1844,1450,2026-05-05,STM,26.55961642404265,False,10.847694428609246,0.35190892196917833,0.7464733583169167,3.279971297916341,mid ext,0,False
1844,1452,2026-05-05,STNG,-4.877575607574213,False,-1.9031323432827976,0.6815438068712882,0.6330685227288728,4.048408237899341,high ext,1,True
1844,1453,2026-05-05,STRL,-4.626421965131633,True,-0.3659367233067608,6.500797490223058,2.5675636549015732,4.923999802555658,high ext,1,False
1844,1457,2026-05-05,STX,-4.105022556310789,False,-1.7182499553157558,0.5422779175739161,0.4538275202496629,5.264272698899139,high ext,2,False
1844,1467,2026-05-05,SWKS,-10.63920363716645,False,-2.005145184153385,0.8714590334451142,1.5900985957506932,3.3368696653667276,high ext,0,False
1844,1474,2026-05-05,SYNA,17.494182587716757,True,4.354337124149871,0.5419714073911887,0.794007355076165,5.059959949464715,high ext,1,False
1844,1484,2026-05-05,TDC,9.720498181749115,False,2.1820339647030016,0.55535811086918,1.11071622173836,4.010734394103839,high ext,1,False
1844,1553,2026-05-05,TWLO,-3.3890385826183755,False,-1.1272578601618024,0.276260944134942,0.564032273048617,5.330270958973632,mid ext,2,False
1844,1589,2026-05-05,USAR,-11.228052317983096,False,-1.170620888434006,0.0386820980674646,1.0173349737162902,9.428100068382042,low ext,2,False
1844,1620,2026-05-05,VMI,-1.9370222800058068,False,-0.9685111400029034,0.23864679906532177,0.43140547187192496,3.363960721826157,mid ext,0,True
1844,1627,2026-05-05,VRDN,-9.514485514485493,True,-1.3413279220309995,3.507171805633021,1.4714631298587433,4.8205984794965495,high ext,1,True
1844,1631,2026-05-05,VRT,-5.581667067877694,False,-1.8267400806486425,0.5476270464795918,0.7070974395039129,4.321235208756868,high ext,1,False
1844,1635,2026-05-05,VSH,73.17246016457987,True,19.09028562382539,0.6367902748837226,0.7911643423474009,4.844718249582767,high ext,1,False
1844,1653,2026-05-05,WDC,5.153740513683824,False,2.3811595012042877,0.45173415822175067,0.3979847205579129,5.438356356907905,mid ext,2,False
1844,1696,2026-05-05,WULF,-5.170691750167656,False,-1.3347205318041744,0.5035367608139959,0.5328116864007892,7.270839620261054,high ext,2,False
1844,1725,2026-05-05,ZM,-3.831394338888927,False,-1.1087678746221505,0.2475991628313335,0.7844135144775636,4.405256001889807,mid ext,1,False
1845,21,2026-05-06,ACLS,-9.432782023178298,False,-1.1070726939733908,2.794813616807235,1.7658481863772988,4.825144191418984,high ext,1,True
1845,41,2026-05-06,AER,-3.391024454894531,False,-1.1536350734486844,0.07940666241060582,0.9528391779958068,3.0849126028417517,low ext,0,False
1845,64,2026-05-06,AKAM,16.064055301977675,False,2.9918403687443744,0.5594108421110546,0.9566955619566034,5.612327599324109,high ext,2,False
1845,69,2026-05-06,ALGM,-6.882933495426558,False,-1.9321129484723891,0.48836752025449026,0.839166897407954,4.245146852057994,mid ext,1,False
1845,84,2026-05-06,AMAT,-4.386265852380933,False,-1.7295695425451536,0.6235204283993356,0.8346914562577431,3.0383021001114408,high ext,0,False
1845,85,2026-05-06,AMBA,-4.563087815849909,False,-1.2524432133030323,0.31013036160264296,0.8200555227153978,4.442807796092254,mid ext,1,False
1845,88,2026-05-06,AMD,10.455435705933457,True,2.2769068814291593,2.992403630448776,0.9881061857072456,4.647220165934531,high ext,1,True
1845,114,2026-05-06,APLD,-11.704800834854135,False,-1.224160750915914,1.191578201922969,1.1721805155748857,8.157011585821628,high ext,2,False
1845,131,2026-05-06,ARWR,-8.333626193099942,False,-1.40503437906453,0.33946833799159104,1.285054198856834,4.615572958609793,mid ext,1,False
1845,154,2026-05-06,AUR,-4.59265868008778,False,-0.5097498904070508,1.096042676441163,1.2935286577959952,6.965158031879143,high ext,2,False
1845,201,2026-05-06,BEN,-2.2496111628379722,False,-1.1248055814189861,0.6681630670265759,0.3236414213676069,3.073968401687687,high ext,0,True
1845,257,2026-05-06,BROS,-9.527553937901923,False,-3.2338896888445117,0.15835687987666713,0.6560474652820961,4.490771446336184,low ext,1,True
1845,263,2026-05-06,BTDR,-15.202879240074296,False,-1.067736842921711,1.8559986053192283,2.145374598932539,6.6367962186379055,high ext,2,False
1845,317,2026-05-06,CDNS,-2.3538433361653954,False,-1.1273664949857467,0.0007034824693997547,0.522364776383559,3.997040478390468,low ext,1,False
1845,331,2026-05-06,CGNX,-2.377110251346881,True,-0.46983805649635896,1.6183243056691736,1.5171798333245805,3.3347560739643956,high ext,0,False
1845,345,2026-05-06,CIEN,-6.7800088988058,False,-1.4630168504385253,0.4263530425526756,0.7705493868317753,6.014235869778371,mid ext,2,False
1845,352,2026-05-06,CLF,-4.675145635433264,False,-2.0851148820661747,0.3768130425801783,0.42819797575118673,5.236252084433665,mid ext,1,True
1845,356,2026-05-06,CLSK,-7.289053933915868,False,-1.2434262895156638,0.9553930934340538,0.8722714359069617,6.720467225030401,high ext,2,False
1845,359,2026-05-06,CMC,-2.454467008813088,False,-1.227233504406544,0.5375007783634378,0.4061147101795991,3.481103417392835,high ext,0,False
1845,365,2026-05-06,CNC,9.377983999527185,False,1.5582089686151865,0.27026084788608395,1.5516659950651004,3.8786942388231016,mid ext,0,True
1845,386,2026-05-06,COMP,-5.600244045705304,False,-1.754109841278876,1.9405148987863419,0.6432049840142421,4.963645613396261,high ext,1,True
1845,392,2026-05-06,CORZ,-9.397783009253668,False,-1.9288967364641474,1.7416351319222336,0.9521459935012963,5.116970232735827,high ext,1,False
1845,406,2026-05-06,CRCL,-8.729524496751539,False,-1.2363434369076554,0.04218264289537195,0.9069240062660201,7.785393397925064,low ext,2,False
1845,420,2026-05-06,CRWV,-6.810713328554263,False,-1.2414044662833723,0.752895986692599,0.7115381465608747,7.71047456631259,high ext,2,False
1845,465,2026-05-06,DELL,64.79570862251708,True,8.058967643853974,1.688781554482925,1.8742535711698467,4.289814221509523,high ext,1,True
1845,489,2026-05-06,DOCN,3.054756176827156,False,0.3434252529018946,0.5014908175182377,0.954966502637305,9.314427931703753,high ext,2,False
1845,531,2026-05-06,EL,-4.713669941898091,False,-1.3943130466971398,0.07283165033866644,0.8535802139369753,3.960541229190506,low ext,1,False
1845,532,2026-05-06,ELAN,-17.201671280942087,False,-1.3564451830723467,1.8930652261006697,3.5914148416780365,3.531041513270171,high ext,0,False
1845,613,2026-05-06,FFIV,12.63592347622362,True,4.374734178215982,0.035598062248629686,0.8552119809167631,3.377392554099401,low ext,0,True
1845,627,2026-05-06,FIX,-7.956285627795056,False,-1.6892538050894343,0.09503340488801838,1.1483779496505908,4.101385720215693,low ext,1,False
1845,628,2026-05-06,FLEX,3.326140130673494,True,0.28488936256370206,7.51170928018692,3.0972260494842296,3.769566466553583,high ext,0,True
1845,632,2026-05-06,FLR,-5.944754303037403,False,-2.662858938447371,0.19493390916749778,0.7147531602218904,3.123414807204574,mid ext,0,True
1845,647,2026-05-06,FPS,-7.191430068128268,False,-2.131462015375891,0.09009885245949201,0.589734108724793,5.721124741304884,low ext,2,False
1845,660,2026-05-06,FTAI,-16.69117651359452,False,-1.61242649463157,0.42672249563910997,1.6685064896513608,6.204104782495659,mid ext,2,True
1845,700,2026-05-06,GLW,-1.8597519344768054,False,-0.5394163667578065,0.25988682011865333,0.653364865383845,5.276854543115613,mid ext,1,False
1845,701,2026-05-06,GLXY,-6.036449256201982,False,-1.449491497026516,0.17749047329496842,0.5476853956772156,7.603870673151795,low ext,2,False
1845,705,2026-05-06,GNRC,-5.562637065564358,False,-2.781318532782179,0.010228106512025582,0.38250995952647887,3.6562624156581993,low ext,0,True
1845,715,2026-05-06,GPK,-5.2789192561313865,False,-1.4780987761697777,0.6116105070608823,0.8737311228594064,4.087556380711149,high ext,1,False
1845,723,2026-05-06,GT,-6.215155333411593,False,-2.6688596916216407,0.04066713229940204,0.691325736165059,3.368554048750181,low ext,0,True
1845,762,2026-05-06,HPE,44.05759573822492,False,15.83464244502658,0.20176874546956206,0.7749793405893936,3.590231121148678,mid ext,0,True
1845,780,2026-05-06,HUT,-11.870950054577122,True,-1.0304549908028178,3.655169267378298,1.7807601574602059,6.469206593471803,high ext,2,True
1845,787,2026-05-06,IBKR,-4.017985631760701,False,-2.0089928158803505,0.9070643031765082,0.6285453757839969,3.052533736275543,high ext,0,False
1845,793,2026-05-06,ICLR,-4.356465483325778,False,-1.7276949616786987,0.2604820665385171,0.4853023837664649,5.195828241092981,mid ext,1,False
1845,801,2026-05-06,ILMN,38.70393957015248,False,11.944618197217478,0.027260854362531724,0.7408610035427615,4.373671543543158,low ext,1,False
1845,807,2026-05-06,INDV,-4.549625284171954,False,-1.256871647213464,0.32923529600823215,0.8202985794288578,4.412784712274639,mid ext,1,False
1845,816,2026-05-06,INTC,-3.4496432117365305,False,-0.6062895306766565,0.3709169737647497,0.9426867214398595,6.03568714934943,mid ext,2,False
1845,819,2026-05-06,IONQ,-9.483097117106764,False,-1.2463160313807276,0.7793056626415383,0.9088111875274021,8.372368831306645,high ext,2,False
1845,828,2026-05-06,IREN,-9.74120674678196,False,-1.2177510939704588,0.9846528653901512,0.9913588946460963,8.06906706343867,high ext,2,False
1845,839,2026-05-06,IVZ,-2.0972834108780036,False,-1.0486417054390018,0.3215958170879088,0.31010982751277655,3.1834030959897985,mid ext,0,False
1845,845,2026-05-06,JBL,-6.294925660905482,False,-1.123611813731821,1.6356617875462613,1.734614665161071,3.2297677612309936,high ext,0,False
1845,849,2026-05-06,JEF,12.599991367559094,True,6.299995683779547,0.7129705905654573,0.49622700775986656,3.3878795994767876,high ext,0,False
1845,854,2026-05-06,JOBY,-9.401912010002656,False,-0.5994429354465564,1.0109342486122734,2.6476853740760693,5.923821446716224,high ext,2,False
1845,877,2026-05-06,KMT,-16.73707168196321,False,-1.3025412238549556,2.2405204897962556,4.1663205832617605,3.0841487404501433,high ext,0,False
1845,887,2026-05-06,KRC,-4.949490967736958,False,-1.4353534729227875,0.6280504287078476,1.041015966781699,3.3124114788087704,high ext,0,True
1845,906,2026-05-06,LEA,-3.7182377243852427,False,-1.186813154972183,0.689177601851634,0.9675399365909426,3.238067525314001,high ext,0,False
1845,909,2026-05-06,LEU,-12.702872978082624,False,-0.8898934858041119,0.05184243237687072,2.062450074843568,6.92118540403375,low ext,2,True
1845,913,2026-05-06,LGN,-13.149329483037874,False,-1.9489609733916418,0.3528063862528611,1.2983263529522404,5.1965677355718425,mid ext,1,False
1845,943,2026-05-06,LRCX,-4.380946300798405,False,-1.150075113687523,1.4860598635933748,0.979743549384749,3.8880273492103066,high ext,0,False
1845,947,2026-05-06,LTH,-6.88483885804353,True,-0.6335938697586664,3.6017260644982296,3.294811908669594,3.2980116561564876,high ext,0,False
1845,949,2026-05-06,LUMN,-13.93377594271753,False,-0.9558763543627463,0.577675018099731,2.664755916125672,5.470281417714805,high ext,2,False
1845,968,2026-05-06,MARA,-6.710169690398315,False,-1.1209428103395351,0.737207246022439,0.871244830277789,6.87083996432947,high ext,2,True
1845,976,2026-05-06,MCHP,-5.261577715515142,False,-1.1006540048421734,1.0258394767039534,1.314356761572193,3.637072076753347,high ext,0,False
1845,982,2026-05-06,MDGL,-5.689702998023439,False,-1.5470564559140956,0.032274245796373356,1.1440103287616497,3.2147965150053763,low ext,0,True
1845,1022,2026-05-06,MP,-7.3705800186813715,False,-1.0624455403452775,0.6681334093294241,1.1414873794576816,6.0774846888099106,high ext,2,True
1845,1051,2026-05-06,MTSI,13.967637643519915,True,3.7304409546187594,0.3649619823411636,0.8728981226724389,4.289426494408454,mid ext,1,False
1845,1053,2026-05-06,MU,54.55039770907597,False,9.321389892578743,0.4046297239994878,1.062931949744879,5.505690397715853,mid ext,2,False
1845,1063,2026-05-06,NBIS,11.520036725829797,False,1.1248470486691733,0.9588613717532087,1.266229956992975,8.088124103657158,high ext,2,False
1845,1092,2026-05-06,NPO,-2.6816315098232013,False,-1.0467578654241536,0.1543096251856853,0.6619181648512732,3.87033509182055,low ext,0,False
1845,1114,2026-05-06,NVT,-7.02710793646022,False,-2.0826535415465064,0.24500142356086183,1.0185009117500086,3.3128225451453344,mid ext,0,False
1845,1120,2026-05-06,NXPI,-4.582398459793769,False,-1.1272183219875187,0.35781893820618993,1.1774531753903508,3.452559452698262,mid ext,0,True
1845,1130,2026-05-06,OGN,-0.8696066003151204,False,-0.4348033001575602,0.022607939055618552,0.09043157747484436,6.596912036698602,low ext,2,True
1845,1153,2026-05-06,ORCL,-6.665231911878711,False,-1.1384285829589686,0.5218168905497871,1.2222348683717537,4.79021277334644,high ext,1,False
1845,1157,2026-05-06,OSCR,6.339523520004664,True,0.7270299473122362,1.142192770602585,1.8641452508010246,4.677616020763249,high ext,1,True
1845,1233,2026-05-06,POWI,-8.364452512365016,False,-1.7637465335990012,0.2509919891573132,0.9129278725798556,5.194752729507473,mid ext,1,False
1845,1234,2026-05-06,POWL,-6.26321518448596,False,-1.0676477344551663,0.4352351433035129,0.9853111213571464,5.953823629486669,mid ext,2,False
1845,1265,2026-05-06,Q,-4.106596054529554,False,-1.4205756573011046,0.26892014440624323,0.8011963652390959,3.6081006735980545,mid ext,0,False
1845,1266,2026-05-06,QBTS,-10.20913370265042,False,-1.1421772357304822,0.6775066853594298,1.07693172156911,8.299792251098612,high ext,2,True
1845,1267,2026-05-06,QCOM,12.325137787308682,True,5.45620354890039,0.5984974353284179,0.4866281059668768,4.64198818481761,high ext,1,False
1845,1277,2026-05-06,QUBT,-7.307939507521821,False,-0.8786328457771145,0.36286123160792566,1.088583694823777,7.640568688219049,mid ext,2,True
1845,1278,2026-05-06,QURE,72.13566948206443,True,7.095414534920337,0.7620466287584319,1.1406121395996056,8.913213389240866,high ext,2,False
1845,1314,2026-05-06,RIOT,3.8427355535403107,True,0.6647648157766158,2.12365133396325,0.8870132624100935,6.51691955154782,high ext,2,False
1845,1327,2026-05-06,ROAD,-2.8547269126987684,False,-1.3470115592367227,0.1367875922762723,0.46025507195258136,4.60462920470473,low ext,1,False
1845,1330,2026-05-06,ROKU,-5.9704019456430775,False,-1.806362776977908,0.014508906727374671,0.7671414935525439,4.308470474107039,low ext,1,False
1845,1338,2026-05-06,RRX,-11.030860450604651,False,-4.549393673657429,0.6968799893994094,0.6118158254480442,3.963101220541765,high ext,1,False
1845,1348,2026-05-06,RVTY,-1.4789016516471798,False,-0.2340966259407935,0.5180692921079406,1.605503734068298,3.934892026152563,high ext,0,False
1845,1359,2026-05-06,SANM,1.394157095196924,False,0.17996550660357996,0.5822302373389001,1.3466339050295315,5.752715482703633,high ext,2,False
1845,1395,2026-05-06,SITM,6.473505244616229,True,1.1643707180826688,0.735578842215242,1.0486017641790828,5.301974626381188,high ext,2,False
1845,1403,2026-05-06,SLG,-1.2935638782686554,False,-0.6467819391343277,1.31160401841533e-06,0.23328041286613302,4.122738866699327,low ext,1,True
1845,1408,2026-05-06,SMCI,-10.623245620143551,False,-1.040118064221245,2.5986736803435613,1.9490049977270876,5.2403661314131895,high ext,1,True
1845,1412,2026-05-06,SMTC,25.765495413871186,True,3.7134073455194256,0.8175593715170428,1.124994524490656,6.167590013597187,high ext,2,False
1845,1445,2026-05-06,ST,2.8478950192869945,True,0.7445211264707419,1.6564497894392434,1.0171199947404737,3.7607525481768525,high ext,0,False
1845,1450,2026-05-06,STM,24.877983201307742,False,6.03213185635267,0.14673589666079143,1.252495032089501,3.2928225866176364,low ext,0,False
1845,1453,2026-05-06,STRL,-8.624404643634342,False,-1.0297928654789557,1.6823428095601025,1.5821523197782532,5.29335417990616,high ext,2,False
1845,1474,2026-05-06,SYNA,14.251453702956795,False,3.59639625798145,0.3232695845904211,0.7850832768624513,5.047495061340148,mid ext,1,False
1845,1503,2026-05-06,TGTX,-7.571275987428628,False,-0.5555356549305048,2.3582994589342405,3.7575139862217943,3.627074982490438,high ext,0,True
1845,1511,2026-05-06,TLN,-5.9494045514271505,False,-1.1462389350853894,0.9888893392447211,1.1301594763879794,4.592599921668204,high ext,1,True
1845,1556,2026-05-06,TXN,1.096663830833422,False,0.3055033054467942,0.34391194140117254,1.1657785391339455,3.0792258965854247,mid ext,0,True
1845,1563,2026-05-06,UBER,-4.889163262445617,False,-1.5671046770790953,0.1642839109929597,0.9897204565799274,3.152274190556474,low ext,0,True
1845,1575,2026-05-06,ULS,-5.413880275341265,False,-2.126825049473675,0.02997364736694801,0.800315532954574,3.1806481899541508,low ext,0,False
1845,1589,2026-05-06,USAR,-7.946533151818203,False,-1.136354255866812,0.34560760606672003,0.7275943758136683,9.61113380228273,mid ext,2,False
1845,1595,2026-05-06,UUUU,-11.104837531346945,False,-1.0748384815605103,0.21687229039456973,1.3512768698482915,7.6458303846015845,mid ext,2,True
1845,1602,2026-05-06,VECO,-10.435713247946765,False,-1.2788910537913871,2.795110154932739,1.648397882260196,4.950243244838433,high ext,1,True
1845,1620,2026-05-06,VMI,-2.805469064229449,False,-1.321375196501886,0.047561948952868756,0.6517722567220031,3.2574927913743332,low ext,0,True
1845,1631,2026-05-06,VRT,-5.45785589611757,False,-1.2828626103013252,1.1607251567525116,0.995746328964688,4.272609514380239,high ext,1,True
1845,1633,2026-05-06,VSAT,8.045204883030731,False,2.5183345530819894,0.15818270404028684,0.6183475781949374,5.166435597561162,low ext,1,True
1845,1635,2026-05-06,VSH,65.58711503325347,False,19.652663150187813,0.5804829920005508,0.6702473182317622,4.979228224856365,high ext,1,False
1845,1647,2026-05-06,WAT,-4.368493963722397,False,-1.8308397605285376,0.1266722528983663,0.686000171082378,3.4782210609915967,low ext,0,False
1845,1650,2026-05-06,WCC,-3.5638467746067604,False,-1.3694249004079335,0.6058448706623204,0.7573011740800568,3.4364669619932178,high ext,0,False
1845,1653,2026-05-06,WDC,1.260129045071312,False,0.17822929600862697,0.11579842455746654,1.3012067405198686,5.4336245423687,low ext,2,False
1845,1677,2026-05-06,WOLF,22.665283912610178,True,0.8812457681369147,0.4684373122028429,1.8340222327727314,14.023600235234493,mid ext,2,False
1845,1688,2026-05-06,WT,-3.553425656293263,False,-1.2314251829363814,0.2921950268495496,0.5739588227740026,5.027573943813671,mid ext,1,False
1845,1696,2026-05-06,WULF,-9.31131961264735,False,-1.281676479123894,1.119168668911565,1.0259045259693484,7.081510019717905,high ext,2,False
1845,1713,2026-05-06,YOU,-7.405588711069844,False,-0.5953782110611143,0.43273111239949513,2.3768882119262957,5.233086278870439,mid ext,1,False
1846,5,2026-05-07,AAON,2.473674097029166,True,0.7953299602686711,3.8455326866889505,0.5668878970184441,5.486532469284837,high ext,2,False
1846,23,2026-05-07,ACMR,28.61076412170318,True,2.5279956193467905,0.5755736816461059,1.9981054385406172,5.66414989527667,high ext,2,True
1846,32,2026-05-07,ADSK,-2.7997550042288433,False,-1.3998775021144216,0.014422928790932384,0.49707551542980855,3.5901476809630446,low ext,0,True
1846,117,2026-05-07,APP,-9.270180735311994,False,-0.8277457351589873,0.26983263581181643,2.1912118235447,5.111011839249054,mid ext,2,False
1846,166,2026-05-07,AXON,-7.804811588993998,False,-0.8104584887925006,0.5855993094906655,1.8985767249011647,5.072283225140395,high ext,1,True
1846,255,2026-05-07,BRKR,-2.8014984560886025,False,-1.1036888183649622,0.18287866667087682,0.5341940902195463,4.7516524295244595,low ext,1,False
