sym,entry,exit,how,pct,R,stop10,trail,hot
DINO,2022-10-03,2022-11-29,ema,12.957172556013496,4.585314633666022,False,-3.8374016182755506,False
FSLR,2022-10-04,2022-10-05,stop,-6.108564554335361,-2.871189824704781,True,-3.8374016182755506,False
TPL,2022-10-05,2022-11-28,ema,24.124199627430443,5.645875162537932,False,-3.8374016182755506,False
LVS,2022-10-05,2022-10-10,stop,-7.997424526818997,-2.503763698960912,True,-3.8374016182755506,False
FTI,2022-10-13,2022-12-06,ema,20.184040128891056,2.7297241347609393,False,-4.301268274025604,False
PBF,2022-10-13,2022-11-25,ema,7.697669262288365,1.2784606575119082,False,-4.301268274025604,False
SLB,2022-10-19,2022-11-23,ema,12.859582679400127,3.6502980042025523,False,-4.301268274025604,False
RNR,2022-10-19,2022-10-20,stop,-6.278687687555051,-3.7008129544070365,True,-4.301268274025604,False
MTDR,2022-10-21,2022-11-09,ema,-2.8078796444731213,-0.5864247024587211,False,-4.950718794916726,False
EOG,2022-10-21,2022-11-28,ema,1.0199635169852561,0.4881583706415848,False,-4.950718794916726,False
NOV,2022-10-24,2022-11-21,ema,0.7959585536654767,0.39286531521268603,False,-4.950718794916726,False
STLD,2022-10-24,2022-11-02,stop,-4.2432485900429135,-1.051217441643191,True,-4.950718794916726,False
VLO,2022-10-24,2022-10-25,stop,-2.068838683071761,-1.0125553753948828,True,-4.950718794916726,False
FSLR,2022-11-01,2022-12-06,ema,5.778668705780254,1.7148342408241506,False,-4.777895296919564,False
HAL,2022-11-04,2022-11-09,stop,-4.531061295095751,-1.8764124383017142,True,-4.609988784530602,False
RNR,2022-11-04,2022-11-11,stop,-4.915038775093428,-1.2631613968009294,True,-4.609988784530602,False
MTZ,2022-11-07,2022-11-28,stop,-4.796151629973977,-1.2941163965674847,False,-4.609988784530602,False
DAR,2022-11-08,2022-11-09,stop,-13.19486722160863,-6.247067165719723,True,-4.609988784530602,False
ARES,2022-11-08,2022-11-17,stop,-2.8441728719362347,-1.70966854919361,True,-4.609988784530602,False
AXON,2022-11-10,2022-12-06,stop,-7.473887161754533,-1.7187106224798387,False,-4.682073695596094,False
LVS,2022-11-11,2022-12-28,ema,6.389033106156705,2.028366777980629,False,-4.682073695596094,False
FICO,2022-11-11,2022-11-18,stop,-5.352674342180197,-1.3230690023554246,True,-4.682073695596094,False
MUR,2022-11-11,2022-11-16,stop,-5.393409300248275,-1.4505456186870724,True,-4.682073695596094,False
OVV,2022-11-11,2022-11-17,stop,-5.658568620551008,-1.225680474348128,True,-4.682073695596094,False
KNX,2022-11-15,2022-11-16,stop,-4.976515123990355,-2.556600704906728,True,-4.590808706606453,False
ASO,2022-11-22,2022-12-19,ema,1.1033692839322873,0.23610879530474116,False,-3.9424317816538794,False
SMCI,2022-11-23,2022-12-02,stop,-5.14495017680029,-1.2625695942886066,True,-3.9424317816538794,False
OLLI,2022-11-28,2022-12-05,stop,-8.04330560859443,-2.1214745085578293,True,-2.6948399922779602,False
TPR,2022-11-30,2022-12-07,stop,-2.8949564599556887,-1.2289111332738654,True,-0.7801996058428269,False
INSP,2022-11-30,2022-12-07,stop,-5.178037049147177,-1.0387928199542762,True,-0.7801996058428269,False
LSCC,2022-11-30,2022-12-19,stop,-8.188751633914993,-1.0542501117506498,False,-0.7801996058428269,False
ENPH,2022-12-02,2022-12-06,ema,-8.002628034066584,-0.9954518541817963,False,-0.7801996058428269,False
ALNY,2022-12-08,2022-12-15,stop,-3.8226466569297513,-1.2272738109945749,True,0.9828999325627864,True
NTNX,2022-12-12,2022-12-16,stop,-4.1954998941322375,-1.0483866005863551,True,0.9828999325627864,True
RIG,2023-01-09,2023-02-21,ema,30.273551847121837,6.6666746139602155,False,1.7584421557636905,True
FOUR,2023-01-09,2023-02-16,ema,4.625320384863119,2.0144903098471634,False,1.7584421557636905,True
CROX,2023-01-11,2023-02-06,ema,-3.231699856155301,-0.590475602268475,False,1.7584421557636905,True
PI,2023-01-18,2023-01-19,stop,-4.642346809661991,-1.3378376520723074,True,1.7584421557636905,True
MELI,2023-01-26,2023-02-09,stop,-3.9723828787372573,-1.2055287162438793,True,1.4865268875973174,True
SAIA,2023-01-27,2023-02-21,ema,-0.21809091190231333,-0.0029491328595155895,False,1.4865268875973174,True
PI,2023-02-01,2023-02-03,stop,-10.32258701538188,-1.6406965809691099,True,1.4865268875973174,True
ETSY,2023-02-02,2023-02-09,stop,-7.364942486083558,-1.7557761841932982,True,1.4865268875973174,True
CHWY,2023-02-02,2023-02-17,ema,-9.876784686578787,-0.8870369559289563,False,1.4865268875973174,True
THO,2023-02-02,2023-02-06,stop,-4.196867829684936,-1.2996870169017065,True,1.4865268875973174,True
ALGM,2023-02-02,2023-03-13,ema,5.118026791188357,0.9125018874822179,False,1.4865268875973174,True
FND,2023-02-02,2023-02-10,stop,-6.340277438764186,-1.88109770280706,True,1.4865268875973174,True
ON,2023-02-02,2023-02-21,ema,-3.651248737169077,-0.7153660186487713,False,1.4865268875973174,True
MPWR,2023-02-02,2023-02-03,stop,-3.9184126289592114,-1.4049365546337311,True,1.4865268875973174,True
WING,2023-02-14,2023-03-10,ema,-3.3729549148152294,-0.487524261070851,False,-2.9167059108581705,False
TOST,2023-02-14,2023-02-16,stop,-20.39036153184014,-3.0059161647181245,True,-2.9167059108581705,False
STNG,2023-02-16,2023-02-22,stop,-7.227972504810321,-1.2750704303507296,True,-2.9167059108581705,False
SMCI,2023-02-16,2023-02-17,stop,-4.259261086103838,-1.0236215545120497,True,-2.9167059108581705,False
SMCI,2023-02-24,2023-03-10,ema,-5.690030860844065,-0.8709678411732042,False,-2.9803106653903035,False
PR,2023-02-24,2023-03-10,ema,-2.1461428795426674,-0.37636216428394115,False,-2.9803106653903035,False
FTI,2023-02-27,2023-03-09,stop,-6.1865296281729325,-1.5666633791499802,True,-2.9803106653903035,False
FSLR,2023-03-02,2023-04-05,ema,1.5070034240822094,0.6119123034125651,False,-2.9803106653903035,False
NTRA,2023-03-03,2023-03-10,stop,-7.051186836493928,-1.7828416951036172,True,-2.9803106653903035,False
SAIA,2023-03-03,2023-03-07,stop,-2.6403667826814026,-1.0343334148300793,True,-2.9803106653903035,False
PODD,2023-03-14,2023-04-26,ema,1.0446389389308752,0.6403984826390455,False,-2.8900101413603316,False
AGL,2023-03-21,2023-03-29,stop,-4.238991667358427,-1.2486187845303867,True,-2.8900101413603316,False
SMCI,2023-03-22,2023-03-28,stop,-8.854943327855636,-2.3405282031578754,True,-2.8900101413603316,False
FOUR,2023-03-31,2023-04-04,stop,-3.8731859201443286,-1.0813949362147584,True,-3.173278506829022,False
RMBS,2023-03-31,2023-04-04,stop,-4.989273632840607,-2.1769956316546373,True,-3.173278506829022,False
DUOL,2023-03-31,2023-04-10,stop,-5.72209163491908,-1.2503965835775708,True,-3.173278506829022,False
ONON,2023-04-04,2023-04-05,stop,-9.900459752823554,-3.807235532840945,True,-3.173278506829022,False
KGC,2023-04-13,2023-04-17,stop,-3.201314043633563,-1.9999927665612611,True,-2.65004668513319,False
IOT,2023-04-17,2023-04-25,stop,-7.6426864653728055,-1.4196443472603977,True,-2.65004668513319,False
AXSM,2023-04-17,2023-05-22,ema,5.692467782638233,2.829932114015238,False,-2.65004668513319,False
DKNG,2023-04-18,2023-06-16,ema,16.92652538358339,3.004184995307442,False,-2.3162731529859286,False
ONON,2023-05-05,2023-05-10,stop,-3.878663376196523,-1.0775863486436448,True,-2.250650038144379,False
SHOP,2023-05-08,2023-05-16,stop,-6.8035389661133205,-1.3786418674014598,True,-2.250650038144379,False
SMCI,2023-05-16,2023-06-21,ema,50.48725803976506,8.98908366183425,False,-3.9582607993102976,False
STNE,2023-05-17,2023-05-18,stop,-6.256641632427062,-1.3749996529999182,True,-4.287533202020848,False
RMBS,2023-05-17,2023-06-15,ema,12.920526746478679,3.4851481782936222,False,-4.287533202020848,False
AMD,2023-05-17,2023-06-21,ema,7.841932149528752,2.2594614880218407,False,-4.287533202020848,False
DUOL,2023-05-18,2023-06-16,ema,0.41137755920586105,0.09779108443361942,False,-4.287533202020848,False
VRT,2023-05-22,2023-08-17,cap,99.41903082526795,18.942526969625664,False,-4.238966658401685,False
MNDY,2023-05-23,2023-06-23,ema,7.334924632779094,1.561681992214408,False,-3.8223249301357027,False
ACLS,2023-05-25,2023-07-20,ema,15.516972504616922,3.808917646258437,False,-3.8223249301357027,False
PLTR,2023-05-26,2023-06-22,ema,2.724752045023271,0.4819284445455569,False,-3.8223249301357027,False
PCOR,2023-05-31,2023-06-21,ema,3.6456481691826026,1.035554673936632,False,-3.8223249301357027,False
CELH,2023-06-05,2023-06-07,stop,-4.29747667559377,-1.0745468656691572,True,-3.8223249301357027,False
SOFI,2023-06-06,2023-07-06,ema,5.670803447688932,0.8823531061719531,False,-3.8223249301357027,False
IOT,2023-06-06,2023-06-07,stop,-5.60016860696213,-1.357142248932652,True,-3.8223249301357027,False
NU,2023-06-07,2023-07-18,ema,3.176390652814165,0.8620690789149158,False,-3.8223249301357027,False
NCLH,2023-06-07,2023-07-14,ema,19.73678218114465,13.599998474121094,False,-3.8223249301357027,False
PBF,2023-06-08,2023-06-13,stop,-3.1464846983722428,-1.4353056394697357,True,-3.83923296711409,False
TOST,2023-06-12,2023-06-16,stop,-6.5288085518817045,-1.5806459551916783,True,-3.83923296711409,False
SHOP,2023-06-12,2023-07-06,stop,-5.081582316284228,-1.0324670177507171,False,-3.83923296711409,False
CCL,2023-06-13,2023-06-26,stop,-5.014149793115241,-1.2333321424544692,True,-3.83923296711409,False
DOCN,2023-06-13,2023-06-16,stop,-6.605461060923645,-1.6216196153552715,True,-3.83923296711409,False
CELH,2023-06-13,2023-06-14,stop,-4.492497313930888,-1.0770510689769528,True,-3.83923296711409,False
SNOW,2023-06-15,2023-06-21,stop,-9.391784639420376,-1.3927166103472313,True,-3.8293733807099093,False
AXSM,2023-06-15,2023-06-28,stop,-11.57958692076636,-2.342234304168765,True,-3.8293733807099093,False
TSLA,2023-06-20,2023-06-21,stop,-5.650727507194697,-1.124531247853699,True,-1.9723469432187684,False
STNE,2023-06-20,2023-06-26,stop,-9.975856334998646,-1.463157711061977,True,-1.9723469432187684,False
XP,2023-06-20,2023-06-27,stop,-5.143323190699056,-1.0833314005477017,True,-1.9723469432187684,False
PR,2023-06-28,2023-07-14,ema,-0.3853169974197157,-0.05000385603728535,False,2.106933706754627,True
MSTR,2023-06-30,2023-08-02,ema,18.71858069567938,3.2197444756869675,False,1.2433309715843983,True
CCL,2023-07-05,2023-07-12,stop,-5.343067858582673,-2.41463429260912,True,1.2433309715843983,True
RIG,2023-07-07,2023-08-07,ema,4.964506312394801,0.9523810064441124,False,1.7676742922824282,True
HOOD,2023-07-10,2023-08-03,ema,2.7381175707477334,0.4925371434753027,False,1.7676742922824282,True
GLBE,2023-07-12,2023-07-20,stop,-6.341007581411606,-1.8456402300086534,True,1.7676742922824282,True
ROKU,2023-07-31,2023-08-03,stop,-8.285820026711278,-1.477272201832211,True,3.4577793033117117,True
W,2023-07-31,2023-08-02,stop,-6.582300681340925,-1.22358814013343,True,3.4577793033117117,True
SMCI,2023-08-04,2023-08-09,stop,-21.44154063344962,-4.026861934332513,True,3.5107251109229116,True
CELH,2023-08-14,2023-08-17,stop,-7.643912215364102,-1.5166664123535156,True,-0.2295861145945201,False
APP,2023-08-14,2023-08-17,stop,-5.045445887120692,-1.3310339928809893,True,-0.2295861145945201,False
VRT,2023-08-25,2023-09-13,ema,-1.4506269192269383,-0.19665238448150418,False,3.854621177310282,True
FSLY,2023-08-25,2023-09-14,ema,-1.6105620880115246,-0.18674668339618392,False,3.854621177310282,True
CELH,2023-08-29,2023-09-20,stop,-3.600687681255632,-1.4883696172885506,False,3.854621177310282,True
TDW,2023-08-31,2023-09-19,ema,0.5675395024417496,0.2808990690417817,False,3.854621177310282,True
NTRA,2023-09-01,2023-09-05,stop,-5.132343871472944,-1.0164471125009098,True,3.854621177310282,True
DUOL,2023-09-18,2023-09-21,stop,-7.766383170921099,-1.4140277351045503,True,4.779882855697915,True
MSTR,2023-11-02,2024-01-08,ema,31.56430910211343,4.872768213489337,False,4.477598624570064,True
DKNG,2023-11-06,2023-12-05,ema,3.610236517414167,0.7701159757086795,False,4.477598624570064,True
PLTR,2023-11-10,2023-12-04,ema,-6.643435123010633,-0.7888198610597746,False,4.477598624570064,True
DUOL,2023-11-10,2023-12-29,ema,7.028204341970734,1.1510150363872316,False,4.477598624570064,True
MDB,2023-11-14,2023-12-06,ema,-2.796601516976105,-0.8846146823688981,False,4.477598624570064,True
DASH,2023-11-14,2023-12-29,ema,5.339325863512245,1.8439707485735466,False,4.477598624570064,True
MPWR,2023-11-15,2023-11-16,stop,-2.135279877059404,-1.1786864885590893,True,4.477598624570064,True
SHOP,2023-11-15,2024-01-02,ema,8.5961547486066,2.86125063882602,False,4.477598624570064,True
RMBS,2023-11-20,2023-12-04,stop,-7.037596244885513,-1.2686174368089669,True,4.390100480588078,True
GAP,2023-11-20,2024-01-03,ema,10.447964667322607,2.1372952492742816,False,4.390100480588078,True
COIN,2023-11-20,2024-01-03,ema,43.20059551656983,7.576360388259996,False,4.390100480588078,True
STNE,2023-11-27,2024-01-04,ema,12.758625907232823,5.1621655708283685,False,4.390100480588078,True
MNDY,2023-11-27,2023-12-07,stop,-2.8778036128749185,-1.1241213697876278,True,4.390100480588078,True
ANF,2023-11-27,2024-02-23,cap,60.437961573233444,13.573106146796768,False,4.390100480588078,True
ROKU,2023-11-28,2023-12-07,stop,-5.980313576233376,-1.3340524257860416,True,4.390100480588078,True
S,2023-11-29,2024-01-03,ema,24.475782344169893,3.933330260384712,False,4.390100480588078,True
IOT,2023-11-29,2024-01-02,ema,11.291053798908246,3.951220703579304,False,4.390100480588078,True
NET,2023-11-29,2024-01-02,ema,1.1256027167860339,0.3344053734477497,False,4.390100480588078,True
ELAN,2023-12-04,2024-01-19,ema,13.568430539224918,3.3396251878109564,False,4.390100480588078,True
VNO,2023-12-04,2023-12-12,stop,-5.196990489240438,-1.0944856315428166,True,4.390100480588078,True
SLG,2023-12-04,2023-12-05,stop,-4.4310228383766965,-1.0346815862529135,True,4.390100480588078,True
NTRA,2023-12-04,2023-12-11,stop,-4.591615683875194,-1.7999994738351368,True,4.390100480588078,True
FIVN,2023-12-04,2023-12-20,stop,-9.938118327586821,-1.125506052032239,False,4.390100480588078,True
ESTC,2023-12-05,2024-01-02,stop,-8.045372043206534,-1.332844097454892,False,2.56039027049533,True
SIG,2023-12-06,2024-01-03,ema,4.447896835767295,1.3293383686093652,False,2.060552708286939,True
GTLB,2023-12-13,2024-01-02,stop,-7.416502250357793,-1.23809446919735,False,0.41073227078845154,True
HOOD,2023-12-13,2024-01-03,ema,-1.8645225772553342,-0.22988486847514034,False,0.41073227078845154,True
NXT,2023-12-13,2024-01-04,ema,-2.649738784683653,-0.4549358541968186,False,0.41073227078845154,True
PATH,2023-12-14,2023-12-20,stop,-3.8154689179511925,-1.2236842435482698,True,0.41073227078845154,True
Z,2023-12-14,2024-01-05,ema,-3.5402434886431244,-0.8865590987275854,False,0.41073227078845154,True
ASND,2023-12-14,2024-01-30,ema,7.353138324008168,3.258062134424965,False,0.41073227078845154,True
OKTA,2023-12-15,2024-01-04,ema,0.04019616004766746,0.09756342646177665,False,0.41073227078845154,True
SAIA,2023-12-20,2024-01-02,ema,-2.2664942972917768,-0.576163616206018,False,0.41073227078845154,True
NCLH,2023-12-21,2023-12-29,stop,-4.53479606054199,-1.181817281063755,True,-4.175821601079365,False
ROIV,2023-12-26,2024-01-03,stop,-5.50740101706676,-1.2448973633863563,True,-4.175821601079365,False
GKOS,2024-01-09,2024-02-20,ema,6.234451869221869,1.077218894385915,False,6.224532074198022,True
SMCI,2024-01-09,2024-01-18,stop,-9.575037576393964,-1.2175722016208146,True,6.224532074198022,True
AMR,2024-01-19,2024-01-25,stop,-6.131368863358677,-1.6738992085492062,True,5.972519998405423,True
GTLB,2024-01-29,2024-02-20,ema,-4.811390620561595,-0.8854161492657708,False,5.725996571924586,True
CLS,2024-02-01,2024-03-19,ema,18.86502680097031,4.285713608749632,False,5.5291007981795826,True
PCVX,2024-02-01,2024-02-29,ema,-2.459276607144012,-0.43236366442253904,False,5.5291007981795826,True
CAVA,2024-02-01,2024-02-21,ema,-2.017657564313091,-0.4065046253620429,False,5.5291007981795826,True
NXT,2024-02-02,2024-02-29,ema,-3.2115323018049757,-0.45811476236554954,False,5.5291007981795826,True
APP,2024-02-07,2024-04-15,ema,49.480572603589955,12.020263301231907,False,5.5291007981795826,True
APPF,2024-02-07,2024-02-21,stop,-2.7491309137665065,-1.3576279787559435,True,5.5291007981795826,True
PLTR,2024-02-08,2024-02-21,stop,-7.406915568289863,-1.4873946751337948,True,5.5291007981795826,True
FSLY,2024-02-08,2024-02-15,stop,-29.921132450193078,-4.779308040588358,True,5.5291007981795826,True
XPO,2024-02-09,2024-03-27,ema,-0.13372771580809628,0.01663240575075818,False,5.5291007981795826,True
SAIA,2024-02-09,2024-02-16,stop,-4.532421278082621,-1.5414554850978017,True,5.5291007981795826,True
MDB,2024-02-09,2024-02-13,stop,-5.93198364320302,-1.5110281566205004,True,5.5291007981795826,True
CELH,2024-02-14,2024-03-27,ema,33.09351849442361,10.131060688830166,False,5.17622148018013,True
VRT,2024-02-14,2024-02-15,stop,-3.471690104977432,-1.115184728308714,True,5.17622148018013,True
MOD,2024-02-15,2024-02-21,stop,-4.036363560902045,-1.0544203740995246,True,5.17622148018013,True
WFRD,2024-02-21,2024-04-12,ema,13.343200336039484,4.477706232035624,False,2.5839339258544674,True
MOD,2024-02-26,2024-03-11,stop,-5.840121611533355,-1.3269748084334996,True,2.2591019528856826,True
HOOD,2024-02-26,2024-04-12,ema,15.035888667681085,2.615384131695109,False,2.2591019528856826,True
VRT,2024-02-26,2024-04-15,ema,21.45372393544893,4.656056318679559,False,2.2591019528856826,True
SLG,2024-02-29,2024-04-04,ema,5.839290217754378,1.7779493573125902,False,2.2591019528856826,True
AMD,2024-03-01,2024-03-13,stop,-4.065928209686409,-1.0872582792653802,True,1.4701171513107747,True
TOST,2024-03-04,2024-04-02,ema,-4.250729983819701,-0.818182248087921,False,1.4701171513107747,True
COHR,2024-03-04,2024-03-08,stop,-4.7205729061456925,-1.0557476932401502,True,1.4701171513107747,True
CAVA,2024-03-07,2024-04-04,ema,2.403543601457425,0.6652889630810118,False,1.4701171513107747,True
GAP,2024-03-12,2024-04-04,ema,8.501431375664815,1.8165218843713473,False,1.1170847918565951,True
BROS,2024-03-12,2024-04-02,stop,-6.272532220830995,-1.0962569026680458,False,1.1170847918565951,True
HIMS,2024-03-13,2024-04-04,ema,-3.1040360706084624,-0.4150941528938632,False,1.1170847918565951,True
TDW,2024-03-15,2024-04-16,ema,5.728808986279121,2.1016260540818825,False,-0.6644270737333968,False
VST,2024-03-19,2024-04-15,ema,6.915356116299054,2.912121166774626,False,-0.6644270737333968,False
MOD,2024-03-20,2024-04-02,stop,-5.996276450821892,-1.0195036564283066,True,0.7575761451348167,True
LYFT,2024-03-21,2024-03-28,stop,-4.776437928018229,-1.044942640323863,True,0.7575761451348167,True
ATMU,2024-03-21,2024-04-18,ema,8.679101118180998,2.5148568387041803,False,0.7575761451348167,True
ONON,2024-03-21,2024-03-26,stop,-4.571843055024749,-1.4181801157584817,True,0.7575761451348167,True
CEG,2024-03-25,2024-04-18,ema,-2.0118095012653825,-0.44040947032963496,False,0.7575761451348167,True
AEO,2024-04-01,2024-04-02,stop,-2.25676952239815,-1.421061555905046,True,1.4952408170798743,True
AA,2024-04-03,2024-04-12,stop,-5.514608092456907,-1.3943654028277015,True,2.1409650063879004,True
CLS,2024-04-03,2024-04-10,stop,-6.682957846498616,-1.1228065478979,True,2.1409650063879004,True
PAAS,2024-04-11,2024-04-16,stop,-4.273274671863692,-1.0810806215240383,True,3.539901481668033,True
CCJ,2024-04-11,2024-04-15,stop,-4.451242012219614,-1.0591111765851227,True,3.539901481668033,True
HCC,2024-04-26,2024-05-02,stop,-6.802888521955874,-1.6280768088760085,True,4.628334029280592,True
PI,2024-04-29,2024-05-28,ema,0.478427471298537,0.1519898216844072,False,4.628334029280592,True
SMTC,2024-04-30,2024-05-30,ema,3.222378236333534,1.183486912790433,False,4.628334029280592,True
SNAP,2024-05-01,2024-05-23,ema,-4.478745509567627,-0.7311826082498013,False,4.628334029280592,True
ONTO,2024-05-02,2024-05-31,ema,10.503818150474164,2.2802809406904827,False,4.628334029280592,True
FTAI,2024-05-02,2024-06-04,ema,3.7652867252407463,1.2072557559209185,False,4.628334029280592,True
TMDX,2024-05-02,2024-07-10,ema,11.100299624351484,1.6694303628119553,False,4.628334029280592,True
VST,2024-05-06,2024-06-03,ema,11.801669861358,3.187906183173391,False,4.588003425723892,True
MOD,2024-05-07,2024-05-22,stop,-7.909685539456368,-1.7052628366570723,False,4.588003425723892,True
AG,2024-05-09,2024-05-13,stop,-4.736167680331205,-1.3076896499971953,True,4.588003425723892,True
CAVA,2024-05-10,2024-05-13,stop,-3.582430362357869,-1.2350242242270397,True,4.588003425723892,True
NRG,2024-05-10,2024-05-13,stop,-1.6195545080156637,-1.1333320651986536,True,4.588003425723892,True
MMYT,2024-05-14,2024-05-23,stop,-3.2833287624266183,-1.1018526040654857,True,4.730097384541097,True
WDC,2024-05-15,2024-05-17,stop,-4.933364647547145,-1.9834293655385802,True,4.730097384541097,True
TOST,2024-05-15,2024-05-17,stop,-2.7929462735237887,-1.3457934929089392,True,4.730097384541097,True
AG,2024-05-17,2024-05-22,stop,-9.375387005234181,-1.351852205384779,True,4.730097384541097,True
ONON,2024-05-17,2024-06-21,ema,3.989091525778732,1.081082961958693,False,4.730097384541097,True
MRNA,2024-05-20,2024-06-14,ema,-0.893394790409141,-0.10548939028857035,False,4.207019131130255,True
HL,2024-05-20,2024-05-22,stop,-4.685204862248216,-1.1200006087582028,True,4.207019131130255,True
HOOD,2024-05-20,2024-05-23,stop,-7.862005410064821,-1.2213748349269165,True,4.207019131130255,True
POWL,2024-05-22,2024-05-31,stop,-7.801819475992611,-1.1407687064956076,True,4.207019131130255,True
CLS,2024-05-22,2024-06-04,stop,-2.3669573902119434,-1.0733961650048822,True,4.207019131130255,True
CAVA,2024-05-24,2024-07-09,ema,8.597248084318743,1.8743576150130776,False,0.972976374586,True
VRT,2024-05-24,2024-05-31,stop,-7.813822331804243,-1.636362818187715,True,0.972976374586,True
FSLR,2024-05-28,2024-06-04,stop,-5.183394582806333,-1.6154716302934409,True,0.972976374586,True
DELL,2024-05-29,2024-05-31,stop,-22.280480871281792,-2.6592890928671564,True,0.6511299423359738,True
HOOD,2024-05-30,2024-05-31,stop,-4.495232455103027,-1.0107529307530128,True,0.6511299423359738,True
HOOD,2024-06-06,2024-06-20,stop,-5.587359129235903,-1.0114192013715488,True,-3.3555174590289703,False
BROS,2024-06-10,2024-07-10,ema,-1.2508603994329959,-0.22641621956210142,False,-3.3555174590289703,False
FSLR,2024-06-11,2024-06-14,stop,-7.288455102743507,-1.0947163507911262,True,-3.3555174590289703,False
CRWD,2024-06-12,2024-06-24,stop,-2.631878423829148,-1.1105885225183822,True,-3.3555174590289703,False
COHR,2024-06-12,2024-07-19,ema,2.053244688961642,0.8071042399268817,False,-3.3555174590289703,False
FTAI,2024-06-18,2024-07-10,ema,1.9202172405608842,0.4298076816051831,False,-3.4369639959084615,False
CVNA,2024-06-25,2024-07-24,ema,-4.204846344858004,-0.4398977543519036,False,-2.644570356362061,False
CRDO,2024-06-27,2024-07-17,ema,-2.8790006027272774,-0.5316450500738795,False,-2.644570356362061,False
PLTR,2024-07-08,2024-07-24,stop,-4.162986294648707,-1.2790693032416032,False,-2.644570356362061,False
CAMT,2024-07-08,2024-07-11,stop,-5.959180613970528,-1.4478969655380187,True,-2.644570356362061,False
AMKR,2024-07-09,2024-07-19,stop,-5.363524124110441,-1.9203598978068925,True,-2.644570356362061,False
TSLA,2024-07-09,2024-07-11,stop,-8.303117190953657,-1.7705749768200538,True,-2.644570356362061,False
CLS,2024-07-16,2024-07-17,stop,-10.342289697651076,-3.2474756524000807,True,-1.5089160772846033,False
HOOD,2024-07-16,2024-07-18,stop,-7.493356416602682,-1.4062507450587702,True,-1.5089160772846033,False
COIN,2024-07-16,2024-07-18,stop,-7.442050812432011,-1.055522902292612,True,-1.5089160772846033,False
COIN,2024-07-22,2024-07-24,stop,-7.761503743680043,-1.632006524961946,True,-2.077971569395221,False
GH,2024-07-29,2024-08-02,stop,-10.18547467989751,-1.5482459075638126,True,-2.695185126165682,False
TRU,2024-08-15,2024-10-25,ema,10.845887014461365,5.299477723346662,False,-3.1597891206401,False
SHAK,2024-08-15,2024-08-19,stop,-4.574998953461096,-1.3793107228202486,True,-3.1597891206401,False
MPWR,2024-08-15,2024-09-03,stop,-9.094862643769098,-1.890346861456234,False,-3.1597891206401,False
SG,2024-08-16,2024-08-19,stop,-7.009820018448454,-1.9318180504580527,True,-3.1597891206401,False
PLTR,2024-08-16,2024-08-26,stop,-4.026308411039848,-1.1181808093383594,True,-3.1597891206401,False
VNO,2024-08-19,2024-10-31,ema,25.462240005967907,9.107522566050978,False,-3.1597891206401,False
NU,2024-08-19,2024-09-06,stop,-5.37974143427391,-1.9736836161311453,False,-3.1597891206401,False
ONON,2024-08-21,2024-10-14,ema,13.92287338473599,4.019612047471826,False,-3.0952393576366073,False
MMYT,2024-08-21,2024-09-03,stop,-11.406452787904298,-1.5377225893889683,True,-3.0952393576366073,False
INSM,2024-08-22,2024-08-26,stop,-4.99971228122128,-1.520001220703125,True,-3.0952393576366073,False
Z,2024-08-26,2024-08-28,stop,-2.2294552233394938,-1.2061869049351304,True,-3.0952393576366073,False
SMTC,2024-08-29,2024-09-03,stop,-4.6705121341388605,-1.2341768331695586,True,-4.155736212730055,False
ZETA,2024-08-30,2024-09-03,stop,-3.3740593268287156,-1.0909086405318775,True,-4.155736212730055,False
ZETA,2024-09-05,2024-10-17,ema,11.508601544463271,1.536584321975156,False,-5.756357521088388,False
IOT,2024-09-10,2024-10-02,stop,-3.6608334751321636,-1.0445858015482328,False,-5.727385562103558,False
OSCR,2024-09-12,2024-09-26,ema,-2.6710454179435072,-0.5531916620504798,False,-5.727385562103558,False
APP,2024-09-13,2024-12-09,cap,203.65571803459878,34.632534315043465,False,-5.727385562103558,False
SMTC,2024-09-19,2024-10-01,stop,-8.88278202584839,-2.3045945134182944,True,-5.727385562103558,False
LITE,2024-09-19,2024-10-24,ema,5.513328730322753,1.6203704848374603,False,-5.727385562103558,False
POWL,2024-09-19,2024-11-15,ema,44.19955926910413,9.261328870995756,False,-5.727385562103558,False
RH,2024-09-19,2024-09-25,stop,-3.8150610492831305,-1.348985135293581,True,-5.727385562103558,False
TSLA,2024-09-19,2024-10-03,ema,-1.5336313967995951,-0.27650520468661227,False,-5.727385562103558,False
TLN,2024-09-19,2024-10-09,stop,-2.874644137199278,-1.1720706699797183,False,-5.727385562103558,False
VRT,2024-09-20,2024-11-01,ema,12.847907718647233,5.5178617297556585,False,-5.727385562103558,False
FIX,2024-09-20,2024-10-25,stop,-3.9984038525944676,-3.060535806013194,False,-5.727385562103558,False
CVNA,2024-09-20,2024-12-09,ema,40.08767509221227,11.60000819687636,False,-5.727385562103558,False
CAVA,2024-09-20,2024-09-27,stop,-4.097572914472291,-1.2450493834154817,True,-5.727385562103558,False
AVGO,2024-09-20,2024-10-23,ema,1.2059241550495203,0.5205198962123989,False,-5.727385562103558,False
MOD,2024-09-20,2024-10-22,ema,0.15018252137111165,0.18594870663156735,False,-5.727385562103558,False
VST,2024-09-23,2024-10-30,ema,10.95766191572185,2.718958539133455,False,-5.727385562103558,False
