date,sym,R,cnt5,cnt5_pct,cnt10,cnt10_pct,cnt20,cnt20_pct,breadth
2021-03-03,URBN,0.2655728276522576,15.0,84.06374501992032,32.0,83.66533864541833,49.0,76.49402390438247,56.61103979460847
2021-03-04,CVE,-0.06970466942610747,15.0,83.66533864541833,37.0,86.85258964143426,57.0,85.65737051792829,47.2400513478819
2021-03-04,DVN,-0.8258431509238203,15.0,83.66533864541833,37.0,86.85258964143426,57.0,85.65737051792829,47.2400513478819
2021-03-04,MUR,-1.3829283571149344,15.0,83.66533864541833,37.0,86.85258964143426,57.0,85.65737051792829,47.2400513478819
2021-03-04,OVV,-1.1393691452398929,15.0,83.66533864541833,37.0,86.85258964143426,57.0,85.65737051792829,47.2400513478819
2021-03-04,OXY,-1.2864497235351193,15.0,83.66533864541833,37.0,86.85258964143426,57.0,85.65737051792829,47.2400513478819
2021-03-05,BFH,0.6442873641172558,20.0,88.44621513944223,41.0,92.03187250996015,61.0,89.64143426294821,36.88946015424165
2021-03-05,CAR,4.886686406992081,20.0,88.44621513944223,41.0,92.03187250996015,61.0,89.64143426294821,36.88946015424165
2021-03-05,CVE,-1.3957002789181798,20.0,88.44621513944223,41.0,92.03187250996015,61.0,89.64143426294821,36.88946015424165
2021-03-05,EOG,-1.2092518963475944,20.0,88.44621513944223,41.0,92.03187250996015,61.0,89.64143426294821,36.88946015424165
2021-03-05,GAP,0.4711657536114756,20.0,88.44621513944223,41.0,92.03187250996015,61.0,89.64143426294821,36.88946015424165
2021-03-05,HAL,-0.9458109543527908,20.0,88.44621513944223,41.0,92.03187250996015,61.0,89.64143426294821,36.88946015424165
2021-03-05,LYFT,-0.8352989486510638,20.0,88.44621513944223,41.0,92.03187250996015,61.0,89.64143426294821,36.88946015424165
2021-03-05,MUR,-1.0683424831487651,20.0,88.44621513944223,41.0,92.03187250996015,61.0,89.64143426294821,36.88946015424165
2021-03-05,URBN,-0.32435778355550626,20.0,88.44621513944223,41.0,92.03187250996015,61.0,89.64143426294821,36.88946015424165
2021-03-08,ARMK,-1.53982279433428,28.0,96.01593625498009,46.0,98.00796812749005,67.0,91.23505976095618,53.084832904884315
2021-03-08,CF,-1.3260730686746471,28.0,96.01593625498009,46.0,98.00796812749005,67.0,91.23505976095618,53.084832904884315
2021-03-08,GAP,-0.683139157525563,28.0,96.01593625498009,46.0,98.00796812749005,67.0,91.23505976095618,53.084832904884315
2021-03-08,HAL,-1.4982176411057568,28.0,96.01593625498009,46.0,98.00796812749005,67.0,91.23505976095618,53.084832904884315
2021-03-08,SGI,-0.6903936279248345,28.0,96.01593625498009,46.0,98.00796812749005,67.0,91.23505976095618,53.084832904884315
2021-03-08,VAC,-1.0433342799770529,28.0,96.01593625498009,46.0,98.00796812749005,67.0,91.23505976095618,53.084832904884315
2021-03-09,BFH,0.5274616188312972,31.0,98.40637450199203,47.0,98.00796812749005,68.0,91.63346613545816,55.44174135723432
2021-03-10,AA,-1.5187516726850994,29.0,96.01593625498009,44.0,94.82071713147411,67.0,90.43824701195219,60.96324461343473
2021-03-10,BA,-0.34777642919598417,29.0,96.01593625498009,44.0,94.82071713147411,67.0,90.43824701195219,60.96324461343473
2021-03-10,CZR,-1.6704436176575166,29.0,96.01593625498009,44.0,94.82071713147411,67.0,90.43824701195219,60.96324461343473
2021-03-10,ET,-1.6363462554196129,29.0,96.01593625498009,44.0,94.82071713147411,67.0,90.43824701195219,60.96324461343473
2021-03-10,GAP,-1.803911568058052,29.0,96.01593625498009,44.0,94.82071713147411,67.0,90.43824701195219,60.96324461343473
2021-03-11,BA,-2.017730487637568,26.0,93.62549800796812,41.0,90.43824701195219,71.0,92.43027888446214,65.91478696741855
2021-03-11,BOX,-1.101458747983372,26.0,93.62549800796812,41.0,90.43824701195219,71.0,92.43027888446214,65.91478696741855
2021-03-12,AER,-1.7936233743921381,23.0,89.64143426294821,43.0,93.62549800796812,71.0,92.03187250996015,74.40993788819877
2021-03-12,BA,-1.1612628347888654,23.0,89.64143426294821,43.0,93.62549800796812,71.0,92.03187250996015,74.40993788819877
2021-03-12,BOX,-1.1706431483709157,23.0,89.64143426294821,43.0,93.62549800796812,71.0,92.03187250996015,74.40993788819877
2021-03-12,LYFT,-1.0504230623776536,23.0,89.64143426294821,43.0,93.62549800796812,71.0,92.03187250996015,74.40993788819877
2021-03-12,UAL,-0.7407929402487505,23.0,89.64143426294821,43.0,93.62549800796812,71.0,92.03187250996015,74.40993788819877
2021-03-15,ALK,-1.1186771558522508,19.0,85.2589641434263,47.0,97.60956175298804,76.0,95.2191235059761,75.30864197530865
2021-03-15,BFH,-1.5985120366846746,19.0,85.2589641434263,47.0,97.60956175298804,76.0,95.2191235059761,75.30864197530865
2021-03-15,SGI,-1.5959608454864689,19.0,85.2589641434263,47.0,97.60956175298804,76.0,95.2191235059761,75.30864197530865
2021-03-15,THO,-2.570601891448648,19.0,85.2589641434263,47.0,97.60956175298804,76.0,95.2191235059761,75.30864197530865
2021-03-17,BLDR,-1.1841540067010443,16.0,80.87649402390437,45.0,94.82071713147411,77.0,95.61752988047809,76.78132678132678
2021-03-17,EXPE,-1.2624284085456183,16.0,80.87649402390437,45.0,94.82071713147411,77.0,95.61752988047809,76.78132678132678
2021-03-17,PHM,0.5206520565859645,16.0,80.87649402390437,45.0,94.82071713147411,77.0,95.61752988047809,76.78132678132678
2021-03-17,THO,-1.5479767148731058,16.0,80.87649402390437,45.0,94.82071713147411,77.0,95.61752988047809,76.78132678132678
2021-03-17,UAL,-1.1644536923398963,16.0,80.87649402390437,45.0,94.82071713147411,77.0,95.61752988047809,76.78132678132678
2021-03-22,WSM,-2.1698750576032957,9.0,66.53386454183267,28.0,75.2988047808765,74.0,92.43027888446214,62.21142162818955
2021-03-23,SFM,-0.33929250849862014,6.0,54.581673306772906,23.0,72.50996015936255,70.0,88.84462151394422,62.48477466504263
2021-03-26,AMAT,0.22388519941697888,2.0,18.725099601593627,16.0,66.13545816733067,59.0,80.87649402390437,52.67639902676399
2021-03-26,SFM,-1.0507694774263776,2.0,18.725099601593627,16.0,66.13545816733067,59.0,80.87649402390437,52.67639902676399
2021-03-31,AMAT,-0.6178858388539195,2.0,17.52988047808765,9.0,41.832669322709165,54.0,73.70517928286853,65.0909090909091
2021-03-31,ENTG,0.5534538678278892,2.0,17.52988047808765,9.0,41.832669322709165,54.0,73.70517928286853,65.0909090909091
2021-03-31,LRCX,1.4436102662126844,2.0,17.52988047808765,9.0,41.832669322709165,54.0,73.70517928286853,65.0909090909091
2021-04-01,AMAT,-1.5412634013915922,5.0,48.60557768924303,7.0,31.07569721115538,49.0,68.12749003984064,65.0485436893204
2021-04-01,ENTG,-1.0316695116429018,5.0,48.60557768924303,7.0,31.07569721115538,49.0,68.12749003984064,65.0485436893204
2021-04-01,LRCX,-0.9217304871713454,5.0,48.60557768924303,7.0,31.07569721115538,49.0,68.12749003984064,65.0485436893204
2021-04-01,QRVO,-1.2334223457232498,5.0,48.60557768924303,7.0,31.07569721115538,49.0,68.12749003984064,65.0485436893204
2021-04-05,AMKR,-1.1518156773052612,9.0,66.13545816733067,11.0,50.199203187250994,48.0,66.93227091633466,78.78787878787878
2021-04-05,KBH,-1.230017956298004,9.0,66.13545816733067,11.0,50.199203187250994,48.0,66.93227091633466,78.78787878787878
2021-04-05,LRCX,-1.869649942030946,9.0,66.13545816733067,11.0,50.199203187250994,48.0,66.93227091633466,78.78787878787878
2021-04-08,SAM,-1.0518439146985823,10.0,71.31474103585657,12.0,53.78486055776892,35.0,58.964143426294825,76.24242424242425
2021-04-09,FND,-0.5730120843103798,8.0,61.354581673306775,13.0,55.77689243027888,31.0,57.76892430278885,77.76427703523694
2021-04-09,YETI,0.8356377213203244,8.0,61.354581673306775,13.0,55.77689243027888,31.0,57.76892430278885,77.76427703523694
2021-04-12,FND,-1.507621381068678,6.0,51.79282868525896,15.0,64.14342629482071,31.0,57.37051792828686,79.38650306748465
2021-04-12,YETI,-0.5190214390092273,6.0,51.79282868525896,15.0,64.14342629482071,31.0,57.37051792828686,79.38650306748465
2021-04-15,AEO,-0.6468543974037099,5.0,45.0199203187251,15.0,62.94820717131474,24.0,50.199203187250994,81.35802469135803
2021-04-16,RH,0.8920013502167543,5.0,44.6215139442231,13.0,53.78486055776892,20.0,43.02788844621514,83.04455445544554
2021-04-16,YETI,-1.918859588890618,5.0,44.6215139442231,13.0,53.78486055776892,20.0,43.02788844621514,83.04455445544554
2021-04-19,AEO,-0.9957394959721749,5.0,44.223107569721115,11.0,46.21513944223107,22.0,46.21513944223107,82.25806451612904
2021-04-19,RH,0.6796017721768985,5.0,44.223107569721115,11.0,46.21513944223107,22.0,46.21513944223107,82.25806451612904
2021-04-21,RH,-0.15095476222665788,5.0,43.42629482071713,10.0,40.63745019920319,23.0,47.410358565737056,58.66336633663366
2021-04-22,AEO,-1.7877967356329778,6.0,51.39442231075697,11.0,45.81673306772908,23.0,47.01195219123506,72.62638717632552
2021-04-22,THC,5.907895491212238,6.0,51.39442231075697,11.0,45.81673306772908,23.0,47.01195219123506,72.62638717632552
2021-04-23,HUBS,-1.3069701755867644,7.0,56.573705179282875,12.0,50.99601593625498,25.0,51.39442231075697,66.58446362515413
2021-04-23,RH,-1.0392550327051526,7.0,56.573705179282875,12.0,50.99601593625498,25.0,51.39442231075697,66.58446362515413
2021-04-26,FCX,0.7799577857586902,7.0,56.17529880478087,12.0,50.59760956175299,27.0,53.78486055776892,78.79161528976573
2021-04-27,CZR,-1.1783062746226525,6.0,50.59760956175299,11.0,44.6215139442231,26.0,52.589641434262944,82.34567901234567
2021-04-27,RH,-1.7368341681078217,6.0,50.59760956175299,11.0,44.6215139442231,26.0,52.589641434262944,82.34567901234567
2021-05-04,CROX,-0.5854273742950757,2.0,13.147410358565736,8.0,27.88844621513944,18.0,35.85657370517929,68.27160493827161
2021-05-05,CROX,-2.7370279711702166,1.0,5.577689243027888,9.0,35.85657370517929,19.0,37.05179282868526,59.479553903345725
2021-05-05,FCX,-0.3680100586393212,1.0,5.577689243027888,9.0,35.85657370517929,19.0,37.05179282868526,59.479553903345725
2021-05-06,URBN,-1.1220912596507613,3.0,25.099601593625497,10.0,39.8406374501992,21.0,40.63745019920319,58.88198757763975
2021-05-07,CLF,-1.3006050459882157,4.0,35.0597609561753,9.0,35.85657370517929,21.0,40.63745019920319,61.442786069651746
2021-05-07,CROX,-1.4191046480656735,4.0,35.0597609561753,9.0,35.85657370517929,21.0,40.63745019920319,61.442786069651746
2021-05-07,FCX,-1.5982302585359163,4.0,35.0597609561753,9.0,35.85657370517929,21.0,40.63745019920319,61.442786069651746
2021-05-17,AR,1.5254986872959435,0.0,0.0,7.0,25.099601593625497,17.0,33.86454183266932,60.450563204005
2021-05-17,CALY,-0.09617781261219537,0.0,0.0,7.0,25.099601593625497,17.0,33.86454183266932,60.450563204005
2021-05-17,KSS,-1.0846370516317034,0.0,0.0,7.0,25.099601593625497,17.0,33.86454183266932,60.450563204005
2021-05-17,M,-1.0935625033380956,0.0,0.0,7.0,25.099601593625497,17.0,33.86454183266932,60.450563204005
2021-05-17,WDC,-0.5622603153813545,0.0,0.0,7.0,25.099601593625497,17.0,33.86454183266932,60.450563204005
2021-05-19,AR,1.4950710732789931,5.0,45.81673306772908,11.0,49.00398406374502,20.0,39.44223107569721,48.99497487437186
2021-05-26,CALY,-1.1346688014586654,1.0,5.9760956175298805,6.0,20.717131474103585,13.0,21.91235059760956,55.17676767676768
2021-05-27,ANF,-1.145775470686282,1.0,5.9760956175298805,7.0,26.294820717131472,14.0,25.49800796812749,65.73957016434892
2021-05-27,BSY,1.9713363486250286,1.0,5.9760956175298805,7.0,26.294820717131472,14.0,25.49800796812749,65.73957016434892
2021-05-27,CCJ,-1.3999108200776709,1.0,5.9760956175298805,7.0,26.294820717131472,14.0,25.49800796812749,65.73957016434892
2021-05-27,CNK,-1.6666487038310922,1.0,5.9760956175298805,7.0,26.294820717131472,14.0,25.49800796812749,65.73957016434892
2021-06-01,CCJ,-1.90019914536903,5.0,47.01195219123506,11.0,51.39442231075697,18.0,37.45019920318725,72.0253164556962
2021-06-02,BSY,1.7614615553959079,6.0,56.17529880478087,7.0,26.294820717131472,19.0,40.23904382470119,71.0997442455243
2021-06-02,CNK,-1.3780149178501184,6.0,56.17529880478087,7.0,26.294820717131472,19.0,40.23904382470119,71.0997442455243
2021-06-02,CVE,0.712913797877746,6.0,56.17529880478087,7.0,26.294820717131472,19.0,40.23904382470119,71.0997442455243
2021-06-02,DVN,-1.3334239093844216,6.0,56.17529880478087,7.0,26.294820717131472,19.0,40.23904382470119,71.0997442455243
2021-06-02,OVV,-0.8247485353188229,6.0,56.17529880478087,7.0,26.294820717131472,19.0,40.23904382470119,71.0997442455243
2021-06-03,BSY,0.44215167866065314,11.0,78.08764940239044,12.0,58.56573705179283,23.0,51.79282868525896,66.79438058748404
2021-06-04,BSY,-0.03615494299471601,11.0,78.08764940239044,12.0,58.56573705179283,22.0,49.40239043824701,59.563543003851095
2021-06-04,MRNA,20.0,11.0,78.08764940239044,12.0,58.56573705179283,22.0,49.40239043824701,59.563543003851095
2021-06-07,CCJ,-5.4433137035775045,9.0,72.90836653386454,14.0,68.52589641434263,23.0,52.191235059760956,65.68123393316195
2021-06-07,MRNA,-1.3833139409537474,9.0,72.90836653386454,14.0,68.52589641434263,23.0,52.191235059760956,65.68123393316195
2021-06-08,FANG,0.3170947309164432,11.0,78.48605577689243,16.0,74.9003984063745,22.0,49.40239043824701,63.09677419354839
2021-06-08,NET,4.3516203289460105,11.0,78.48605577689243,16.0,74.9003984063745,22.0,49.40239043824701,63.09677419354839
2021-06-10,CRWD,1.478398106875381,7.0,63.745019920318725,18.0,76.09561752988047,24.0,56.17529880478087,59.12596401028277
2021-06-11,CRWD,2.6711267257772584,7.0,63.745019920318725,18.0,76.09561752988047,25.0,58.964143426294825,61.66666666666667
2021-06-14,SIG,-1.1428682085072732,6.0,56.17529880478087,15.0,71.71314741035857,26.0,61.75298804780876,67.39690721649485
2021-06-16,ASAN,6.546716202291557,3.0,26.294820717131472,15.0,71.71314741035857,22.0,49.40239043824701,59.202059202059196
2021-06-17,MDB,-1.3539029865264887,4.0,36.65338645418327,11.0,51.79282868525896,23.0,52.98804780876494,49.41935483870968
2021-06-18,ASAN,2.2732137632861837,4.0,36.254980079681275,11.0,51.79282868525896,23.0,52.98804780876494,41.75257731958763
2021-06-18,MDB,-1.6252947604219055,4.0,36.254980079681275,11.0,51.79282868525896,23.0,52.98804780876494,41.75257731958763
2021-06-21,ASAN,-1.5593930380121448,5.0,46.21513944223107,11.0,51.79282868525896,25.0,60.1593625498008,28.35249042145594
2021-06-23,ROKU,-1.0601919058872635,5.0,46.21513944223107,8.0,31.47410358565737,26.0,63.34661354581673,45.84929757343551
2021-06-24,CDNA,-1.4636109229193721,5.0,46.21513944223107,9.0,39.8406374501992,27.0,65.33864541832669,44.8849104859335
2021-06-24,UPWK,-1.2126579650642746,5.0,46.21513944223107,9.0,39.8406374501992,27.0,65.33864541832669,44.8849104859335
2021-06-25,AR,-1.426279282977873,6.0,57.37051792828686,10.0,45.41832669322709,28.0,66.53386454183267,54.02298850574713
2021-06-25,ASAN,2.257492670130347,6.0,57.37051792828686,10.0,45.41832669322709,28.0,66.53386454183267,54.02298850574713
2021-06-25,FANG,-1.430674673380207,6.0,57.37051792828686,10.0,45.41832669322709,28.0,66.53386454183267,54.02298850574713
2021-06-25,OVV,-1.4738510936502711,6.0,57.37051792828686,10.0,45.41832669322709,28.0,66.53386454183267,54.02298850574713
2021-06-25,OXY,-1.2515244065573643,6.0,57.37051792828686,10.0,45.41832669322709,28.0,66.53386454183267,54.02298850574713
2021-06-25,RRC,-2.031016363592834,6.0,57.37051792828686,10.0,45.41832669322709,28.0,66.53386454183267,54.02298850574713
2021-06-25,SM,-2.73196376521944,6.0,57.37051792828686,10.0,45.41832669322709,28.0,66.53386454183267,54.02298850574713
2021-06-29,MRNA,9.745644872221554,10.0,77.29083665338645,15.0,72.11155378486056,31.0,70.91633466135458,52.91925465838509
2021-06-29,UPWK,-1.3201097670235185,10.0,77.29083665338645,15.0,72.11155378486056,31.0,70.91633466135458,52.91925465838509
2021-06-30,ROKU,-1.1367949629454661,12.0,82.47011952191235,17.0,76.89243027888446,32.0,72.90836653386454,52.61194029850746
2021-07-01,FANG,-1.8903264303353478,12.0,82.07171314741036,17.0,76.49402390438247,28.0,66.53386454183267,52.79503105590062
2021-07-02,RIG,-1.2738223850476122,11.0,78.48605577689243,17.0,76.09561752988047,28.0,66.53386454183267,64.06443618339529
2021-07-15,MRNA,8.625561986078631,0.0,0.0,3.0,4.382470119521913,20.0,42.62948207171315,43.66373902132999
2021-08-04,AMD,-1.4176937347846301,0.0,0.0,0.0,0.0,1.0,0.0,62.57982120051086
2021-08-05,ALB,-0.5321013615289364,1.0,9.9601593625498,1.0,2.788844621513944,2.0,0.796812749003984,53.63984674329502
2021-08-05,XYZ,-1.0963966719021683,1.0,9.9601593625498,1.0,2.788844621513944,2.0,0.796812749003984,53.63984674329502
2021-08-06,ALB,-1.1616762759398178,3.0,28.68525896414343,3.0,9.163346613545817,4.0,3.187250996015936,63.090676883780326
2021-08-09,ALB,-1.3410507849779347,4.0,38.24701195219124,4.0,13.545816733067728,5.0,4.382470119521913,64.84076433121018
2021-08-10,ALB,-1.9855155512253657,5.0,46.21513944223107,5.0,19.12350597609562,6.0,5.577689243027888,60.43533930857875
2021-08-10,CLF,-1.2718303706863134,5.0,46.21513944223107,5.0,19.12350597609562,6.0,5.577689243027888,60.43533930857875
2021-08-10,TTD,-1.1143081011775005,5.0,46.21513944223107,5.0,19.12350597609562,6.0,5.577689243027888,60.43533930857875
2021-08-12,STLD,-1.3803031771035423,7.0,64.5418326693227,8.0,32.27091633466135,9.0,11.155378486055776,67.34955185659412
2021-09-03,BILL,-1.6226818030741144,0.0,0.0,0.0,0.0,6.0,5.577689243027888,74.70198675496688
2021-09-09,AMBA,3.7327077877049852,1.0,13.94422310756972,1.0,5.179282868525896,2.0,0.796812749003984,51.355013550135496
2021-09-10,AA,-1.2389975682332115,2.0,23.904382470119522,2.0,11.952191235059761,3.0,1.9920318725099602,47.89115646258503
2021-09-10,AMBA,9.073225237206048,2.0,23.904382470119522,2.0,11.952191235059761,3.0,1.9920318725099602,47.89115646258503
2021-09-10,CELH,0.18248008074079433,2.0,23.904382470119522,2.0,11.952191235059761,3.0,1.9920318725099602,47.89115646258503
2021-09-13,ASO,-1.266967660233604,5.0,45.81673306772908,5.0,21.115537848605577,5.0,5.179282868525896,38.35616438356164
2021-09-15,AA,-1.0693779833861916,5.0,45.0199203187251,6.0,25.49800796812749,6.0,7.171314741035857,35.70451436388509
2021-09-15,AMBA,-1.0369787965378288,5.0,45.0199203187251,6.0,25.49800796812749,6.0,7.171314741035857,35.70451436388509
2021-09-15,DOCN,3.2767515692816462,5.0,45.0199203187251,6.0,25.49800796812749,6.0,7.171314741035857,35.70451436388509
2021-09-15,DVN,-1.5029338985344505,5.0,45.0199203187251,6.0,25.49800796812749,6.0,7.171314741035857,35.70451436388509
2021-09-15,TECK,-1.3069038996968558,5.0,45.0199203187251,6.0,25.49800796812749,6.0,7.171314741035857,35.70451436388509
2021-09-16,CELH,-1.3881151655457005,10.0,75.69721115537848,11.0,51.79282868525896,11.0,20.717131474103585,47.81420765027322
2021-09-16,DOCN,-1.254548698733625,10.0,75.69721115537848,11.0,51.79282868525896,11.0,20.717131474103585,47.81420765027322
2021-09-17,UPST,-1.323760441891263,11.0,78.08764940239044,13.0,63.34661354581673,13.0,23.107569721115535,46.059782608695656
2021-09-22,SNAP,-0.9293686903433211,8.0,68.12749003984064,13.0,62.15139442231076,14.0,25.89641434262948,20.849933598937582
