i,j,date,R,pct,adr,sym,iss
1311,668,2024-03-19,-0.57347640870237,-2.989471968043421,4.302627942191693,GAP,0.019935920404079877
1311,1477,2024-03-19,1.0135291534145765,2.1262849372333736,4.9333435726843655,TDW,0.03370164468625125
1312,668,2024-03-20,-1.3159996540648495,-8.704443176931868,4.44157510668914,GAP,0.019935920404079877
1313,668,2024-03-21,-1.25947869371515,-6.752685601391018,4.682449228097277,GAP,0.019935920404079877
1313,1140,2024-03-21,-1.4350508428878137,-4.571843055024744,4.185911581828829,ONON,0.007939991088686371
1315,320,2024-03-25,-0.47691763800876674,-2.011825861044683,4.408121990812134,CEG,-0.03198884048566197
1319,39,2024-04-01,-1.075715669567029,-2.2567461599308167,4.173844747834492,AEO,0.00818414402028389
1321,1,2024-04-03,-1.4084595251749228,-5.514608652128994,4.166461673433255,AA,0.006782447112435364
1327,308,2024-04-11,-1.0809026972880496,-4.45124201221961,4.275023130344785,CCJ,0.003831702262333536
1327,1164,2024-04-11,-1.1037409612189788,-4.27328470314956,4.054163535599722,PAAS,0.7308637054284681
1338,737,2024-04-26,-1.6354173216879504,-6.802877531243146,4.4878909623284375,HCC,0.006388054359532713
1340,1403,2024-04-30,1.0761344723332344,3.2223782363335296,6.6370623386410115,SMTC,0.010843803033512511
1341,1406,2024-05-01,-0.751738988035268,-4.4787455095676325,5.311200120811904,SNAP,0.02780189132562283
1342,1501,2024-05-02,1.614468942645851,11.100299624351488,6.863196102480937,TMDX,0.01178503792969443
1343,1501,2024-05-03,2.299353701391687,8.018765428926034,6.63595980035777,TMDX,0.01178503792969443
1344,1624,2024-05-06,3.050818086968762,11.801650145163428,5.222817078606404,VST,-0.08800007055128656
1345,1010,2024-05-07,-1.7099598288730682,-7.9096855394563645,5.215256837791352,MOD,0.001679982396073143
1347,1624,2024-05-09,-0.028738889948263353,-0.1141125855677725,5.207281396937264,VST,-0.08800007055128656
1351,1640,2024-05-15,-1.98218799364384,-4.933357960474912,4.024912523213063,WDC,0.020589135001280123
1353,48,2024-05-17,-1.3599103497397615,-9.375375504442141,5.027362495688283,AG,0.046103459930507684
1354,48,2024-05-20,-1.4943310077305478,-4.451950566980976,5.204847981304396,AG,0.046103459930507684
1356,1228,2024-05-22,-1.1523253617541453,-7.801836322379612,6.782328846004784,POWL,0.010720714818868382
1358,1140,2024-05-24,-0.39587716020148095,-1.4649738256001072,4.151442226222185,ONON,0.007939991088686371
1359,1140,2024-05-28,-1.5562180063570583,-5.2112843898236925,4.182444332153375,ONON,0.007939991088686371
1360,294,2024-05-29,0.1359431113315633,2.1548258016295114,4.761815455637124,CAVA,0.00394070662303414
1360,463,2024-05-29,-2.6488320251147943,-22.280487718520302,4.530626960207772,DELL,-0.015363128491620137
1361,294,2024-05-30,-1.2590011317360936,-8.888792878645898,5.479671128384572,CAVA,0.00394070662303414
1370,377,2024-06-12,0.7094315780107903,2.053244688961647,4.235734897618618,COHR,0.09386886556715757
1372,377,2024-06-14,0.06967119925877562,0.17574988972469718,4.200027512157202,COHR,0.09386886556715757
1380,405,2024-06-27,-0.5596380099337738,-2.879000602727273,5.6941586840177045,CRDO,0.1080368072439275
1386,1215,2024-07-08,-1.3003262227846408,-4.162986294648706,4.193783325605351,PLTR,0.05158022977433374
1387,90,2024-07-09,-1.9213549502632012,-5.3635146787981,4.149685840558296,AMKR,0.002155770550504865
1387,1528,2024-07-09,-1.7737383419127848,-8.303117190953653,4.423644987970459,TSLA,0.006212916636139987
1401,684,2024-07-29,-1.553605039763307,-10.185474679897515,5.1064919056967675,GH,0.19076927478308736
1402,684,2024-07-30,-1.176936923902285,-3.389885998072968,5.239597322418529,GH,0.19076927478308736
1414,1523,2024-08-15,4.960877905408588,10.845887014461368,4.029354978622529,TRU,0.005173305742369294
1416,1608,2024-08-19,8.71876349619026,25.462240005967903,4.417298715631827,VNO,-0.0002020269705245159
1417,1608,2024-08-20,10.0,21.62465495346807,4.413596212911215,VNO,-0.0002020269705245159
1418,1140,2024-08-21,3.8494376906492604,13.922873384735992,4.581769191285825,ONON,0.007939991088686371
1418,1608,2024-08-21,5.208000368422071,19.6504335541058,4.413755900691495,VNO,-0.0002020269705245159
1419,809,2024-08-22,-1.533232926473023,-4.999712281221277,4.327430002444151,INSM,0.1950563490959667
1421,1140,2024-08-26,1.9064743477260975,7.866836784518298,4.5956805846004,ONON,0.007939991088686371
1422,1140,2024-08-27,-1.0892144609700856,-6.739294741402694,4.695179165797133,ONON,0.007939991088686371
1424,1403,2024-08-29,-1.2535089815996585,-4.670512134138863,5.781288091413943,SMTC,0.17223277454254893
1433,1140,2024-09-12,0.21978587517906154,0.9396136597743977,4.242369479504083,ONON,0.007939991088686371
1434,114,2024-09-13,10.0,59.920353954557825,4.89944837663463,APP,-0.04111364778170745
1435,114,2024-09-16,10.0,46.97451773277121,5.063670962228649,APP,-0.04111364778170745
1436,114,2024-09-17,10.0,52.54885267525224,5.133418180670226,APP,-0.04111364778170745
1438,1403,2024-09-19,-2.294489343729914,-8.882782025848385,5.238773384893684,SMTC,0.17223277454254893
1439,294,2024-09-20,-1.2671661708595727,-4.0975729144722886,4.40252263904581,CAVA,0.006489216441122103
1439,1618,2024-09-20,5.208125475720076,12.847915792009493,5.048798051455135,VRT,-0.014138259113320117
1441,114,2024-09-24,10.0,25.687686934654153,5.1366352365225,APP,-0.04111364778170745
1441,748,2024-09-24,-1.0972493293525856,-5.846207433311385,4.333056310826757,HL,0.02004783276908717
1442,1624,2024-09-25,0.8704707652220084,4.015796559798516,4.978269565105757,VST,-0.06531770493024236
1443,918,2024-09-26,-1.3587854969768272,-5.209844675328612,4.115461461972609,LITE,0.019490254872563728
1446,153,2024-10-01,0.6005750971573524,3.0813293765988536,4.754242713837707,AVAV,0.07286268316543953
1447,1624,2024-10-02,-0.25992692434407705,-1.2028265138637937,5.2249379841562416,VST,-0.06531770493024236
1448,320,2024-10-03,-1.6200945323600369,-5.6293145313314055,4.316327161655777,CEG,-0.02768290591803635
1448,1624,2024-10-03,-1.2973224342193759,-6.431153063464975,5.326435078325012,VST,-0.06531770493024236
1449,918,2024-10-04,-1.0761048367560855,-3.4200989724061106,4.0190297445917755,LITE,0.019490254872563728
1449,1624,2024-10-04,-1.2889947394932884,-5.34807353318804,5.581149280767087,VST,-0.06531770493024236
1454,377,2024-10-11,-1.3954234540077985,-6.295414796129411,4.244898625543364,COHR,0.01930258362036863
1454,405,2024-10-11,-1.1509647700368393,-5.103723611875802,4.892260347892733,CRDO,0.1068841098089095
1461,48,2024-10-22,-1.071272931696337,-3.3500621648207978,4.766947603234636,AG,0.046103459930507684
1468,1625,2024-10-31,9.6678487497303,39.90496565641596,4.967826574283209,VSXY,0.016201800171836478
1469,1337,2024-11-01,-0.55934590092427,-1.7396444058664151,4.254683753206508,RVMD,0.530082445713034
1470,1337,2024-11-04,-0.9798632764980114,-3.1114532278093296,4.266557603848927,RVMD,0.530082445713034
1470,1625,2024-11-04,8.82799398227159,30.34249853605028,4.9246330550725945,VSXY,0.016201800171836478
1471,1337,2024-11-05,-1.4269715884689524,-4.613867759045646,4.333619399823132,RVMD,0.530082445713034
1472,1492,2024-11-06,4.241105129157627,16.329493058934226,5.482816254490622,TGTX,0.02547115543604872
1473,405,2024-11-07,-2.6616587151827273,-11.067025027624277,5.339907605955009,CRDO,0.1068841098089095
1475,1492,2024-11-11,0.5488509964915654,2.8195302153546518,5.804545633135848,TGTX,0.028104213383478127
1476,214,2024-11-12,-1.1098270226815927,-5.043489923797734,4.008196379117969,BILL,-0.030527814282205856
1481,678,2024-11-19,-0.6794320994293577,-7.333401836745365,6.421478621946999,GEO,0.10882370846514511
1482,1094,2024-11-20,-1.6526774371300224,-7.73772781793189,4.2621390292374866,NTRA,0.09878452976873708
1483,678,2024-11-21,-1.516158807690144,-5.792497547446846,6.835045882870433,GEO,0.10882370846514511
1484,849,2024-11-22,0.5438568465915659,1.770864729193344,6.9581042882912465,JOBY,0.09875655274857364
1485,1180,2024-11-25,-0.8336671166240035,-3.3228361997248044,4.259254292631613,PCOR,0.03604003982565418
1485,1403,2024-11-25,4.085835416913965,15.22590872104311,5.545036922456367,SMTC,0.17223277454254893
1487,1180,2024-11-27,-1.4909707792304987,-3.422320288191125,4.207802287425357,PCOR,0.03604003982565418
1488,405,2024-11-29,6.8270434059648855,40.731331993851924,5.873039750049275,CRDO,0.1068841098089095
1489,1625,2024-12-02,0.12981586788806126,0.9905648307275573,4.556429344413857,VSXY,0.016201800171836478
1490,1403,2024-12-03,-0.9474540416730117,-8.025800082198343,6.12239491461973,SMTC,0.1773064564602871
1491,377,2024-12-04,-1.1217597287523298,-3.1932654816752564,5.362601285013743,COHR,0.02100349345049657
1491,918,2024-12-04,-1.5480951337590751,-8.539269137072784,4.4969584644702545,LITE,0.025373134328358304
1491,1403,2024-12-04,-1.235768931812874,-5.572548004160848,6.3829219994718995,SMTC,0.1773064564602871
1491,1625,2024-12-04,-0.5924286091618313,-3.564370258866542,4.813289652042383,VSXY,0.016201800171836478
1496,1528,2024-12-11,-0.9537075239473964,-5.117326166523916,4.848178565169052,TSLA,0.009795230573538927
1499,1528,2024-12-16,-1.5674842777198836,-9.243935723521222,4.540726125307616,TSLA,0.009795230573538927
1500,1528,2024-12-17,-1.7805634355994255,-8.462752123024915,4.600727633347619,TSLA,0.009795230573538927
1503,488,2024-12-20,-1.0992098366850025,-7.741338042223512,4.06372275129748,DOCS,-0.009213974262404667
1504,488,2024-12-23,-2.4301826181322967,-8.296346477086015,4.20084770250975,DOCS,-0.009213974262404667
1515,1624,2025-01-10,-2.3969308756334478,-17.94750749621786,4.866879802928411,VST,-0.04845757168131726
1517,184,2025-01-14,-2.22023441983267,-13.02344310792677,5.0318876684649725,BBIO,0.08635399535309718
1517,1624,2025-01-14,-6.76035543421803,-19.766503397054688,5.1371474717899765,VST,-0.04845757168131726
1519,1500,2025-01-16,-6.635163287176423,-18.10041655636996,4.817303383063925,TLN,-0.13846495348045362
1522,320,2025-01-22,-4.207758714687883,-17.451032846913716,4.999953645965431,CEG,-0.02071216144004051
1523,320,2025-01-23,-5.295594677006879,-20.729431921154767,5.077638107922768,CEG,-0.02071216144004051
1524,194,2025-01-24,-3.5107999562980132,-24.940606265660126,6.833899538906482,BE,0.020206355161897838
1528,684,2025-01-30,-1.8305574094888144,-6.1150686852259994,6.432382537567833,GH,0.04714184593834303
1535,1015,2025-02-10,-1.1306743137068833,-7.239003594405703,5.036500177475286,MP,-0.08215183890669142
1535,1215,2025-02-10,-1.3176818274494655,-9.080439271218598,5.152400206159615,PLTR,0.043474723030689555
1538,436,2025-02-13,-1.9173673571571581,-7.235565972592147,4.871534628995239,CVLT,0.0076952021547711524
1539,504,2025-02-14,-3.1300531317553135,-11.118797787922174,5.0874220993631605,DUOL,0.30100046896982957
1539,626,2025-02-14,-1.4257925703245706,-7.899966813863273,4.185320054653445,FLG,-0.4254370604433737
1540,436,2025-02-18,-3.5382719168450607,-9.383114944614828,4.938488948075744,CVLT,0.0076952021547711524
1540,504,2025-02-18,-1.3267215935226613,-4.633709977718749,4.88433171401373,DUOL,0.30100046896982957
1543,166,2025-02-21,-1.1496500847892173,-7.92299798818042,4.328953348520281,AXSM,0.029362455969076162
1565,1712,2025-03-25,-1.4128870590456744,-3.1050296316423944,4.259638923096317,ZS,0.032476923350412745
1577,782,2025-04-10,-0.31715032484528755,-1.5053282609795655,5.5660984427398,IAG,0.18714576322943177
1580,292,2025-04-15,-1.3971718298807558,-2.9311297130365372,4.18216339497563,CASY,0.0027505873285611493
1588,1369,2025-04-28,-2.977162725574436,-7.007567246348951,4.726121616506478,SFM,-0.025951492068370108
1589,315,2025-04-29,-1.1023612899470612,-4.69414967216423,4.838142956831158,CDNS,0.006865291159606102
1589,678,2025-04-29,-2.8581118474891447,-13.744341175622315,6.609507158853958,GEO,0.11312455403072486
1590,693,2025-04-30,-1.551712705330226,-6.937649696226993,5.8827567061947565,GLNG,-0.00041478099425806825
1590,832,2025-04-30,-1.137174651738935,-3.553673243074133,4.372981898175938,ITRI,-0.008784347699678063
1591,504,2025-05-01,9.330006027221703,24.233781888887492,6.864311304222167,DUOL,0.30100046896982957
1591,938,2025-05-01,0.06407926571774074,0.45582520180485514,4.627747643857929,LRN,0.006203106799043345
1592,250,2025-05-02,-9.359972298169197,-19.63630552063473,4.586540024793749,BRBR,-0.020583116403680823
1592,439,2025-05-02,1.088615102563729,5.898129643752841,4.779186532862234,CVSA,-0.049077513872908596
1592,938,2025-05-02,-1.1719611800193803,-6.6112826716632895,4.812176223531208,LRN,0.006203106799043345
1592,1278,2025-05-02,-1.1689457491350959,-4.671883466871562,5.475297268543559,RBLX,0.05942469839026843
1594,1500,2025-05-06,3.153275802176225,17.46676874135741,6.171855286951713,TLN,-0.2213652230994939
1595,862,2025-05-07,-2.2403989748839357,-12.411102776571738,4.055882303153893,KGC,0.0010486986290261235
1595,1014,2025-05-07,1.4809611790688628,10.039280601282863,4.11086047130243,MOS,-0.012949885663119609
1595,1562,2025-05-07,0.1968973553207598,0.868855783602329,4.733477607482057,ULS,0.0008724650000000445
1596,1094,2025-05-08,-2.4836667489373707,-6.719324771690654,4.415609700965637,NTRA,0.11948129064905633
1598,929,2025-05-12,-2.0771344087672263,-16.329930550281784,4.4779696446779464,LOAR,0.04294700820773345
1599,679,2025-05-13,10.0,31.730015041442357,4.437101229299873,GEV,-0.004198612854134587
1600,414,2025-05-14,7.906238350857344,18.818653591060247,4.25561123664588,CRS,0.003448517896250669
1601,77,2025-05-15,1.767751774025242,10.907113075691802,4.132408779059121,ALNY,0.03080528285403661
1601,1493,2025-05-15,-1.1466810743273266,-4.744746977108846,4.388644126605855,THC,-0.04911806557947651
1602,54,2025-05-16,2.1499372648550135,9.18193687007613,5.2944335164844505,AGX,0.029765060304207225
1602,77,2025-05-16,4.845148406865922,10.164647007410952,4.294200359041812,ALNY,0.03080528285403661
1602,1086,2025-05-16,-2.0356233594948723,-6.794647205716247,4.110486970889467,NRG,-0.06219056847440796
1603,1307,2025-05-19,-1.2402778915602914,-8.072318891287965,5.252276396193454,RIVN,0.15291750503018098
1604,1307,2025-05-20,-1.4545962156526873,-6.157142054773346,5.318348007866532,RIVN,0.15291750503018098
1605,54,2025-05-21,2.614934188951229,6.564462735792217,4.595719513045913,AGX,0.029765060304207225
1608,54,2025-05-27,-0.5992921312260933,-2.2382817667635533,4.816678511461378,AGX,0.029765060304207225
1611,77,2025-05-30,0.5525477553996712,3.2015872756920176,4.042714387030762,ALNY,0.03080528285403661
1612,312,2025-06-02,0.16548893326429923,0.7253355572722068,5.175617812098285,CDE,0.6019647159088848
1613,54,2025-06-03,-1.3258103885288854,-5.903456712417558,4.630876874361007,AGX,0.029765060304207225
1613,1624,2025-06-03,-1.268969859502997,-3.1087509871362515,4.05900761627268,VST,-0.02339275593336565
1615,782,2025-06-05,-1.2905690883160106,-3.318553538988279,4.373902615986799,IAG,0.18714576322943177
1618,849,2025-06-10,-2.0683113632268038,-6.225868627570201,5.868993124998427,JOBY,0.11766314909025599
1622,809,2025-06-16,-1.068592160102183,-4.0998510699697235,4.0451329610648585,INSM,0.2256618350603914
1624,405,2025-06-18,4.042510400764356,23.948615460225085,6.333320133565909,CRDO,0.03987125677658354
1625,184,2025-06-20,1.892522806262204,7.166238657044856,4.003726280893222,BBIO,0.014703526321859117
1625,809,2025-06-20,-1.3980174879410203,-5.117883232866999,4.011582923400953,INSM,0.2256618350603914
1626,1131,2025-06-23,-0.921173473047448,-4.895923777006192,4.155932564284174,OLLI,0.0021962629709664228
1627,184,2025-06-24,0.12281549904138976,0.6084817400110452,4.01739413270957,BBIO,0.014703526321859117
1627,809,2025-06-24,-1.9639568319470626,-4.12018915793088,4.0448714456761055,INSM,0.2256618350603914
1627,1131,2025-06-24,-1.5341090276630016,-5.145518812688049,4.333170742294282,OLLI,0.0021962629709664228
1629,299,2025-06-26,0.32241927834880924,1.4839730382748255,5.5419224351473355,CBRL,0.0029120862094622613
1629,1413,2025-06-26,10.0,43.29427116953929,4.173503146210509,SOFI,0.045534314456242786
1629,1636,2025-06-26,1.6709003451466922,6.155190660240524,5.38900662451429,WBD,0.009697373821403676
1630,1413,2025-06-27,10.0,20.979020979020827,4.292760266222658,SOFI,0.045534314456242786
1633,1462,2025-07-02,2.660924907235048,21.17920172562006,6.906791492487016,SYM,0.008479014191529188
1635,1413,2025-07-07,8.303080676271177,37.04372753130198,4.66340601290184,SOFI,0.045534314456242786
1636,415,2025-07-08,0.7376200624994884,5.006851276499026,5.676136212482173,CRSP,0.017023356848110183
1637,405,2025-07-09,-1.3567083816259446,-4.413104342650283,5.618496656712894,CRDO,0.039085946617548384
1638,1413,2025-07-10,7.19418094161467,25.73778601205132,4.693513920892189,SOFI,0.045534314456242786
1638,1517,2025-07-10,-1.0578722947570767,-3.771941848723117,4.7734541246525675,TRIP,-0.06531021578815754
1639,48,2025-07-11,-1.2722333750517292,-6.982340846859643,4.598028834750702,AG,0.05142501107839603
1644,677,2025-07-18,-2.2392520450090676,-6.519604177717211,4.257803795852265,GENI,0.0
1647,1571,2025-07-23,-1.2291349117225918,-4.588965143933095,5.613779810229285,UPST,0.0826922657854452
1649,54,2025-07-25,-1.1641430690036407,-4.70097784787434,4.996463557887357,AGX,0.02145228978881164
1649,194,2025-07-25,10.0,33.87239036717888,6.18517790806441,BE,0.022943271294870504
1649,1078,2025-07-25,-1.0568603862830181,-9.667101245716907,6.867412732058528,NNE,0.3126325604500153
1650,194,2025-07-28,10.0,37.47777531088668,6.22721614664235,BE,0.022943271294870504
1656,312,2025-08-05,10.0,66.57448636724844,4.198479363321464,CDE,0.6019647159088848
1656,1010,2025-08-05,-1.134195269044481,-2.9840619304355047,5.604979186076533,MOD,0.0014623881826045793
1659,312,2025-08-08,10.0,39.5870073274375,4.6689635193396155,CDE,0.6098200190024756
1659,748,2025-08-08,10.0,54.892456564084426,4.056991238658943,HL,-0.9989360540791328
1660,677,2025-08-11,0.05281019671840657,0.11904996305719716,5.393754044066344,GENI,0.0
1661,923,2025-08-12,-0.7605434480621425,-5.336980960185008,6.882172854330886,LMND,0.04024429989508205
1661,939,2025-08-12,2.1092239797637413,9.160892235238173,4.253270851087974,LSCC,-0.006363118130174206
1661,1018,2025-08-12,-0.48369592753821944,-2.20753280210042,4.116957159181065,MPWR,-0.017640301936330816
1662,384,2025-08-13,-1.396657647462444,-5.5059223430097335,4.0252746034322096,COMP,0.04090591453275749
1662,654,2025-08-13,-1.8710007707583804,-4.075538998014261,4.504653127472308,FSM,0.0
1662,677,2025-08-13,-0.7562957048758373,-3.055644100288433,5.580578153710715,GENI,0.0
1662,939,2025-08-13,-1.1670495465040698,-3.2449176698482547,4.2443927289159875,LSCC,-0.006363118130174206
1665,975,2025-08-18,0.6219817208988516,6.4292400969520624,4.482208002658524,MDGL,0.02654380203786011
1668,975,2025-08-21,0.6550162179484756,2.3351029168027955,4.764080116598535,MDGL,0.02654380203786011
1669,647,2025-08-22,0.7340254283952085,1.5399134861437875,5.312867904349208,FROG,0.057204627345624814
1669,975,2025-08-22,0.1753953424228104,0.46203676918308356,4.816961467655621,MDGL,0.02654380203786011
1669,1649,2025-08-22,-0.7908864067371412,-5.3385372049066575,6.454235084373885,WGS,0.06646710150398927
1670,384,2025-08-25,-1.5567089641015783,-5.540621919613495,4.5847953538356245,COMP,0.04090591453275749
1670,647,2025-08-25,-1.4072093954062388,-2.952187542810277,5.314630214262013,FROG,0.057204627345624814
1670,988,2025-08-25,-0.7144291232937602,-3.903402307727822,5.230811750808908,MGNI,0.008872517396334434
1671,975,2025-08-26,-0.6317206490996861,-1.9451157840470943,4.877370882683853,MDGL,0.02654380203786011
1672,647,2025-08-27,-0.46489414461082507,-2.5017869013419545,5.383454138582912,FROG,0.057204627345624814
1673,647,2025-08-28,-2.0246114348626523,-4.564935047810044,5.363558170871604,FROG,0.057204627345624814
1673,988,2025-08-28,-1.0587105204688743,-3.7748478738263103,5.485805907988114,MGNI,0.008872517396334434
1674,312,2025-08-29,8.50256434992547,40.25153710160371,4.456022772907046,CDE,0.6098200190024756
1674,582,2025-08-29,-1.0445760061206515,-5.95749875464396,5.489233746405818,EXK,0.2094688796510613
1674,654,2025-08-29,3.9709362535892208,12.761265030372128,4.568248216548766,FSM,0.0
1674,684,2025-08-29,-2.1966116380927097,-9.17026865963107,4.474669233118365,GH,0.01368681991677656
1675,48,2025-09-02,5.031620368074407,32.409221147685244,4.703363091738943,AG,0.05142501107839603
1675,135,2025-09-02,-0.7711713298901948,-1.9937592852323227,4.076693925321738,ASND,0.051675278814573566
1675,312,2025-09-02,6.35281354641284,35.01520482342615,4.50117095424114,CDE,0.6098200190024756
1675,582,2025-09-02,-1.177378201424996,-5.72719793100575,5.53347675630162,EXK,0.2094688796510613
1675,782,2025-09-02,9.461261016142934,29.01000575990201,4.498051764776691,IAG,0.18714576322943177
1676,312,2025-09-03,10.0,25.31256475013717,4.599493230008092,CDE,0.6098200190024756
1676,1247,2025-09-03,9.6229664308486,54.955307848582386,4.685338986591031,PTCT,0.03268054760941852
1676,1561,2025-09-03,3.1242892857730142,12.110195693130544,5.272673879955049,UI,0.0004817297979382573
1677,1247,2025-09-04,9.50680145094021,47.93689391363765,4.825996641086468,PTCT,0.03268054760941852
1677,1561,2025-09-04,2.784957829425696,8.11084180457051,5.361267160329088,UI,0.0004817297979382573
1678,445,2025-09-05,-1.1465628636723153,-6.920922518443655,5.56260363724911,CYTK,0.016977606361974207
1678,1382,2025-09-05,-0.06781810755919222,-0.231765584376517,4.020473188472375,SIG,-0.07039608562973265
1679,782,2025-09-08,9.073918788541901,20.690912985574506,4.205559431249242,IAG,0.18714576322943177
1680,114,2025-09-09,2.005395698601364,4.954976219398104,5.179868066368363,APP,0.01380697158523958
1681,39,2025-09-10,-1.2408614370652074,-10.620494745293314,5.234673083089898,AEO,-0.1183188571726449
1681,554,2025-09-10,0.3542687631603552,2.309144762586675,4.010243131826101,EQX,0.4314864124743292
1681,1442,2025-09-10,3.342132986062558,11.565573676794562,4.653730689248107,STRL,-0.010188928390805874
1682,128,2025-09-11,4.455072941869275,27.100857921526792,5.930722665130596,ARWR,0.11215255818042125
1682,554,2025-09-11,-1.326030594012851,-5.385411365258227,4.201831164443672,EQX,0.4314864124743292
1682,1247,2025-09-11,4.123580540493026,24.029912460829088,4.2322889092963685,PTCT,0.03268054760941852
1682,1386,2025-09-11,1.8111656861963275,7.164497352736893,4.975813318127468,SITM,0.12414170840846284
1682,1442,2025-09-11,1.406857984234861,6.261833745269709,4.548137550714918,STRL,-0.010188928390805874
1683,114,2025-09-12,0.3134511536573534,0.6575898328475874,4.799472500079009,APP,0.01380697158523958
1684,782,2025-09-15,-1.5563879835493004,-3.698489278080874,4.164801953616036,IAG,0.18714576322943177
1684,1386,2025-09-15,-0.12045506754988271,-0.7289636346091821,4.78530997561374,SITM,0.12414170840846284
1685,114,2025-09-16,-1.1895712167005064,-2.9766173118834724,4.659029499090677,APP,0.01380697158523958
1685,1386,2025-09-16,-1.2110025649538083,-3.790957699090801,4.9010766071353995,SITM,0.12414170840846284
1686,114,2025-09-17,-1.040774299133932,-3.434015962743454,4.663993677503238,APP,0.01380697158523958
1687,435,2025-09-18,-0.00580247514511742,-0.022999611391797233,5.336347374155052,CVI,0.0
1687,1536,2025-09-18,0.228495476667657,1.1978590573951746,4.601718764457317,TTMI,0.013358309161025872
1688,114,2025-09-19,-1.9531016028689239,-9.81586098803867,4.360614443808393,APP,0.01380697158523958
1688,435,2025-09-19,-0.3741484539848942,-1.1611004167868082,5.160274276738687,CVI,0.0
1688,635,2025-09-19,-1.2934449446828895,-4.490013421389208,4.5625753128036735,FN,-0.01165762533479009
1688,1112,2025-09-19,-0.796374446433165,-4.504463711604227,4.348871236659804,NXE,0.08327548878891466
1688,1215,2025-09-19,-1.6504299716090263,-5.299515498768222,4.260112817412163,PLTR,0.05983541106348289
1688,1386,2025-09-19,-1.9780701347863237,-6.311905542123166,4.69889909634158,SITM,0.12414170840846284
1688,1442,2025-09-19,-1.8678276992014635,-4.687695980584072,4.397054958824494,STRL,-0.010188928390805874
1688,1561,2025-09-19,-1.5782012773042715,-3.883129651096905,4.025069433405879,UI,0.0004817297979382573
1689,435,2025-09-22,-1.1562206634326428,-4.262902325393415,4.883820125922343,CVI,0.0
1689,1112,2025-09-22,-1.3835717845203472,-5.787717130909131,4.567020612873892,NXE,0.08327548878891466
1689,1307,2025-09-22,-1.5182580631550757,-11.39785453237555,5.546015200219625,RIVN,0.2043650793650793
1689,1433,2025-09-22,-1.4831380512317007,-3.469122442185185,4.184623626758975,SSRM,0.00338527590364035
1689,1536,2025-09-22,-0.299433442563955,-1.414182843633689,4.786166351833813,TTMI,0.013358309161025872
1690,1112,2025-09-23,-1.5525466906788674,-4.596280616622859,4.419958706175327,NXE,0.08327548878891466
1690,1307,2025-09-23,-1.5844499643558805,-5.662138524503292,5.623143881334258,RIVN,0.2043650793650793
1690,1442,2025-09-23,-2.9291420170423543,-7.658514788190599,4.36041035245614,STRL,-0.010188928390805874
1692,1433,2025-09-25,-1.2897650633952908,-5.6648490109695,4.161068955708185,SSRM,0.00338527590364035
1693,350,2025-09-26,1.8755812154928893,4.882991867866086,4.618290457809772,CLF,0.05694987705025856
1693,782,2025-09-26,-0.48736722173851404,-2.047956021460769,4.066486249349324,IAG,0.18714576322943177
1694,350,2025-09-29,0.16710658862118935,1.0438147963033513,4.515111261969835,CLF,0.05694987705025856
1694,554,2025-09-29,-1.5415219539104377,-4.16012512047685,4.213636209024058,EQX,0.4314864124743292
1694,590,2025-09-29,-1.3257058089091736,-5.114722981478752,4.067882778458332,EYE,0.007132284677618728
1695,263,2025-09-30,1.318434584257456,7.194059570505692,4.190257467987559,BTSG,0.03319303053638967
1696,263,2025-10-01,-1.0837384967834216,-3.845317373200254,4.255692249967604,BTSG,0.03319303053638967
1696,1536,2025-10-01,-1.1395942099497354,-4.508085872117517,4.7039223911853645,TTMI,0.013358309161025872
1696,1618,2025-10-01,1.240741575287975,11.046963895098232,4.497609326443712,VRT,0.017910033874519726
1697,153,2025-10-02,-0.9515644126425933,-2.884001884582528,5.130215835500719,AVAV,0.7702669769359973
1697,782,2025-10-02,-1.4745121527443201,-8.460165750295507,4.019733121676759,IAG,0.18714576322943177
1697,812,2025-10-02,-0.18148439632593796,-0.9222157542805947,4.409378150158955,INTC,0.023620205799812943
1698,1309,2025-10-03,0.865240924566985,7.628186970568758,6.625793565230002,RKLB,-0.03480272824098829
1699,153,2025-10-06,-2.184426116512397,-10.715139209677519,4.917386264694019,AVAV,0.7702669769359973
1699,1309,2025-10-06,0.7054316077145834,3.323059211015104,6.75510563502414,RKLB,-0.03480272824098829
1699,1462,2025-10-06,-1.4788751551000687,-6.201932263440428,6.382898003629199,SYM,0.008431587018964848
1700,153,2025-10-07,-1.1791565854143227,-2.8366901263850592,4.968749967991398,AVAV,0.7702669769359973
1700,1309,2025-10-07,-0.2344442158740374,-1.7330657001760648,6.767040596847481,RKLB,-0.03480272824098829
1701,153,2025-10-08,-1.3170920891472768,-5.788475903027456,5.012180720991713,AVAV,0.7702669769359973
1704,308,2025-10-13,-2.2843951950820305,-6.221384816954899,4.810666028194947,CCJ,0.0026172143302927164
1705,54,2025-10-14,-1.1450054427488114,-6.744307314317853,5.222096127026359,AGX,0.023106154604008333
1705,264,2025-10-14,-1.3127611459614879,-10.414446603494758,6.209991972416464,BTU,-0.03415409054805396
1706,54,2025-10-15,-1.700371969076507,-5.3446996859461535,5.397403195902264,AGX,0.023106154604008333
1706,390,2025-10-15,-1.378904974280297,-4.904526308057453,5.150779333972421,CORZ,0.18273031438728427
