sym,date,expiry,cw,credit,width,roc,win,iv,stock_roc,S,ST,month,rank,n_quotes
AMZN,2020-09-04,2020-10-02,0.20749655172413792,30.087,145.0,0.26182416262737895,True,0.5162,-0.1393934395269682,3302.923263740802,3138.2971762139523,2020-09,0.625,16
AMZN,2020-09-11,2020-10-09,0.21197499999999994,25.436999999999994,120.0,0.26899527299260806,True,0.4355,0.18894262310633592,3107.356007859425,3282.008806185959,2020-09,0.5,16
AMZN,2020-09-18,2020-10-16,0.2498818181818181,27.48699999999999,110.0,0.333123265424842,True,0.4427,0.42720156891157507,2942.597775825374,3302.288419249872,2020-09,0.7058823529411765,17
AMZN,2020-09-25,2020-10-23,0.24322499999999994,29.186999999999994,120.0,0.32139671632915984,True,0.4688,0.10901625679378618,3089.144761380997,3190.269310188087,2020-09,0.7142857142857143,14
AMZN,2020-10-02,2020-10-30,0.261823076923077,34.037000000000006,130.0,0.3546887863030544,True,0.5148,-0.10750670485513918,3138.2971762139523,3032.917544773567,2020-10,0.8823529411764706,17
AMZN,2020-10-09,2020-11-06,0.26220769230769236,34.08700000000001,130.0,0.35539499337941693,True,0.48355,0.03180256164784121,3282.008806185959,3312.603380863285,2020-10,0.8235294117647058,17
AMZN,2020-10-16,2020-11-13,0.2732466666666667,40.987,150.0,0.3759826809646556,True,0.5396000000000001,-0.16139420900583862,3302.288419249872,3132.6252861124226,2020-10,0.9444444444444444,18
AMZN,2020-10-23,2020-11-20,0.28682307692307696,37.287000000000006,130.0,0.4021766095369582,True,0.5043,-0.09142262808941821,3190.269310188087,3105.3387879630945,2020-10,0.9444444444444444,18
AMZN,2020-10-30,2020-11-27,0.25614166666666666,30.737,120.0,0.34434200060495385,True,0.48575,0.17483296916682153,3032.917544773567,3194.304466456483,2020-10,0.9375,16
AMZN,2020-11-06,2020-12-04,0.23892380952380946,25.086999999999993,105.0,0.3139288976762228,True,0.36035,-0.19019314599851345,3312.603380863285,3162.564833220845,2020-11,0.8235294117647058,17
AMZN,2020-11-13,2020-12-11,0.2409666666666666,21.686999999999994,90.0,0.31746519696104686,True,0.3502499999999999,-0.027610815093149124,3132.6252861124226,3112.7288978059005,2020-11,0.8888888888888888,18
AMZN,2020-11-20,2020-12-18,0.24608750000000001,19.687,80.0,0.32641387428912505,True,0.3251,0.1366281364804149,3105.3387879630945,3196.192732787166,2020-11,0.8125,16
AMZN,2020-12-11,2021-01-08,0.2409666666666667,21.687,90.0,0.31746519696104697,True,0.3329,0.10676961924591405,3112.7288978059005,3186.1066945820185,2020-12,0.9444444444444444,18
AMZN,2020-12-18,2021-01-15,0.23937,23.937,100.0,0.3146996568633896,True,0.3329499999999999,-0.13199194504908968,3196.192732787166,3100.7582906173093,2020-12,0.7333333333333333,15
AMZN,2021-01-08,2021-02-05,0.22409999999999994,15.686999999999996,70.0,0.28882587962366274,True,0.3952,0.18430358282319653,3186.1066945820185,3346.7821439219265,2021-01,0.6666666666666666,18
AMZN,2021-01-15,2021-02-12,0.24636999999999998,24.636999999999997,100.0,0.32691108368828203,True,0.40085,0.21177694601511715,3100.7582906173093,3272.3727635478176,2021-01,0.8888888888888888,18
AMZN,2021-01-22,2021-02-19,0.27036999999999994,27.036999999999995,100.0,0.3705576799199593,True,0.3891,-0.05895334310690627,3302.8449427746423,3256.493512029931,2021-01,0.8333333333333334,18
AMZN,2021-01-29,2021-02-26,0.25614166666666666,30.737,120.0,0.34434200060495385,True,0.4378499999999999,-0.11335307213140249,3213.3742416724567,3112.8952418942504,2021-01,0.9411764705882353,17
AMZN,2021-02-05,2021-03-05,0.2410235294117647,20.487,85.0,-1.0,False,0.2797,-0.5517135414366667,3346.7821439219265,2999.1972249892733,2021-02,0.8888888888888888,18
AMZN,2021-02-19,2021-03-19,0.22207777777777776,19.987,90.0,-0.7145400030557899,False,0.2944,-0.28123436571265875,3256.493512029931,3059.985910766055,2021-02,0.75,16
AMZN,2021-02-26,2021-03-26,0.21187,21.187,100.0,0.2688262088741705,True,0.33285,-0.09917105052159599,3112.8952418942504,3036.418059851603,2021-02,0.7647058823529411,17
AMZN,2021-03-12,2021-04-09,0.20874444444444448,18.787000000000003,90.0,0.2638141912291296,True,0.30385,0.3808304732078831,3093.4267863621426,3365.7167511066505,2021-03,0.8235294117647058,17
AMZN,2021-03-19,2021-04-16,0.22967500000000007,9.187000000000003,40.0,0.2981533768214716,True,0.2921,0.5561849925456654,3059.985910766055,3399.3468647325817,2021-03,0.8125,16
AMZN,2021-03-26,2021-04-23,0.20921250000000002,16.737000000000002,80.0,0.2645622243649527,True,0.2884,0.4903425587970226,3036.418059851603,3358.5420608607,2021-03,0.8333333333333334,18
AMZN,2021-04-09,2021-05-07,0.22929999999999998,20.636999999999997,90.0,0.2975217334890359,True,0.30505,-0.09876873490873216,3365.7167511066505,3294.9430345831547,2021-04,0.7777777777777778,18
AMZN,2021-04-16,2021-05-14,0.22881052631578946,21.737,95.0,-0.3214986132336241,False,0.3041,-0.2476477837520384,3399.3468647325817,3219.709047098665,2021-04,0.6666666666666666,18
AMZN,2021-04-23,2021-05-21,0.25220000000000004,21.437,85.0,0.0095555144897792,True,0.2985,-0.2397068291382956,3358.5420608607,3204.170377167514,2021-04,0.7647058823529411,17
AMZN,2021-04-30,2021-05-28,0.1969058823529412,16.737000000000002,85.0,-1.0,False,0.2562,-0.36794879314949913,3474.711707117035,3224.7884387910226,2021-04,0.4117647058823529,17
AMZN,2021-05-07,2021-06-04,0.19624285714285714,13.737,70.0,0.2441569059595116,True,0.25055,-0.13670325351682938,3294.9430345831547,3208.426328704444,2021-05,0.47058823529411764,17
AMZN,2021-05-14,2021-06-11,0.17322499999999996,20.786999999999995,120.0,0.2095189138520153,True,0.259,0.17174738852276306,3219.709047098665,3344.9079718415665,2021-05,0.35294117647058826,17
AMZN,2021-05-21,2021-06-18,0.19808235294117646,16.837,85.0,0.24701084165896456,True,0.261,0.4508367877466622,3204.170377167514,3502.81360324308,2021-05,0.4666666666666667,15
AMZN,2021-05-28,2021-06-25,0.19267142857142858,13.487,70.0,0.23865305327977634,True,0.22105,0.31985629740333454,3224.7884387910226,3404.2923011063617,2021-05,0.5294117647058824,17
AMZN,2021-06-04,2021-07-02,0.18481428571428565,12.936999999999996,70.0,0.22671433328075977,True,0.22705,0.5073355201044264,3208.426328704444,3503.835377517902,2021-06,0.3888888888888889,18
AMZN,2021-06-11,2021-07-09,0.2044153846153847,13.287000000000004,65.0,0.2569373271711176,True,0.2057999999999999,0.7135956207677762,3344.9079718415665,3715.0400715082064,2021-06,0.8823529411764706,17
AMZN,2021-06-18,2021-07-16,0.20487000000000002,20.487000000000002,100.0,0.2576559807830166,True,0.22585,0.1214995646138786,3502.81360324308,3578.170817604572,2021-06,0.5833333333333334,12
AMZN,2021-06-25,2021-07-23,0.16267142857142855,11.386999999999999,70.0,0.19427430774742802,True,0.22275,0.4156273144880931,3404.2923011063617,3658.319035038485,2021-06,0.23529411764705882,17
AMZN,2021-07-02,2021-07-30,0.20652222222222222,18.587,90.0,-0.2700665132659866,False,0.28465,-0.23178850696973163,3503.835377517902,3332.126740088136,2021-07,0.5882352941176471,17
AMZN,2021-07-09,2021-08-06,0.22249565217391304,25.587,115.0,-1.0,False,0.32565,-0.42028379671591737,3715.0400715082064,3354.052222173333,2021-07,0.8235294117647058,17
AMZN,2021-07-16,2021-08-13,0.21687,21.687,100.0,-1.0,False,0.31725,-0.35284655070617027,3578.170817604572,3290.9309846996625,2021-07,0.6666666666666666,15
AMZN,2021-07-23,2021-08-20,0.23035238095238098,24.187,105.0,-1.0,False,0.2963,-0.6172973045060774,3658.319035038485,3191.224961358245,2021-07,0.7058823529411765,17
AMZN,2021-08-06,2021-09-03,0.20467500000000008,8.187000000000003,40.0,0.2573476251846731,True,0.2197,0.2165427618086609,3354.052222173333,3466.4319102878344,2021-08,0.5,16
AMZN,2021-08-13,2021-09-10,0.20394999999999994,12.236999999999997,60.0,0.2562024998429746,True,0.2055,0.35261578839939783,3290.9309846996625,3467.656985762836,2021-08,0.8125,16
AMZN,2021-08-20,2021-09-17,0.18767142857142854,13.136999999999999,70.0,0.2310289643529184,True,0.2274499999999999,0.4642540222691289,3191.224961358245,3462.539210775403,2021-08,0.5,14
AMZN,2021-08-27,2021-09-24,0.18811666666666663,11.286999999999997,60.0,0.2317040625705663,True,0.1893,0.14270528759863754,3352.087995061622,3423.0951725365194,2021-08,0.5,16
AMZN,2021-09-03,2021-10-01,0.18979999999999997,12.336999999999998,65.0,-1.0,False,0.2025,-0.3412780463559453,3466.4319102878344,3281.9070052032025,2021-09,0.6470588235294118,17
AMZN,2021-09-10,2021-10-08,0.17849333333333336,13.387000000000002,75.0,-0.9204875388775582,False,0.2202,-0.2801117077746633,3467.656985762836,3294.899001267137,2021-09,0.3125,16
AMZN,2021-09-17,2021-10-15,0.17796249999999997,14.236999999999997,80.0,0.21648951538098923,True,0.2266,-0.09170659570783875,3462.539210775403,3401.682491768999,2021-09,0.6,15
AMZN,2021-09-24,2021-10-22,0.15316,11.487,75.0,0.18086061121345237,True,0.21975,-0.12461649769542996,3423.0951725365194,3340.218024702699,2021-09,0.25,16
AMZN,2021-10-08,2021-11-05,0.1876090909090909,20.636999999999997,110.0,0.2309345030941217,True,0.3206,0.2725011475562708,3294.899001267137,3523.5517716809495,2021-10,0.625,16
AMZN,2021-10-15,2021-11-12,0.19652222222222224,17.687,90.0,0.2445894928989255,True,0.2747,0.17585942505903013,3401.682491768999,3525.0280068445923,2021-10,0.6666666666666666,15
AMZN,2021-10-22,2021-11-19,0.21455294117647056,18.237,85.0,0.2731602833905007,True,0.2871,0.4952420512595212,3340.218024702699,3685.7127485087535,2021-10,0.625,16
AMZN,2021-10-29,2021-11-26,0.15409999999999996,10.786999999999997,70.0,0.18217283366828224,True,0.2222,0.28712764323735174,3349.2697931570847,3523.6460920187596,2021-10,0.125,16
AMZN,2021-11-05,2021-12-03,0.21449333333333334,16.087,75.0,-0.711455534498866,False,0.24255,-0.2877024062021331,3523.5517716809495,3351.9990200960683,2021-11,0.6,15
AMZN,2021-11-12,2021-12-10,0.22049333333333326,16.536999999999995,75.0,0.28286266527547327,True,0.25105,-0.13881703083569466,3525.0280068445923,3440.1361650689937,2021-11,0.7333333333333333,15
AMZN,2021-11-19,2021-12-17,0.23733749999999998,18.987,80.0,-1.0,False,0.2694999999999999,-0.43799200412948175,3685.7127485087535,3390.428702675029,2021-11,0.7857142857142857,14
AMZN,2021-12-03,2021-12-31,0.201975,24.237,120.0,0.2530935747626954,True,0.3822,-0.00902699038835531,3351.9990200960683,3343.213942041596,2021-12,0.7142857142857143,14
AMZN,2021-12-10,2022-01-07,0.19596666666666662,17.636999999999997,90.0,-0.5059396809689656,False,0.276,-0.24767037410454013,3440.1361650689937,3255.7516868660427,2021-12,0.6,15
AMZN,2021-12-17,2022-01-14,0.17036999999999997,17.036999999999995,100.0,0.11041161392172671,True,0.318,-0.17375585077523953,3390.428702675029,3242.123078725788,2021-12,0.4117647058823529,17
AMZN,2021-12-31,2022-01-28,0.22233750000000002,17.787000000000003,80.0,-1.0,False,0.2682,-0.7710431055760852,3343.213942041596,2855.7250728626836,2021-12,0.6666666666666666,15
AMZN,2022-01-07,2022-02-04,0.18787000000000004,18.787000000000003,100.0,0.23132995948924437,True,0.33105,-0.0828839106221408,3255.7516868660427,3186.428813196054,2022-01,0.5333333333333333,15
AMZN,2022-01-14,2022-02-11,0.19687000000000002,19.687,100.0,-0.2334722438408487,False,0.3411499999999999,-0.2245967329203652,3242.123078725788,3061.56214368041,2022-01,0.6,15
AMZN,2022-01-21,2022-02-18,0.20572499999999996,24.686999999999994,120.0,0.25900978880110787,True,0.4526,0.20476684160745384,2867.663022884997,3063.6162555569977,2022-01,0.4117647058823529,17
AMZN,2022-01-28,2022-02-25,0.20033636363636367,22.037000000000003,110.0,0.2505257892522993,True,0.4284,0.2309374748264636,2855.7250728626836,3064.9315929261256,2022-01,0.625,16
AMZN,2022-02-04,2022-03-04,0.19737,19.737,100.0,-1.0,False,0.34015,-0.34700477737028035,3186.428813196054,2907.912368735346,2022-02,0.6,15
AMZN,2022-02-11,2022-03-11,0.14851818181818183,16.337,110.0,0.17442319806113407,True,0.37365,-0.14541951386514823,3061.56214368041,2926.572768782973,2022-02,0.26666666666666666,15
AMZN,2022-02-18,2022-03-18,0.2080636363636364,22.887000000000004,110.0,0.2627277214652234,True,0.37105,0.17461028010025195,3063.6162555569977,3213.329103296892,2022-02,0.5,16
AMZN,2022-02-25,2022-03-25,0.1946380952380952,20.436999999999994,105.0,0.2416778023485448,True,0.35535,0.262806337776993,3064.9315929261256,3286.7249296670025,2022-02,0.5333333333333333,15
AMZN,2022-03-04,2022-04-01,0.20114166666666658,24.13699999999999,120.0,0.251786403513347,True,0.41205,0.38217261190207735,2907.912368735346,3255.1750520980836,2022-03,0.625,16
AMZN,2022-03-11,2022-04-08,0.202495652173913,23.286999999999995,115.0,0.2539116591977145,True,0.40515,0.19545143488975533,2926.572768782973,3099.0986345004335,2022-03,0.625,16
AMZN,2022-03-25,2022-04-22,0.19429999999999997,17.487,90.0,-1.0,False,0.3025,-0.5100922270783622,3286.7249296670025,2903.028688358566,2022-03,0.5625,16
AMZN,2022-04-01,2022-04-29,0.18351818181818177,20.186999999999994,110.0,-1.0,False,0.36845,-0.877216532953777,3255.1750520980836,2466.531924228438,2022-04,0.4375,16
AMZN,2022-04-08,2022-05-06,0.21072499999999997,25.286999999999995,120.0,-1.0,False,0.4158,-0.8660912706693005,3099.0986345004335,2298.0234145892864,2022-04,0.6666666666666666,15
AMZN,2022-04-22,2022-05-20,0.23905833333333334,28.687,120.0,-1.0,False,0.47365,-0.8292148265851657,2903.028688358566,2145.0898148853803,2022-04,0.8125,16
AMZN,2022-04-29,2022-05-27,0.21586999999999992,21.586999999999993,100.0,-0.08873082362572002,False,0.47785,-0.20965516339001977,2466.531924228438,2291.4553499270364,2022-04,0.6470588235294118,17
AMZN,2022-05-06,2022-06-03,0.20942727272727274,23.037000000000003,110.0,0.26490576452054326,True,0.49785,0.17729213907488645,2298.0234145892864,2444.8601411642326,2022-05,0.5882352941176471,17
AMZN,2022-05-13,2022-06-10,0.21858260869565216,25.136999999999997,115.0,-1.0,False,0.5241,-2.5389338737262404,2256.31649965376,109.97393432298801,2022-05,0.5555555555555556,18
AMZN,2022-05-20,2022-06-17,0.22437,22.437,100.0,-1.0,False,0.5392,-2.503472757726988,2145.0898148853803,105.41694190661549,2022-05,0.5625,16
AMZN,2022-05-27,2022-06-24,0.2235473684210526,21.237,95.0,-1.0,False,0.46165,-2.9232619993578832,2291.4553499270364,115.58678424958381,2022-05,0.75,16
AMZN,2022-06-03,2022-07-01,0.22511428571428574,23.637000000000004,105.0,-1.0,False,0.4792,-2.881684777469898,2444.8601411642326,109.57609186858248,2022-06,0.7058823529411765,17
AMZN,2022-06-10,2022-07-08,0.22884210526315787,1.087,4.75,0.29675129675129674,True,0.4581,0.15710662105263368,109.97393432298801,115.51807259770668,2022-06,0.7647058823529411,17
AMZN,2022-06-17,2022-07-15,0.23140000000000005,1.1570000000000003,5.0,0.3010668748373667,True,0.50285,0.23328322867390722,105.41694190661549,113.95510807608049,2022-06,0.8125,16
AMZN,2022-06-24,2022-07-22,0.21539999999999998,1.077,5.0,0.274534794799898,True,0.4477,0.17994160239028803,115.58678424958381,122.42038450299233,2022-06,0.5882352941176471,17
AMZN,2022-07-01,2022-07-29,0.20140000000000002,1.0070000000000001,5.0,0.25219133483596295,True,0.57825,0.5494498694380779,109.57609186858248,136.39703720680063,2022-07,0.47058823529411764,17
AMZN,2022-07-08,2022-08-05,0.22139999999999996,1.1069999999999998,5.0,0.2843565373747752,True,0.5234000000000001,0.5862616596349026,115.51807259770668,140.43419313219005,2022-07,0.6470588235294118,17
AMZN,2022-07-15,2022-08-12,0.22950000000000004,1.3770000000000002,6.0,0.29785853341985735,True,0.5187999999999999,0.7072202057752878,113.95510807608049,142.88855065394912,2022-07,0.7647058823529411,17
AMZN,2022-07-22,2022-08-19,0.22540000000000004,1.1270000000000002,5.0,0.2909888974954816,True,0.48775,0.3855924800335905,122.42038450299233,138.40967438704047,2022-07,0.5882352941176471,17
AMZN,2022-07-29,2022-08-26,0.22140000000000004,1.1070000000000002,5.0,0.2843565373747753,True,0.36955,-0.15631912542872584,136.39703720680063,130.74661608057937,2022-07,0.7058823529411765,17
AMZN,2022-08-05,2022-09-02,0.21939999999999998,1.097,5.0,-1.0,False,0.36715,-0.3700752992670883,140.43419313219005,126.71715711092276,2022-08,0.7,20
AMZN,2022-08-12,2022-09-09,0.20674999999999996,0.8269999999999998,4.0,-0.5468961540790107,False,0.34075,-0.26151428264856985,142.88855065394912,133.4376985031073,2022-08,0.6470588235294118,17
AMZN,2022-08-19,2022-09-16,0.23044444444444448,1.0370000000000001,4.5,-1.0,False,0.3558,-0.4376428037469074,138.40967438704047,123.41900149509645,2022-08,0.8,15
AMZN,2022-08-26,2022-09-23,0.22924999999999993,0.9169999999999997,4.0,-1.0,False,0.4189,-0.45213777397368266,130.74661608057937,114.05271479721573,2022-08,0.7647058823529411,17
AMZN,2022-09-02,2022-09-30,0.22740000000000005,1.1370000000000002,5.0,-1.0,False,0.4333,-0.3283767946287014,126.71715711092276,114.18237887326788,2022-09,0.7647058823529411,17
AMZN,2022-09-09,2022-10-07,0.21140000000000003,1.0570000000000002,5.0,-1.0,False,0.37715,-0.5062736261609684,133.4376985031073,114.58749162914414,2022-09,0.5882352941176471,17
AMZN,2022-09-16,2022-10-14,0.21283333333333332,1.277,6.0,-1.0,False,0.46165,-0.382090939887258,123.41900149509645,107.33508430180305,2022-09,0.7647058823529411,17
AMZN,2022-09-23,2022-10-21,0.21385714285714288,1.497,7.0,0.2720334363074687,True,0.4744,0.13282559200901206,114.05271479721573,119.46307181294921,2022-09,0.5294117647058824,17
AMZN,2022-09-30,2022-10-28,0.22283333333333336,1.3370000000000002,6.0,-0.3903193726863475,False,0.5624,-0.2502312205284011,114.18237887326788,102.84294076516356,2022-09,0.6470588235294118,17
AMZN,2022-10-07,2022-11-04,0.22957142857142854,1.6069999999999998,7.0,-1.0,False,0.5742499999999999,-0.518590670452826,114.58749162914414,90.92624386474404,2022-10,0.7058823529411765,17
AMZN,2022-10-14,2022-11-11,0.2514,1.2570000000000001,5.0,0.335826876836762,True,0.61085,-0.15809328004592024,107.33508430180305,100.77473898903277,2022-10,0.7647058823529411,17
AMZN,2022-10-21,2022-11-18,0.23616666666666672,1.4170000000000003,6.0,-1.0,False,0.558,-0.5554303932512625,119.46307181294921,94.33437001363492,2022-10,0.7647058823529411,17
AMZN,2022-10-28,2022-11-25,0.22674999999999998,0.9069999999999999,4.0,-0.7303596296825947,False,0.44375,-0.28544339598371765,102.84294076516356,93.83399766539173,2022-10,0.5882352941176471,17
AMZN,2022-11-04,2022-12-02,0.23424999999999999,0.9369999999999999,4.0,0.30590923930786806,True,0.4473,0.11596326207239545,90.92624386474404,94.1290885151295,2022-11,0.7647058823529411,17
AMZN,2022-11-11,2022-12-09,0.21674999999999997,0.8669999999999999,4.0,-1.0,False,0.43115,-0.3655316871226053,100.77473898903277,89.35688479406645,2022-11,0.6470588235294118,17
AMZN,2022-11-18,2022-12-16,0.23925,0.957,4.0,-0.12968274542502678,False,0.45845,-0.23026363289995128,94.33437001363492,87.64837540567164,2022-11,0.8333333333333334,18
AMZN,2022-11-25,2022-12-23,0.21900000000000006,0.6570000000000001,3.0,-0.8570384146662934,False,0.44355,-0.2909188653054117,93.83399766539173,85.33495899443687,2022-11,0.7,20
AMZN,2022-12-02,2022-12-30,0.2223333333333333,0.6669999999999999,3.0,-1.0,False,0.39975,-0.40653234973967217,94.1290885151295,83.44845820045995,2022-12,0.7,20
AMZN,2022-12-09,2023-01-06,0.22566666666666665,0.6769999999999999,3.0,0.29143349117520445,True,0.4364,-0.10321741798745952,89.35688479406645,86.58493032025294,2022-12,0.55,20
AMZN,2022-12-16,2023-01-13,0.22899999999999998,0.6869999999999999,3.0,0.2970168612191958,True,0.42685,0.409870251261207,87.64837540567164,97.97549840313539,2022-12,0.95,20
AMZN,2022-12-23,2023-01-20,0.23914285714285716,0.8370000000000001,3.5,0.3143071723619978,True,0.42535,0.4778933606118882,85.33495899443687,96.94654676185894,2022-12,0.85,20
AMZN,2022-12-30,2023-01-27,0.23424999999999999,0.9369999999999999,4.0,0.30590923930786806,True,0.4554,0.7588097803433438,83.44845820045995,102.81707784372381,2022-12,0.75,20
AMZN,2023-01-06,2023-02-03,0.2354,1.177,5.0,0.30787339785508766,True,0.5526500000000001,0.5312543235717327,86.58493032025294,103.45357881705306,2023-01,0.75,20
AMZN,2023-01-13,2023-02-10,0.2414,1.207,5.0,0.3182177695755339,True,0.52225,-0.009993358804320738,97.97549840313539,97.63856675918171,2023-01,0.85,20
AMZN,2023-01-20,2023-02-17,0.21939999999999998,1.097,5.0,0.28106584678452473,True,0.5195000000000001,-0.004387001099313211,96.94654676185894,96.78652372175969,2023-01,0.6388888888888888,18
AMZN,2023-01-27,2023-02-24,0.2494,1.247,5.0,-0.7505792627777759,False,0.49495,-0.29987905860596603,102.81707784372381,92.936076026795,2023-01,0.85,20
AMZN,2023-02-03,2023-03-03,0.2189999999999999,0.6569999999999997,3.0,-0.9952741816078372,False,0.38335,-0.3124051599101029,103.45357881705306,95.01107259249284,2023-02,0.65,20
AMZN,2023-02-10,2023-03-10,0.23674999999999993,0.9469999999999997,4.0,-0.41959202027171827,False,0.4115999999999999,-0.2568501712104614,97.63856675918171,90.77198556211044,2023-02,0.8,20
AMZN,2023-02-17,2023-03-17,0.23566666666666658,0.7069999999999997,3.0,0.3083296990841691,True,0.39015,0.08393429589940479,96.78652372175969,98.91082107824242,2023-02,0.7777777777777778,18
AMZN,2023-02-24,2023-03-24,0.23174999999999998,0.9269999999999999,4.0,0.30165961601041325,True,0.4165999999999999,0.19863015176325902,92.936076026795,98.17547908575204,2023-02,0.75,20
AMZN,2023-03-03,2023-03-31,0.2123333333333333,0.6369999999999999,3.0,0.26957257723233174,True,0.36805,0.3253238857384544,95.01107259249284,103.01878448832584,2023-03,0.7,20
AMZN,2023-03-17,2023-04-14,0.22174999999999997,0.8869999999999999,4.0,0.2849341471249598,True,0.4131,0.13700607340084406,98.91082107824242,102.8635542246449,2023-03,0.7,20
AMZN,2023-03-24,2023-04-21,0.21899999999999997,0.6569999999999999,3.0,0.28040973111395645,True,0.39865,0.3214914350725903,98.17547908575204,107.05819644866571,2023-03,0.7,20
AMZN,2023-03-31,2023-04-28,0.22424999999999998,0.8969999999999999,4.0,0.2890750886239123,True,0.45295,0.09131880570735826,103.01878448832584,105.99527875418647,2023-03,0.85,20
AMZN,2023-04-14,2023-05-12,0.23924999999999993,0.9569999999999997,4.0,0.31449227735787044,True,0.44915,0.23106867741631193,102.8635542246449,109.93030784653271,2023-04,0.9,20
AMZN,2023-04-21,2023-05-19,0.19940000000000005,0.9970000000000002,5.0,0.2490632025980515,True,0.43975,0.24649271148009969,107.05819644866571,116.13556833509477,2023-04,0.5,16
AMZN,2023-04-28,2023-05-26,0.20566666666666664,0.6169999999999999,3.0,0.25891733109525805,True,0.33285,0.5382045492194292,105.99527875418647,119.96631841420717,2023-04,0.65,20
AMZN,2023-05-05,2023-06-02,0.20566666666666664,0.6169999999999999,3.0,0.25891733109525805,True,0.3175,0.7662128796657597,105.37870545717,124.18287942466233,2023-05,0.6,20
AMZN,2023-05-12,2023-06-09,0.18900000000000003,0.5670000000000001,3.0,0.2330456226880395,True,0.3113,0.5119364574198457,109.93030784653271,123.64772415603144,2023-05,0.5263157894736842,19
AMZN,2023-05-26,2023-06-23,0.20674999999999996,0.8269999999999998,4.0,0.26063662149385436,True,0.3238,0.33373484471704323,119.96631841420717,129.54082711481456,2023-05,0.65,20
AMZN,2023-06-02,2023-06-30,0.19899999999999995,0.5969999999999999,3.0,0.24843945068664164,True,0.29225,0.2247668018430534,124.18287942466233,130.28586953572287,2023-06,0.6,20
AMZN,2023-06-09,2023-07-07,0.2156666666666667,0.6470000000000001,3.0,0.27496812579685515,True,0.29125,0.2542658397492146,123.64772415603144,130.08092330581533,2023-06,0.6842105263157895,19
AMZN,2023-06-16,2023-07-14,0.21900000000000006,0.6570000000000001,3.0,0.2804097311139565,True,0.27705,0.3319306634004899,126.6299346065679,134.6064837793612,2023-06,0.75,20
AMZN,2023-06-23,2023-07-21,0.21900000000000006,0.6570000000000001,3.0,0.2804097311139565,True,0.29895,0.008031886899644753,129.54082711481456,129.75838446748355,2023-06,0.7,20
AMZN,2023-06-30,2023-07-28,0.24924999999999994,0.9969999999999998,4.0,0.3320013320013319,True,0.3807,0.059820854211603575,130.28586953572287,132.15909190483075,2023-06,0.8,20
AMZN,2023-07-07,2023-08-04,0.24539999999999998,1.2269999999999999,5.0,0.3252054068380599,True,0.3908,0.3040153152778453,130.08092330581533,140.09008372940443,2023-07,0.8,20
AMZN,2023-07-14,2023-08-11,0.25140000000000007,1.2570000000000003,5.0,0.3358268768367621,True,0.40235,0.10914609957185908,134.6064837793612,138.37524623966996,2023-07,0.75,20
AMZN,2023-07-28,2023-08-25,0.24175,0.967,4.0,0.3188262446422684,True,0.3984,0.054760190897593784,132.15909190483075,134.0231509283145,2023-07,0.9,20
AMZN,2023-08-04,2023-09-01,0.2223333333333333,0.6669999999999999,3.0,0.2858979854264894,True,0.3098499999999999,-0.07783358967840141,140.09008372940443,137.78569585225074,2023-08,0.7,20
AMZN,2023-08-11,2023-09-08,0.20425000000000001,0.8170000000000001,4.0,0.25667609173735473,True,0.2912,-0.01120005468068969,138.37524623966996,138.03987677543068,2023-08,0.631578947368421,19
AMZN,2023-08-18,2023-09-15,0.21080000000000002,0.527,2.5,0.26710593005575267,True,0.31825,0.22569852301361895,133.67636128029295,140.5483240257539,2023-08,0.6842105263157895,19
AMZN,2023-08-25,2023-09-22,0.20233333333333337,0.6070000000000001,3.0,0.2536564981195153,True,0.2903,-0.14050357853627454,134.0231509283145,130.00132002595439,2023-08,0.47368421052631576,19
AMZN,2023-09-01,2023-09-29,0.20899999999999996,0.6269999999999999,3.0,-1.0,False,0.25415,-0.394671871067279,137.78569585225074,127.81171981345784,2023-09,0.631578947368421,19
AMZN,2023-09-08,2023-10-06,0.20899999999999996,0.6269999999999999,3.0,-1.0,False,0.2624999999999999,-0.3682646989652454,138.03987677543068,128.36222305843702,2023-09,0.6388888888888888,18
AMZN,2023-09-15,2023-10-13,0.21674999999999997,0.8669999999999999,4.0,-1.0,False,0.26325,-0.41765465269824265,140.5483240257539,129.54317661697684,2023-09,0.7894736842105263,19
AMZN,2023-09-22,2023-10-20,0.21939999999999998,1.097,5.0,0.28106584678452473,True,0.3072,-0.14911026770193747,130.00132002595439,125.76259187707848,2023-09,0.75,20
AMZN,2023-09-29,2023-10-27,0.21940000000000004,1.0970000000000002,5.0,0.2810658467845248,True,0.39345,-0.014104871875315065,127.81171981345784,127.31216160175771,2023-09,0.7368421052631579,19
AMZN,2023-10-06,2023-11-03,0.2414,1.207,5.0,0.3182177695755339,True,0.421,0.28247296120471427,128.36222305843702,138.38486049388587,2023-10,0.8421052631578947,19
AMZN,2023-10-13,2023-11-10,0.2234,1.117,5.0,0.2876641771825908,True,0.4437,0.34620391603221407,129.54317661697684,143.38776782143705,2023-10,0.75,20
AMZN,2023-10-20,2023-11-17,0.27540000000000003,1.3770000000000002,5.0,0.38007176373171414,True,0.4605,0.5593540897367463,125.76259187707848,144.88089251025048,2023-10,1.0,18
AMZN,2023-10-27,2023-11-24,0.21175000000000008,0.8470000000000003,4.0,0.2686330478908977,True,0.3578,0.5901166248499821,127.31216160175771,146.8566754478921,2023-10,0.6,20
