tk,entry,expiry,S0,S1,K,implied,ba_pct,credit,maxrisk,pnl_usd,ret_risk,gex_own,earnings_skip,gex_spy,half
AAPL,2010-11-11,2010-11-12,316.62,308.01,320.0,1.3170361948076559,1.4388489208633053,3.6165000000000003,6.3835,-638.35,-100.0,349183151.60600376,False,-735505408.2017117,2010-2017
AAPL,2010-12-02,2010-12-03,317.975,317.45,320.0,1.1400267316612942,6.344827586206893,3.344,6.656000000000001,79.39999999999885,11.929086538461364,427324752.6597692,False,374951244.48407567,2010-2017
AAPL,2010-12-09,2010-12-10,319.735,320.52,320.0,0.8772890049572302,3.208556149732623,2.5865000000000005,7.413499999999999,206.65000000000185,27.8748229581172,376314920.3771971,False,917750686.7469687,2010-2017
AAPL,2010-12-16,2010-12-17,321.2,320.67,320.0,0.772104607721046,3.2258064516129057,2.3215000000000003,7.6785,165.14999999999844,21.508107052158422,303019560.6067521,False,494221842.4159017,2010-2017
AAPL,2010-12-22,2010-12-23,325.28,323.545,320.0,1.678553861288736,3.296703296703303,5.279,4.721,173.39999999999839,36.72950646049532,297857442.9195929,False,642392151.1035203,2010-2017
AAPL,2010-12-30,2010-12-31,323.665,322.505,320.0,1.2466593545795803,3.2218091697645628,3.864,6.136,135.90000000000043,22.147979139504635,212239966.0047861,False,-645933948.0152373,2010-2017
AAPL,2011-01-06,2011-01-07,333.785,336.255,330.0,1.33768743352757,3.8073908174692117,4.214,5.786,-204.0999999999995,-35.27480124438291,354056279.1987685,False,51634560.12500795,2010-2017
AAPL,2011-01-13,2011-01-14,345.71,348.28,350.0,1.4491915189031273,4.391217564870263,4.679,5.321,295.8999999999973,55.6098477729745,461762906.3420495,False,458340076.11393774,2010-2017
AAPL,2011-01-27,2011-01-28,343.245,336.025,345.0,0.8579877347084442,5.093378607809853,2.4515,2.5485,-254.85000000000002,-100.0,384176389.2371346,False,-704132149.428683,2010-2017
AAPL,2011-02-03,2011-02-04,343.41,346.445,345.0,0.9289187851256514,3.7617554858934206,2.474,2.526,102.9000000000007,40.73634204275562,358935751.5719635,False,-1444145231.9891438,2010-2017
AAPL,2011-02-10,2011-02-11,354.09,356.88,355.0,1.0703493462114153,6.860158311345653,3.249,6.7509999999999994,136.90000000000046,20.278477262627828,490735415.73922163,False,-515405741.2651721,2010-2017
AAPL,2011-02-24,2011-02-25,342.88,348.325,345.0,1.1024265048996733,4.2328042328042335,3.404000000000001,6.595999999999999,7.900000000001217,1.1976955730747754,215346937.64581886,False,-2596480430.8806,2010-2017
AAPL,2011-03-03,2011-03-04,359.47,359.95,360.0,0.9152363201379808,3.039513677811546,2.584,2.416,253.39999999999887,104.88410596026443,717226078.6960068,False,-1101894738.5866966,2010-2017
AAPL,2011-03-10,2011-03-11,346.745,352.095,345.0,1.2415463813465226,4.413472706155632,3.8440000000000007,6.155999999999999,-325.10000000000264,-52.810266406758075,50849771.972132765,False,-3803673293.754736,2010-2017
AAPL,2011-03-24,2011-03-25,345.01,351.655,345.0,0.8289614793774094,7.69230769230769,2.2465,2.7535,-275.34999999999997,-100.0,377451738.34137136,False,-950289203.1991051,2010-2017
AAPL,2011-03-31,2011-04-01,348.555,344.175,350.0,1.0371390454877998,8.022130013831246,2.6640000000000006,2.3359999999999994,-233.59999999999994,-100.0,264804287.39575472,False,-21169984.319485728,2010-2017
AAPL,2011-04-07,2011-04-08,337.985,335.04,340.0,1.0133585810021153,9.051094890510953,2.6390000000000002,2.3609999999999998,-232.09999999999792,-98.30580262600506,79026801.72947861,False,-1336090725.779947,2010-2017
AAPL,2011-04-28,2011-04-29,346.75,349.78,345.0,1.1766402307137709,17.156862745098035,3.5565000000000007,6.443499999999999,-122.34999999999721,-18.988127570419373,248156005.02430004,False,243787101.50831586,2010-2017
AAPL,2011-05-05,2011-05-06,346.84,346.545,345.0,1.0292930457848002,10.08403361344538,2.631500000000001,2.368499999999999,108.6499999999985,45.87291534726558,308910418.3387726,False,-2710745403.095226,2010-2017
AAPL,2011-05-12,2011-05-13,346.545,340.59,345.0,0.8238468308589073,5.25394045534151,2.4565000000000006,2.5434999999999994,-195.35000000000244,-76.803617063103,276001403.045157,False,-1841820228.7322056,2010-2017
AAPL,2011-05-26,2011-05-27,334.935,337.565,335.0,0.8255333124337558,8.318264014466536,2.359000000000001,2.640999999999999,-20.599999999999685,-7.800075728890456,-84234069.95087017,False,-2786630307.2429037,2010-2017
AAPL,2011-06-02,2011-06-03,346.105,343.415,345.0,0.9289088571387296,4.043545878693626,2.5615,2.4385,97.65000000000205,40.04510969858604,296806691.08273834,False,-4336033579.458119,2010-2017
AAPL,2011-06-09,2011-06-10,331.725,325.745,330.0,0.9420453689049664,2.240000000000009,2.6114999999999995,2.3885000000000005,-164.3499999999996,-68.80887586351248,-331425502.2620523,False,-4824025514.030477,2010-2017
AAPL,2011-06-23,2011-06-24,331.425,326.23,330.0,1.1631590857660101,6.4850843060959855,3.5389999999999997,6.461,-23.09999999999821,-3.5752979414948474,264228777.73365408,False,-4048319639.085952,2010-2017
AAPL,2011-06-30,2011-07-01,335.57,343.435,335.0,0.7926811097535538,6.015037593984959,2.3040000000000003,2.6959999999999997,-269.59999999999997,-100.0,481647743.76671135,False,-746465981.170042,2010-2017
AAPL,2011-07-07,2011-07-08,357.21,359.69,355.0,1.1169900058788949,6.015037593984967,3.654,6.346,-103.59999999999978,-16.32524424834538,1090267031.4622598,False,105462188.56018405,2010-2017
AAPL,2011-07-21,2011-07-22,387.43,393.28,385.0,1.1795679219471906,3.501094091903713,4.126500000000001,5.873499999999999,-415.3499999999972,-70.71592747084316,801214256.6022128,False,-1473481837.8984065,2010-2017
AAPL,2011-07-28,2011-07-29,391.955,391.125,390.0,1.3381638198262558,5.529075309818875,4.5115,5.4885,338.65,61.70174000182199,354185979.6065552,False,-4576066219.763514,2010-2017
AAPL,2011-08-11,2011-08-12,373.03,376.935,375.0,1.6030882234672816,20.735785953177256,4.424,5.576,248.8999999999998,44.63773314203727,376878100.9745312,False,-3540665736.5589337,2010-2017
AAPL,2011-08-25,2011-08-26,373.835,383.725,375.0,1.6009736916019102,7.184628237259819,4.851500000000001,5.148499999999999,-387.35000000000224,-75.2355054870355,244327331.02131626,False,-2838484446.396751,2010-2017
AAPL,2011-09-01,2011-09-02,381.15,374.0,380.0,1.3642922733831824,5.7692307692307665,4.579,5.421,-142.10000000000002,-26.212875853163624,113909668.52316976,False,-3009880004.372547,2010-2017
AAPL,2011-09-08,2011-09-09,384.21,377.295,385.0,1.2258920902631374,6.369426751592348,4.129,5.871,-357.59999999999843,-60.90955544200279,280607690.4069034,False,-3448987768.9108434,2010-2017
AAPL,2011-09-22,2011-09-23,402.02,404.235,400.0,1.8481667578727428,15.343203230148045,6.518999999999999,8.481000000000002,228.39999999999856,26.93078646386022,341472699.8520124,False,-3228830392.701405,2010-2017
AAPL,2011-09-29,2011-09-30,390.395,381.315,390.0,1.4741479783296405,6.7767158992180665,4.794,5.206,-389.10000000000025,-74.74068382635424,249498548.61059636,False,-2772313468.8571258,2010-2017
AAPL,2011-10-06,2011-10-07,377.15,369.395,375.0,1.736709532016439,3.0534351145038263,5.949000000000001,9.050999999999998,34.39999999999826,3.8006850071813347,405602871.7886845,False,-1548080915.3153193,2010-2017
AAPL,2011-10-13,2011-10-14,408.275,422.02,410.0,1.304267956646868,3.568075117370891,4.6065,5.3935,-539.35,-100.0,889018099.4650642,False,-1523770008.6931434,2010-2017
AAPL,2011-10-27,2011-10-28,404.445,405.09,405.0,1.034751325891036,10.274790919952208,3.6915,6.3085,360.1500000000025,57.0896409606091,578335767.4307582,False,504054398.5245161,2010-2017
AAPL,2011-11-03,2011-11-04,403.035,400.275,405.0,1.006116094135745,6.658446362515419,3.6715,6.3285,-105.35000000000227,-16.64691475073118,492260137.12147963,False,-1003816846.4997873,2010-2017
AAPL,2011-11-10,2011-11-11,385.265,384.54,385.0,1.3588049783914968,3.247373447946504,4.459000000000001,5.540999999999999,399.9000000000022,72.1710882512186,-69670372.9109876,False,-2039169348.316144,2010-2017
AAPL,2011-12-01,2011-12-02,387.72,389.945,390.0,1.152893840916125,11.185682326621915,3.926500000000001,6.073499999999999,387.14999999999947,63.74413435416144,569756063.9753338,False,-648288982.6656256,2010-2017
AAPL,2011-12-08,2011-12-09,390.84,393.675,390.0,1.2153310817725924,7.57894736842105,4.214,5.786,53.899999999998904,9.31558935361198,457570859.63424337,False,-1580790934.272609,2010-2017
AAPL,2011-12-22,2011-12-23,398.6,403.315,400.0,0.6999498243853487,1.4336917562724065,2.2865,2.7135,-102.84999999999975,-37.90307720655971,1037362464.9852241,False,132798829.03402983,2010-2017
AAPL,2011-12-29,2011-12-30,404.98,404.925,405.0,0.6592918168798458,4.494382022471906,2.229000000000001,2.770999999999999,215.40000000000123,77.73367015517911,913150371.1105168,False,-83208568.16389154,2010-2017
AAPL,2012-01-05,2012-01-06,418.015,422.4,420.0,0.8552324677344115,6.433566433566436,2.7190000000000003,2.2809999999999997,31.900000000002304,13.985094256905878,1265586636.27014,False,-253481479.94037127,2010-2017
AAPL,2012-01-12,2012-01-13,421.445,419.895,420.0,0.8838638493753633,6.711409395973149,2.9365000000000006,2.0634999999999994,283.1499999999982,137.2183183910823,1167945366.8993535,False,336929984.3568373,2010-2017
AAPL,2012-01-26,2012-01-27,444.585,447.575,445.0,0.7996221195047066,2.5316455696202556,2.6665,2.3335,9.150000000001146,3.9211484893941058,1022189319.531983,False,-873100449.8003899,2010-2017
AAPL,2012-02-02,2012-02-03,455.015,459.47,455.0,0.6494291396986913,3.7225042301184468,2.446500000000001,2.553499999999999,-202.35000000000264,-79.24417466222937,907479389.3472066,False,-333148022.7494343,2010-2017
AAPL,2012-02-09,2012-02-10,493.29,493.6,495.0,1.2548399521579598,3.231017770597741,5.1515,4.8485,375.1500000000023,77.37444570485765,865881232.7427305,False,165108937.44843173,2010-2017
AAPL,2012-02-23,2012-02-24,516.31,522.51,515.0,1.05363057078112,2.205882352941179,4.779000000000001,5.220999999999999,-273.099999999999,-52.30798697567498,952789279.0290142,False,-570259285.0520607,2010-2017
AAPL,2012-03-01,2012-03-02,544.46,544.67,545.0,1.0671123682180508,2.753872633390708,4.8815,5.1185,455.1499999999959,88.92253589918842,1068643660.784441,False,-209661072.5841488,2010-2017
AAPL,2012-03-08,2012-03-09,541.925,545.0,540.0,1.0102874013931817,2.739726027397263,4.7015,5.2985,-29.849999999999977,-5.633669906577329,1168865890.763857,False,-1276601109.9515026,2010-2017
AAPL,2012-03-22,2012-03-23,599.29,596.295,600.0,1.00785930017187,4.304635761589415,4.973999999999999,5.026000000000001,126.89999999999584,25.248706725029013,552113141.2323132,False,-2965003148.498493,2010-2017
AAPL,2012-03-29,2012-03-30,609.695,599.4,610.0,0.9193121150739303,10.526315789473689,4.514,5.486,-548.6,-100.0,849608750.5877796,False,-2165454559.0735955,2010-2017
AAPL,2012-04-04,2012-04-05,624.115,633.68,625.0,0.9317193145494019,4.643164230438522,4.879,5.121,-380.099999999995,-74.22378441710505,1378662787.1637392,False,-2902978094.842128,2010-2017
AAPL,2012-04-12,2012-04-13,622.755,605.085,625.0,1.189071143547623,3.91627278865632,6.536499999999999,8.4635,-846.35,-100.0,859248621.4348443,False,-2696925556.407601,2010-2017
AAPL,2012-04-26,2012-04-27,607.375,602.885,605.0,1.016670096727722,8.582995951417004,5.054,4.946,293.8999999999991,59.4217549534976,1150086441.5748312,False,-1046086095.7122573,2010-2017
AAPL,2012-05-03,2012-05-04,581.75,565.35,580.0,1.1516974645466265,2.9850746268656616,6.0365,8.9635,-861.3499999999977,-96.09527528309229,258387619.1102375,False,-3222857788.347565,2010-2017
AAPL,2012-05-10,2012-05-11,570.49,566.665,570.0,0.9833651773037213,8.556149732620321,4.839,5.161,150.3999999999964,29.141639217205274,437009108.98894274,False,-4450105592.491105,2010-2017
AAPL,2012-05-24,2012-05-25,565.125,562.36,565.0,1.1369166113691662,5.447470817120624,5.909000000000001,9.091,326.90000000000146,35.95864041359603,586042909.8879094,False,-1676849760.3918746,2010-2017
AAPL,2012-05-31,2012-06-01,577.695,561.055,580.0,1.1242956923636174,4.464973056197082,5.759,9.241,-924.0999999999999,-100.0,802021169.2347864,False,-3376801793.587495,2010-2017
AAPL,2012-06-07,2012-06-08,571.78,580.425,570.0,1.009129385427962,4.159445407279029,5.0665000000000004,4.9334999999999996,-493.34999999999997,-100.0,747771744.1156371,False,-1699461582.8848822,2010-2017
AAPL,2012-06-21,2012-06-22,577.65,581.905,580.0,0.9607894053492602,6.126126126126119,4.5840000000000005,5.4159999999999995,267.90000000000276,49.46454948301381,324693432.85521805,False,-3376078520.7912154,2010-2017
AAPL,2012-06-28,2012-06-29,568.99,583.82,570.0,0.8400850630063798,10.041841004184098,4.1739999999999995,5.8260000000000005,-582.6,-100.0,209961114.49871895,False,-2598569037.0221906,2010-2017
AAPL,2012-07-05,2012-07-06,609.8,606.035,610.0,1.0003279763857005,4.9180327868852425,5.119000000000001,4.880999999999999,115.39999999999688,23.642696168817228,1566264966.0439878,False,-374015113.75514215,2010-2017
AAPL,2012-07-12,2012-07-13,598.9,604.925,600.0,0.9433962264150945,5.309734513274333,4.779000000000001,5.220999999999999,-14.599999999995372,-2.796399157248683,761482719.5984699,False,-3567205550.2857914,2010-2017
AAPL,2012-07-26,2012-07-27,574.69,585.205,575.0,0.8073918112373626,4.741379310344832,4.1465,5.8535,-585.35,-100.0,246496627.23642725,False,-1409085609.7752202,2010-2017
AAPL,2012-08-02,2012-08-03,607.925,615.775,610.0,1.007525599374923,5.061224489795923,5.013999999999999,4.986000000000001,-76.09999999999779,-15.262735659847129,1168010127.757116,False,-2996855063.964766,2010-2017
AAPL,2012-08-09,2012-08-10,620.705,621.625,620.0,0.770897608364682,1.46290491118077,4.301500000000001,5.698499999999999,267.6500000000001,46.96850048258315,1386618159.449053,False,759592018.5310116,2010-2017
AAPL,2012-08-23,2012-08-24,662.505,663.335,665.0,1.1403687519339476,2.779616148246188,6.924000000000001,8.075999999999999,525.9000000000037,65.11887072808369,1484151802.365873,False,-2207484640.077743,2010-2017
AAPL,2012-08-30,2012-08-31,663.955,665.0,665.0,1.002326964929852,4.658151765589783,6.1114999999999995,8.8885,611.15,68.75738313551217,1169486399.1648936,False,-2710988634.5965595,2010-2017
AAPL,2012-09-06,2012-09-07,676.285,680.4,675.0,0.859844592146802,2.2355975924333604,5.109,4.891,-29.099999999997728,-5.949703537108511,2235152883.8874893,False,890232290.5398993,2010-2017
AAPL,2012-09-13,2012-09-14,682.955,691.22,685.0,0.9744419471268237,5.559729526671671,6.016499999999999,8.983500000000001,-20.350000000002844,-2.265264095286118,2621781414.815493,False,3144642912.134839,2010-2017
AAPL,2012-09-27,2012-09-28,681.355,667.06,680.0,1.0192924393304519,3.3117350611951104,6.234000000000001,8.765999999999998,-670.6000000000054,-76.50011407711675,1642940318.7902908,False,-1984720360.9808393,2010-2017
AAPL,2012-10-04,2012-10-05,666.835,652.53,665.0,1.1119692277699882,1.7532029669588778,6.744000000000001,8.256,-572.6000000000026,-69.35562015503908,1449848118.3046606,False,196615629.14052033,2010-2017
AAPL,2012-10-11,2012-10-12,628.375,629.915,630.0,1.3009747364233142,3.0581039755351678,7.166500000000001,7.833499999999999,708.1499999999965,90.40020425097293,202753968.73196113,False,-3759182540.304552,2010-2017
AAPL,2012-11-01,2012-11-02,596.685,577.065,595.0,1.075106630801847,4.832424006235387,5.884,9.116,-911.5999999999999,-100.0,479995878.9506811,False,-1348260841.9859045,2010-2017
AAPL,2012-11-08,2012-11-09,537.675,547.06,540.0,1.9575022085832523,7.1258907363420425,9.0565,10.9435,199.65000000000543,18.243706309682043,-685946264.7348304,False,-5884160961.625658,2010-2017
AAPL,2012-11-29,2012-11-30,589.175,585.005,590.0,1.1753723426825646,3.6101083032491035,6.2465,8.753499999999999,125.14999999999957,14.297138287542078,1478806568.8688006,False,83245392.66090274,2010-2017
AAPL,2012-12-06,2012-12-07,547.175,533.205,545.0,1.9509297756659205,3.2786885245901605,9.366499999999998,10.633500000000002,-242.84999999999604,-22.83820002821235,24533294.543085285,False,-1640999509.5330348,2010-2017
AAPL,2012-12-13,2012-12-14,529.8,509.17,530.0,1.6515666289165725,4.571428571428565,7.594,12.405999999999999,-1240.6,-100.0,-249970944.34259987,False,-1428234947.563657,2010-2017
AAPL,2012-12-27,2012-12-28,514.95,509.53,515.0,1.3787746383143993,7.042253521126761,6.3065,8.6935,83.64999999999725,9.622131477540375,9539881.925939957,False,-2834702934.2574277,2010-2017
AAPL,2013-01-03,2013-01-04,542.17,526.9,540.0,1.3335300735931535,5.53250345781466,6.4765,8.5235,-662.3500000000023,-77.70868774564467,516059942.75014985,False,2228719455.288702,2010-2017
AAPL,2013-01-10,2013-01-11,523.49,520.195,525.0,1.2970639362738543,6.185567010309284,6.014,8.986,120.90000000000502,13.454262185622637,150120662.626518,False,3412834180.4181495,2010-2017
AAPL,2013-01-24,2013-01-25,450.425,440.245,450.0,2.1812732419381695,2.544529262086514,8.391500000000002,11.608499999999998,-136.3499999999993,-11.74570357927375,-557034769.0770723,False,3671029910.1782165,2010-2017
AAPL,2013-01-31,2013-02-01,455.535,453.82,455.0,1.0943176704314705,5.4162487462387086,4.3565,5.6435,317.6499999999993,56.28599273500474,-51421320.59563241,False,-96933057.39424859,2010-2017
AAPL,2013-02-07,2013-02-08,468.34,474.78,470.0,1.5992654908826922,5.874499332443251,6.631500000000001,8.3685,185.15000000000282,22.124634044333252,496086934.6740533,False,659177426.367097,2010-2017
AAPL,2013-02-21,2013-02-22,445.965,450.805,445.0,1.3083986411489692,5.6555269922879186,5.023999999999999,4.976000000000001,-78.10000000000076,-15.69533762057893,-215436827.92310378,False,-4526791082.95049,2010-2017
AAPL,2013-02-28,2013-03-01,441.64,430.6,440.0,1.1910153065845486,3.041825095057037,4.564000000000001,5.435999999999999,-483.59999999999764,-88.9624724061806,-197094105.4958676,False,-1971293845.7887585,2010-2017
AAPL,2013-03-07,2013-03-08,430.555,431.71,430.0,1.3110984659335043,3.720106288751107,4.739,5.261,302.900000000002,57.57460558829158,53383486.38713215,False,2410645652.2577653,2010-2017
AAPL,2013-03-21,2013-03-22,452.84,461.945,455.0,1.190265877572653,4.081632653061219,4.694000000000001,5.305999999999999,-225.09999999999923,-42.42367131549176,467633529.3919784,False,-3632025265.8704934,2010-2017
AAPL,2013-03-27,2013-03-28,452.13,442.415,450.0,1.0660650697808154,2.074688796680495,4.321500000000001,5.678499999999999,-326.3499999999978,-57.47116315928466,63963458.01170262,False,568016479.0647935,2010-2017
AAPL,2013-04-04,2013-04-05,427.735,423.285,430.0,1.2355781032648718,6.244087038789027,4.599,5.401,-211.59999999999746,-39.1779300129601,-224917848.922521,False,-1592517378.9903708,2010-2017
AAPL,2013-04-11,2013-04-12,434.26,429.765,435.0,0.9947957444848708,5.55555555555555,3.8890000000000002,6.111,-134.60000000000133,-22.025855015545957,183800200.81507766,False,4057560514.202558,2010-2017
AAPL,2013-04-25,2013-04-26,408.57,417.175,410.0,1.2653890398218177,6.189555125725331,4.5215000000000005,5.4784999999999995,-265.3500000000011,-48.43479054485737,150045700.05447933,False,1082567401.7905853,2010-2017
AAPL,2013-05-02,2013-05-03,445.625,449.98,445.0,1.111921458625526,3.027245206861763,4.3715,5.6285,-60.8500000000018,-10.81105090166151,716702647.4073048,False,2584375257.048662,2010-2017
AAPL,2013-05-09,2013-05-10,456.705,452.92,455.0,1.1374957576553795,3.65736284889317,4.589000000000001,5.410999999999999,250.9000000000017,46.368508593605945,395874757.085015,False,2202142714.7082453,2010-2017
AAPL,2013-05-23,2013-05-24,442.28,445.045,440.0,1.2367730849235778,4.387568555758688,4.8315,5.1685,-21.35000000000158,-4.130792299506933,340403909.93163496,False,-2791313229.9086742,2010-2017
AAPL,2013-05-30,2013-05-31,451.735,449.805,450.0,1.0658904003453353,5.607476635514018,4.389,5.611,419.4000000000007,74.74603457494221,698393746.8584588,False,-1378576773.5888002,2010-2017
AAPL,2013-06-06,2013-06-07,438.365,441.91,440.0,1.3151141172310747,4.683434518647007,4.8465,5.1535,293.6499999999975,56.98069273309352,-23885834.927156225,False,-3763500976.6533756,2010-2017
AAPL,2013-06-13,2013-06-14,435.95,429.82,435.0,0.9909393279045763,3.7037037037037117,4.0115,5.9885,-116.8500000000007,-19.512398764298354,88825532.56079473,False,-1842158990.4906971,2010-2017
AAPL,2013-06-27,2013-06-28,393.83,396.23,395.0,1.2213391564888405,3.742203742203736,4.291500000000001,5.708499999999999,306.1499999999983,53.63055093281919,-254103703.96866313,False,-2503251989.784291,2010-2017
AAPL,2013-07-11,2013-07-12,427.3,426.055,425.0,0.9595132225602623,6.341463414634141,3.7890000000000006,6.210999999999999,273.39999999999935,44.01867654161961,651854955.947955,False,2040442622.9343548,2010-2017
AAPL,2013-07-25,2013-07-26,438.565,440.96,440.0,0.9451278601803609,4.583835946924004,3.8140000000000005,6.186,285.4000000000021,46.136437116068876,507578862.057887,False,-1836016315.7021732,2010-2017
AAPL,2013-08-01,2013-08-02,456.6,462.69,455.0,0.9439334209373632,6.49651972157772,3.979,6.021,-371.09999999999974,-61.63428001993021,911731173.0120723,False,1751696426.3068924,2010-2017
AAPL,2013-08-08,2013-08-09,460.98,454.325,460.0,0.8308386480975313,5.221932114882511,3.5365,6.4635,-213.8500000000011,-33.085789432969925,382105847.6654094,False,-738678711.7231159,2010-2017
AAPL,2013-08-22,2013-08-23,503.045,500.895,505.0,1.0327107912810982,7.507218479307023,4.5865,5.4135,48.14999999999819,8.894430590190854,818992640.0532885,False,-2535110507.34375,2010-2017
AAPL,2013-08-29,2013-08-30,491.735,487.15,490.0,0.897841316969506,3.850509626274064,3.971500000000001,6.028499999999999,112.14999999999785,18.603300986978162,429823857.69783854,False,-3672200933.992327,2010-2017
AAPL,2013-09-05,2013-09-06,495.205,498.275,495.0,0.9723245928453871,5.60747663551401,4.2565,5.7435,98.15000000000227,17.08888308522717,703495251.7506018,False,-1999708390.2692711,2010-2017
AAPL,2013-09-12,2013-09-13,472.62,465.03,475.0,1.0621641064703142,6.374501992031865,4.4990000000000006,5.5009999999999994,-547.1000000000026,-99.4546446100714,417747710.9812287,False,716174223.4338658,2010-2017
AAPL,2013-09-26,2013-09-27,486.315,482.71,485.0,1.0147743746337252,6.686930091185415,4.3165000000000004,5.6834999999999996,202.649999999998,35.65584586962224,814082540.4442775,False,-3203464917.85752,2010-2017
AAPL,2013-10-03,2013-10-04,483.5,483.05,485.0,0.9824198552223371,8.421052631578945,4.1715,5.8285,222.15000000000114,38.11443767693251,625101058.6848502,False,-4924876478.891468,2010-2017
AAPL,2013-10-10,2013-10-11,489.835,492.84,490.0,0.9217389529127155,8.637873754152817,3.989,6.011,114.90000000000249,19.11495591415779,1038902724.6550196,False,-1639249171.5757184,2010-2017
AAPL,2013-10-24,2013-10-25,531.835,525.665,530.0,1.027574341666118,4.208600182982616,4.641500000000001,5.358499999999999,30.649999999996425,5.719884295977685,1427246492.3995967,False,2128418656.2811582,2010-2017
AAPL,2013-10-31,2013-11-01,522.75,519.905,525.0,1.0329985652797704,8.888888888888888,4.676500000000001,5.323499999999999,-41.85000000000265,-7.861369399831437,1098864834.0093,False,-245709930.7249883,2010-2017
AAPL,2013-11-07,2013-11-08,512.77,520.495,515.0,0.978996431148468,4.3824701195219165,4.399,5.601,-109.60000000000045,-19.567934297446964,326245726.669268,False,-2150100340.0198903,2010-2017
AAPL,2013-11-21,2013-11-22,521.165,519.54,520.0,0.6993946255024802,3.566529492455427,2.8415000000000004,2.1584999999999996,238.1499999999964,110.3312485522337,893106698.4611816,False,1977885089.154893,2010-2017
AAPL,2013-12-05,2013-12-06,567.97,559.875,570.0,1.0247020089089212,1.3745704467354003,4.9365,5.0635,-506.35,-100.0,1693380046.2262187,False,-2533759942.720052,2010-2017
AAPL,2013-12-12,2013-12-13,560.69,554.345,560.0,0.8186341828818062,3.921568627450984,4.0365,5.9635,-161.84999999999724,-27.140102288923828,1138846963.8214967,False,-3126511007.914605,2010-2017
AAPL,2013-12-26,2013-12-27,563.905,560.01,565.0,0.7385995868098351,7.442977190876357,3.279000000000001,4.220999999999999,-171.10000000000082,-40.53541814735865,1231278771.3148801,False,8051776107.869898,2010-2017
AAPL,2014-01-02,2014-01-03,553.195,540.94,552.5,0.805321812380806,1.1223344556677899,4.019,5.981,-598.1,-100.0,1340573916.94233,False,3939230451.065222,2010-2017
AAPL,2014-01-09,2014-01-10,536.75,532.75,537.5,0.9184909175593852,10.547667342799185,4.324,5.676,-42.600000000000016,-7.505285412262159,450545113.93376887,False,2043952507.8264651,2010-2017
AAPL,2014-01-23,2014-01-24,556.03,546.135,555.0,0.8956351276010289,2.8112449799196764,4.4365000000000006,5.5634999999999994,-442.8500000000009,-79.5991731823494,1297765537.4476368,False,-3064188524.322851,2010-2017
AAPL,2014-01-30,2014-01-31,499.57,500.655,500.0,1.012871069119443,16.996047430830036,4.239000000000001,5.760999999999999,358.4000000000028,62.211421628190045,-235220049.0103609,False,-3562936018.141141,2010-2017
AAPL,2014-02-06,2014-02-07,512.44,519.64,512.5,0.9113262040434,8.137044967880094,4.239000000000001,5.760999999999999,-290.09999999999854,-50.35584099982617,702399554.6873575,False,-2529443365.4093776,2010-2017
AAPL,2014-02-13,2014-02-14,544.2,543.945,545.0,0.8066887173833147,8.656036446469253,3.9739999999999998,6.026,291.900000000005,48.44009293063475,1484138458.0385642,False,2469744039.2582397,2010-2017
AAPL,2014-02-27,2014-02-28,527.69,526.105,527.5,0.9115200212245825,8.73180873180873,4.2415,5.7585,284.65000000000185,49.431275505774394,806591342.6303084,False,493519705.91812205,2010-2017
AAPL,2014-03-06,2014-03-07,530.82,530.39,530.0,0.7610866207000488,5.445544554455446,3.5789999999999993,3.9210000000000007,318.9000000000013,81.33129303749075,757927257.0792612,False,969062098.1955894,2010-2017
AAPL,2014-03-13,2014-03-14,530.63,524.6,530.0,0.734975406592164,10.256410256410255,3.2965,4.2035,-210.34999999999772,-50.041631973354995,344682243.2147091,False,-4364785255.592239,2010-2017
AAPL,2014-03-27,2014-03-28,537.505,536.855,537.5,0.7041794960046883,7.661822985468951,3.3140000000000005,4.186,266.90000000000185,63.76015289058812,633566754.6083611,False,-5871670926.383458,2010-2017
AAPL,2014-04-03,2014-04-04,538.905,532.12,540.0,0.6689490726565908,8.044382801664362,3.1639999999999997,4.336,-433.6,-100.0,593421355.406212,False,310571374.67680085,2010-2017
AAPL,2014-04-10,2014-04-11,523.52,519.625,522.5,0.8385544009779953,9.11161731207289,3.954,6.045999999999999,107.90000000000002,17.846510089315252,97876031.09216246,False,-7097305633.890566,2010-2017
AAPL,2014-04-24,2014-04-25,567.88,571.915,567.5,0.8910333168979361,8.300395256916996,4.509,7.991,9.400000000003672,1.1763233637847168,1141060627.7532282,False,-1303130304.3010402,2010-2017
AAPL,2014-05-01,2014-05-02,591.4,592.53,592.5,0.8623605005072709,6.66666666666667,4.529,5.471,449.9000000000027,82.2335953207828,1011398495.6014879,False,-861147959.4093801,2010-2017
AAPL,2014-05-08,2014-05-09,587.945,585.585,587.5,0.7458180612132086,8.437856328392245,4.0089999999999995,5.9910000000000005,209.4000000000036,34.95242864296504,400641160.07627684,False,-3171254540.5992684,2010-2017
AAPL,2014-05-22,2014-05-23,607.3,614.16,607.5,0.6158406059608103,4.812834224598935,3.3265000000000002,4.1735,-333.3499999999968,-79.87300826644227,1612480803.248581,False,-746696369.3791909,2010-2017
AAPL,2014-05-29,2014-05-30,635.105,633.325,635.0,0.8998512057061431,8.223972003499567,5.0865,7.4135,341.1500000000045,46.01740068793479,1703436610.3081331,False,2442403133.292638,2010-2017
