date,ticker,close,k,ext21,adr20,rv20,breach,model
2024-07-26,ABBV,173.38771057128906,161.35327384506857,3.245000882767634,2.298439977918494,0.25545909149269874,0.0,0.10338064382296319
2024-10-30,ABBV,190.19558715820312,180.62893440455596,3.191649065861938,1.6594247284682784,0.25440447644444314,1.0,0.18356652891888653
2025-02-20,ABBV,191.3984375,179.73626780035067,3.077495695371014,2.108366869443965,0.24348262090278247,0.0,0.12370859207856338
2025-03-10,ABBV,206.43360900878906,193.41431893693368,3.0511667096384487,2.2061383448916274,0.15296812252515504,1.0,0.026502364359175714
2025-09-11,ABBV,213.59371948242188,202.44762926058812,3.5186593258046703,1.5647056039103402,0.17976223238851458,0.0,0.08904818099434492
2025-09-30,ABBV,224.5730743408203,211.67953675306316,3.642139941168063,1.6723862401813494,0.22417559835102083,0.0,0.11816261945991446
2021-01-06,ABCB,39.3187255859375,35.10971783481952,3.098754139504367,3.8687018966851183,0.3938220242943912,0.0,0.10124127525050075
2021-03-12,ABCB,51.768558502197266,46.37029515758206,3.241215291009472,3.591751878947478,0.2884427521338645,0.0,0.04288920756402475
2023-12-13,ABCB,48.54621505737305,43.28607120385434,3.880479014221362,3.1315843406225943,0.3539772646607323,0.0,0.07407602656794944
2024-07-11,ABCB,53.17424011230469,48.56647294124955,3.861617749457378,2.4568841552508704,0.3289268626366893,0.0,0.10992872248117525
2024-11-07,ABCB,67.94918823242188,62.51377777228512,3.180904777306382,2.7334172628739464,0.5611838113422039,0.0,0.26776456912782387
2025-10-01,ABCL,5.960000038146973,4.741250339753003,3.6423907399102915,7.057243480699914,0.8325363937320609,0.0,0.12132436277730585
2026-06-29,ABCL,8.119999885559082,5.93300788408601,3.621852503816068,10.17750932787075,1.0278158835175677,0.0,0.09905654928379015
2026-08-18,ABCL,11.119999885559082,8.348312177112756,3.621167621212465,9.168472499963645,1.1857870822109784,0.0,0.16390311391853268
2020-12-07,ABG,143.38999938964844,123.54479778863772,3.169857812582284,5.067470980406577,0.6402241210901886,0.0,0.1595283655873242
2021-10-21,ABG,229.64999389648438,206.44289112341687,3.7221771623997455,3.020118286000114,0.37049312855808314,1.0,0.10075493074958469
2023-01-30,ABG,214.17999267578125,191.04348356171673,3.5139253460847817,3.446458656256234,0.3708952460701701,0.0,0.08503901598747604
2024-05-14,ABG,242.99000549316406,222.46639599103815,3.346201982649113,2.757002573241086,0.34839345918683606,0.0,0.1307817314146072
2024-07-12,ABG,247.97999572753906,231.05849944232577,3.3550242046686805,2.1828362460324633,0.33889259541952427,0.0,0.17911712108766958
2024-07-31,ABG,269.2200012207031,247.56284784338158,3.1019065350971227,2.8202473156121357,0.38512042219151527,1.0,0.16956425382230256
2024-11-06,ABG,259.20001220703125,233.18468622352705,3.9044853174996708,2.8573632334052967,0.3686455921318633,0.0,0.10122929082761245
2025-02-04,ABG,295.6099853515625,268.4401535612409,3.428006439964815,2.9525539503437974,0.48120442602270463,0.0,0.19334100071508642
2023-07-14,ABNB,143.33999633789062,130.3447148762652,3.028834495638866,3.291673271118801,0.3319613175098689,0.0,0.10102722252279123
2023-09-08,ABNB,145.82000732421875,135.46854951534561,3.0955611602746043,2.4684460887918824,0.3773132326417827,1.0,0.1967931283565022
2024-01-29,ABNB,152.6999969482422,141.03367078787886,3.0651998064089483,2.6986869863847787,0.26848830934122087,0.0,0.09221861292137429
2026-08-18,ABNB,183.25,166.38749859295518,3.078784260446827,3.2917136506054314,0.6563564109190505,0.0,0.27346850671786654
2026-05-05,ABSI,5.610000133514404,4.222436917284214,3.4753704250701367,9.455587271305424,1.0045598753249791,0.0,0.11769894051399515
2026-06-26,ABSI,10.890000343322754,7.611363329948412,3.182576151101911,13.534807390048503,1.6721555899506786,0.0,0.21208305218424695
2020-08-31,ABT,97.8652114868164,92.19527649725299,3.107466400982463,1.9790782532753426,0.3102591333827719,0.0,0.19831257724203794
2021-01-28,ABT,108.42134857177734,101.12793943196988,3.0321635902547603,2.378519905053973,0.24491542997590224,0.0,0.10092928223156494
2021-10-22,ABT,115.42107391357422,109.73120777403331,3.018901753834403,1.717603475402053,0.23017043213203484,0.0,0.16320426717261283
2023-07-20,ABT,105.05825805664062,100.60090401690158,3.001796874429987,1.4760257915154895,0.1941814997887911,0.0,0.158186652040674
2024-01-10,ABT,108.06757354736328,103.27019234694436,3.7925716619185446,1.2248853695862216,0.11764386494017488,0.0,0.03954958691939929
2025-01-23,ABT,119.34525299072266,111.10436118061516,3.947897110668301,1.878785848432272,0.2387680208910124,0.0,0.08895955208490047
2025-03-03,ABT,135.8106689453125,128.10154587491473,3.221254406562795,1.8682095276386768,0.1850421934726278,1.0,0.076783967006779
2020-11-10,ACA,53.67217254638672,47.471120244854,3.1508016886004917,4.145862021804646,0.4154152912389195,0.0,0.09526324232453809
2021-01-06,ACA,59.59529495239258,53.817201134954004,3.327812321287777,3.226299315443044,0.43605390417768475,0.0,0.15287347463119422
2022-10-04,ACA,62.90534210205078,57.47075443177566,3.203850369399099,2.9515318633425855,0.4114847659155348,0.0,0.16818630633892706
2023-06-07,ACA,73.0533676147461,67.60659671766471,3.0532887942650326,2.6386522023231573,0.32555972762460367,0.0,0.1456778888753214
