date,sym,k,U,A,B,AB,addR,baseR,month
2020-08-31,CRWD,3,True,False,True,False,-1.1895515775738945,1.6194686902081514,2020-08
2020-08-31,CRWD,5,True,False,True,False,,1.6194686902081514,2020-08
2020-08-31,CRWD,10,True,False,True,False,0.6218026972340763,1.6194686902081514,2020-08
2020-09-11,UBER,3,True,False,True,False,,-3.5366252694297686,2020-09
2020-09-11,UBER,5,True,False,True,False,,-3.5366252694297686,2020-09
2020-09-14,GH,3,True,False,True,False,,0.5059203995447981,2020-09
2020-09-14,GH,5,True,False,True,False,-0.14388409269722882,0.5059203995447981,2020-09
2020-09-14,GH,10,True,False,True,False,-0.4841837313510795,0.5059203995447981,2020-09
2020-09-21,GH,3,True,False,True,False,,-0.08441192054748352,2020-09
2020-09-21,GH,5,True,False,True,False,-1.2188067197874204,-0.08441192054748352,2020-09
2020-09-21,GH,10,True,False,True,False,-1.124635121565369,-0.08441192054748352,2020-09
2020-09-22,SNAP,3,True,False,False,False,,18.943085586793405,2020-09
2020-09-22,SNAP,5,True,False,False,False,20.0,18.943085586793405,2020-09
2020-09-22,SNAP,10,True,False,False,False,19.74667259004274,18.943085586793405,2020-09
2020-09-30,FIVN,3,True,True,True,True,2.0595307562065326,4.412605060086779,2020-09
2020-09-30,FIVN,5,True,True,True,True,0.15668047387032843,4.412605060086779,2020-09
2020-09-30,FIVN,10,True,True,True,True,-0.23702250543320433,4.412605060086779,2020-09
2020-09-30,LEN,3,True,False,True,False,,-0.5607801292384093,2020-09
2020-09-30,LEN,5,True,False,True,False,,-0.5607801292384093,2020-09
2020-09-30,LEN,10,True,False,True,False,,-0.5607801292384093,2020-09
2020-10-01,TTD,3,True,True,True,True,-0.6441436121644072,0.3676002863642734,2020-10
2020-10-01,TTD,5,True,True,True,True,-0.7877328823289781,0.3676002863642734,2020-10
2020-10-01,TTD,10,True,True,True,True,-0.7614453857828544,0.3676002863642734,2020-10
2020-10-02,SEDG,3,True,True,True,True,-0.6055455235799164,1.7514656424669215,2020-10
2020-10-02,SEDG,5,True,True,True,True,-0.6070146645549737,1.7514656424669215,2020-10
2020-10-02,SEDG,10,True,True,True,True,-0.5810370034804202,1.7514656424669215,2020-10
2020-10-05,XYZ,3,True,False,True,False,,-0.5486657636118288,2020-10
2020-10-05,XYZ,5,True,False,True,False,-1.7721143170525024,-0.5486657636118288,2020-10
2020-10-05,XYZ,10,True,False,True,False,-1.5434397695521873,-0.5486657636118288,2020-10
2020-10-06,ENPH,3,True,True,True,True,-1.0041383070367307,-0.010997839426333412,2020-10
2020-10-06,ENPH,5,True,True,True,True,-1.0052775286055005,-0.010997839426333412,2020-10
2020-10-06,ENPH,10,True,True,True,True,-1.0026970654838276,-0.010997839426333412,2020-10
2020-10-06,MDB,3,True,True,True,True,-0.8281171370855943,0.20903900052032154,2020-10
2020-10-06,MDB,5,True,True,True,True,-0.900115057216974,0.20903900052032154,2020-10
2020-10-06,MDB,10,True,False,True,False,-0.7880004858451162,0.20903900052032154,2020-10
2020-10-07,CLF,3,True,False,False,False,,-1.257323550448714,2020-10
2020-10-08,ROKU,3,True,True,True,True,-1.1187944651036097,-1.2552393196804732,2020-10
2020-10-08,ROKU,5,True,False,True,False,,-1.2552393196804732,2020-10
2020-10-13,NET,3,True,False,True,False,,-1.0259143988899297,2020-10
2020-10-13,NET,5,True,False,False,False,,-1.0259143988899297,2020-10
2020-10-14,NET,3,True,False,False,False,,-1.3552045304130202,2020-10
2020-10-22,CLF,3,True,False,True,False,,-1.622828002299714,2020-10
2020-10-22,CLF,5,True,False,False,False,,-1.622828002299714,2020-10
2020-11-16,ALB,3,True,False,True,False,,6.79698263561115,2020-11
2020-11-16,ALB,5,True,False,True,False,6.82792952415228,6.79698263561115,2020-11
2020-11-16,ALB,10,True,True,True,True,4.780837152238368,6.79698263561115,2020-11
2020-11-16,RF,3,True,False,False,False,,-1.6507467462024676,2020-11
2020-11-16,UPWK,3,True,False,True,False,-1.2276102403700888,0.8946495007455996,2020-11
2020-11-16,UPWK,5,True,False,True,False,-1.1999421975783398,0.8946495007455996,2020-11
2020-11-16,UPWK,10,True,False,True,False,,0.8946495007455996,2020-11
2020-11-19,BJ,3,True,False,False,False,,-0.6637052900746496,2020-11
2020-11-19,TSLA,3,True,True,False,False,4.2323242067451465,20.0,2020-11
2020-11-19,TSLA,5,True,True,False,False,2.3942710312575106,20.0,2020-11
2020-11-19,TSLA,10,True,True,False,False,1.9424060026391288,20.0,2020-11
2020-11-20,COHR,3,True,True,True,True,8.063439161055594,10.500326090264595,2020-11
2020-11-20,COHR,5,True,True,True,True,5.694816211517457,10.500326090264595,2020-11
2020-11-20,COHR,10,True,True,True,True,1.5479845600905824,10.500326090264595,2020-11
2020-11-20,STNE,3,True,False,True,False,,4.865960843610517,2020-11
2020-11-20,STNE,5,True,True,True,True,1.3413277107904664,4.865960843610517,2020-11
2020-11-20,STNE,10,True,True,True,True,1.1664719568627764,4.865960843610517,2020-11
2020-11-23,AA,3,True,True,True,True,4.146449199663275,6.049936670442013,2020-11
2020-11-23,AA,5,True,True,True,True,0.706656493665869,6.049936670442013,2020-11
2020-11-23,AA,10,True,True,True,True,-0.009564045529027931,6.049936670442013,2020-11
2020-11-23,AEO,3,True,False,True,False,,7.671729588972081,2020-11
2020-11-23,AEO,5,True,False,True,False,,7.671729588972081,2020-11
2020-11-23,AEO,10,True,True,True,True,4.421632246392066,7.671729588972081,2020-11
2020-11-23,ALB,3,True,False,True,False,-1.6874235016597643,6.97724922421111,2020-11
2020-11-23,ALB,5,True,False,True,False,,6.97724922421111,2020-11
2020-11-23,ALB,10,True,True,True,True,2.5481025071671195,6.97724922421111,2020-11
2020-11-23,CPRI,3,True,False,True,False,,6.009960797735425,2020-11
2020-11-23,CPRI,5,True,False,True,False,,6.009960797735425,2020-11
2020-11-23,CPRI,10,True,True,True,True,1.472830766725256,6.009960797735425,2020-11
2020-11-23,STNE,3,True,False,True,False,,1.8721913088490305,2020-11
2020-11-23,STNE,5,True,False,True,False,,1.8721913088490305,2020-11
2020-11-23,STNE,10,True,False,True,False,-1.6685296790325639,1.8721913088490305,2020-11
2020-11-23,XYZ,3,True,False,True,False,-2.052268565643295,0.7061239835685506,2020-11
2020-11-23,XYZ,5,True,False,True,False,,0.7061239835685506,2020-11
2020-11-23,XYZ,10,True,False,True,False,-1.1816503371232314,0.7061239835685506,2020-11
2020-11-24,ALB,3,True,False,False,False,,-1.9106028581377457,2020-11
2020-11-24,ALB,5,True,False,False,False,,-1.9106028581377457,2020-11
2020-11-24,HOG,3,True,False,True,False,,-1.0739997656309521,2020-11
2020-11-24,HOG,5,True,False,False,False,,-1.0739997656309521,2020-11
2020-11-24,HOG,10,True,False,False,False,,-1.0739997656309521,2020-11
2020-11-24,TSLA,3,True,False,True,False,18.432851959168396,8.138297467083541,2020-11
2020-11-24,TSLA,5,True,False,True,False,16.66877100462532,8.138297467083541,2020-11
2020-11-24,TSLA,10,True,True,True,True,3.836069351187671,8.138297467083541,2020-11
2020-11-30,CRSP,3,True,True,True,True,2.1355228075928774,5.616638799520438,2020-11
2020-11-30,CRSP,5,True,True,True,True,0.8618583301934585,5.616638799520438,2020-11
2020-11-30,CRSP,10,True,True,True,True,0.83449467294163,5.616638799520438,2020-11
2020-11-30,MELI,3,True,False,True,False,,0.22053915530725782,2020-11
2020-11-30,MELI,5,True,False,True,False,,0.22053915530725782,2020-11
2020-11-30,MELI,10,True,False,True,False,-0.7365212825943044,0.22053915530725782,2020-11
2020-11-30,NET,3,True,False,False,False,,0.47062381288692867,2020-11
2020-11-30,NET,5,True,True,False,False,-0.6598446070250321,0.47062381288692867,2020-11
2020-11-30,NET,10,True,True,False,False,-0.6314120108325403,0.47062381288692867,2020-11
2020-11-30,SPOT,3,True,True,True,True,-0.08322163667272896,1.1930136567232743,2020-11
2020-11-30,SPOT,5,True,True,True,True,-0.546480815156198,1.1930136567232743,2020-11
2020-11-30,SPOT,10,True,True,True,True,-0.2070242465676942,1.1930136567232743,2020-11
2020-12-01,PSKY,3,True,False,True,False,,-1.5053717430674365,2020-12
2020-12-01,PSKY,5,True,False,True,False,,-1.5053717430674365,2020-12
2020-12-02,RNG,3,True,False,True,False,1.6582432929307391,2.012361296161063,2020-12
2020-12-02,RNG,5,True,False,True,False,3.771651795162394,2.012361296161063,2020-12
2020-12-02,RNG,10,True,True,True,True,0.15940193972405226,2.012361296161063,2020-12
2020-12-02,TRIP,3,True,False,True,False,-1.1733377805911933,-0.8197348498316921,2020-12
2020-12-02,TRIP,5,True,False,True,False,-1.3102616119355626,-0.8197348498316921,2020-12
2020-12-02,UBER,3,True,False,True,False,,-0.5815323851805726,2020-12
2020-12-02,UBER,5,True,False,True,False,,-0.5815323851805726,2020-12
2020-12-03,BAP,3,True,False,True,False,,-1.2434989186798613,2020-12
2020-12-03,BAP,5,True,False,True,False,,-1.2434989186798613,2020-12
2020-12-03,CRSP,3,True,False,True,False,3.810651995196399,2.860039101587911,2020-12
2020-12-03,CRSP,5,True,True,True,True,1.0947914956501352,2.860039101587911,2020-12
2020-12-03,CRSP,10,True,False,True,False,2.3345638026951923,2.860039101587911,2020-12
2020-12-03,DECK,3,True,True,True,True,-0.5298877410269967,0.6939698407660432,2020-12
2020-12-03,DECK,5,True,True,True,True,-0.3868347781743987,0.6939698407660432,2020-12
2020-12-03,DECK,10,True,True,True,True,-0.6604883314077319,0.6939698407660432,2020-12
2020-12-03,RNG,3,True,False,True,False,2.7894449177729395,3.470719363715291,2020-12
2020-12-03,RNG,5,True,False,True,False,3.2233966541755934,3.470719363715291,2020-12
2020-12-03,RNG,10,True,True,True,True,-0.23228839770297982,3.470719363715291,2020-12
2020-12-04,AA,3,True,False,False,False,,-1.4233909981854913,2020-12
2020-12-04,AA,5,True,False,False,False,,-1.4233909981854913,2020-12
2020-12-04,BILL,3,True,True,True,True,0.8865473095460045,2.2731220376372803,2020-12
2020-12-04,BILL,5,True,True,True,True,-0.3674614300599207,2.2731220376372803,2020-12
2020-12-04,BILL,10,True,True,True,True,-0.502181583443409,2.2731220376372803,2020-12
2020-12-04,BKR,3,True,False,True,False,-1.1406443855813668,-0.8869823385145685,2020-12
2020-12-04,BKR,5,True,False,True,False,-1.1502002238166815,-0.8869823385145685,2020-12
2020-12-04,BKR,10,True,False,True,False,,-0.8869823385145685,2020-12
2020-12-04,CRWD,3,True,False,True,False,,4.069595242791524,2020-12
2020-12-04,CRWD,5,True,False,True,False,3.543721928949754,4.069595242791524,2020-12
2020-12-04,CRWD,10,True,True,True,True,0.07795910172622166,4.069595242791524,2020-12
2020-12-04,DECK,3,True,False,True,False,-1.1692539994754774,-0.1238771096707944,2020-12
2020-12-04,DECK,5,True,False,True,False,,-0.1238771096707944,2020-12
2020-12-04,DECK,10,True,False,True,False,-1.2395218901141773,-0.1238771096707944,2020-12
2020-12-04,MGM,3,True,False,False,False,,-0.8654793343128622,2020-12
2020-12-04,MGM,5,True,False,False,False,,-0.8654793343128622,2020-12
2020-12-04,MGM,10,True,False,False,False,-1.2706976134358852,-0.8654793343128622,2020-12
2020-12-04,XPO,3,True,False,True,False,,-1.252935853902572,2020-12
2020-12-04,XPO,5,True,False,True,False,,-1.252935853902572,2020-12
2020-12-04,XPO,10,True,False,False,False,,-1.252935853902572,2020-12
2020-12-07,BILL,3,True,True,True,True,0.00039267217654427095,2.7654959335730047,2020-12
2020-12-07,BILL,5,True,True,True,True,-0.45065965564422983,2.7654959335730047,2020-12
2020-12-07,BILL,10,True,True,True,True,-0.6036796197857016,2.7654959335730047,2020-12
2020-12-07,CRWD,3,True,True,False,False,2.8712610881305785,7.768675273139224,2020-12
2020-12-07,CRWD,5,True,False,False,False,,7.768675273139224,2020-12
2020-12-07,CRWD,10,True,True,False,False,-0.10164579483287527,7.768675273139224,2020-12
2020-12-07,CVNA,3,True,False,True,False,,-0.4358716916358277,2020-12
2020-12-07,CVNA,5,True,False,False,False,,-0.4358716916358277,2020-12
2020-12-07,CVNA,10,True,True,False,False,-1.388187004785779,-0.4358716916358277,2020-12
2020-12-07,IOVA,3,True,False,True,False,-1.1770971890285171,-0.03688877326291791,2020-12
2020-12-07,IOVA,5,True,False,True,False,-1.1404627067521165,-0.03688877326291791,2020-12
2020-12-07,IOVA,10,True,False,True,False,-1.0903456312383686,-0.03688877326291791,2020-12
2020-12-07,SPOT,3,True,False,True,False,,-1.034794183482293,2020-12
2020-12-07,SPOT,5,True,False,False,False,,-1.034794183482293,2020-12
2020-12-07,TSLA,3,True,False,False,False,,3.902153541193405,2020-12
2020-12-07,TSLA,5,True,False,False,False,,3.902153541193405,2020-12
2020-12-07,TSLA,10,True,False,False,False,,3.902153541193405,2020-12
2020-12-08,BILL,3,True,True,True,True,-0.5324629546786768,2.111431113455529,2020-12
2020-12-08,BILL,5,True,True,True,True,-0.3797626439142977,2.111431113455529,2020-12
2020-12-08,BILL,10,True,True,True,True,-0.7506980184162008,2.111431113455529,2020-12
2020-12-08,CHWY,3,True,True,False,False,0.7873321308927815,2.449536000231514,2020-12
2020-12-08,CHWY,5,True,True,False,False,-0.11106079604290203,2.449536000231514,2020-12
2020-12-08,CHWY,10,True,True,False,False,-0.6135908674986967,2.449536000231514,2020-12
2020-12-08,FND,3,True,False,True,False,1.2398417782342412,0.9209322627046076,2020-12
2020-12-08,FND,5,True,True,True,True,-0.34045515405762866,0.9209322627046076,2020-12
2020-12-08,FND,10,True,True,True,True,-0.6439647965018018,0.9209322627046076,2020-12
2020-12-08,YETI,3,True,False,True,False,,0.3975344061186659,2020-12
2020-12-08,YETI,5,True,True,True,True,-0.6875972046926698,0.3975344061186659,2020-12
2020-12-08,YETI,10,True,True,True,True,-0.7786076315066448,0.3975344061186659,2020-12
2020-12-09,YETI,3,True,False,True,False,,-0.3126531768357212,2020-12
2020-12-09,YETI,5,True,True,True,True,-1.2285896728635763,-0.3126531768357212,2020-12
2020-12-09,YETI,10,True,True,True,True,-1.2816015433790997,-0.3126531768357212,2020-12
2020-12-10,FND,3,True,True,False,False,-0.547520020646291,0.720502098087672,2020-12
2020-12-10,FND,5,True,True,False,False,-0.7448984325431637,0.720502098087672,2020-12
2020-12-10,FND,10,True,True,False,False,-0.7907340581523823,0.720502098087672,2020-12
2020-12-10,IOVA,3,True,False,False,False,,-0.8253132615553065,2020-12
2020-12-10,IOVA,5,True,False,False,False,,-0.8253132615553065,2020-12
2020-12-10,IOVA,10,True,False,False,False,,-0.8253132615553065,2020-12
2020-12-10,TWLO,3,True,False,True,False,-0.6555059968934855,0.13744207090612592,2020-12
2020-12-10,TWLO,5,True,False,True,False,-0.8629440675707029,0.13744207090612592,2020-12
2020-12-10,TWLO,10,True,True,True,True,-0.871720096640805,0.13744207090612592,2020-12
2020-12-11,BILL,3,True,False,True,False,,-1.037822080909211,2020-12
2020-12-11,BILL,5,True,False,True,False,-1.5536618511335718,-1.037822080909211,2020-12
2020-12-11,BILL,10,True,False,True,False,,-1.037822080909211,2020-12
2020-12-11,MDB,3,True,False,True,False,,-0.18623528555665933,2020-12
2020-12-11,MDB,5,True,True,True,True,-1.1371331127768252,-0.18623528555665933,2020-12
2020-12-11,MDB,10,True,False,True,False,-1.2187697197485055,-0.18623528555665933,2020-12
2020-12-11,SRPT,3,True,False,True,False,,-0.31492214613012737,2020-12
2020-12-11,SRPT,5,True,True,True,True,-1.2598480654408495,-0.31492214613012737,2020-12
2020-12-11,SRPT,10,True,True,True,True,-1.3067634961013848,-0.31492214613012737,2020-12
2020-12-11,Z,3,True,True,True,True,0.4845099486245652,2.303115099820228,2020-12
2020-12-11,Z,5,True,True,True,True,0.4504896046171428,2.303115099820228,2020-12
2020-12-11,Z,10,True,True,True,True,1.0392987888780267,2.303115099820228,2020-12
2020-12-14,Z,3,True,False,True,False,-1.3728463902119767,0.8557385328945156,2020-12
2020-12-14,Z,5,True,False,True,False,,0.8557385328945156,2020-12
2020-12-14,Z,10,True,False,True,False,,0.8557385328945156,2020-12
2020-12-14,ZG,3,True,False,True,False,-1.259477059424763,1.0311555659718803,2020-12
2020-12-14,ZG,5,True,False,True,False,-1.3662786410242647,1.0311555659718803,2020-12
2020-12-14,ZG,10,True,False,True,False,,1.0311555659718803,2020-12
2020-12-15,FND,3,True,False,True,False,-1.0865779763820718,-0.3815260798325888,2020-12
2020-12-15,FND,5,True,False,True,False,-1.089442532653414,-0.3815260798325888,2020-12
2020-12-15,FND,10,True,False,True,False,,-0.3815260798325888,2020-12
2020-12-16,CHWY,3,True,True,True,True,-1.1204227915833527,-1.2140455223448745,2020-12
2020-12-16,CHWY,5,True,True,True,True,-1.201928055568067,-1.2140455223448745,2020-12
2020-12-16,ETSY,3,True,False,True,False,-1.6419330648587431,-0.9488367732654901,2020-12
2020-12-16,ETSY,5,True,False,True,False,-1.5624706497358443,-0.9488367732654901,2020-12
2020-12-16,ETSY,10,True,False,False,False,,-0.9488367732654901,2020-12
2020-12-16,PENN,3,True,False,True,False,-1.0277492059880255,-1.119323717389193,2020-12
2020-12-16,PENN,5,True,True,True,True,-1.015272333881695,-1.119323717389193,2020-12
2020-12-16,PENN,10,True,False,True,False,,-1.119323717389193,2020-12
2020-12-17,CHWY,3,True,True,True,True,-2.1781332073096813,-1.8607741709983163,2020-12
2020-12-17,CHWY,5,True,False,True,False,-3.002168676270798,-1.8607741709983163,2020-12
2020-12-17,CVNA,3,True,True,False,False,-1.1162699878410234,-1.8373228130881312,2020-12
2020-12-17,CVNA,5,True,False,False,False,,-1.8373228130881312,2020-12
2020-12-17,ETSY,3,True,True,True,True,-2.095664043513862,-2.1306314222010334,2020-12
2020-12-17,ETSY,5,True,False,True,False,,-2.1306314222010334,2020-12
2020-12-17,FOUR,3,True,True,True,True,-0.552007374822998,0.7924975101930329,2020-12
2020-12-17,FOUR,5,True,True,True,True,-0.44773280525207326,0.7924975101930329,2020-12
2020-12-17,FOUR,10,True,True,True,True,-0.4407353196815356,0.7924975101930329,2020-12
2020-12-17,OKTA,3,True,True,True,True,-1.625029041002465,-1.0551291640068274,2020-12
2020-12-17,OKTA,5,True,False,True,False,,-1.0551291640068274,2020-12
2020-12-17,PENN,3,True,False,True,False,-1.699094884655607,-1.1432510685302295,2020-12
2020-12-17,PENN,5,True,False,True,False,-1.9364372629571174,-1.1432510685302295,2020-12
2020-12-17,SHOP,3,True,True,True,True,-1.351792918683449,-1.1533531505520294,2020-12
2020-12-17,SHOP,5,True,True,True,True,-1.7496982108138888,-1.1533531505520294,2020-12
2020-12-17,TSLA,3,True,False,False,False,,3.7611358061798144,2020-12
2020-12-17,TSLA,5,True,False,False,False,,3.7611358061798144,2020-12
2020-12-17,TSLA,10,True,True,False,False,0.8528274828578795,3.7611358061798144,2020-12
2020-12-18,BILL,3,True,False,True,False,,-2.39222901035271,2020-12
2020-12-18,BL,3,True,True,True,True,-1.825944220143481,-2.5971596479835704,2020-12
2020-12-18,BL,5,True,False,True,False,,-2.5971596479835704,2020-12
2020-12-18,ESTC,3,True,False,True,False,-1.4036398636353633,-1.321089671416512,2020-12
2020-12-18,ESTC,5,True,False,True,False,,-1.321089671416512,2020-12
2020-12-18,FND,3,True,False,True,False,,-2.3051330878964955,2020-12
2020-12-18,FOUR,3,True,False,True,False,,-0.26632016217740845,2020-12
2020-12-18,FOUR,5,True,False,True,False,,-0.26632016217740845,2020-12
2020-12-18,FOUR,10,True,True,True,True,-1.621703230704109,-0.26632016217740845,2020-12
2020-12-18,TSLA,3,True,False,False,False,,1.4713472635777627,2020-12
2020-12-18,TSLA,5,True,False,False,False,,1.4713472635777627,2020-12
