day,struct,gex,credit,maxrisk,pnl_usd,ret_risk,NEG,half
2010-08-13,iron condor 16/5,-2329724181.899323,0.124,1.876,12.4,6.609808102345416,True,2010-2017
2010-08-27,put spread 16/5,-2380752029.0036325,0.09450000000000003,1.9055,9.450000000000003,4.959328260299135,True,2010-2017
2010-08-27,iron condor 16/5,-2380752029.0036325,0.1390000000000001,1.861,13.90000000000001,7.46910263299302,True,2010-2017
2010-09-03,put spread 16/5,-1127737527.1161304,0.029499999999999985,0.9705,2.9499999999999984,3.0396702730551244,True,2010-2017
2010-09-03,iron condor 16/5,-1127737527.1161304,0.11649999999999996,0.8835000000000001,11.649999999999997,13.186191284663265,True,2010-2017
2010-09-10,put spread 16/5,-1417539267.7365935,0.012000000000000005,0.988,1.2000000000000006,1.2145748987854257,True,2010-2017
2010-09-10,iron condor 16/5,-1417539267.7365935,0.03650000000000002,0.9635,3.6500000000000017,3.788271925272446,True,2010-2017
2010-09-24,put spread 16/5,-1402384936.5017424,0.082,1.918,8.200000000000001,4.275286757038582,True,2010-2017
2010-09-24,iron condor 16/5,-1402384936.5017424,0.10900000000000001,1.891,-71.09999999999931,-37.599153886832006,True,2010-2017
2010-09-30,put spread 16/5,-887411993.1823925,0.061999999999999986,1.938,6.199999999999998,3.199174406604746,True,2010-2017
2010-09-30,iron condor 16/5,-887411993.1823925,0.07399999999999998,1.926,7.399999999999999,3.8421599169262715,True,2010-2017
2010-10-01,put spread 16/5,-1466581191.992686,0.029500000000000005,0.9705,2.9500000000000006,3.0396702730551266,True,2010-2017
2010-10-01,iron condor 16/5,-1466581191.992686,0.14400000000000002,0.856,14.400000000000002,16.82242990654206,True,2010-2017
2010-10-08,put spread 16/5,-513609190.4756168,0.052000000000000005,0.948,5.2,5.48523206751055,True,2010-2017
2010-10-08,iron condor 16/5,-513609190.4756168,0.19650000000000004,0.8035,19.650000000000002,24.455507156191665,True,2010-2017
2010-10-22,put spread 16/5,-844373380.5098618,0.09950000000000002,1.9005,9.950000000000001,5.235464351486452,True,2010-2017
2010-10-22,iron condor 16/5,-844373380.5098618,0.15400000000000003,1.846,15.400000000000002,8.342361863488625,True,2010-2017
2010-10-29,put spread 16/5,-988471404.3748863,0.06699999999999999,1.933,6.699999999999999,3.4661148473874803,True,2010-2017
2010-10-29,iron condor 16/5,-988471404.3748863,0.07400000000000001,1.926,7.400000000000001,3.842159916926273,True,2010-2017
2010-11-05,put spread 16/5,794696804.2801688,0.0845,1.9155,8.450000000000001,4.411380840511616,False,2010-2017
2010-11-05,iron condor 16/5,794696804.2801688,0.21400000000000005,1.786,21.400000000000006,11.982082866741324,False,2010-2017
2010-11-12,put spread 16/5,-735505408.2017117,0.022000000000000006,0.978,2.2000000000000006,2.249488752556238,True,2010-2017
2010-11-12,iron condor 16/5,-735505408.2017117,0.02400000000000001,0.976,2.4000000000000012,2.4590163934426243,True,2010-2017
2010-12-03,put spread 16/5,374951244.48407567,0.04200000000000001,0.958,4.200000000000001,4.384133611691024,False,2010-2017
2010-12-03,iron condor 16/5,374951244.48407567,0.10650000000000001,0.8935,10.65,11.919418019026303,False,2010-2017
2010-12-10,put spread 16/5,917750686.7469687,0.10200000000000001,1.898,10.200000000000001,5.374077976817704,False,2010-2017
2010-12-10,iron condor 16/5,917750686.7469687,0.10400000000000004,1.896,10.400000000000004,5.485232067510551,False,2010-2017
2010-12-17,put spread 16/5,494221842.4159017,0.10449999999999998,2.8955,10.449999999999998,3.6090485235710577,False,2010-2017
2010-12-17,iron condor 16/5,494221842.4159017,0.10649999999999998,2.8935,10.649999999999999,3.68066355624676,False,2010-2017
2010-12-23,put spread 16/5,642392151.1035203,0.03450000000000002,1.9655,3.4500000000000015,1.7552785550750454,False,2010-2017
2010-12-23,iron condor 16/5,642392151.1035203,0.03650000000000003,1.9635,3.650000000000003,1.8589253883371546,False,2010-2017
2010-12-31,put spread 16/5,-645933948.0152373,0.03199999999999999,1.968,3.199999999999999,1.6260162601626011,True,2010-2017
2010-12-31,iron condor 16/5,-645933948.0152373,0.02399999999999999,1.976,2.399999999999999,1.2145748987854246,True,2010-2017
2011-01-07,put spread 16/5,51634560.12500795,0.08700000000000002,1.913,8.700000000000003,4.547830632514376,False,2010-2017
2011-01-07,iron condor 16/5,51634560.12500795,0.229,1.771,22.900000000000002,12.93054771315641,False,2010-2017
2011-01-14,put spread 16/5,458340076.11393774,0.022000000000000006,0.978,2.2000000000000006,2.249488752556238,False,2010-2017
2011-01-14,iron condor 16/5,458340076.11393774,0.014000000000000009,0.986,1.4000000000000008,1.4198782961460454,False,2010-2017
2011-01-28,put spread 16/5,-704132149.428683,0.037,0.963,-96.3,-100.0,True,2010-2017
2011-01-28,iron condor 16/5,-704132149.428683,0.06150000000000001,0.9385,-93.85,-100.0,True,2010-2017
2011-02-04,put spread 16/5,-1444145231.9891438,0.037000000000000005,0.963,3.7000000000000006,3.842159916926273,True,2010-2017
2011-02-04,iron condor 16/5,-1444145231.9891438,0.069,0.931,6.9,7.41138560687433,True,2010-2017
2011-02-11,put spread 16/5,-515405741.2651721,0.037000000000000005,0.963,3.7000000000000006,3.842159916926273,True,2010-2017
2011-02-11,iron condor 16/5,-515405741.2651721,0.11150000000000002,0.8885,0.14999999999863733,0.16882386043740838,True,2010-2017
2011-02-25,put spread 16/5,-2596480430.8806,0.0945,1.9055,9.45,4.959328260299134,True,2010-2017
2011-02-25,iron condor 16/5,-2596480430.8806,0.17900000000000005,1.821,-14.099999999999312,-7.742998352553165,True,2010-2017
2011-03-04,put spread 16/5,-1101894738.5866966,0.09200000000000001,1.908,9.200000000000001,4.821802935010483,True,2010-2017
2011-03-04,iron condor 16/5,-1101894738.5866966,0.11650000000000002,1.8835,11.650000000000002,6.185293336872844,True,2010-2017
2011-03-11,put spread 16/5,-3803673293.754736,0.14700000000000002,2.8529999999999998,14.700000000000003,5.152471083070454,True,2010-2017
2011-03-11,iron condor 16/5,-3803673293.754736,0.18150000000000005,2.8185,18.150000000000006,6.43959552953699,True,2010-2017
2011-03-25,put spread 16/5,-950289203.1991051,0.004500000000000009,0.9954999999999999,0.4500000000000009,0.4520341536916132,True,2010-2017
2011-03-25,iron condor 16/5,-950289203.1991051,0.02900000000000001,0.971,2.900000000000001,2.9866117404737396,True,2010-2017
2011-03-31,put spread 16/5,16062010.61322978,0.014499999999999997,0.9855,1.4499999999999997,1.4713343480466765,False,2010-2017
2011-03-31,iron condor 16/5,16062010.61322978,0.02150000000000001,0.9785,2.150000000000001,2.197240674501789,False,2010-2017
2011-04-01,put spread 16/5,-21169984.319485728,0.052000000000000005,0.948,5.2,5.48523206751055,True,2010-2017
2011-04-01,iron condor 16/5,-21169984.319485728,0.06650000000000003,0.9335,6.650000000000003,7.123727905731123,True,2010-2017
2011-04-08,put spread 16/5,-1336090725.779947,0.04450000000000001,0.9555,4.450000000000001,4.657247514390372,True,2010-2017
2011-04-08,iron condor 16/5,-1336090725.779947,0.1365,0.8634999999999999,13.65,15.807759119861034,True,2010-2017
2011-04-21,put spread 16/5,-1108708926.6914694,0.027000000000000017,1.973,2.7000000000000015,1.3684744044602137,True,2010-2017
2011-04-21,iron condor 16/5,-1108708926.6914694,0.08150000000000002,1.9184999999999999,8.150000000000002,4.248110502997134,True,2010-2017
2011-04-29,put spread 16/5,243787101.50831586,0.06700000000000002,1.933,6.700000000000002,3.4661148473874817,False,2010-2017
2011-04-29,iron condor 16/5,243787101.50831586,0.07650000000000003,1.9235,7.650000000000003,3.977125032492853,False,2010-2017
2011-05-06,put spread 16/5,-2710745403.095226,0.06950000000000002,1.9304999999999999,6.950000000000002,3.6001036001036013,True,2010-2017
2011-05-06,iron condor 16/5,-2710745403.095226,0.169,1.831,16.900000000000002,9.22992900054615,True,2010-2017
2011-05-13,put spread 16/5,-1841820228.7322056,0.032,0.968,3.2,3.3057851239669422,True,2010-2017
2011-05-13,iron condor 16/5,-1841820228.7322056,0.09650000000000002,0.9035,9.650000000000002,10.680686220254568,True,2010-2017
2011-05-27,put spread 16/5,-2786630307.2429037,0.05449999999999999,0.9455,5.449999999999999,5.764145954521417,True,2010-2017
2011-05-27,iron condor 16/5,-2786630307.2429037,0.11649999999999996,0.8835000000000001,11.649999999999997,13.186191284663265,True,2010-2017
2011-06-03,put spread 16/5,-4336033579.458119,0.097,1.903,9.700000000000001,5.097214923804519,True,2010-2017
2011-06-03,iron condor 16/5,-4336033579.458119,0.18900000000000006,1.811,18.900000000000006,10.436223081170628,True,2010-2017
2011-06-10,put spread 16/5,-4824025514.030477,0.062,0.938,-40.79999999999988,-43.49680170575681,True,2010-2017
2011-06-10,iron condor 16/5,-4824025514.030477,0.194,0.806,-27.599999999999884,-34.24317617865991,True,2010-2017
2011-06-24,put spread 16/5,-4048319639.085952,0.03950000000000001,1.9605,3.9500000000000006,2.0147921448610053,True,2010-2017
2011-06-24,iron condor 16/5,-4048319639.085952,0.18150000000000005,1.8185,18.150000000000006,9.980753368160574,True,2010-2017
2011-06-30,put spread 16/5,-1402320199.6664956,0.014499999999999997,0.9855,1.4499999999999997,1.4713343480466765,True,2010-2017
2011-06-30,iron condor 16/5,-1402320199.6664956,0.031500000000000014,0.9685,3.1500000000000012,3.2524522457408374,True,2010-2017
2011-07-01,put spread 16/5,-746465981.170042,0.017,0.983,1.7000000000000002,1.7293997965412005,True,2010-2017
2011-07-01,iron condor 16/5,-746465981.170042,0.064,0.9359999999999999,-84.59999999999965,-90.38461538461502,True,2010-2017
2011-07-08,put spread 16/5,105462188.56018405,0.052000000000000005,0.948,5.2,5.48523206751055,False,2010-2017
2011-07-08,iron condor 16/5,105462188.56018405,0.07650000000000001,0.9235,7.650000000000001,8.283703302652953,False,2010-2017
2011-07-22,put spread 16/5,-1473481837.8984065,0.06449999999999999,1.9355,6.449999999999998,3.3324722293980877,True,2010-2017
2011-07-22,iron condor 16/5,-1473481837.8984065,0.11149999999999999,1.8885,11.149999999999999,5.904156738151971,True,2010-2017
2011-07-29,put spread 16/5,-4576066219.763514,0.08700000000000001,1.913,8.700000000000001,4.547830632514375,True,2010-2017
2011-07-29,iron condor 16/5,-4576066219.763514,0.1515,1.8485,15.15,8.195834460373275,True,2010-2017
2011-08-12,put spread 16/5,-3540665736.5589337,0.21199999999999997,2.7880000000000003,21.199999999999996,7.604017216642752,True,2010-2017
2011-08-12,iron condor 16/5,-3540665736.5589337,0.3164999999999999,2.6835,31.649999999999988,11.794298490776967,True,2010-2017
2011-08-26,put spread 16/5,-2838484446.396751,0.187,2.813,18.7,6.6477070742979025,True,2010-2017
2011-08-26,iron condor 16/5,-2838484446.396751,0.38150000000000006,2.6185,38.150000000000006,14.569409967538668,True,2010-2017
2011-09-02,put spread 16/5,-3009880004.372547,0.1795,2.8205,-0.05000000000068283,-0.017727353306393488,True,2010-2017
2011-09-02,iron condor 16/5,-3009880004.372547,0.234,2.766,5.399999999999319,1.9522776572665652,True,2010-2017
2011-09-09,put spread 16/5,-3448987768.9108434,0.13699999999999998,1.863,-97.29999999999994,-52.227589908749295,True,2010-2017
2011-09-09,iron condor 16/5,-3448987768.9108434,0.2715,1.7285,-83.84999999999994,-48.51026901938093,True,2010-2017
2011-09-23,put spread 16/5,-3228830392.701405,0.15450000000000003,1.8455,15.450000000000003,8.371714982389598,True,2010-2017
2011-09-23,iron condor 16/5,-3228830392.701405,0.27149999999999996,1.7285,27.149999999999995,15.70726063060457,True,2010-2017
2011-09-30,put spread 16/5,-2772313468.8571258,0.10700000000000003,1.893,10.700000000000003,5.652403592181724,True,2010-2017
2011-09-30,iron condor 16/5,-2772313468.8571258,0.19150000000000006,1.8085,19.150000000000006,10.588885816975397,True,2010-2017
2011-10-07,put spread 16/5,-1548080915.3153193,0.13699999999999998,1.863,13.699999999999998,7.353730542136338,True,2010-2017
2011-10-07,iron condor 16/5,-1548080915.3153193,0.18649999999999997,1.8135000000000001,18.65,10.283981251723183,True,2010-2017
2011-10-14,put spread 16/5,-1523770008.6931434,0.039500000000000014,1.9605,3.9500000000000015,2.0147921448610058,True,2010-2017
2011-10-14,iron condor 16/5,-1523770008.6931434,0.08650000000000002,1.9135,-49.349999999999824,-25.790436373138135,True,2010-2017
2011-10-28,put spread 16/5,504054398.5245161,0.127,1.873,12.7,6.780565936999467,False,2010-2017
2011-10-28,iron condor 16/5,504054398.5245161,0.27399999999999997,1.726,27.399999999999995,15.874855156431053,False,2010-2017
2011-11-04,put spread 16/5,-1003816846.4997873,0.15449999999999997,2.8455,15.449999999999998,5.429625724828676,True,2010-2017
2011-11-04,iron condor 16/5,-1003816846.4997873,0.24149999999999996,2.7585,24.149999999999995,8.754758020663402,True,2010-2017
2011-11-11,put spread 16/5,-2039169348.316144,0.152,2.848,15.2,5.337078651685393,True,2010-2017
2011-11-11,iron condor 16/5,-2039169348.316144,0.24400000000000002,2.756,-43.60000000000068,-15.820029027576446,True,2010-2017
2011-12-02,put spread 16/5,-648288982.6656256,0.132,1.8679999999999999,13.200000000000001,7.066381156316917,True,2010-2017
2011-12-02,iron condor 16/5,-648288982.6656256,0.18400000000000005,1.8159999999999998,18.400000000000006,10.132158590308373,True,2010-2017
2011-12-09,put spread 16/5,-1580790934.272609,0.107,1.893,10.7,5.652403592181722,True,2010-2017
2011-12-09,iron condor 16/5,-1580790934.272609,0.19149999999999998,1.8085,19.15,10.588885816975392,True,2010-2017
2011-12-23,put spread 16/5,132798829.03402983,0.026999999999999996,0.973,2.6999999999999997,2.7749229188078104,False,2010-2017
2011-12-23,iron condor 16/5,132798829.03402983,0.14399999999999996,0.8560000000000001,-23.59999999999955,-27.570093457943397,False,2010-2017
2011-12-30,put spread 16/5,-83208568.16389154,0.08700000000000001,1.913,8.700000000000001,4.547830632514375,True,2010-2017
2011-12-30,iron condor 16/5,-83208568.16389154,0.21150000000000002,1.7885,21.150000000000002,11.825552138663687,True,2010-2017
2012-01-06,put spread 16/5,-253481479.94037127,0.022000000000000006,0.978,2.2000000000000006,2.249488752556238,True,2010-2017
2012-01-06,iron condor 16/5,-253481479.94037127,0.094,0.906,9.4,10.375275938189846,True,2010-2017
2012-01-13,put spread 16/5,336929984.3568373,0.004500000000000006,0.9954999999999999,0.45000000000000057,0.45203415369161287,False,2010-2017
2012-01-13,iron condor 16/5,336929984.3568373,0.026500000000000006,0.9735,2.650000000000001,2.7221366204417055,False,2010-2017
2012-01-27,put spread 16/5,-873100449.8003899,0.082,1.918,8.200000000000001,4.275286757038582,True,2010-2017
2012-01-27,iron condor 16/5,-873100449.8003899,0.11400000000000002,1.886,11.400000000000002,6.0445387062566285,True,2010-2017
2012-02-03,put spread 16/5,-333148022.7494343,0.011999999999999995,0.988,1.1999999999999995,1.2145748987854246,True,2010-2017
2012-02-03,iron condor 16/5,-333148022.7494343,0.0465,0.9535,-50.35000000000114,-52.80545359203056,True,2010-2017
2012-02-10,put spread 16/5,165108937.44843173,0.03449999999999999,0.9655,3.449999999999999,3.573278094251682,False,2010-2017
2012-02-10,iron condor 16/5,165108937.44843173,0.119,0.881,11.899999999999999,13.507377979568671,False,2010-2017
2012-02-24,put spread 16/5,-570259285.0520607,0.09450000000000001,1.9055,9.450000000000001,4.959328260299134,True,2010-2017
2012-02-24,iron condor 16/5,-570259285.0520607,0.10650000000000001,1.8935,10.65,5.6245048851333515,True,2010-2017
2012-03-02,put spread 16/5,-209661072.5841488,0.102,1.898,10.2,5.374077976817702,True,2010-2017
2012-03-02,iron condor 16/5,-209661072.5841488,0.14400000000000002,1.8559999999999999,14.400000000000002,7.758620689655174,True,2010-2017
2012-03-09,put spread 16/5,-1276601109.9515026,0.032000000000000015,0.968,3.2000000000000015,3.3057851239669436,True,2010-2017
2012-03-09,iron condor 16/5,-1276601109.9515026,0.05650000000000002,0.9435,5.650000000000002,5.988341282458932,True,2010-2017
2012-03-23,put spread 16/5,-2965003148.498493,0.049500000000000016,0.9505,4.950000000000002,5.207785376117834,True,2010-2017
2012-03-23,iron condor 16/5,-2965003148.498493,0.04150000000000001,0.9585,4.150000000000001,4.329681794470528,True,2010-2017
2012-03-30,put spread 16/5,-2165454559.0735955,0.047,0.953,4.7,4.931794333683106,True,2010-2017
2012-03-30,iron condor 16/5,-2165454559.0735955,0.15150000000000002,0.8485,15.150000000000002,17.85503830288745,True,2010-2017
2012-04-05,put spread 16/5,-2902978094.842128,0.022000000000000006,0.978,2.2000000000000006,2.249488752556238,True,2010-2017
2012-04-05,iron condor 16/5,-2902978094.842128,0.04400000000000001,0.956,4.400000000000001,4.602510460251048,True,2010-2017
2012-04-13,put spread 16/5,-2696925556.407601,0.1045,1.8955,-76.55000000000045,-40.385122658929276,True,2010-2017
2012-04-13,iron condor 16/5,-2696925556.407601,0.20400000000000004,1.796,-66.60000000000045,-37.082405345211825,True,2010-2017
2012-04-27,put spread 16/5,-1046086095.7122573,0.04450000000000001,0.9555,4.450000000000001,4.657247514390372,True,2010-2017
2012-04-27,iron condor 16/5,-1046086095.7122573,0.11650000000000005,0.8835,11.650000000000006,13.186191284663277,True,2010-2017
2012-05-04,put spread 16/5,-3222857788.347565,0.05199999999999999,0.948,5.199999999999999,5.485232067510548,True,2010-2017
2012-05-04,iron condor 16/5,-3222857788.347565,0.07650000000000001,0.9235,7.650000000000001,8.283703302652953,True,2010-2017
2012-05-11,put spread 16/5,-4450105592.491105,0.112,1.888,11.200000000000001,5.932203389830509,True,2010-2017
2012-05-11,iron condor 16/5,-4450105592.491105,0.26649999999999996,1.7335,26.649999999999995,15.373521776752233,True,2010-2017
2012-05-25,put spread 16/5,-1676849760.3918746,0.024499999999999994,0.9755,2.4499999999999993,2.511532547411583,True,2010-2017
2012-05-25,iron condor 16/5,-1676849760.3918746,0.07650000000000001,0.9235,7.650000000000001,8.283703302652953,True,2010-2017
2012-06-01,put spread 16/5,-3376801793.587495,0.08699999999999998,1.913,-69.30000000000011,-36.22582331416629,True,2010-2017
2012-06-01,iron condor 16/5,-3376801793.587495,0.16399999999999998,1.836,-61.60000000000012,-33.55119825708067,True,2010-2017
2012-06-08,put spread 16/5,-1699461582.8848822,0.117,1.883,11.700000000000001,6.213489113117366,True,2010-2017
2012-06-08,iron condor 16/5,-1699461582.8848822,0.23900000000000002,1.761,14.899999999999661,8.461101646791404,True,2010-2017
2012-06-22,put spread 16/5,-3376078520.7912154,0.09949999999999998,1.9005,9.949999999999998,5.23546435148645,True,2010-2017
2012-06-22,iron condor 16/5,-3376078520.7912154,0.16149999999999998,1.8385,16.15,8.78433505575197,True,2010-2017
2012-06-29,put spread 16/5,-2598569037.0221906,0.09200000000000001,1.908,9.200000000000001,4.821802935010483,True,2010-2017
2012-06-29,iron condor 16/5,-2598569037.0221906,0.19650000000000004,1.8034999999999999,-80.35,-44.55225949542556,True,2010-2017
2012-07-06,put spread 16/5,-374015113.75514215,0.07200000000000002,0.9279999999999999,7.200000000000002,7.758620689655175,True,2010-2017
2012-07-06,iron condor 16/5,-374015113.75514215,0.14650000000000005,0.8534999999999999,14.650000000000004,17.16461628588167,True,2010-2017
2012-07-13,put spread 16/5,-3567205550.2857914,0.06200000000000001,0.938,6.200000000000001,6.609808102345418,True,2010-2017
2012-07-13,iron condor 16/5,-3567205550.2857914,0.10400000000000001,0.896,-59.599999999998865,-66.51785714285587,True,2010-2017
2012-07-27,put spread 16/5,-1409085609.7752202,0.11949999999999998,1.8805,11.949999999999998,6.354692900824248,True,2010-2017
2012-07-27,iron condor 16/5,-1409085609.7752202,0.214,1.786,-78.60000000000001,-44.00895856662934,True,2010-2017
2012-08-03,put spread 16/5,-2996855063.964766,0.07200000000000002,0.9279999999999999,7.200000000000002,7.758620689655175,True,2010-2017
2012-08-03,iron condor 16/5,-2996855063.964766,0.18900000000000003,0.8109999999999999,-81.1,-100.0,True,2010-2017
2012-08-10,put spread 16/5,759592018.5310116,0.0019999999999999966,0.998,0.19999999999999965,0.20040080160320606,False,2010-2017
2012-08-10,iron condor 16/5,759592018.5310116,0.013999999999999995,0.986,1.3999999999999995,1.419878296146044,False,2010-2017
2012-08-24,put spread 16/5,-2207484640.077743,0.004500000000000009,0.9954999999999999,0.4500000000000009,0.4520341536916132,True,2010-2017
2012-08-24,iron condor 16/5,-2207484640.077743,0.006500000000000016,0.9934999999999999,0.6500000000000016,0.6542526421741335,True,2010-2017
2012-08-31,put spread 16/5,-2710988634.5965595,0.12199999999999998,1.8780000000000001,12.199999999999998,6.496272630457933,True,2010-2017
2012-08-31,iron condor 16/5,-2710988634.5965595,0.17400000000000002,1.826,17.400000000000002,9.529025191675794,True,2010-2017
2012-09-07,put spread 16/5,890232290.5398993,0.012000000000000009,0.988,1.2000000000000008,1.214574898785426,False,2010-2017
2012-09-07,iron condor 16/5,890232290.5398993,0.054000000000000006,0.946,5.4,5.708245243128965,False,2010-2017
2012-09-14,put spread 16/5,3144642912.134839,0.0695,1.9304999999999999,6.950000000000001,3.6001036001036004,False,2010-2017
2012-09-14,iron condor 16/5,3144642912.134839,0.11150000000000004,1.8885,11.150000000000004,5.904156738151975,False,2010-2017
2012-09-28,put spread 16/5,-1984720360.9808393,0.03199999999999999,0.968,3.199999999999999,3.305785123966941,True,2010-2017
2012-09-28,iron condor 16/5,-1984720360.9808393,0.064,0.9359999999999999,6.4,6.837606837606838,True,2010-2017
2012-10-05,put spread 16/5,196615629.14052033,0.04450000000000001,0.9555,4.450000000000001,4.657247514390372,False,2010-2017
2012-10-05,iron condor 16/5,196615629.14052033,0.09899999999999999,0.901,9.899999999999999,10.987791342952274,False,2010-2017
2012-10-12,put spread 16/5,-3759182540.304552,0.041999999999999996,0.958,4.199999999999999,4.384133611691023,True,2010-2017
2012-10-12,iron condor 16/5,-3759182540.304552,0.064,0.9359999999999999,6.4,6.837606837606838,True,2010-2017
2012-10-26,put spread 16/5,-3132310227.1375303,0.09450000000000001,1.9055,9.450000000000001,4.959328260299134,True,2010-2017
2012-10-26,iron condor 16/5,-3132310227.1375303,0.07650000000000003,1.9235,7.650000000000003,3.977125032492853,True,2010-2017
2012-11-02,put spread 16/5,-1348260841.9859045,0.05450000000000001,1.4455,5.450000000000001,3.7703216879972334,True,2010-2017
2012-11-02,iron condor 16/5,-1348260841.9859045,0.12400000000000005,1.376,12.400000000000006,9.011627906976749,True,2010-2017
2012-11-09,put spread 16/5,-5884160961.625658,0.056999999999999995,1.443,5.699999999999999,3.9501039501039497,True,2010-2017
2012-11-09,iron condor 16/5,-5884160961.625658,0.10900000000000001,1.391,10.900000000000002,7.83608914450036,True,2010-2017
2012-11-30,put spread 16/5,83245392.66090274,0.0595,1.4405000000000001,5.949999999999999,4.130510239500173,False,2010-2017
2012-11-30,iron condor 16/5,83245392.66090274,0.14900000000000002,1.351,14.900000000000002,11.028867505551446,False,2010-2017
2012-12-07,put spread 16/5,-1640999509.5330348,0.047,1.453,4.7,3.2346868547832073,True,2010-2017
2012-12-07,iron condor 16/5,-1640999509.5330348,0.11149999999999999,1.3885,11.149999999999999,8.030248469571479,True,2010-2017
2012-12-14,put spread 16/5,-1428234947.563657,0.03950000000000001,1.4605,3.9500000000000006,2.7045532351934276,True,2010-2017
2012-12-14,iron condor 16/5,-1428234947.563657,0.11649999999999999,1.3835,11.649999999999999,8.42067220816769,True,2010-2017
2012-12-28,put spread 16/5,-2834702934.2574277,0.09949999999999998,1.9005,4.949999999998861,2.6045777426986905,True,2010-2017
2012-12-28,iron condor 16/5,-2834702934.2574277,0.144,1.856,9.399999999998862,5.064655172413179,True,2010-2017
2012-12-31,put spread 16/5,-3904203307.085009,0.06200000000000004,0.938,6.200000000000004,6.60980810234542,True,2010-2017
2012-12-31,iron condor 16/5,-3904203307.085009,0.2840000000000001,1.716,-117.60000000000079,-68.531468531469,True,2010-2017
2013-01-04,put spread 16/5,2228719455.288702,0.05700000000000001,1.443,5.700000000000001,3.9501039501039505,False,2010-2017
2013-01-04,iron condor 16/5,2228719455.288702,0.08400000000000002,1.416,8.400000000000002,5.93220338983051,False,2010-2017
2013-01-11,put spread 16/5,3412834180.4181495,0.032000000000000015,0.968,3.2000000000000015,3.3057851239669436,False,2010-2017
2013-01-11,iron condor 16/5,3412834180.4181495,0.049000000000000016,0.951,4.900000000000001,5.152471083070454,False,2010-2017
2013-01-25,put spread 16/5,3671029910.1782165,0.041999999999999996,1.458,4.199999999999999,2.8806584362139915,False,2010-2017
2013-01-25,iron condor 16/5,3671029910.1782165,0.05650000000000002,1.4435,5.650000000000002,3.9140976792518196,False,2010-2017
2013-02-01,put spread 16/5,-96933057.39424859,0.0945,1.4055,9.45,6.7235859124866595,True,2010-2017
2013-02-01,iron condor 16/5,-96933057.39424859,0.10899999999999999,1.391,10.899999999999999,7.836089144500358,True,2010-2017
2013-02-08,put spread 16/5,659177426.367097,0.017000000000000008,0.983,1.7000000000000008,1.7293997965412014,False,2010-2017
2013-02-08,iron condor 16/5,659177426.367097,0.03150000000000003,0.9684999999999999,3.150000000000003,3.2524522457408396,False,2010-2017
2013-02-22,put spread 16/5,-4526791082.95049,0.0295,0.9705,2.9499999999999997,3.039670273055126,True,2010-2017
2013-02-22,iron condor 16/5,-4526791082.95049,0.10650000000000001,0.8935,-23.35000000000034,-26.133184107443025,True,2010-2017
2013-03-01,put spread 16/5,-1971293845.7887585,0.082,1.918,8.200000000000001,4.275286757038582,True,2010-2017
2013-03-01,iron condor 16/5,-1971293845.7887585,0.10650000000000001,1.8935,10.65,5.6245048851333515,True,2010-2017
2013-03-08,put spread 16/5,2410645652.2577653,0.061999999999999986,1.438,6.199999999999998,4.311543810848399,False,2010-2017
2013-03-08,iron condor 16/5,2410645652.2577653,0.094,1.406,9.4,6.685633001422476,False,2010-2017
2013-03-22,put spread 16/5,-3632025265.8704934,0.12450000000000001,2.8755,12.450000000000001,4.3296817944705275,True,2010-2017
2013-03-22,iron condor 16/5,-3632025265.8704934,0.1515,2.8485,14.15000000000091,4.967526768474955,True,2010-2017
2013-03-28,put spread 16/5,568016479.0647935,0.04450000000000001,1.9555,4.450000000000001,2.275632830478139,False,2010-2017
2013-03-28,iron condor 16/5,568016479.0647935,0.06650000000000002,1.9335,6.650000000000002,3.4393586759762096,False,2010-2017
2013-04-05,put spread 16/5,-1592517378.9903708,0.05700000000000001,0.943,5.700000000000001,6.0445387062566285,True,2010-2017
2013-04-05,iron condor 16/5,-1592517378.9903708,0.12900000000000003,0.871,12.900000000000004,14.810562571756606,True,2010-2017
2013-04-12,put spread 16/5,4057560514.202558,0.041999999999999996,0.958,4.199999999999999,4.384133611691023,False,2010-2017
2013-04-12,iron condor 16/5,4057560514.202558,0.1015,0.8985,10.15,11.296605453533669,False,2010-2017
2013-04-26,put spread 16/5,1082567401.7905853,0.0645,1.4355,6.45,4.493207941483804,False,2010-2017
2013-04-26,iron condor 16/5,1082567401.7905853,0.10649999999999998,1.3935,10.649999999999999,7.642626480086114,False,2010-2017
2013-05-03,put spread 16/5,2584375257.048662,0.072,1.428,7.199999999999999,5.042016806722689,False,2010-2017
2013-05-03,iron condor 16/5,2584375257.048662,0.1465,1.3535,-23.349999999999547,-17.251570003693793,False,2010-2017
2013-05-10,put spread 16/5,2202142714.7082453,0.026999999999999996,0.973,2.6999999999999997,2.7749229188078104,False,2010-2017
2013-05-10,iron condor 16/5,2202142714.7082453,0.06899999999999999,0.931,6.8999999999999995,7.411385606874328,False,2010-2017
2013-05-24,put spread 16/5,-2791313229.9086742,0.07200000000000002,1.928,7.200000000000002,3.7344398340248977,True,2010-2017
2013-05-24,iron condor 16/5,-2791313229.9086742,0.09400000000000003,1.906,9.400000000000002,4.931794333683108,True,2010-2017
2013-05-31,put spread 16/5,-1378576773.5888002,0.07700000000000001,1.423,-98.30000000000024,-69.07940969782167,True,2010-2017
