entry,h,expiry,K,mid,ratio,short,fly,vix,episode,direction,POST,DOWN,UP,vdec,cl,half
2010-06-17,10,2010-06-30,112.0,3.3899999999999997,2.6253687315634235,-166.30760023937782,-100.0,25.049999237060547,,,0,0,0,8,d20100617,2010-2017
2010-06-18,5,2010-06-25,112.0,2.37,1.7341772151898731,-77.00258397932814,-70.29372496662214,23.950000762939453,,,0,0,0,8,d20100618,2010-2017
2010-06-18,10,2010-06-30,112.0,3.1300000000000003,2.8434504792332285,-188.30579850988028,-100.0,23.950000762939453,,,0,0,0,8,d20100618,2010-2017
2010-06-21,5,2010-06-25,112.0,2.135,1.9250585480093676,-96.69777458722183,-100.0,24.8799991607666,,,0,0,0,8,d20100621,2010-2017
2010-06-22,5,2010-06-30,110.0,3.1100000000000003,2.2186495176848893,-125.34291312867423,-100.0,27.049999237060547,,,0,0,0,9,d20100622,2010-2017
2010-06-23,5,2010-06-30,109.0,2.915,2.0240137221269316,-105.61073357727844,-97.04884167035578,26.90999984741211,,,0,0,0,9,d20100623,2010-2017
2010-06-24,1,2010-06-25,108.0,1.4249999999999998,0.07719298245613997,91.96787148594382,60.91314031180406,29.739999771118164,,,0,0,0,9,d20100624,2010-2017
2010-06-24,5,2010-06-30,108.0,2.96,1.6554054054054073,-67.98080219403518,-67.5132900177202,29.739999771118164,,,0,0,0,9,d20100624,2010-2017
2010-06-25,5,2010-07-02,108.0,3.04,1.8914473684210527,-94.12559081701552,-92.66539533519143,28.530000686645508,,,0,0,0,9,d20100625,2010-2017
2010-06-28,5,2010-07-02,108.0,2.505,2.295409181636727,-135.70403771264606,-100.0,29.0,,,0,0,0,9,d20100628,2010-2017
2010-06-29,1,2010-06-30,104.0,1.855,0.4851752021563373,49.986107252014136,31.999148392590797,34.130001068115234,5.0,DOWN,1,1,0,9,e5,2010-2017
2010-06-29,5,2010-07-02,104.0,3.125,0.56,43.26471065002432,27.493625318734082,34.130001068115234,5.0,DOWN,1,1,0,9,e5,2010-2017
2010-07-01,1,2010-07-02,103.0,1.77,0.423728813559322,56.697459584295615,35.78441612701065,32.86000061035156,5.0,DOWN,1,1,0,9,e5,2010-2017
2010-07-01,5,2010-07-09,103.0,3.48,1.4137931034482765,-44.40857058996189,-67.79484121067546,32.86000061035156,5.0,DOWN,1,1,0,9,e5,2010-2017
2010-07-02,5,2010-07-09,102.0,2.7750000000000004,2.1333333333333337,-118.49049640155012,-71.67941093174738,30.1200008392334,5.0,DOWN,1,1,0,9,e5,2010-2017
2010-07-06,5,2010-07-09,103.0,2.1500000000000004,2.288372093023256,-133.5073564309445,-100.0,29.649999618530273,5.0,DOWN,1,1,0,9,e5,2010-2017
2010-07-08,1,2010-07-09,107.0,0.975,0.9435897435897453,2.07557211282579,-14.69194312796222,25.709999084472656,5.0,DOWN,1,1,0,8,e5,2010-2017
2010-07-15,5,2010-07-23,110.0,2.905,0.1411359724612725,85.66182899108247,61.864774866077965,25.139999389648438,,,0,0,0,8,d20100715,2010-2017
2010-07-16,5,2010-07-23,107.0,2.855,1.1943957968476346,-21.373909948389276,-25.596093076701987,26.25,6.0,DOWN,1,1,0,8,e6,2010-2017
2010-07-19,5,2010-07-23,107.0,2.285,1.492341356673959,-53.292874803326406,-46.301925025329155,25.969999313354492,6.0,DOWN,1,1,0,8,e6,2010-2017
2010-07-20,5,2010-07-23,109.0,1.8699999999999999,0.754010695187164,23.659989171629853,9.467455621301927,23.93000030517578,6.0,DOWN,1,1,0,8,e6,2010-2017
2010-07-22,1,2010-07-23,109.0,1.31,1.0763358778625929,-11.286503551696642,-17.338185599168014,24.6299991607666,6.0,DOWN,1,1,0,8,e6,2010-2017
2010-07-22,5,2010-07-30,109.0,3.0599999999999996,0.43137254901960564,55.88235294117669,41.66792795519923,24.6299991607666,6.0,DOWN,1,1,0,8,e6,2010-2017
2010-07-23,5,2010-07-30,111.0,2.455,0.2769857433808582,71.77837725669197,49.55859442617253,23.469999313354492,,,0,0,0,8,d20100723,2010-2017
2010-07-26,5,2010-07-30,111.0,2.01,0.33830845771144624,65.51724137931,50.669389607442405,22.729999542236328,,,0,0,0,8,d20100726,2010-2017
2010-07-27,5,2010-07-30,112.0,1.74,0.9655172413793143,1.2925969447704675,-16.243654822335472,23.190000534057617,,,0,0,0,8,d20100727,2010-2017
2010-07-29,1,2010-07-30,110.0,1.36,0.2352941176470538,75.88545591559961,50.47725996631147,24.1299991607666,,,0,0,0,8,d20100729,2010-2017
2010-07-29,5,2010-08-06,110.0,3.02,0.7913907284768213,19.31127616475353,8.37586310417292,24.1299991607666,,,0,0,0,8,d20100729,2010-2017
2010-07-30,5,2010-08-06,111.0,2.4699999999999998,0.5627530364372473,42.25176568342333,24.012366884232204,23.5,,,0,0,0,8,d20100730,2010-2017
2010-08-02,5,2010-08-06,113.0,2.01,0.30348258706467635,69.30045294413691,50.59973345179923,22.010000228881836,,,0,0,0,7,d20100802,2010-2017
2010-08-03,5,2010-08-06,112.0,1.79,0.21787709497206736,77.99097065462752,52.25643188528046,22.6299991607666,,,0,0,0,8,d20100803,2010-2017
2010-08-05,1,2010-08-06,113.0,1.2750000000000001,0.47843137254901913,50.98433105664931,24.902012019858944,22.100000381469727,,,0,0,0,7,d20100805,2010-2017
2010-08-05,5,2010-08-13,113.0,2.585,1.8181818181818192,-85.44091536792277,-89.15401301518449,22.100000381469727,,,0,0,0,7,d20100805,2010-2017
2010-08-06,5,2010-08-13,113.0,2.0650000000000004,2.2760290556900737,-132.7308739787077,-100.0,21.739999771118164,,,0,0,0,7,d20100806,2010-2017
2010-08-09,5,2010-08-13,113.0,1.77,2.6553672316384196,-169.03262736119078,-100.0,22.139999389648438,,,0,0,0,8,d20100809,2010-2017
2010-08-10,5,2010-08-13,113.0,1.75,2.6857142857142873,-175.33684827182208,-100.0,22.3700008392334,,,0,0,0,8,d20100810,2010-2017
2010-08-12,1,2010-08-13,109.0,1.23,0.5691056910569129,40.778341793569986,23.691722169362222,25.729999542236328,7.0,DOWN,1,1,0,8,e7,2010-2017
2010-08-19,5,2010-08-27,108.0,3.1399999999999997,0.36305732484076453,63.19018404907973,46.89436300438262,26.440000534057617,,,0,0,0,9,d20100819,2010-2017
2010-08-20,5,2010-08-27,108.0,2.41,0.47302904564315373,51.530612244897945,30.803117587258594,25.489999771118164,,,0,0,0,8,d20100820,2010-2017
2010-08-23,5,2010-08-27,107.0,2.15,0.0651162790697677,93.3712121212121,77.79824965453705,25.65999984741211,,,0,0,0,8,d20100823,2010-2017
2010-08-24,5,2010-08-27,106.0,2.06,0.4174757281553395,57.57276763690186,39.184397163120586,27.459999084472656,,,0,0,0,9,d20100824,2010-2017
2010-08-26,1,2010-08-27,105.0,1.41,1.3191489361702124,-36.563876651982326,-36.348408710217726,27.3700008392334,,,0,0,0,9,d20100826,2010-2017
2010-08-26,5,2010-09-03,105.0,3.42,1.7280701754385954,-76.31264916467771,-72.48169654127736,27.3700008392334,,,0,0,0,9,d20100826,2010-2017
2010-08-27,5,2010-09-03,107.0,2.765,1.4141048824593117,-44.30706772467231,-40.04589787722307,24.450000762939453,,,0,0,0,8,d20100827,2010-2017
2010-08-30,5,2010-09-03,105.0,2.6500000000000004,2.2301886792452814,-127.13297463489607,-100.0,27.209999084472656,,,0,0,0,9,d20100830,2010-2017
2010-08-31,5,2010-09-03,106.0,2.305,2.130151843817786,-117.78664892437331,-96.92675431108064,26.049999237060547,,,0,0,0,8,d20100831,2010-2017
2010-09-02,1,2010-09-03,110.0,1.46,0.6232876712328744,35.32338308457736,15.885777654560773,23.190000534057617,8.0,UP,1,0,1,8,e8,2010-2017
2010-09-02,5,2010-09-10,110.0,2.6100000000000003,0.5823754789272014,40.438871473354396,26.269956458635857,23.190000534057617,8.0,UP,1,0,1,8,e8,2010-2017
2010-09-03,5,2010-09-10,111.0,1.915,0.27154046997388825,72.11048538482189,47.55140979436098,21.309999465942383,8.0,UP,1,0,1,7,e8,2010-2017
2010-09-07,5,2010-09-10,110.0,1.81,0.8397790055248596,14.221218961625517,2.015631427396304,23.799999237060547,8.0,UP,1,0,1,8,e8,2010-2017
2010-09-09,1,2010-09-10,111.0,0.855,0.6081871345029193,36.546674801708846,12.462006079027653,22.809999465942383,,,0,0,0,8,d20100909,2010-2017
2010-09-14,10,2010-09-30,112.0,3.375,0.6222222222222206,37.02204228520036,22.316525212181872,21.559999465942383,,,0,0,0,7,d20100914,2010-2017
2010-09-15,10,2010-09-30,113.0,3.31,0.3323262839879137,66.22658888547761,41.878081038836264,22.100000381469727,,,0,0,0,7,d20100915,2010-2017
2010-09-16,5,2010-09-24,113.0,2.3850000000000002,0.7631027253668734,21.703592170359524,6.854838709677666,21.719999313354492,,,0,0,0,7,d20100916,2010-2017
2010-09-16,10,2010-09-30,113.0,3.21,0.3426791277258549,65.15679442508728,49.23100350236048,21.719999313354492,,,0,0,0,7,d20100916,2010-2017
2010-09-17,5,2010-09-24,112.0,2.355,1.1974522292993601,-21.57792627721462,-24.397433674353852,22.010000228881836,,,0,0,0,7,d20100917,2010-2017
2010-09-17,10,2010-09-30,113.0,3.085,0.35656401944894467,63.92851287096264,44.07527197882995,22.010000228881836,,,0,0,0,7,d20100917,2010-2017
2010-09-20,5,2010-09-24,114.0,1.965,0.4173027989821848,57.61178599121255,39.71880492091419,21.5,,,0,0,0,7,d20100920,2010-2017
2010-09-20,10,2010-09-30,114.0,2.8200000000000003,0.0354609929077994,96.40546369518353,67.68509307943744,21.5,,,0,0,0,7,d20100920,2010-2017
2010-09-21,5,2010-09-24,114.0,1.8699999999999999,0.4385026737967878,55.24017467248946,35.26159081242054,22.350000381469727,,,0,0,0,8,d20100921,2010-2017
2010-09-22,5,2010-09-30,113.0,2.685,0.4096834264432008,58.404235205142975,47.25316216726471,22.510000228881836,,,0,0,0,8,d20100922,2010-2017
2010-09-23,1,2010-09-24,113.0,1.1300000000000001,1.6106194690265425,-65.1542649727761,-83.38717120442945,23.8700008392334,,,0,0,0,8,d20100923,2010-2017
2010-09-23,5,2010-09-30,113.0,2.4699999999999998,0.44534412955465363,54.86253590480121,35.959560746034754,23.8700008392334,,,0,0,0,8,d20100923,2010-2017
2010-09-24,5,2010-10-01,115.0,2.2249999999999996,0.16629213483146274,82.82664191227641,67.2040534315981,21.709999084472656,,,0,0,0,7,d20100924,2010-2017
2010-09-27,5,2010-10-01,114.0,1.99,0.31658291457286203,67.72540983606581,49.71123944913393,22.540000915527344,,,0,0,0,8,d20100927,2010-2017
2010-09-28,5,2010-10-01,115.0,1.69,0.21893491124260625,77.53491196114119,61.99568832768678,22.600000381469727,,,0,0,0,8,d20100928,2010-2017
2010-09-29,1,2010-09-30,115.0,0.955,0.9424083769633568,3.6918138041727464,-12.24571200638258,23.25,,,0,0,0,8,d20100929,2010-2017
2010-09-30,1,2010-10-01,114.0,1.17,0.5384615384615347,43.345323741007604,27.028280018544702,23.700000762939453,,,0,0,0,8,d20100930,2010-2017
2010-09-30,5,2010-10-08,114.0,2.59,0.9845559845559835,0.07836990595622603,-10.69801348642235,23.700000762939453,,,0,0,0,8,d20100930,2010-2017
2010-10-01,5,2010-10-08,115.0,2.105,0.7363420427553431,24.92128844756614,10.559566787003739,22.5,,,0,0,0,8,d20101001,2010-2017
2010-10-04,5,2010-10-08,114.0,1.855,1.3746630727762787,-39.38234490297879,-38.715131022823215,23.530000686645508,,,0,0,0,8,d20101004,2010-2017
2010-10-05,5,2010-10-08,116.0,1.6,0.3437499999999982,64.78873239436639,47.72384684956304,21.760000228881836,9.0,UP,1,0,1,7,e9,2010-2017
2010-10-07,1,2010-10-08,116.0,1.165,0.47210300429184304,51.3058875608679,38.29279923700552,21.559999465942383,9.0,UP,1,0,1,7,e9,2010-2017
2010-10-14,5,2010-10-22,118.0,2.41,0.15767634854771595,83.84353741496618,58.30049683056383,19.8799991607666,,,0,0,0,7,d20101014,2010-2017
2010-10-15,5,2010-10-22,118.0,2.05,0.1853658536585344,81.01898101898124,60.817414482452456,19.030000686645508,,,0,0,0,6,d20101015,2010-2017
2010-10-18,5,2010-10-22,118.0,1.7800000000000002,0.21348314606741314,78.24842587292528,50.61368837112563,19.09000015258789,,,0,0,0,6,d20101018,2010-2017
2010-10-19,5,2010-10-22,117.0,1.79,0.7709497206703885,21.007441327991106,6.895144838841483,20.6299991607666,10.0,DOWN,1,1,0,7,e10,2010-2017
2010-10-21,1,2010-10-22,118.0,0.8700000000000001,0.436781609195397,54.59976105137451,22.866894197952565,19.270000457763672,10.0,DOWN,1,1,0,6,e10,2010-2017
2010-10-21,5,2010-10-29,118.0,2.305,0.2039045553145331,79.05992425930056,53.11813418962319,19.270000457763672,10.0,DOWN,1,1,0,6,e10,2010-2017
2010-10-22,5,2010-10-29,119.0,1.9,0.2789473684210532,71.45934302638658,46.97162219398554,18.780000686645508,10.0,DOWN,1,1,0,6,e10,2010-2017
2010-10-25,5,2010-10-29,119.0,1.775,0.2985915492957753,69.61880194898245,43.92368311903771,19.850000381469727,10.0,DOWN,1,1,0,7,e10,2010-2017
2010-10-26,5,2010-10-29,119.0,1.5350000000000001,0.3452768729641701,64.88903610467035,45.85178624151163,20.219999313354492,,,0,0,0,7,d20101026,2010-2017
2010-10-28,1,2010-10-29,118.0,1.1,0.4272727272727262,55.951265229615856,44.54416627302797,20.8799991607666,,,0,0,0,7,d20101028,2010-2017
2010-10-28,5,2010-11-05,118.0,2.985,1.5879396984924607,-60.97809475292901,-62.116656644618004,20.8799991607666,,,0,0,0,7,d20101028,2010-2017
2010-10-29,5,2010-11-05,119.0,2.755,1.35753176043557,-37.52528038242305,-36.933165899260345,21.200000762939453,,,0,0,0,7,d20101029,2010-2017
2010-11-01,5,2010-11-05,119.0,2.41,1.5518672199170103,-57.67284991568273,-56.79012345678994,21.829999923706055,,,0,0,0,7,d20101101,2010-2017
2010-11-02,5,2010-11-05,120.0,2.33,1.1759656652360493,-19.54624781849889,-24.628981157245118,21.56999969482422,,,0,0,0,7,d20101102,2010-2017
2010-11-04,1,2010-11-05,122.0,1.0899999999999999,0.6788990825688027,30.320150659134192,1.3268998793731637,18.520000457763672,11.0,UP,1,0,1,6,e11,2010-2017
2010-11-04,5,2010-11-12,122.0,2.425,0.7422680412371123,24.194567277321653,11.265646731571763,18.520000457763672,11.0,UP,1,0,1,6,e11,2010-2017
2010-11-05,5,2010-11-12,123.0,1.875,1.4933333333333318,-53.46670320635775,-49.494949494949374,18.260000228881836,11.0,UP,1,0,1,6,e11,2010-2017
2010-11-08,5,2010-11-12,122.0,1.7149999999999999,1.0495626822157418,-7.494774559569844,-22.755069198583666,18.290000915527344,11.0,UP,1,0,1,6,e11,2010-2017
2010-11-09,5,2010-11-12,122.0,1.4849999999999999,1.2121212121212104,-23.7538673083532,-32.716568544995624,19.079999923706055,11.0,UP,1,0,1,6,e11,2010-2017
2010-11-11,1,2010-11-12,122.0,0.81,2.2222222222222188,-131.66023166023126,-85.08575689783721,18.639999389648438,,,0,0,0,6,d20101111,2010-2017
2010-11-24,5,2010-12-03,120.0,2.545,1.1237721021611,-14.652234916816978,-24.07308852226358,19.559999465942383,12.0,DOWN,1,1,0,7,e12,2010-2017
2010-11-29,5,2010-12-03,120.0,2.115,1.3522458628841603,-37.533060831930705,-49.52402036750053,21.530000686645508,,,0,0,0,7,d20101129,2010-2017
2010-11-30,10,2010-12-17,118.0,4.665000000000001,1.3590568060021442,-36.80008630920276,-45.39109012523102,23.540000915527344,,,0,0,0,8,d20101130,2010-2017
2010-12-02,1,2010-12-03,123.0,1.0150000000000001,0.13793103448275917,85.92257415786821,52.33415233415227,19.389999389648438,13.0,UP,1,0,1,6,e13,2010-2017
2010-12-02,5,2010-12-10,123.0,2.375,0.6357894736842127,34.899762879930805,16.78099380960332,19.389999389648438,13.0,UP,1,0,1,6,e13,2010-2017
2010-12-02,10,2010-12-17,123.0,3.5900000000000003,0.373259052924792,62.38068500842214,47.16588663546534,19.389999389648438,13.0,UP,1,0,1,6,e13,2010-2017
2010-12-03,5,2010-12-10,123.0,1.89,0.7989417989418017,17.12403951701399,4.249528993091672,18.010000228881836,13.0,UP,1,0,1,6,e13,2010-2017
2010-12-03,10,2010-12-17,123.0,3.135,0.4274322169059022,56.76722051943851,41.70594495970797,18.010000228881836,13.0,UP,1,0,1,6,e13,2010-2017
2010-12-06,5,2010-12-10,123.0,1.6,0.9437500000000032,3.9440203562337883,-9.88811611732719,18.020000457763672,13.0,UP,1,0,1,6,e13,2010-2017
2010-12-06,10,2010-12-17,123.0,2.865,0.467713787085516,52.8915450870099,35.32742848845644,18.020000457763672,13.0,UP,1,0,1,6,e13,2010-2017
2010-12-07,5,2010-12-10,123.0,1.3399999999999999,1.126865671641795,-15.531752104055485,-21.205711263881817,17.989999771118164,13.0,UP,1,0,1,6,e13,2010-2017
2010-12-07,10,2010-12-17,123.0,2.8000000000000003,0.47857142857142976,51.57209974701832,32.06745075811244,17.989999771118164,13.0,UP,1,0,1,6,e13,2010-2017
2010-12-08,5,2010-12-17,123.0,2.6100000000000003,0.513409961685825,48.20255121762648,36.51622528907116,17.739999771118164,13.0,UP,1,0,1,5,e13,2010-2017
2010-12-09,1,2010-12-10,124.0,0.72,0.7083333333333405,26.300578034681337,-1.2096774193558695,17.25,,,0,0,0,5,d20101209,2010-2017
2010-12-09,5,2010-12-17,124.0,2.315,0.14686825053995828,85.1170934558983,58.31493120434848,17.25,,,0,0,0,5,d20101209,2010-2017
2010-12-10,5,2010-12-17,124.0,2.29,0.1484716157205255,84.96905393457102,60.35788024776318,17.610000610351562,,,0,0,0,5,d20101210,2010-2017
2010-12-13,5,2010-12-17,124.0,2.0549999999999997,0.1654501216545029,83.24710519832455,68.78026285450758,17.549999237060547,,,0,0,0,5,d20101213,2010-2017
2010-12-14,5,2010-12-17,124.0,1.7600000000000002,0.1931818181818201,80.36951501154715,51.490066225165435,17.610000610351562,,,0,0,0,5,d20101214,2010-2017
2010-12-14,10,2010-12-31,124.0,3.25,0.553846153846153,43.785134291068175,24.745112150653785,17.610000610351562,,,0,0,0,5,d20101214,2010-2017
2010-12-15,10,2010-12-31,124.0,3.1,0.5806451612903216,41.214892227302514,26.18296529968463,17.940000534057617,,,0,0,0,6,d20101215,2010-2017
2010-12-16,1,2010-12-17,125.0,1.15,0.573913043478258,41.69611307420526,22.542295381801893,17.389999389648438,,,0,0,0,5,d20101216,2010-2017
2010-12-16,5,2010-12-23,125.0,1.8350000000000002,0.3215258855585849,67.02989661916719,35.39805439745869,17.389999389648438,,,0,0,0,5,d20101216,2010-2017
2010-12-16,10,2010-12-31,124.0,2.8850000000000002,0.6239168110918534,36.60855784469107,21.26461671719368,17.389999389648438,,,0,0,0,5,d20101216,2010-2017
2010-12-17,5,2010-12-23,124.0,1.47,1.0816326530612268,-10.263522884882331,-19.931856899489116,16.110000610351562,,,0,0,0,4,d20101217,2010-2017
2010-12-17,10,2010-12-31,124.0,2.375,0.7578947368421041,22.895695009638168,8.806528391703623,16.110000610351562,,,0,0,0,4,d20101217,2010-2017
2010-12-20,5,2010-12-23,125.0,1.1949999999999998,0.49372384937238784,48.673336233144546,30.73713490959637,16.40999984741211,,,0,0,0,4,d20101220,2010-2017
2010-12-20,10,2010-12-31,125.0,2.12,0.3773584905660364,61.389961389961535,41.218005295675354,16.40999984741211,,,0,0,0,4,d20101220,2010-2017
2010-12-21,5,2010-12-31,125.0,2.0700000000000003,0.3864734299516894,60.62992125984267,42.317100289081736,16.489999771118164,,,0,0,0,5,d20101221,2010-2017
2010-12-22,1,2010-12-23,126.0,0.535,0.7663551401869094,19.528949950932947,-4.220779220778683,15.449999809265137,,,0,0,0,4,d20101222,2010-2017
2010-12-22,5,2010-12-31,126.0,1.63,0.12269938650306923,87.43718592964807,70.62766605728198,15.449999809265137,,,0,0,0,4,d20101222,2010-2017
2010-12-23,5,2010-12-31,126.0,1.6,0.12500000000000178,87.23675813656651,64.60905349794224,16.469999313354492,,,0,0,0,5,d20101223,2010-2017
2010-12-27,5,2010-12-31,126.0,1.4049999999999998,0.14234875444840062,85.44925427428134,52.92190060076446,17.670000076293945,,,0,0,0,5,d20101227,2010-2017
2010-12-28,5,2010-12-31,126.0,1.09,0.18348623853211268,81.07852412488148,47.72260976610562,17.520000457763672,,,0,0,0,5,d20101228,2010-2017
2010-12-30,1,2010-12-31,125.0,0.95,0.8421052631578918,13.700107874865457,,17.520000457763672,,,0,0,0,5,d20101230,2010-2017
2010-12-30,5,2011-01-07,126.0,1.885,0.5941644562334242,39.27893738140393,21.467735132855143,17.520000457763672,,,0,0,0,5,d20101230,2010-2017
2010-12-31,5,2011-01-07,126.0,1.7550000000000001,0.6381766381766407,35.241399248337416,17.2638436482083,17.75,,,0,0,0,5,d20101231,2010-2017
2011-01-03,5,2011-01-07,127.0,1.42,0.08450704225352433,91.37931034482726,54.54789374832281,17.610000610351562,14.0,UP,1,0,1,5,e14,2010-2017
2011-01-04,5,2011-01-07,127.0,1.25,0.09600000000000364,90.18003273322385,48.76033057851217,17.3799991607666,14.0,UP,1,0,1,5,e14,2010-2017
2011-01-06,1,2011-01-07,127.0,1.1,0.10909090909091322,88.80597014925331,75.94759007955032,17.399999618530273,14.0,UP,1,0,1,5,e14,2010-2017
2011-01-06,5,2011-01-14,127.0,2.185,1.0434782608695656,-5.579995369298502,-18.618405488526175,17.399999618530273,14.0,UP,1,0,1,5,e14,2010-2017
2011-01-07,5,2011-01-14,127.0,1.74,1.3103448275862075,-33.177570093457994,-53.35276967930035,17.139999389648438,14.0,UP,1,0,1,5,e14,2010-2017
2011-01-10,5,2011-01-14,127.0,1.4849999999999999,1.5353535353535364,-55.684533970638526,-58.163858221964034,17.540000915527344,,,0,0,0,5,d20110110,2010-2017
2011-01-11,5,2011-01-14,127.0,1.2349999999999999,1.8461538461538474,-89.29016189290174,-100.0,16.889999389648438,,,0,0,0,5,d20110111,2010-2017
2011-01-13,1,2011-01-14,128.0,0.965,1.3264248704663224,-36.24268227780746,-36.758893280632506,16.389999389648438,15.0,UP,1,0,1,4,e15,2010-2017
2011-01-20,5,2011-01-28,128.0,2.1350000000000002,0.14988290398126142,84.64859678580028,63.120567375886836,17.989999771118164,15.0,UP,1,0,1,6,e15,2010-2017
2011-01-21,5,2011-01-28,128.0,2.0,0.1599999999999966,83.69011213047945,58.55234812580814,18.469999313354492,15.0,UP,1,0,1,6,e15,2010-2017
2011-01-24,5,2011-01-28,129.0,1.525,0.8655737704917988,11.081172111822617,-6.066536203522122,17.649999618530273,15.0,UP,1,0,1,5,e15,2010-2017
2011-01-25,5,2011-01-28,129.0,1.38,0.9565217391304299,2.004454342984914,-9.604519774010935,17.59000015258789,15.0,UP,1,0,1,5,e15,2010-2017
2011-01-27,1,2011-01-28,130.0,0.6599999999999999,3.5151515151515054,-270.0159489633164,-100.0,16.149999618530273,,,0,0,0,4,d20110127,2010-2017
2011-01-27,5,2011-02-04,130.0,1.875,0.6133333333333364,37.31261924230005,19.446772841575616,16.149999618530273,,,0,0,0,4,d20110127,2010-2017
2011-01-28,5,2011-02-04,128.0,2.515,1.252485089463223,-28.597672994488903,-38.09603480006709,20.040000915527344,16.0,DOWN,1,1,0,7,e16,2010-2017
2011-01-31,5,2011-02-04,129.0,1.815,1.184573002754824,-20.481927710843696,-27.336999214454266,19.530000686645508,16.0,DOWN,1,1,0,6,e16,2010-2017
2011-02-01,5,2011-02-04,131.0,1.385,0.10830324909747703,88.92580287929083,50.91342335186627,17.6299991607666,16.0,DOWN,1,1,0,5,e16,2010-2017
2011-02-03,1,2011-02-04,131.0,0.945,0.15873015873016474,83.77501352082145,45.84154513204528,16.690000534057617,16.0,DOWN,1,1,0,5,e16,2010-2017
2011-02-03,5,2011-02-11,131.0,2.0300000000000002,1.0394088669950805,-5.9236947791171275,-17.593198168738336,16.690000534057617,16.0,DOWN,1,1,0,5,e16,2010-2017
2011-02-04,5,2011-02-11,131.0,1.62,1.3024691358024774,-32.5376884422119,-46.33705155260861,15.930000305175781,16.0,DOWN,1,1,0,4,e16,2010-2017
2011-02-07,5,2011-02-11,132.0,1.39,0.7985611510791466,18.80029261155716,1.694915254236552,16.280000686645508,16.0,DOWN,1,1,0,4,e16,2010-2017
2011-02-08,5,2011-02-11,133.0,1.1600000000000001,0.0948275862069083,90.32541776604981,74.43470235348283,15.8100004196167,,,0,0,0,4,d20110208,2010-2017
2011-02-10,1,2011-02-11,132.0,0.8400000000000001,1.3214285714285876,-39.27227101631287,-26.79355783308931,16.09000015258789,,,0,0,0,4,d20110210,2010-2017
2011-02-17,5,2011-02-25,134.0,2.015,0.8337468982630306,14.915168397062217,0.4981589776908558,16.59000015258789,,,0,0,0,5,d20110217,2010-2017
2011-02-18,5,2011-02-25,135.0,1.5,1.7866666666666713,-83.93960192175749,-82.47535596933224,16.43000030517578,,,0,0,0,5,d20110218,2010-2017
2011-02-22,5,2011-02-25,132.0,2.025,0.15802469135802133,83.83430159131127,56.1969439728356,20.799999237060547,17.0,DOWN,1,1,0,7,e17,2010-2017
2011-02-24,1,2011-02-25,131.0,1.155,1.142857142857137,-17.38550466874105,-37.09528214616033,21.31999969482422,17.0,DOWN,1,1,0,7,e17,2010-2017
2011-02-24,5,2011-03-04,131.0,2.89,0.4982698961937708,48.7908961593173,27.161182375906385,21.31999969482422,17.0,DOWN,1,1,0,7,e17,2010-2017
2011-02-25,5,2011-03-04,132.0,2.295,0.1917211328976025,80.48347748946561,53.09719657545753,19.219999313354492,17.0,DOWN,1,1,0,6,e17,2010-2017
2011-02-28,5,2011-03-04,133.0,1.88,0.2978723404255331,69.59826275787175,43.87285654537841,18.350000381469727,17.0,DOWN,1,1,0,6,e17,2010-2017
2011-03-03,1,2011-03-04,133.0,1.1400000000000001,0.4912280701754405,49.640287769783974,40.693698094772635,18.600000381469727,18.0,UP,1,0,1,6,e18,2010-2017
2011-03-03,5,2011-03-11,133.0,2.395,0.901878914405009,8.648762951998453,-0.9071877180738245,18.600000381469727,18.0,UP,1,0,1,6,e18,2010-2017
2011-03-04,5,2011-03-11,132.0,2.275,0.5098901098901084,48.08682031774462,30.56783407004435,19.059999465942383,18.0,UP,1,0,1,6,e18,2010-2017
2011-03-07,5,2011-03-11,131.0,2.27,0.07048458149779585,92.84756370138594,64.29056347589966,20.65999984741211,18.0,UP,1,0,1,7,e18,2010-2017
2011-03-08,5,2011-03-11,132.0,1.88,0.6170212765957429,37.02497285559193,21.705592457681743,19.81999969482422,18.0,UP,1,0,1,7,e18,2010-2017
2011-03-10,1,2011-03-11,130.0,1.48,0.5675675675675699,41.94885970974406,21.793064561601156,21.8799991607666,18.0,UP,1,0,1,7,e18,2010-2017
2011-03-15,10,2011-03-31,128.0,4.62,0.9891774891774877,-0.17536168347200573,-10.342036025095993,24.31999969482422,18.0,UP,1,0,1,8,e18,2010-2017
2011-03-16,10,2011-03-31,126.0,5.395,1.2177942539388311,-23.39186778101218,-30.2197369457351,29.399999618530273,18.0,UP,1,0,1,9,e18,2010-2017
2011-03-17,5,2011-03-25,127.0,3.88,1.103092783505155,-12.869198312236321,-19.715118161217244,26.3700008392334,,,0,0,0,9,d20110317,2010-2017
2011-03-17,10,2011-03-31,127.0,4.875,1.1425641025641011,-16.66143051628429,-23.402783781447102,26.3700008392334,,,0,0,0,9,d20110317,2010-2017
2011-03-18,5,2011-03-25,128.0,3.08,1.0649350649350653,-8.00131708923282,-19.371572550763336,24.440000534057617,,,0,0,0,8,d20110318,2010-2017
2011-03-18,10,2011-03-31,128.0,4.18,1.093301435406697,-10.600193610842052,-23.709964412811242,24.440000534057617,,,0,0,0,8,d20110318,2010-2017
2011-03-21,5,2011-03-25,130.0,2.075,0.6168674698795186,36.93027839369297,17.697966248377277,20.610000610351562,,,0,0,0,7,d20110321,2010-2017
